
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 1.64
001: 1 0.68
002: 1 0.67
003: 1 0.71
004: 1 0.70
005: 1 0.69
006: 1 0.70
007: 1 0.69
008: 1 0.69
009: 1 0.71
010: 1 0.70
011: 1 0.72
012: 1 0.39
013: 1 0.38
014: 1 0.39
015: 1 0.39
016: 1 0.39
017: 1 0.39
018: 1 0.39
019: 1 0.39
1                       0.62
000: 2 1.80
001: 2 0.93
002: 2 0.93
003: 2 0.94
004: 2 0.95
005: 2 0.94
006: 2 0.94
007: 2 0.93
008: 2 0.93
009: 2 0.95
010: 2 0.94
011: 2 0.93
012: 2 0.58
013: 2 0.57
014: 2 0.59
015: 2 0.59
016: 2 0.57
017: 2 0.57
018: 2 0.60
019: 2 0.57
2                       0.84
000: 4 1.79
001: 4 0.91
002: 4 0.93
003: 4 0.92
004: 4 0.93
005: 4 0.91
006: 4 0.92
007: 4 0.92
008: 4 0.92
009: 4 0.93
010: 4 0.93
011: 4 0.91
012: 4 0.57
013: 4 0.58
014: 4 0.58
015: 4 0.59
016: 4 0.56
017: 4 0.56
018: 4 0.58
019: 4 0.57
4                       0.83
000: 8 1.64
001: 8 0.72
002: 8 0.74
003: 8 0.73
004: 8 0.75
005: 8 0.72
006: 8 0.74
007: 8 0.73
008: 8 0.72
009: 8 0.73
010: 8 0.72
011: 8 0.72
012: 8 0.44
013: 8 0.44
014: 8 0.42
015: 8 0.44
016: 8 0.43
017: 8 0.43
018: 8 0.43
019: 8 0.43
8                       0.66
000: 16 1.62
001: 16 0.72
002: 16 0.71
003: 16 0.72
004: 16 0.73
005: 16 0.71
006: 16 0.73
007: 16 0.71
008: 16 0.72
009: 16 0.73
010: 16 0.71
011: 16 0.71
012: 16 0.43
013: 16 0.43
014: 16 0.43
015: 16 0.43
016: 16 0.43
017: 16 0.43
018: 16 0.44
019: 16 0.43
16                      0.65
000: 32 1.63
001: 32 0.73
002: 32 0.71
003: 32 0.70
004: 32 0.70
005: 32 0.73
006: 32 0.72
007: 32 0.70
008: 32 0.72
009: 32 0.72
010: 32 0.70
011: 32 0.71
012: 32 0.39
013: 32 0.39
014: 32 0.39
015: 32 0.40
016: 32 0.39
017: 32 0.40
018: 32 0.40
019: 32 0.39
32                      0.63
000: 64 1.62
001: 64 0.71
002: 64 0.73
003: 64 0.72
004: 64 0.73
005: 64 0.73
006: 64 0.73
007: 64 0.72
008: 64 0.74
009: 64 0.73
010: 64 0.72
011: 64 0.71
012: 64 0.41
013: 64 0.40
014: 64 0.40
015: 64 0.40
016: 64 0.39
017: 64 0.40
018: 64 0.40
019: 64 0.40
64                      0.64
000: 128 1.60
001: 128 0.66
002: 128 0.67
003: 128 0.69
004: 128 0.69
005: 128 0.69
006: 128 0.69
007: 128 0.66
008: 128 0.70
009: 128 0.68
010: 128 0.69
011: 128 0.67
012: 128 0.42
013: 128 0.42
014: 128 0.43
015: 128 0.42
016: 128 0.42
017: 128 0.42
018: 128 0.43
019: 128 0.42
128                     0.62
000: 256 1.70
001: 256 0.78
002: 256 0.80
003: 256 0.80
004: 256 0.77
005: 256 0.76
006: 256 0.78
007: 256 0.78
008: 256 0.77
009: 256 0.80
010: 256 0.80
011: 256 0.79
012: 256 0.49
013: 256 0.49
014: 256 0.49
015: 256 0.49
016: 256 0.49
017: 256 0.49
018: 256 0.49
019: 256 0.49
256                     0.71
000: 512 1.96
001: 512 1.11
002: 512 1.11
003: 512 1.10
004: 512 1.11
005: 512 1.11
006: 512 1.12
007: 512 1.12
008: 512 1.12
009: 512 1.12
010: 512 1.12
011: 512 1.11
012: 512 0.74
013: 512 0.74
014: 512 0.74
015: 512 0.75
016: 512 0.75
017: 512 0.74
018: 512 0.76
019: 512 0.75
512                     1.01
000: 1024 1.81
001: 1024 1.05
002: 1024 1.05
003: 1024 1.03
004: 1024 1.03
005: 1024 1.03
006: 1024 1.03
007: 1024 1.03
008: 1024 1.02
009: 1024 1.02
010: 1024 1.02
011: 1024 1.02
012: 1024 0.64
013: 1024 0.65
014: 1024 0.66
015: 1024 0.66
016: 1024 0.65
017: 1024 0.65
018: 1024 0.66
019: 1024 0.65
1024                    0.92
000: 2048 2.01
001: 2048 1.28
002: 2048 1.28
003: 2048 1.30
004: 2048 1.29
005: 2048 1.27
006: 2048 1.29
007: 2048 1.29
008: 2048 1.28
009: 2048 1.30
010: 2048 1.30
011: 2048 1.29
012: 2048 0.82
013: 2048 0.82
014: 2048 0.84
015: 2048 0.84
016: 2048 0.82
017: 2048 0.81
018: 2048 0.84
019: 2048 0.81
2048                    1.14
000: 4096 2.28
001: 4096 1.49
002: 4096 1.48
003: 4096 1.49
004: 4096 1.51
005: 4096 1.48
006: 4096 1.50
007: 4096 1.50
008: 4096 1.50
009: 4096 1.48
010: 4096 1.50
011: 4096 1.51
012: 4096 0.98
013: 4096 0.99
014: 4096 0.98
015: 4096 1.00
016: 4096 0.98
017: 4096 0.98
018: 4096 1.00
019: 4096 0.99
4096                    1.33
000: 8192 3.02
001: 8192 2.26
002: 8192 2.23
003: 8192 2.23
004: 8192 2.24
005: 8192 2.24
006: 8192 2.22
007: 8192 2.23
008: 8192 2.21
009: 8192 2.24
010: 8192 2.25
011: 8192 2.25
012: 8192 1.63
013: 8192 1.63
014: 8192 1.64
015: 8192 1.64
016: 8192 1.63
017: 8192 1.63
018: 8192 1.64
019: 8192 1.64
8192                    2.03
000: 16384 4.36
001: 16384 3.57
002: 16384 3.62
003: 16384 3.55
004: 16384 3.54
005: 16384 3.55
006: 16384 3.60
007: 16384 3.54
008: 16384 3.54
009: 16384 3.59
010: 16384 3.61
011: 16384 3.57
012: 16384 2.85
013: 16384 2.83
014: 16384 2.82
015: 16384 2.86
016: 16384 2.84
017: 16384 2.85
018: 16384 2.86
019: 16384 2.84
16384                   3.32
000: 32768 7.26
001: 32768 6.31
002: 32768 6.19
003: 32768 6.34
004: 32768 6.15
005: 32768 6.17
006: 32768 6.32
007: 32768 6.21
008: 32768 6.26
009: 32768 6.26
010: 32768 6.12
011: 32768 6.34
012: 32768 5.38
013: 32768 5.37
014: 32768 5.38
015: 32768 5.37
016: 32768 5.35
017: 32768 5.35
018: 32768 5.36
019: 32768 5.36
32768                   5.94
000: 65536 13.31
001: 65536 12.10
002: 65536 11.70
003: 65536 11.78
004: 65536 11.72
005: 65536 11.92
006: 65536 11.99
007: 65536 11.68
008: 65536 11.95
009: 65536 11.52
010: 65536 11.82
011: 65536 11.76
012: 65536 10.33
013: 65536 10.33
014: 65536 10.33
015: 65536 10.30
016: 65536 10.31
017: 65536 10.32
018: 65536 10.33
019: 65536 10.31
65536                  11.29
000: 131072 23.72
001: 131072 21.47
002: 131072 20.75
003: 131072 20.70
004: 131072 20.63
005: 131072 20.33
006: 131072 20.77
007: 131072 20.28
008: 131072 20.58
009: 131072 20.56
010: 131072 20.75
011: 131072 21.11
012: 131072 19.95
013: 131072 19.95
014: 131072 19.93
015: 131072 19.97
016: 131072 19.93
017: 131072 19.92
018: 131072 19.95
019: 131072 19.94
131072                 20.56
000: 262144 47.06
001: 262144 42.73
002: 262144 43.55
003: 262144 42.84
004: 262144 42.80
005: 262144 42.80
006: 262144 43.15
007: 262144 42.04
008: 262144 42.90
009: 262144 42.93
010: 262144 42.42
011: 262144 42.77
012: 262144 38.92
013: 262144 38.92
014: 262144 38.93
015: 262144 38.94
016: 262144 38.93
017: 262144 38.91
018: 262144 38.93
019: 262144 38.93
262144                 41.47
000: 524288 91.33
001: 524288 80.42
002: 524288 83.14
003: 524288 78.58
004: 524288 79.31
005: 524288 80.99
006: 524288 80.30
007: 524288 79.85
008: 524288 80.51
009: 524288 82.73
010: 524288 80.12
011: 524288 81.34
012: 524288 78.39
013: 524288 78.39
014: 524288 78.38
015: 524288 78.39
016: 524288 78.38
017: 524288 78.37
018: 524288 78.39
019: 524288 78.38
524288                 80.28
000: 1048576 177.26
001: 1048576 139.25
002: 1048576 139.00
003: 1048576 139.07
004: 1048576 139.63
005: 1048576 138.12
006: 1048576 140.61
007: 1048576 137.91
008: 1048576 140.44
009: 1048576 139.75
010: 1048576 139.05
011: 1048576 139.48
012: 1048576 159.43
013: 1048576 159.41
014: 1048576 159.38
015: 1048576 159.41
016: 1048576 159.40
017: 1048576 159.39
018: 1048576 159.41
019: 1048576 159.39
1048576               149.24

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 1.53
001: 1 0.67
002: 1 0.66
003: 1 0.66
004: 1 0.68
005: 1 0.65
006: 1 0.67
007: 1 0.66
008: 1 0.66
009: 1 0.66
010: 1 0.67
011: 1 0.67
012: 1 0.36
013: 1 0.36
014: 1 0.36
015: 1 0.37
016: 1 0.37
017: 1 0.36
018: 1 0.37
019: 1 0.36
1                       0.59
000: 2 1.63
001: 2 0.73
002: 2 0.74
003: 2 0.74
004: 2 0.74
005: 2 0.74
006: 2 0.75
007: 2 0.73
008: 2 0.76
009: 2 0.75
010: 2 0.73
011: 2 0.76
012: 2 0.43
013: 2 0.43
014: 2 0.43
015: 2 0.43
016: 2 0.43
017: 2 0.43
018: 2 0.44
019: 2 0.43
2                       0.66
000: 4 1.67
001: 4 0.80
002: 4 0.80
003: 4 0.80
004: 4 0.79
005: 4 0.80
006: 4 0.81
007: 4 0.81
008: 4 0.81
009: 4 0.81
010: 4 0.80
011: 4 0.81
012: 4 0.48
013: 4 0.48
014: 4 0.49
015: 4 0.50
016: 4 0.49
017: 4 0.48
018: 4 0.49
019: 4 0.48
4                       0.72
000: 8 1.56
001: 8 0.68
002: 8 0.68
003: 8 0.69
004: 8 0.68
005: 8 0.68
006: 8 0.69
007: 8 0.67
008: 8 0.69
009: 8 0.69
010: 8 0.68
011: 8 0.68
012: 8 0.38
013: 8 0.38
014: 8 0.38
015: 8 0.39
016: 8 0.39
017: 8 0.38
018: 8 0.39
019: 8 0.38
8                       0.61
000: 16 1.54
001: 16 0.65
002: 16 0.65
003: 16 0.67
004: 16 0.66
005: 16 0.66
006: 16 0.66
007: 16 0.66
008: 16 0.68
009: 16 0.66
010: 16 0.66
011: 16 0.67
012: 16 0.38
013: 16 0.38
014: 16 0.38
015: 16 0.38
016: 16 0.38
017: 16 0.37
018: 16 0.38
019: 16 0.37
16                      0.59
000: 32 1.55
001: 32 0.66
002: 32 0.68
003: 32 0.69
004: 32 0.69
005: 32 0.67
006: 32 0.69
007: 32 0.68
008: 32 0.68
009: 32 0.69
010: 32 0.67
011: 32 0.69
012: 32 0.38
013: 32 0.37
014: 32 0.38
015: 32 0.38
016: 32 0.38
017: 32 0.38
018: 32 0.38
019: 32 0.37
32                      0.60
000: 64 1.53
001: 64 0.65
002: 64 0.65
003: 64 0.66
004: 64 0.66
005: 64 0.64
006: 64 0.66
007: 64 0.65
008: 64 0.65
009: 64 0.66
010: 64 0.65
011: 64 0.66
012: 64 0.36
013: 64 0.36
014: 64 0.36
015: 64 0.37
016: 64 0.37
017: 64 0.37
018: 64 0.36
019: 64 0.36
64                      0.58
000: 128 1.58
001: 128 0.66
002: 128 0.67
003: 128 0.68
004: 128 0.69
005: 128 0.67
006: 128 0.68
007: 128 0.67
008: 128 0.67
009: 128 0.67
010: 128 0.68
011: 128 0.68
012: 128 0.39
013: 128 0.40
014: 128 0.40
015: 128 0.40
016: 128 0.40
017: 128 0.40
018: 128 0.40
019: 128 0.39
128                     0.61
000: 256 1.65
001: 256 0.76
002: 256 0.74
003: 256 0.76
004: 256 0.75
005: 256 0.75
006: 256 0.76
007: 256 0.75
008: 256 0.75
009: 256 0.75
010: 256 0.76
011: 256 0.75
012: 256 0.44
013: 256 0.45
014: 256 0.44
015: 256 0.45
016: 256 0.46
017: 256 0.45
018: 256 0.46
019: 256 0.45
256                     0.68
000: 512 1.74
001: 512 0.89
002: 512 0.88
003: 512 0.89
004: 512 0.91
005: 512 0.89
006: 512 0.88
007: 512 0.91
008: 512 0.88
009: 512 0.90
010: 512 0.91
011: 512 0.88
012: 512 0.57
013: 512 0.58
014: 512 0.58
015: 512 0.59
016: 512 0.58
017: 512 0.58
018: 512 0.59
019: 512 0.58
512                     0.81
000: 1024 1.82
001: 1024 1.04
002: 1024 1.03
003: 1024 1.04
004: 1024 1.04
005: 1024 1.03
006: 1024 1.03
007: 1024 1.03
008: 1024 1.02
009: 1024 1.03
010: 1024 1.03
011: 1024 1.05
012: 1024 0.63
013: 1024 0.63
014: 1024 0.63
015: 1024 0.67
