
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.71
2                       0.74
4                       0.69
8                       0.65
16                      0.69
32                      0.67
64                      0.67
128                     0.67
256                     0.75
512                     1.14
1024                    1.16
2048                    1.30
4096                    1.64
8192                    2.07
16384                   3.50
32768                   6.38
65536                  11.25
131072                 20.91
262144                 42.10
524288                 83.25
1048576               165.52

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.63
4                       0.72
8                       0.65
16                      0.64
32                      0.63
64                      0.62
128                     0.71
256                     0.76
512                     1.00
1024                    1.09
2048                    1.27
4096                    1.64
8192                    2.06
16384                   3.42
32768                   6.15
65536                  11.12
131072                 21.06
262144                 40.92
524288                 82.26
1048576               165.77

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.65
2                       0.65
4                       0.64
8                       0.64
16                      0.67
32                      0.69
64                      0.70
128                     0.73
256                     0.85
512                     1.09
1024                    1.14
2048                    1.31
4096                    1.55
8192                    2.06
16384                   3.34
32768                   6.17
65536                  10.94
131072                 20.81
262144                 40.63
524288                 82.26
1048576               165.94

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.64
2                       0.69
4                       0.68
8                       0.71
16                      0.66
32                      0.60
64                      0.62
128                     0.68
256                     0.73
512                     1.15
1024                    1.12
2048                    1.31
4096                    1.59
8192                    2.07
16384                   3.74
32768                   6.46
65536                  12.09
131072                 22.18
262144                 44.05
524288                 87.11
1048576               171.47

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.12
2                       1.04
4                       0.69
8                       0.72
16                      0.73
32                      0.66
64                      0.65
128                     0.68
256                     0.71
512                     1.02
1024                    1.13
2048                    1.34
4096                    1.66
8192                    2.09
16384                   3.45
32768                   6.32
65536                  11.18
131072                 21.36
262144                 41.39
524288                 82.47
1048576               164.86

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.70
2                       0.70
4                       0.72
8                       0.68
16                      0.68
32                      0.67
64                      0.69
128                     0.70
256                     0.80
512                     1.18
1024                    1.22
2048                    1.37
4096                    1.65
8192                    2.11
16384                   3.78
32768                   6.62
65536                  12.35
131072                 23.03
262144                 45.66
524288                 89.87
1048576               177.03

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.72
2                       0.64
4                       0.67
8                       0.61
16                      0.66
32                      0.64
64                      0.65
128                     0.67
256                     0.97
512                     1.19
1024                    1.16
2048                    1.32
4096                    1.54
8192                    2.01
16384                   3.28
32768                   5.95
65536                  10.75
131072                 20.55
262144                 40.88
524288                 82.05
1048576               165.48

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.67
2                       0.69
4                       0.65
8                       0.62
16                      0.64
32                      0.65
64                      0.65
128                     0.73
256                     0.78
512                     1.14
1024                    1.17
2048                    1.34
4096                    1.66
8192                    2.10
16384                   3.23
32768                   5.79
65536                  10.51
131072                 20.42
262144                 40.06
524288                 81.25
1048576               165.03

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.69
4                       0.64
8                       0.66
16                      0.66
32                      0.63
64                      0.63
128                     0.68
256                     0.71
512                     1.08
1024                    1.16
2048                    1.30
4096                    1.53
8192                    2.02
16384                   3.39
32768                   5.92
65536                  10.57
131072                 20.55
262144                 40.85
524288                 81.48
1048576               166.40

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.75
2                       0.88
4                       0.85
8                       0.87
16                      0.82
32                      0.68
64                      0.71
128                     0.74
256                     0.97
512                     1.14
1024                    1.16
2048                    1.35
4096                    1.70
8192                    2.06
16384                   3.54
32768                   6.13
65536                  11.18
131072                 21.13
262144                 41.15
524288                 82.65
1048576               165.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.63
2                       0.65
4                       0.63
8                       0.65
16                      0.63
32                      0.65
64                      0.62
128                     0.71
256                     0.82
512                     1.10
1024                    1.10
2048                    1.31
4096                    1.54
8192                    1.96
16384                   3.17
32768                   5.67
65536                  10.61
131072                 20.69
262144                 40.42
524288                 80.87
1048576               158.85

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.66
2                       0.74
4                       0.65
8                       0.66
16                      0.63
32                      0.63
64                      0.66
128                     0.84
256                     0.72
512                     1.08
1024                    1.21
2048                    1.42
4096                    1.65
8192                    2.06
16384                   3.51
32768                   5.98
65536                  11.18
131072                 21.03
262144                 41.80
524288                 82.90
1048576               166.35

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.65
4                       0.62
8                       0.62
16                      0.62
32                      0.64
64                      0.64
128                     0.77
256                     0.74
512                     1.07
1024                    1.13
2048                    1.29
4096                    1.61
8192                    2.09
16384                   3.46
32768                   5.75
65536                  10.85
131072                 20.54
262144                 41.37
524288                 82.52
1048576               162.59

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.01
2                       1.03
4                       1.03
8                       1.01
16                      1.00
32                      1.05
64                      1.01
128                     0.68
256                     0.82
512                     1.14
1024                    1.13
2048                    1.32
4096                    1.53
8192                    1.94
16384                   3.25
32768                   5.77
65536                  10.47
131072                 20.28
262144                 40.94
524288                 82.30
1048576               163.37
