
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.60
001: 1 0.43
002: 1 0.43
003: 1 0.44
004: 1 0.43
005: 1 0.44
006: 1 0.44
007: 1 0.44
008: 1 0.44
009: 1 0.43
010: 1 0.44
011: 1 0.42
012: 1 0.44
013: 1 0.44
014: 1 0.44
015: 1 0.44
016: 1 0.44
017: 1 0.43
018: 1 0.43
019: 1 0.44
020: 1 0.44
021: 1 0.43
022: 1 0.43
023: 1 0.43
024: 1 0.47
025: 1 0.48
026: 1 0.48
027: 1 0.48
028: 1 0.48
029: 1 0.48
030: 1 0.48
031: 1 0.48
032: 1 0.48
033: 1 0.48
034: 1 0.48
035: 1 0.48
1                       0.48
000: 2 1.63
001: 2 0.44
002: 2 0.45
003: 2 0.44
004: 2 0.44
005: 2 0.45
006: 2 0.44
007: 2 0.44
008: 2 0.44
009: 2 0.44
010: 2 0.44
011: 2 0.43
012: 2 0.45
013: 2 0.44
014: 2 0.44
015: 2 0.44
016: 2 0.44
017: 2 0.43
018: 2 0.45
019: 2 0.43
020: 2 0.44
021: 2 0.44
022: 2 0.43
023: 2 0.43
024: 2 0.49
025: 2 0.48
026: 2 0.48
027: 2 0.48
028: 2 0.48
029: 2 0.48
030: 2 0.48
031: 2 0.48
032: 2 0.49
033: 2 0.49
034: 2 0.49
035: 2 0.49
2                       0.49
000: 4 1.61
001: 4 0.42
002: 4 0.42
003: 4 0.42
004: 4 0.43
005: 4 0.43
006: 4 0.43
007: 4 0.43
008: 4 0.43
009: 4 0.42
010: 4 0.43
011: 4 0.43
012: 4 0.43
013: 4 0.43
014: 4 0.42
015: 4 0.43
016: 4 0.44
017: 4 0.42
018: 4 0.44
019: 4 0.43
020: 4 0.43
021: 4 0.43
022: 4 0.43
023: 4 0.43
024: 4 0.48
025: 4 0.48
026: 4 0.48
027: 4 0.48
028: 4 0.48
029: 4 0.48
030: 4 0.48
031: 4 0.48
032: 4 0.48
033: 4 0.48
034: 4 0.48
035: 4 0.48
4                       0.48
000: 8 1.62
001: 8 0.44
002: 8 0.44
003: 8 0.43
004: 8 0.44
005: 8 0.44
006: 8 0.43
007: 8 0.43
008: 8 0.44
009: 8 0.43
010: 8 0.44
011: 8 0.43
012: 8 0.44
013: 8 0.44
014: 8 0.43
015: 8 0.44
016: 8 0.44
017: 8 0.43
018: 8 0.44
019: 8 0.44
020: 8 0.44
021: 8 0.43
022: 8 0.44
023: 8 0.43
024: 8 0.49
025: 8 0.49
026: 8 0.49
027: 8 0.49
028: 8 0.49
029: 8 0.48
030: 8 0.49
031: 8 0.49
032: 8 0.49
033: 8 0.49
034: 8 0.49
035: 8 0.49
8                       0.49
000: 16 1.62
001: 16 0.44
002: 16 0.44
003: 16 0.45
004: 16 0.43
005: 16 0.45
006: 16 0.44
007: 16 0.44
008: 16 0.44
009: 16 0.44
010: 16 0.45
011: 16 0.44
012: 16 0.45
013: 16 0.45
014: 16 0.43
015: 16 0.45
016: 16 0.45
017: 16 0.44
018: 16 0.45
019: 16 0.45
020: 16 0.44
021: 16 0.44
022: 16 0.45
023: 16 0.44
024: 16 0.50
025: 16 0.50
026: 16 0.49
027: 16 0.49
028: 16 0.49
029: 16 0.50
030: 16 0.50
031: 16 0.50
032: 16 0.50
033: 16 0.50
034: 16 0.50
035: 16 0.50
16                      0.49
000: 32 1.62
001: 32 0.44
002: 32 0.43
003: 32 0.42
004: 32 0.43
005: 32 0.43
006: 32 0.43
007: 32 0.43
008: 32 0.43
009: 32 0.43
010: 32 0.43
011: 32 0.43
012: 32 0.43
013: 32 0.43
014: 32 0.42
015: 32 0.43
016: 32 0.44
017: 32 0.43
018: 32 0.43
019: 32 0.42
020: 32 0.43
021: 32 0.42
022: 32 0.43
023: 32 0.43
024: 32 0.48
025: 32 0.48
026: 32 0.48
027: 32 0.48
028: 32 0.48
029: 32 0.48
030: 32 0.48
031: 32 0.49
032: 32 0.48
033: 32 0.48
034: 32 0.48
035: 32 0.48
32                      0.48
000: 64 1.63
001: 64 0.43
002: 64 0.43
003: 64 0.43
004: 64 0.43
005: 64 0.43
006: 64 0.43
007: 64 0.43
008: 64 0.44
009: 64 0.42
010: 64 0.43
011: 64 0.42
012: 64 0.44
013: 64 0.43
014: 64 0.42
015: 64 0.44
016: 64 0.44
017: 64 0.43
018: 64 0.43
019: 64 0.43
020: 64 0.43
021: 64 0.43
022: 64 0.43
023: 64 0.43
024: 64 0.49
025: 64 0.49
026: 64 0.49
027: 64 0.49
028: 64 0.49
029: 64 0.49
030: 64 0.49
031: 64 0.49
032: 64 0.49
033: 64 0.49
034: 64 0.49
035: 64 0.49
64                      0.48
000: 128 1.62
001: 128 0.44
002: 128 0.44
003: 128 0.44
004: 128 0.44
005: 128 0.45
006: 128 0.44
007: 128 0.44
008: 128 0.44
009: 128 0.44
010: 128 0.45
011: 128 0.43
012: 128 0.43
013: 128 0.44
014: 128 0.43
015: 128 0.44
016: 128 0.44
017: 128 0.44
018: 128 0.44
019: 128 0.43
020: 128 0.44
021: 128 0.44
022: 128 0.44
023: 128 0.44
024: 128 0.52
025: 128 0.52
026: 128 0.52
027: 128 0.52
028: 128 0.52
029: 128 0.52
030: 128 0.52
031: 128 0.52
032: 128 0.52
033: 128 0.52
034: 128 0.52
035: 128 0.52
128                     0.50
000: 256 1.66
001: 256 0.48
002: 256 0.47
003: 256 0.48
004: 256 0.48
005: 256 0.48
006: 256 0.47
007: 256 0.48
008: 256 0.47
009: 256 0.46
010: 256 0.47
011: 256 0.47
012: 256 0.47
013: 256 0.48
014: 256 0.47
015: 256 0.47
016: 256 0.48
017: 256 0.47
018: 256 0.47
019: 256 0.47
020: 256 0.47
021: 256 0.47
022: 256 0.46
023: 256 0.47
024: 256 0.54
025: 256 0.54
026: 256 0.54
027: 256 0.54
028: 256 0.54
029: 256 0.54
030: 256 0.54
031: 256 0.54
032: 256 0.54
033: 256 0.54
034: 256 0.54
035: 256 0.54
256                     0.53
000: 512 1.75
001: 512 0.56
002: 512 0.55
003: 512 0.56
