
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.66
001: 1 0.45
002: 1 0.44
003: 1 0.45
004: 1 0.44
005: 1 0.45
006: 1 0.45
007: 1 0.45
008: 1 0.44
009: 1 0.45
010: 1 0.44
011: 1 0.45
012: 1 0.44
013: 1 0.45
014: 1 0.44
015: 1 0.44
016: 1 0.45
017: 1 0.45
018: 1 0.44
019: 1 0.44
020: 1 0.45
021: 1 0.45
022: 1 0.44
023: 1 0.44
024: 1 0.49
025: 1 0.48
026: 1 0.49
027: 1 0.49
028: 1 0.49
029: 1 0.49
030: 1 0.48
031: 1 0.48
032: 1 0.48
033: 1 0.49
034: 1 0.48
035: 1 0.48
036: 1 0.49
1                       0.49
000: 2 1.67
001: 2 0.41
002: 2 0.41
003: 2 0.41
004: 2 0.40
005: 2 0.42
006: 2 0.41
007: 2 0.41
008: 2 0.41
009: 2 0.41
010: 2 0.41
011: 2 0.41
012: 2 0.40
013: 2 0.41
014: 2 0.40
015: 2 0.41
016: 2 0.42
017: 2 0.41
018: 2 0.41
019: 2 0.40
020: 2 0.41
021: 2 0.41
022: 2 0.41
023: 2 0.41
024: 2 0.47
025: 2 0.47
026: 2 0.47
027: 2 0.47
028: 2 0.47
029: 2 0.46
030: 2 0.47
031: 2 0.47
032: 2 0.47
033: 2 0.47
034: 2 0.47
035: 2 0.47
036: 2 0.47
2                       0.46
000: 4 1.64
001: 4 0.43
002: 4 0.42
003: 4 0.43
004: 4 0.42
005: 4 0.43
006: 4 0.42
007: 4 0.42
008: 4 0.42
009: 4 0.42
010: 4 0.42
011: 4 0.42
012: 4 0.42
013: 4 0.42
014: 4 0.41
015: 4 0.42
016: 4 0.43
017: 4 0.43
018: 4 0.41
019: 4 0.42
020: 4 0.42
021: 4 0.42
022: 4 0.42
023: 4 0.42
024: 4 0.48
025: 4 0.47
026: 4 0.48
027: 4 0.48
028: 4 0.47
029: 4 0.48
030: 4 0.48
031: 4 0.47
032: 4 0.47
033: 4 0.48
034: 4 0.47
035: 4 0.48
036: 4 0.48
4                       0.47
000: 8 1.63
001: 8 0.43
002: 8 0.42
003: 8 0.43
004: 8 0.42
005: 8 0.43
006: 8 0.42
007: 8 0.42
008: 8 0.42
009: 8 0.42
010: 8 0.42
011: 8 0.42
012: 8 0.42
013: 8 0.43
014: 8 0.42
015: 8 0.42
016: 8 0.43
017: 8 0.42
018: 8 0.42
019: 8 0.42
020: 8 0.42
021: 8 0.42
022: 8 0.43
023: 8 0.42
024: 8 0.48
025: 8 0.48
026: 8 0.48
027: 8 0.48
028: 8 0.48
029: 8 0.48
030: 8 0.48
031: 8 0.48
032: 8 0.48
033: 8 0.47
034: 8 0.47
035: 8 0.48
036: 8 0.48
8                       0.47
000: 16 1.63
001: 16 0.43
002: 16 0.43
003: 16 0.43
004: 16 0.43
005: 16 0.43
006: 16 0.43
007: 16 0.42
008: 16 0.42
009: 16 0.42
010: 16 0.43
011: 16 0.43
012: 16 0.42
013: 16 0.43
014: 16 0.42
015: 16 0.43
016: 16 0.44
017: 16 0.42
018: 16 0.43
019: 16 0.42
020: 16 0.43
021: 16 0.43
022: 16 0.43
023: 16 0.43
024: 16 0.47
025: 16 0.47
026: 16 0.47
027: 16 0.47
028: 16 0.47
029: 16 0.47
030: 16 0.47
031: 16 0.47
032: 16 0.47
033: 16 0.47
034: 16 0.47
035: 16 0.47
036: 16 0.48
16                      0.48
000: 32 1.64
001: 32 0.42
002: 32 0.42
003: 32 0.42
004: 32 0.42
005: 32 0.43
006: 32 0.42
007: 32 0.42
008: 32 0.42
009: 32 0.42
010: 32 0.42
011: 32 0.42
012: 32 0.42
013: 32 0.42
014: 32 0.42
015: 32 0.42
016: 32 0.43
017: 32 0.42
018: 32 0.42
019: 32 0.42
020: 32 0.42
021: 32 0.42
022: 32 0.42
023: 32 0.42
024: 32 0.47
025: 32 0.47
026: 32 0.48
027: 32 0.48
028: 32 0.47
029: 32 0.47
030: 32 0.47
031: 32 0.47
032: 32 0.48
033: 32 0.48
034: 32 0.47
035: 32 0.47
036: 32 0.48
32                      0.47
000: 64 1.61
001: 64 0.42
002: 64 0.42
003: 64 0.43
004: 64 0.42
005: 64 0.43
006: 64 0.42
007: 64 0.42
008: 64 0.41
009: 64 0.42
010: 64 0.42
011: 64 0.42
012: 64 0.42
013: 64 0.42
014: 64 0.42
015: 64 0.42
016: 64 0.43
017: 64 0.42
018: 64 0.42
019: 64 0.42
020: 64 0.42
021: 64 0.42
022: 64 0.43
023: 64 0.42
024: 64 0.47
025: 64 0.47
026: 64 0.47
027: 64 0.47
028: 64 0.47
029: 64 0.47
030: 64 0.47
031: 64 0.47
032: 64 0.46
033: 64 0.47
034: 64 0.47
035: 64 0.47
036: 64 0.47
64                      0.47
000: 128 1.66
001: 128 0.44
002: 128 0.43
003: 128 0.44
004: 128 0.43
005: 128 0.43
006: 128 0.44
007: 128 0.44
008: 128 0.44
009: 128 0.44
010: 128 0.43
011: 128 0.44
012: 128 0.42
013: 128 0.44
014: 128 0.43
015: 128 0.43
016: 128 0.44
017: 128 0.43
018: 128 0.43
019: 128 0.42
020: 128 0.43
021: 128 0.43
022: 128 0.43
023: 128 0.43
024: 128 0.49
025: 128 0.49
026: 128 0.49
027: 128 0.49
028: 128 0.49
029: 128 0.49
030: 128 0.49
031: 128 0.49
032: 128 0.49
033: 128 0.49
034: 128 0.49
035: 128 0.49
036: 128 0.49
128                     0.49
000: 256 1.68
001: 256 0.47
002: 256 0.46
003: 256 0.48
004: 256 0.47
005: 256 0.48
006: 256 0.48
007: 256 0.48
008: 256 0.48
009: 256 0.48
010: 256 0.47
011: 256 0.48
012: 256 0.46
013: 256 0.47
014: 256 0.46
015: 256 0.47
016: 256 0.48
017: 256 0.48
018: 256 0.47
019: 256 0.47
020: 256 0.47
021: 256 0.47
022: 256 0.47
023: 256 0.47
024: 256 0.52
025: 256 0.52
026: 256 0.52
027: 256 0.52
028: 256 0.52
029: 256 0.52
030: 256 0.51
031: 256 0.52
032: 256 0.52
033: 256 0.52
034: 256 0.52
035: 256 0.52
036: 256 0.52
256                     0.52
000: 512 1.75
001: 512 0.57
002: 512 0.57
003: 512 0.57
004: 512 0.57
005: 512 0.58
006: 512 0.57
007: 512 0.57
008: 512 0.56
009: 512 0.58
010: 512 0.57
011: 512 0.57
012: 512 0.56
013: 512 0.57
014: 512 0.56
015: 512 0.56
016: 512 0.58
017: 512 0.57
018: 512 0.56
019: 512 0.56
020: 512 0.56
021: 512 0.57
022: 512 0.57
023: 512 0.57
024: 512 0.57
025: 512 0.57
026: 512 0.57
027: 512 0.57
028: 512 0.57
029: 512 0.57
030: 512 0.57
031: 512 0.57
032: 512 0.57
033: 512 0.57
034: 512 0.57
035: 512 0.57
036: 512 0.57
512                     0.60
000: 1024 1.78
001: 1024 0.65
002: 1024 0.66
003: 1024 0.65
004: 1024 0.64
005: 1024 0.65
006: 1024 0.65
007: 1024 0.65
008: 1024 0.64
009: 1024 0.65
010: 1024 0.65
011: 1024 0.65
012: 1024 0.64
013: 1024 0.65
014: 1024 0.65
015: 1024 0.64
016: 1024 0.65
017: 1024 0.65
018: 1024 0.64
019: 1024 0.64
020: 1024 0.64
021: 1024 0.65
022: 1024 0.65
023: 1024 0.65
024: 1024 0.63
025: 1024 0.63
026: 1024 0.63
027: 1024 0.64
028: 1024 0.63
029: 1024 0.63
030: 1024 0.63
031: 1024 0.63
032: 1024 0.63
033: 1024 0.63
034: 1024 0.63
035: 1024 0.63
036: 1024 0.63
1024                    0.67
000: 2048 1.83
001: 2048 0.82
002: 2048 0.82
003: 2048 0.81
004: 2048 0.81
005: 2048 0.82
006: 2048 0.81
007: 2048 0.81
008: 2048 0.81
009: 2048 0.81
010: 2048 0.81
011: 2048 0.81
012: 2048 0.80
013: 2048 0.81
014: 2048 0.81
015: 2048 0.81
016: 2048 0.82
017: 2048 0.81
018: 2048 0.81
019: 2048 0.81
020: 2048 0.80
021: 2048 0.80
022: 2048 0.81
023: 2048 0.81
024: 2048 0.78
025: 2048 0.78
026: 2048 0.77
027: 2048 0.78
028: 2048 0.78
029: 2048 0.78
030: 2048 0.78
031: 2048 0.77
032: 2048 0.78
033: 2048 0.78
034: 2048 0.77
035: 2048 0.78
036: 2048 0.78
2048                    0.83
000: 4096 2.06
001: 4096 1.08
002: 4096 1.08
003: 4096 1.08
004: 4096 1.07
005: 4096 1.08
006: 4096 1.07
007: 4096 1.08
008: 4096 1.08
009: 4096 1.07
010: 4096 1.07
011: 4096 1.07
012: 4096 1.08
013: 4096 1.08
014: 4096 1.07
015: 4096 1.07
016: 4096 1.08
017: 4096 1.08
018: 4096 1.08
019: 4096 1.07
020: 4096 1.08
021: 4096 1.07
022: 4096 1.07
023: 4096 1.07
024: 4096 1.06
025: 4096 1.06
026: 4096 1.06
027: 4096 1.07
028: 4096 1.06
029: 4096 1.06
030: 4096 1.06
031: 4096 1.06
032: 4096 1.06
033: 4096 1.06
034: 4096 1.06
035: 4096 1.06
036: 4096 1.06
4096                    1.10
000: 8192 2.56
001: 8192 1.71
002: 8192 1.71
003: 8192 1.70
004: 8192 1.70
005: 8192 1.71
006: 8192 1.70
007: 8192 1.71
008: 8192 1.70
009: 8192 1.70
010: 8192 1.70
011: 8192 1.69
012: 8192 1.70
013: 8192 1.70
014: 8192 1.69
015: 8192 1.70
016: 8192 1.71
017: 8192 1.70
018: 8192 1.70
019: 8192 1.69
020: 8192 1.70
021: 8192 1.70
022: 8192 1.70
023: 8192 1.70
024: 8192 1.64
025: 8192 1.64
026: 8192 1.64
027: 8192 1.64
028: 8192 1.64
029: 8192 1.64
030: 8192 1.64
031: 8192 1.64
032: 8192 1.64
033: 8192 1.64
034: 8192 1.64
035: 8192 1.64
036: 8192 1.64
8192                    1.70
000: 16384 3.78
001: 16384 2.92
002: 16384 2.93
003: 16384 2.93
004: 16384 2.92
005: 16384 2.94
006: 16384 2.92
007: 16384 2.92
008: 16384 2.92
009: 16384 2.94
010: 16384 2.93
011: 16384 2.94
012: 16384 2.93
013: 16384 2.93
014: 16384 2.93
015: 16384 2.94
016: 16384 2.93
017: 16384 2.92
018: 16384 2.92
019: 16384 2.93
020: 16384 2.93
021: 16384 2.93
022: 16384 2.94
023: 16384 2.93
024: 16384 2.79
025: 16384 2.79
026: 16384 2.79
027: 16384 2.79
028: 16384 2.79
029: 16384 2.79
030: 16384 2.78
031: 16384 2.79
032: 16384 2.79
033: 16384 2.80
034: 16384 2.79
035: 16384 2.79
036: 16384 2.79
16384                   2.90
000: 32768 5.97
001: 32768 5.11
002: 32768 5.12
003: 32768 5.11
004: 32768 5.11
005: 32768 5.12
006: 32768 5.11
007: 32768 5.12
008: 32768 5.12
009: 32768 5.11
010: 32768 5.11
011: 32768 5.11
012: 32768 5.12
013: 32768 5.11
014: 32768 5.11
015: 32768 5.10
016: 32768 5.13
017: 32768 5.12
018: 32768 5.12
019: 32768 5.11
020: 32768 5.12
021: 32768 5.11
022: 32768 5.12
023: 32768 5.12
024: 32768 4.88
025: 32768 4.87
026: 32768 4.87
027: 32768 4.88
028: 32768 4.87
029: 32768 4.87
030: 32768 4.86
031: 32768 4.87
032: 32768 4.87
033: 32768 4.87
034: 32768 4.87
035: 32768 4.87
036: 32768 4.87
32768                   5.05
000: 65536 8.80
001: 65536 7.92
002: 65536 7.92
003: 65536 7.93
004: 65536 7.92
005: 65536 7.92
006: 65536 7.93
007: 65536 7.93
008: 65536 7.91
009: 65536 7.92
010: 65536 7.92
011: 65536 7.91
012: 65536 7.92
013: 65536 7.92
014: 65536 7.91
015: 65536 7.91
016: 65536 7.92
017: 65536 7.92
018: 65536 7.91
019: 65536 7.91
020: 65536 7.92
021: 65536 7.92
022: 65536 7.91
023: 65536 7.92
024: 65536 7.64
025: 65536 7.63
026: 65536 7.63
027: 65536 7.63
028: 65536 7.63
029: 65536 7.63
030: 65536 7.63
031: 65536 7.63
032: 65536 7.63
033: 65536 7.63
034: 65536 7.63
035: 65536 7.63
036: 65536 7.62
65536                   7.84
000: 131072 14.65
001: 131072 13.04
002: 131072 13.03
003: 131072 13.03
004: 131072 13.04
005: 131072 13.04
006: 131072 13.03
007: 131072 13.03
008: 131072 13.02
009: 131072 13.03
010: 131072 13.02
011: 131072 13.03
012: 131072 13.04
013: 131072 13.03
014: 131072 13.03
015: 131072 13.03
016: 131072 13.03
017: 131072 13.04
018: 131072 13.03
019: 131072 13.02
020: 131072 13.02
021: 131072 13.02
022: 131072 13.04
023: 131072 13.04
024: 131072 13.65
025: 131072 13.65
026: 131072 13.65
027: 131072 13.66
028: 131072 13.65
029: 131072 13.65
030: 131072 13.65
031: 131072 13.65
032: 131072 13.66
033: 131072 13.65
034: 131072 13.65
035: 131072 13.65
036: 131072 13.65
131072                 13.29
000: 262144 28.49
001: 262144 25.33
002: 262144 25.33
003: 262144 25.33
004: 262144 25.33
005: 262144 25.33
006: 262144 25.32
007: 262144 25.32
008: 262144 25.32
009: 262144 25.31
010: 262144 25.31
011: 262144 25.32
012: 262144 25.33
013: 262144 25.32
014: 262144 25.33
015: 262144 25.32
016: 262144 25.34
017: 262144 25.33
018: 262144 25.32
019: 262144 25.32
020: 262144 25.32
021: 262144 25.32
022: 262144 25.33
023: 262144 25.33
024: 262144 26.95
025: 262144 26.94
026: 262144 26.94
027: 262144 26.95
028: 262144 26.94
029: 262144 26.93
030: 262144 26.94
031: 262144 26.94
032: 262144 26.94
033: 262144 26.94
034: 262144 26.94
035: 262144 26.95
036: 262144 26.95
