
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.84
001: 1 0.41
002: 1 0.40
003: 1 0.42
004: 1 0.40
005: 1 0.42
006: 1 0.40
007: 1 0.41
008: 1 0.41
009: 1 0.40
010: 1 0.42
011: 1 0.40
012: 1 0.40
013: 1 0.40
014: 1 0.40
015: 1 0.40
016: 1 0.39
017: 1 0.41
018: 1 0.40
019: 1 0.39
020: 1 0.40
021: 1 0.40
022: 1 0.40
023: 1 0.40
024: 1 0.46
025: 1 0.46
026: 1 0.46
027: 1 0.45
028: 1 0.46
029: 1 0.46
030: 1 0.46
031: 1 0.46
032: 1 0.46
033: 1 0.46
034: 1 0.46
035: 1 0.46
036: 1 0.46
037: 1 0.46
038: 1 0.46
039: 1 0.46
040: 1 0.45
041: 1 0.46
042: 1 0.46
043: 1 0.45
044: 1 0.46
1                       0.46
000: 2 1.77
001: 2 0.40
002: 2 0.38
003: 2 0.40
004: 2 0.39
005: 2 0.41
006: 2 0.39
007: 2 0.40
008: 2 0.39
009: 2 0.39
010: 2 0.41
011: 2 0.39
012: 2 0.38
013: 2 0.38
014: 2 0.39
015: 2 0.39
016: 2 0.38
017: 2 0.38
018: 2 0.39
019: 2 0.38
020: 2 0.39
021: 2 0.39
022: 2 0.40
023: 2 0.38
024: 2 0.45
025: 2 0.45
026: 2 0.45
027: 2 0.45
028: 2 0.45
029: 2 0.45
030: 2 0.45
031: 2 0.45
032: 2 0.45
033: 2 0.45
034: 2 0.45
035: 2 0.45
036: 2 0.45
037: 2 0.45
038: 2 0.45
039: 2 0.45
040: 2 0.45
041: 2 0.45
042: 2 0.45
043: 2 0.45
044: 2 0.45
2                       0.45
000: 4 1.77
001: 4 0.40
002: 4 0.37
003: 4 0.39
004: 4 0.38
005: 4 0.40
006: 4 0.39
007: 4 0.39
008: 4 0.39
009: 4 0.38
010: 4 0.40
011: 4 0.39
012: 4 0.39
013: 4 0.38
014: 4 0.38
015: 4 0.39
016: 4 0.38
017: 4 0.38
018: 4 0.38
019: 4 0.38
020: 4 0.38
021: 4 0.38
022: 4 0.39
023: 4 0.38
024: 4 0.45
025: 4 0.45
026: 4 0.45
027: 4 0.45
028: 4 0.45
029: 4 0.44
030: 4 0.45
031: 4 0.45
032: 4 0.45
033: 4 0.45
034: 4 0.45
035: 4 0.45
036: 4 0.45
037: 4 0.45
038: 4 0.45
039: 4 0.44
040: 4 0.45
041: 4 0.45
042: 4 0.45
043: 4 0.45
044: 4 0.45
4                       0.45
000: 8 1.78
001: 8 0.40
002: 8 0.38
003: 8 0.39
004: 8 0.39
005: 8 0.40
006: 8 0.39
007: 8 0.40
008: 8 0.40
009: 8 0.39
010: 8 0.40
011: 8 0.40
012: 8 0.39
013: 8 0.38
014: 8 0.39
015: 8 0.39
016: 8 0.38
017: 8 0.39
018: 8 0.39
019: 8 0.38
020: 8 0.39
021: 8 0.39
022: 8 0.40
023: 8 0.39
024: 8 0.44
025: 8 0.44
026: 8 0.45
027: 8 0.44
028: 8 0.44
029: 8 0.44
030: 8 0.44
031: 8 0.44
032: 8 0.44
033: 8 0.44
034: 8 0.44
035: 8 0.44
036: 8 0.44
037: 8 0.44
038: 8 0.44
039: 8 0.44
040: 8 0.44
041: 8 0.44
042: 8 0.44
043: 8 0.44
044: 8 0.44
8                       0.45
000: 16 1.79
001: 16 0.40
002: 16 0.38
003: 16 0.39
004: 16 0.38
005: 16 0.40
006: 16 0.38
007: 16 0.39
008: 16 0.39
009: 16 0.38
010: 16 0.40
011: 16 0.39
012: 16 0.39
013: 16 0.38
014: 16 0.38
015: 16 0.39
016: 16 0.38
017: 16 0.38
018: 16 0.38
019: 16 0.38
020: 16 0.39
021: 16 0.39
022: 16 0.39
023: 16 0.38
024: 16 0.45
025: 16 0.45
026: 16 0.45
027: 16 0.45
028: 16 0.45
029: 16 0.45
030: 16 0.45
031: 16 0.45
032: 16 0.45
033: 16 0.44
034: 16 0.45
035: 16 0.45
036: 16 0.45
037: 16 0.45
038: 16 0.45
039: 16 0.45
040: 16 0.45
041: 16 0.45
042: 16 0.44
043: 16 0.45
044: 16 0.45
16                      0.45
000: 32 1.78
001: 32 0.40
002: 32 0.38
003: 32 0.40
004: 32 0.38
005: 32 0.40
006: 32 0.38
007: 32 0.39
008: 32 0.39
009: 32 0.38
010: 32 0.40
011: 32 0.38
012: 32 0.39
013: 32 0.38
014: 32 0.39
015: 32 0.38
016: 32 0.38
017: 32 0.38
018: 32 0.39
019: 32 0.38
020: 32 0.39
021: 32 0.39
022: 32 0.39
023: 32 0.38
024: 32 0.45
025: 32 0.45
026: 32 0.45
027: 32 0.45
028: 32 0.45
029: 32 0.45
030: 32 0.45
031: 32 0.45
032: 32 0.45
033: 32 0.45
034: 32 0.45
035: 32 0.45
036: 32 0.45
037: 32 0.45
038: 32 0.45
039: 32 0.45
040: 32 0.45
041: 32 0.45
042: 32 0.44
043: 32 0.45
044: 32 0.45
32                      0.45
000: 64 1.81
001: 64 0.40
002: 64 0.38
003: 64 0.40
004: 64 0.39
005: 64 0.40
006: 64 0.38
007: 64 0.39
008: 64 0.40
009: 64 0.39
010: 64 0.40
011: 64 0.39
012: 64 0.40
013: 64 0.39
014: 64 0.39
015: 64 0.39
016: 64 0.38
017: 64 0.39
018: 64 0.39
019: 64 0.38
020: 64 0.39
021: 64 0.40
022: 64 0.40
023: 64 0.38
024: 64 0.45
025: 64 0.45
026: 64 0.45
027: 64 0.45
028: 64 0.45
029: 64 0.45
030: 64 0.45
031: 64 0.45
032: 64 0.45
033: 64 0.45
034: 64 0.45
035: 64 0.45
036: 64 0.45
037: 64 0.45
038: 64 0.45
039: 64 0.44
040: 64 0.45
041: 64 0.45
042: 64 0.45
043: 64 0.45
044: 64 0.45
64                      0.45
000: 128 1.80
001: 128 0.44
002: 128 0.42
003: 128 0.44
004: 128 0.43
005: 128 0.45
006: 128 0.42
007: 128 0.44
008: 128 0.44
009: 128 0.43
010: 128 0.44
011: 128 0.44
012: 128 0.44
013: 128 0.43
014: 128 0.44
015: 128 0.43
016: 128 0.42
017: 128 0.42
018: 128 0.43
019: 128 0.43
020: 128 0.44
021: 128 0.43
022: 128 0.44
023: 128 0.43
024: 128 0.47
025: 128 0.47
026: 128 0.47
027: 128 0.47
028: 128 0.47
029: 128 0.47
030: 128 0.48
031: 128 0.47
032: 128 0.47
033: 128 0.47
034: 128 0.47
035: 128 0.48
036: 128 0.47
037: 128 0.47
038: 128 0.47
039: 128 0.47
040: 128 0.47
041: 128 0.47
042: 128 0.47
043: 128 0.47
044: 128 0.47
128                     0.48
000: 256 1.85
001: 256 0.47
002: 256 0.46
003: 256 0.47
004: 256 0.47
005: 256 0.47
006: 256 0.46
007: 256 0.48
008: 256 0.48
009: 256 0.47
010: 256 0.48
011: 256 0.47
012: 256 0.46
013: 256 0.45
014: 256 0.47
015: 256 0.47
016: 256 0.45
017: 256 0.46
018: 256 0.46
019: 256 0.46
020: 256 0.47
021: 256 0.47
022: 256 0.47
023: 256 0.47
024: 256 0.49
025: 256 0.49
026: 256 0.49
027: 256 0.49
028: 256 0.49
029: 256 0.49
030: 256 0.49
031: 256 0.49
032: 256 0.49
033: 256 0.49
034: 256 0.49
035: 256 0.49
036: 256 0.49
037: 256 0.49
038: 256 0.49
039: 256 0.49
040: 256 0.49
041: 256 0.49
042: 256 0.49
043: 256 0.49
044: 256 0.49
256                     0.51
000: 512 1.96
001: 512 0.55
002: 512 0.55
003: 512 0.56
004: 512 0.55
005: 512 0.57
006: 512 0.55
007: 512 0.56
008: 512 0.56
009: 512 0.55
010: 512 0.57
011: 512 0.56
012: 512 0.55
013: 512 0.54
014: 512 0.55
015: 512 0.56
016: 512 0.53
017: 512 0.56
018: 512 0.55
019: 512 0.55
020: 512 0.55
021: 512 0.55
022: 512 0.56
023: 512 0.55
024: 512 0.57
025: 512 0.57
026: 512 0.57
027: 512 0.57
028: 512 0.57
029: 512 0.57
030: 512 0.57
031: 512 0.57
032: 512 0.57
033: 512 0.57
034: 512 0.58
035: 512 0.58
036: 512 0.57
037: 512 0.57
038: 512 0.57
039: 512 0.57
040: 512 0.57
041: 512 0.57
042: 512 0.56
043: 512 0.57
044: 512 0.57
512                     0.59
000: 1024 1.93
001: 1024 0.62
002: 1024 0.60
003: 1024 0.62
004: 1024 0.61
005: 1024 0.63
006: 1024 0.60
007: 1024 0.62
008: 1024 0.62
009: 1024 0.62
010: 1024 0.62
011: 1024 0.62
012: 1024 0.61
013: 1024 0.60
014: 1024 0.61
015: 1024 0.62
016: 1024 0.60
017: 1024 0.61
018: 1024 0.61
019: 1024 0.62
020: 1024 0.62
021: 1024 0.62
022: 1024 0.62
023: 1024 0.61
024: 1024 0.63
025: 1024 0.63
026: 1024 0.64
027: 1024 0.63
028: 1024 0.64
029: 1024 0.63
030: 1024 0.63
031: 1024 0.64
032: 1024 0.63
033: 1024 0.63
034: 1024 0.63
035: 1024 0.63
036: 1024 0.62
037: 1024 0.62
038: 1024 0.63
039: 1024 0.63
040: 1024 0.62
041: 1024 0.63
042: 1024 0.63
043: 1024 0.63
044: 1024 0.63
1024                    0.65
000: 2048 2.03
001: 2048 0.77
002: 2048 0.77
003: 2048 0.78
004: 2048 0.77
005: 2048 0.78
006: 2048 0.77
007: 2048 0.78
008: 2048 0.78
009: 2048 0.77
010: 2048 0.78
011: 2048 0.77
012: 2048 0.77
013: 2048 0.76
014: 2048 0.77
015: 2048 0.77
016: 2048 0.76
017: 2048 0.77
018: 2048 0.77
019: 2048 0.77
020: 2048 0.77
021: 2048 0.77
022: 2048 0.77
023: 2048 0.77
024: 2048 0.76
025: 2048 0.76
026: 2048 0.77
027: 2048 0.76
028: 2048 0.76
029: 2048 0.76
030: 2048 0.76
031: 2048 0.77
032: 2048 0.76
033: 2048 0.76
034: 2048 0.76
035: 2048 0.76
036: 2048 0.76
037: 2048 0.76
038: 2048 0.76
039: 2048 0.76
040: 2048 0.76
041: 2048 0.76
042: 2048 0.76
043: 2048 0.76
044: 2048 0.76
2048                    0.79
000: 4096 2.30
001: 4096 1.06
002: 4096 1.05
003: 4096 1.06
004: 4096 1.05
005: 4096 1.06
006: 4096 1.05
007: 4096 1.07
008: 4096 1.06
009: 4096 1.06
010: 4096 1.07
011: 4096 1.05
012: 4096 1.05
013: 4096 1.05
014: 4096 1.05
015: 4096 1.05
016: 4096 1.05
017: 4096 1.05
018: 4096 1.06
019: 4096 1.05
020: 4096 1.06
021: 4096 1.06
022: 4096 1.06
023: 4096 1.05
024: 4096 1.08
025: 4096 1.08
026: 4096 1.10
027: 4096 1.09
028: 4096 1.10
029: 4096 1.08
030: 4096 1.08
031: 4096 1.09
032: 4096 1.08
033: 4096 1.08
034: 4096 1.08
035: 4096 1.09
036: 4096 1.08
037: 4096 1.08
038: 4096 1.08
039: 4096 1.07
040: 4096 1.08
041: 4096 1.08
042: 4096 1.08
043: 4096 1.08
044: 4096 1.08
4096                    1.10
000: 8192 2.90
001: 8192 1.60
002: 8192 1.60
003: 8192 1.60
004: 8192 1.60
005: 8192 1.61
006: 8192 1.60
007: 8192 1.62
008: 8192 1.61
009: 8192 1.60
010: 8192 1.61
011: 8192 1.60
012: 8192 1.60
013: 8192 1.60
014: 8192 1.60
015: 8192 1.60
016: 8192 1.60
017: 8192 1.60
018: 8192 1.60
019: 8192 1.60
020: 8192 1.60
021: 8192 1.60
022: 8192 1.60
023: 8192 1.60
024: 8192 1.73
025: 8192 1.73
026: 8192 1.75
027: 8192 1.74
028: 8192 1.75
029: 8192 1.73
030: 8192 1.74
031: 8192 1.74
032: 8192 1.73
033: 8192 1.74
034: 8192 1.73
035: 8192 1.74
036: 8192 1.73
037: 8192 1.73
038: 8192 1.73
039: 8192 1.73
040: 8192 1.73
041: 8192 1.73
042: 8192 1.74
043: 8192 1.73
044: 8192 1.73
8192                    1.69
000: 16384 4.36
001: 16384 2.82
002: 16384 2.79
003: 16384 2.82
004: 16384 2.80
005: 16384 2.83
006: 16384 2.76
007: 16384 2.82
008: 16384 2.81
009: 16384 2.80
010: 16384 2.81
011: 16384 2.79
012: 16384 2.82
013: 16384 2.82
014: 16384 2.76
015: 16384 2.80
016: 16384 2.80
017: 16384 2.80
018: 16384 2.81
019: 16384 2.78
020: 16384 2.80
021: 16384 2.81
022: 16384 2.77
023: 16384 2.80
024: 16384 3.17
025: 16384 3.17
026: 16384 3.18
027: 16384 3.15
028: 16384 3.17
029: 16384 3.15
030: 16384 3.15
031: 16384 3.16
032: 16384 3.16
033: 16384 3.15
034: 16384 3.14
035: 16384 3.16
036: 16384 3.14
037: 16384 3.14
038: 16384 3.14
039: 16384 3.15
040: 16384 3.16
041: 16384 3.15
042: 16384 3.15
043: 16384 3.16
044: 16384 3.14
16384                   3.00
000: 32768 6.79
001: 32768 4.96
002: 32768 4.97
003: 32768 4.97
004: 32768 4.97
005: 32768 4.98
006: 32768 4.96
007: 32768 4.98
008: 32768 4.98
009: 32768 4.97
010: 32768 4.98
011: 32768 4.97
012: 32768 4.97
013: 32768 4.97
014: 32768 4.96
015: 32768 4.96
016: 32768 4.98
017: 32768 4.97
018: 32768 4.97
019: 32768 4.97
020: 32768 4.97
021: 32768 4.97
022: 32768 4.97
023: 32768 4.96
024: 32768 5.65
025: 32768 5.64
026: 32768 5.68
027: 32768 5.66
028: 32768 5.68
029: 32768 5.66
030: 32768 5.65
031: 32768 5.65
032: 32768 5.66
033: 32768 5.65
034: 32768 5.64
035: 32768 5.65
036: 32768 5.65
037: 32768 5.64
038: 32768 5.65
039: 32768 5.65
040: 32768 5.65
041: 32768 5.65
042: 32768 5.65
043: 32768 5.65
044: 32768 5.66
32768                   5.33
000: 65536 11.37
001: 65536 7.44
002: 65536 7.44
003: 65536 7.44
004: 65536 7.44
005: 65536 7.47
006: 65536 7.45
007: 65536 7.46
008: 65536 7.44
009: 65536 7.44
010: 65536 7.46
011: 65536 7.45
012: 65536 7.45
013: 65536 7.44
014: 65536 7.44
015: 65536 7.44
016: 65536 7.46
017: 65536 7.45
018: 65536 7.44
019: 65536 7.45
020: 65536 7.45
021: 65536 7.45
022: 65536 7.45
023: 65536 7.45
024: 65536 10.25
025: 65536 10.25
026: 65536 10.28
027: 65536 10.27
028: 65536 10.29
029: 65536 10.26
030: 65536 10.26
031: 65536 10.27
032: 65536 10.26
033: 65536 10.28
034: 65536 10.25
035: 65536 10.27
036: 65536 10.26
037: 65536 10.25
038: 65536 10.26
039: 65536 10.27
040: 65536 10.26
041: 65536 10.26
042: 65536 10.27
043: 65536 10.26
044: 65536 10.26
65536                   8.85
000: 131072 21.18
001: 131072 12.39
002: 131072 12.39
003: 131072 12.39
004: 131072 12.39
005: 131072 12.41
006: 131072 12.39
007: 131072 12.41
008: 131072 12.39
009: 131072 12.39
010: 131072 12.40
011: 131072 12.39
012: 131072 12.40
013: 131072 12.39
014: 131072 12.38
015: 131072 12.39
016: 131072 12.39
017: 131072 12.39
018: 131072 12.39
019: 131072 12.39
020: 131072 12.39
021: 131072 12.40
022: 131072 12.38
023: 131072 12.39
024: 131072 20.00
025: 131072 19.97
026: 131072 20.04
027: 131072 20.02
028: 131072 20.03
029: 131072 20.01
030: 131072 20.02
031: 131072 20.02
032: 131072 20.02
033: 131072 20.01
034: 131072 20.01
035: 131072 20.00
036: 131072 20.01
037: 131072 20.01
038: 131072 20.01
039: 131072 20.02
040: 131072 20.01
041: 131072 20.01
042: 131072 20.02
043: 131072 20.01
044: 131072 20.01
131072                 16.14
000: 262144 39.92
001: 262144 24.48
002: 262144 24.47
003: 262144 24.48
004: 262144 24.49
005: 262144 24.49
006: 262144 24.49
007: 262144 24.50
008: 262144 24.49
009: 262144 24.48
010: 262144 24.49
011: 262144 24.48
012: 262144 24.48
013: 262144 24.48
014: 262144 24.48
015: 262144 24.48
016: 262144 24.50
017: 262144 24.49
018: 262144 24.48
019: 262144 24.48
020: 262144 24.49
021: 262144 24.49
022: 262144 24.48
023: 262144 24.49
024: 262144 38.84
025: 262144 38.85
026: 262144 38.86
027: 262144 38.85
028: 262144 38.85
029: 262144 38.83
030: 262144 38.84
031: 262144 38.85
032: 262144 38.84
033: 262144 38.85
034: 262144 38.83
035: 262144 38.85
036: 262144 38.83
037: 262144 38.83
038: 262144 38.84
039: 262144 38.83
040: 262144 38.83
041: 262144 38.83
042: 262144 38.86
043: 262144 38.84
044: 262144 38.85
262144                 31.53
000: 524288 74.69
001: 524288 42.86
002: 524288 42.86
003: 524288 44.62
004: 524288 42.85
005: 524288 42.89
006: 524288 43.11
007: 524288 42.89
008: 524288 42.84
009: 524288 42.85
010: 524288 42.85
011: 524288 42.83
012: 524288 42.85
013: 524288 42.85
014: 524288 42.84
015: 524288 42.89
016: 524288 42.86
017: 524288 42.86
018: 524288 42.90
019: 524288 42.86
020: 524288 42.85
021: 524288 42.85
022: 524288 42.85
023: 524288 42.88
024: 524288 70.92
025: 524288 70.97
026: 524288 70.94
027: 524288 70.96
028: 524288 70.96
029: 524288 70.93
030: 524288 70.93
031: 524288 70.95
032: 524288 70.93
033: 524288 70.93
034: 524288 70.93
035: 524288 70.93
036: 524288 70.94
037: 524288 70.93
038: 524288 70.94
039: 524288 70.93
040: 524288 73.93
041: 524288 70.93
042: 524288 70.95
043: 524288 70.92
044: 524288 70.94
524288                 56.78
000: 1048576 183.73
001: 1048576 131.98
002: 1048576 130.94
003: 1048576 131.03
004: 1048576 131.76
005: 1048576 132.59
006: 1048576 131.99
007: 1048576 130.83
008: 1048576 133.87
009: 1048576 130.81
010: 1048576 130.97
011: 1048576 132.90
012: 1048576 130.84
013: 1048576 130.94
014: 1048576 131.21
015: 1048576 131.53
016: 1048576 131.03
017: 1048576 130.88
018: 1048576 131.06
019: 1048576 130.80
020: 1048576 133.17
021: 1048576 133.31
022: 1048576 130.83
023: 1048576 131.40
024: 1048576 180.35
025: 1048576 180.50
026: 1048576 180.18
027: 1048576 180.82
028: 1048576 180.50
029: 1048576 180.36
030: 1048576 180.19
031: 1048576 180.85
032: 1048576 180.56
033: 1048576 180.45
034: 1048576 180.55
035: 1048576 180.58
036: 1048576 181.80
037: 1048576 180.40
038: 1048576 180.18
039: 1048576 183.02
040: 1048576 180.17
041: 1048576 180.37
042: 1048576 180.54
043: 1048576 180.51
044: 1048576 180.55
1048576               155.64

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.76
001: 1 0.41
002: 1 0.41
003: 1 0.41
004: 1 0.41
005: 1 0.41
006: 1 0.41
007: 1 0.41
008: 1 0.41
009: 1 0.40
010: 1 0.41
011: 1 0.40
012: 1 0.41
013: 1 0.41
014: 1 0.41
015: 1 0.41
016: 1 0.41
017: 1 0.41
018: 1 0.41
019: 1 0.41
020: 1 0.41
021: 1 0.41
022: 1 0.40
023: 1 0.41
024: 1 0.51
025: 1 0.52
026: 1 0.52
027: 1 0.52
028: 1 0.52
029: 1 0.52
030: 1 0.52
031: 1 0.52
032: 1 0.51
033: 1 0.52
034: 1 0.52
035: 1 0.52
036: 1 0.52
037: 1 0.52
038: 1 0.52
039: 1 0.52
040: 1 0.51
041: 1 0.52
042: 1 0.52
043: 1 0.51
044: 1 0.52
1                       0.49
000: 2 1.75
001: 2 0.38
002: 2 0.38
003: 2 0.38
004: 2 0.38
005: 2 0.38
006: 2 0.38
007: 2 0.38
008: 2 0.37
009: 2 0.38
010: 2 0.37
011: 2 0.37
012: 2 0.39
013: 2 0.38
014: 2 0.38
015: 2 0.39
016: 2 0.39
017: 2 0.38
018: 2 0.38
019: 2 0.38
020: 2 0.38
021: 2 0.38
022: 2 0.38
023: 2 0.38
024: 2 0.48
025: 2 0.49
026: 2 0.49
027: 2 0.49
028: 2 0.48
029: 2 0.49
030: 2 0.49
031: 2 0.48
032: 2 0.48
033: 2 0.48
034: 2 0.48
035: 2 0.48
036: 2 0.49
037: 2 0.49
038: 2 0.48
039: 2 0.49
040: 2 0.48
041: 2 0.48
042: 2 0.49
043: 2 0.48
044: 2 0.48
2                       0.46
000: 4 1.75
001: 4 0.39
002: 4 0.38
003: 4 0.38
004: 4 0.38
005: 4 0.39
006: 4 0.38
007: 4 0.38
008: 4 0.39
009: 4 0.38
010: 4 0.38
011: 4 0.38
012: 4 0.39
013: 4 0.38
014: 4 0.38
015: 4 0.39
016: 4 0.40
017: 4 0.38
018: 4 0.39
019: 4 0.39
020: 4 0.39
021: 4 0.38
022: 4 0.38
023: 4 0.38
024: 4 0.49
025: 4 0.49
026: 4 0.49
027: 4 0.49
028: 4 0.49
029: 4 0.49
030: 4 0.49
031: 4 0.49
032: 4 0.49
033: 4 0.49
034: 4 0.49
035: 4 0.49
036: 4 0.49
037: 4 0.49
038: 4 0.49
039: 4 0.49
040: 4 0.49
041: 4 0.49
042: 4 0.49
043: 4 0.49
044: 4 0.49
4                       0.46
000: 8 1.74
001: 8 0.38
002: 8 0.37
003: 8 0.38
004: 8 0.38
005: 8 0.38
006: 8 0.38
007: 8 0.38
008: 8 0.38
009: 8 0.38
010: 8 0.37
011: 8 0.37
012: 8 0.38
013: 8 0.38
014: 8 0.37
015: 8 0.38
016: 8 0.38
017: 8 0.38
018: 8 0.38
019: 8 0.38
020: 8 0.38
021: 8 0.38
022: 8 0.38
023: 8 0.37
024: 8 0.50
025: 8 0.50
026: 8 0.49
027: 8 0.50
028: 8 0.50
029: 8 0.50
030: 8 0.50
031: 8 0.49
032: 8 0.50
033: 8 0.49
034: 8 0.50
