
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
008: 262144 21.64
009: 262144 21.65
010: 262144 21.64
011: 262144 21.64
012: 262144 21.64
013: 262144 21.64
014: 262144 21.64
015: 262144 21.65
016: 262144 21.64
017: 262144 21.64
018: 262144 21.65
019: 262144 21.65
020: 262144 21.65
021: 262144 21.64
262144                 21.67
000: 524288 39.90
001: 524288 39.23
002: 524288 39.23
003: 524288 39.23
004: 524288 39.23
005: 524288 39.22
006: 524288 39.22
007: 524288 39.25
008: 524288 39.22
009: 524288 39.22
010: 524288 39.22
011: 524288 39.22
012: 524288 39.23
013: 524288 39.47
014: 524288 39.22
015: 524288 39.24
016: 524288 39.22
017: 524288 39.23
018: 524288 39.23
019: 524288 39.22
020: 524288 39.23
021: 524288 39.23
524288                 39.27
000: 1048576 112.01
001: 1048576 110.36
002: 1048576 110.35
003: 1048576 110.74
004: 1048576 110.34
005: 1048576 110.49
006: 1048576 110.41
007: 1048576 110.62
008: 1048576 110.46
009: 1048576 110.43
010: 1048576 110.32
011: 1048576 110.34
012: 1048576 110.42
013: 1048576 110.40
014: 1048576 110.79
015: 1048576 110.36
016: 1048576 111.34
017: 1048576 110.52
018: 1048576 111.47
019: 1048576 110.39
020: 1048576 110.59
021: 1048576 110.48
1048576               110.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.81
001: 1 0.18
002: 1 0.18
003: 1 0.18
004: 1 0.18
005: 1 0.18
006: 1 0.18
007: 1 0.18
008: 1 0.18
009: 1 0.18
010: 1 0.18
011: 1 0.18
012: 1 0.18
013: 1 0.18
014: 1 0.18
015: 1 0.18
016: 1 0.18
017: 1 0.17
018: 1 0.18
019: 1 0.18
020: 1 0.18
021: 1 0.18
1                       0.21
000: 2 0.82
001: 2 0.18
002: 2 0.17
003: 2 0.18
004: 2 0.17
005: 2 0.18
006: 2 0.17
007: 2 0.18
008: 2 0.18
009: 2 0.18
010: 2 0.18
011: 2 0.18
012: 2 0.18
013: 2 0.18
014: 2 0.18
015: 2 0.18
016: 2 0.18
017: 2 0.17
018: 2 0.18
019: 2 0.18
020: 2 0.18
021: 2 0.18
2                       0.21
000: 4 0.82
001: 4 0.17
002: 4 0.17
003: 4 0.18
004: 4 0.17
005: 4 0.18
006: 4 0.17
007: 4 0.18
008: 4 0.18
009: 4 0.18
010: 4 0.18
011: 4 0.18
012: 4 0.18
013: 4 0.18
014: 4 0.17
015: 4 0.18
016: 4 0.18
017: 4 0.18
018: 4 0.18
019: 4 0.18
020: 4 0.18
021: 4 0.18
4                       0.21
000: 8 0.81
001: 8 0.17
002: 8 0.17
003: 8 0.18
004: 8 0.17
005: 8 0.18
006: 8 0.17
007: 8 0.18
008: 8 0.18
009: 8 0.18
010: 8 0.18
011: 8 0.18
012: 8 0.17
013: 8 0.17
014: 8 0.17
015: 8 0.18
016: 8 0.18
017: 8 0.17
018: 8 0.17
019: 8 0.18
020: 8 0.18
021: 8 0.17
8                       0.20
000: 16 0.84
001: 16 0.17
002: 16 0.18
003: 16 0.18
004: 16 0.18
005: 16 0.18
006: 16 0.18
007: 16 0.18
008: 16 0.18
009: 16 0.18
010: 16 0.18
011: 16 0.18
012: 16 0.18
013: 16 0.18
014: 16 0.18
015: 16 0.18
016: 16 0.19
017: 16 0.18
018: 16 0.18
019: 16 0.18
020: 16 0.18
021: 16 0.18
16                      0.21
000: 32 0.80
001: 32 0.17
002: 32 0.17
003: 32 0.18
004: 32 0.17
005: 32 0.18
006: 32 0.17
007: 32 0.18
008: 32 0.18
009: 32 0.17
010: 32 0.18
011: 32 0.18
012: 32 0.17
013: 32 0.17
014: 32 0.17
015: 32 0.17
016: 32 0.18
017: 32 0.17
018: 32 0.18
019: 32 0.18
020: 32 0.17
021: 32 0.17
32                      0.20
000: 64 0.82
001: 64 0.17
002: 64 0.17
003: 64 0.17
004: 64 0.17
005: 64 0.18
006: 64 0.17
007: 64 0.17
008: 64 0.18
009: 64 0.18
010: 64 0.18
011: 64 0.18
012: 64 0.18
013: 64 0.17
014: 64 0.17
015: 64 0.18
016: 64 0.18
017: 64 0.17
018: 64 0.18
019: 64 0.17
020: 64 0.18
021: 64 0.18
64                      0.20
000: 128 0.82
001: 128 0.19
002: 128 0.19
003: 128 0.19
004: 128 0.19
005: 128 0.19
006: 128 0.19
007: 128 0.19
008: 128 0.19
009: 128 0.19
010: 128 0.20
011: 128 0.20
012: 128 0.19
013: 128 0.19
014: 128 0.19
015: 128 0.19
016: 128 0.19
017: 128 0.19
018: 128 0.19
019: 128 0.20
020: 128 0.20
021: 128 0.20
128                     0.22
000: 256 0.84
001: 256 0.22
002: 256 0.23
003: 256 0.23
004: 256 0.23
005: 256 0.23
006: 256 0.23
007: 256 0.23
008: 256 0.22
009: 256 0.23
010: 256 0.23
011: 256 0.23
012: 256 0.23
013: 256 0.23
014: 256 0.23
015: 256 0.23
016: 256 0.23
017: 256 0.23
018: 256 0.23
019: 256 0.23
020: 256 0.23
021: 256 0.23
256                     0.26
000: 512 0.89
001: 512 0.27
002: 512 0.28
003: 512 0.28
004: 512 0.28
005: 512 0.28
006: 512 0.28
007: 512 0.27
008: 512 0.28
009: 512 0.28
010: 512 0.28
011: 512 0.28
012: 512 0.28
013: 512 0.28
014: 512 0.27
015: 512 0.28
016: 512 0.28
017: 512 0.27
018: 512 0.28
019: 512 0.28
020: 512 0.28
021: 512 0.28
512                     0.30
000: 1024 0.97
001: 1024 0.39
002: 1024 0.38
003: 1024 0.39
004: 1024 0.39
005: 1024 0.38
006: 1024 0.38
007: 1024 0.40
008: 1024 0.39
009: 1024 0.38
010: 1024 0.39
011: 1024 0.39
012: 1024 0.39
013: 1024 0.39
014: 1024 0.38
015: 1024 0.39
016: 1024 0.39
017: 1024 0.38
018: 1024 0.38
019: 1024 0.39
020: 1024 0.39
021: 1024 0.38
1024                    0.41
000: 2048 1.09
001: 2048 0.53
002: 2048 0.53
003: 2048 0.53
004: 2048 0.52
005: 2048 0.53
006: 2048 0.53
007: 2048 0.54
008: 2048 0.53
009: 2048 0.53
010: 2048 0.53
011: 2048 0.53
012: 2048 0.53
013: 2048 0.54
014: 2048 0.53
015: 2048 0.53
016: 2048 0.53
017: 2048 0.52
018: 2048 0.53
019: 2048 0.53
020: 2048 0.53
021: 2048 0.53
2048                    0.55
000: 4096 1.36
001: 4096 0.81
002: 4096 0.81
003: 4096 0.81
004: 4096 0.81
005: 4096 0.81
006: 4096 0.81
007: 4096 0.82
008: 4096 0.81
009: 4096 0.81
010: 4096 0.81
011: 4096 0.81
012: 4096 0.81
013: 4096 0.81
014: 4096 0.81
015: 4096 0.81
016: 4096 0.81
017: 4096 0.81
018: 4096 0.81
019: 4096 0.81
020: 4096 0.81
021: 4096 0.81
4096                    0.84
000: 8192 1.92
001: 8192 1.38
002: 8192 1.38
003: 8192 1.38
004: 8192 1.38
005: 8192 1.38
006: 8192 1.37
007: 8192 1.39
008: 8192 1.38
009: 8192 1.38
010: 8192 1.38
011: 8192 1.38
012: 8192 1.38
013: 8192 1.38
014: 8192 1.37
015: 8192 1.38
016: 8192 1.39
017: 8192 1.37
018: 8192 1.38
019: 8192 1.38
020: 8192 1.38
021: 8192 1.38
8192                    1.40
000: 16384 3.09
001: 16384 2.57
002: 16384 2.55
003: 16384 2.55
004: 16384 2.55
005: 16384 2.55
006: 16384 2.55
007: 16384 2.56
008: 16384 2.56
009: 16384 2.55
010: 16384 2.55
011: 16384 2.56
012: 16384 2.55
013: 16384 2.56
014: 16384 2.55
015: 16384 2.55
016: 16384 2.56
017: 16384 2.55
018: 16384 2.56
019: 16384 2.55
020: 16384 2.56
021: 16384 2.55
16384                   2.58
000: 32768 5.30
001: 32768 4.76
002: 32768 4.75
003: 32768 4.76
004: 32768 4.75
005: 32768 4.75
006: 32768 4.75
007: 32768 4.77
008: 32768 4.75
009: 32768 4.75
010: 32768 4.75
011: 32768 4.75
012: 32768 4.75
013: 32768 4.76
014: 32768 4.75
015: 32768 4.74
016: 32768 4.75
017: 32768 4.74
018: 32768 4.74
019: 32768 4.75
020: 32768 4.76
021: 32768 4.76
32768                   4.78
000: 65536 7.72
001: 65536 7.16
002: 65536 7.16
003: 65536 7.17
004: 65536 7.15
005: 65536 7.16
006: 65536 7.15
007: 65536 7.17
008: 65536 7.16
009: 65536 7.15
010: 65536 7.16
011: 65536 7.16
012: 65536 7.17
013: 65536 7.17
014: 65536 7.17
015: 65536 7.16
016: 65536 7.19
017: 65536 7.15
018: 65536 7.16
019: 65536 7.16
020: 65536 7.16
021: 65536 7.16
65536                   7.19
000: 131072 12.55
001: 131072 12.01
002: 131072 12.01
003: 131072 12.01
004: 131072 12.00
005: 131072 12.00
006: 131072 12.01
007: 131072 12.02
008: 131072 12.00
009: 131072 12.00
010: 131072 12.01
011: 131072 12.01
012: 131072 12.01
013: 131072 12.01
014: 131072 12.01
015: 131072 12.00
016: 131072 12.01
017: 131072 12.00
018: 131072 12.00
019: 131072 12.00
020: 131072 12.00
021: 131072 12.01
131072                 12.03
000: 262144 22.36
001: 262144 21.84
002: 262144 21.83
003: 262144 21.84
004: 262144 21.82
005: 262144 21.83
006: 262144 21.83
007: 262144 21.84
008: 262144 21.82
009: 262144 21.82
010: 262144 21.83
011: 262144 21.84
012: 262144 21.83
013: 262144 21.83
014: 262144 21.83
015: 262144 21.83
016: 262144 21.84
017: 262144 21.83
018: 262144 21.83
019: 262144 21.84
020: 262144 21.83
021: 262144 21.83
262144                 21.86
000: 524288 39.29
001: 524288 38.68
002: 524288 38.67
003: 524288 38.70
004: 524288 38.65
005: 524288 38.66
006: 524288 38.68
007: 524288 38.68
008: 524288 38.66
009: 524288 38.68
010: 524288 38.79
011: 524288 38.66
012: 524288 38.68
013: 524288 38.68
014: 524288 38.66
015: 524288 38.67
016: 524288 38.68
017: 524288 38.67
018: 524288 38.67
019: 524288 38.67
020: 524288 38.67
021: 524288 38.67
524288                 38.71
000: 1048576 105.38
001: 1048576 102.88
002: 1048576 102.90
003: 1048576 102.79
004: 1048576 102.79
005: 1048576 103.11
006: 1048576 104.64
007: 1048576 102.92
008: 1048576 102.63
009: 1048576 102.76
010: 1048576 102.62
011: 1048576 102.67
012: 1048576 102.73
013: 1048576 102.63
014: 1048576 103.68
015: 1048576 102.72
016: 1048576 104.84
017: 1048576 103.38
018: 1048576 102.94
019: 1048576 103.18
020: 1048576 102.91
021: 1048576 102.96
1048576               103.19

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.81
001: 1 0.19
002: 1 0.18
003: 1 0.18
004: 1 0.18
005: 1 0.19
006: 1 0.18
007: 1 0.19
008: 1 0.19
009: 1 0.18
010: 1 0.19
011: 1 0.18
012: 1 0.18
013: 1 0.19
014: 1 0.18
015: 1 0.18
016: 1 0.18
017: 1 0.18
018: 1 0.18
019: 1 0.18
020: 1 0.18
021: 1 0.18
1                       0.21
000: 2 0.81
001: 2 0.19
002: 2 0.18
003: 2 0.18
004: 2 0.18
005: 2 0.19
006: 2 0.18
007: 2 0.19
008: 2 0.19
009: 2 0.19
010: 2 0.19
011: 2 0.19
012: 2 0.18
013: 2 0.18
014: 2 0.18
015: 2 0.18
016: 2 0.18
017: 2 0.18
018: 2 0.18
019: 2 0.18
020: 2 0.18
021: 2 0.19
2                       0.21
000: 4 0.82
001: 4 0.19
002: 4 0.19
003: 4 0.18
004: 4 0.18
005: 4 0.19
006: 4 0.18
007: 4 0.19
008: 4 0.18
009: 4 0.18
010: 4 0.19
011: 4 0.18
012: 4 0.18
013: 4 0.19
014: 4 0.18
015: 4 0.18
016: 4 0.19
017: 4 0.18
018: 4 0.18
019: 4 0.18
020: 4 0.18
021: 4 0.18
4                       0.21
000: 8 0.82
001: 8 0.19
002: 8 0.19
003: 8 0.19
004: 8 0.18
005: 8 0.18
006: 8 0.18
007: 8 0.19
008: 8 0.19
009: 8 0.18
010: 8 0.18
011: 8 0.19
012: 8 0.18
013: 8 0.18
014: 8 0.18
015: 8 0.18
016: 8 0.18
017: 8 0.18
018: 8 0.18
019: 8 0.18
020: 8 0.18
021: 8 0.19
8                       0.21
000: 16 0.82
001: 16 0.19
002: 16 0.19
003: 16 0.19
004: 16 0.19
005: 16 0.19
006: 16 0.18
007: 16 0.19
008: 16 0.19
009: 16 0.18
010: 16 0.19
011: 16 0.18
012: 16 0.19
013: 16 0.18
014: 16 0.18
015: 16 0.18
016: 16 0.18
017: 16 0.18
018: 16 0.18
019: 16 0.19
020: 16 0.18
021: 16 0.19
16                      0.21
000: 32 0.81
001: 32 0.19
002: 32 0.18
003: 32 0.19
004: 32 0.18
005: 32 0.19
006: 32 0.18
007: 32 0.19
008: 32 0.18
009: 32 0.18
010: 32 0.19
011: 32 0.18
012: 32 0.18
013: 32 0.18
014: 32 0.18
015: 32 0.18
016: 32 0.18
017: 32 0.18
018: 32 0.18
019: 32 0.18
020: 32 0.18
021: 32 0.18
32                      0.21
000: 64 0.82
001: 64 0.18
002: 64 0.18
003: 64 0.18
004: 64 0.18
005: 64 0.18
006: 64 0.18
007: 64 0.18
008: 64 0.18
009: 64 0.18
010: 64 0.18
011: 64 0.18
012: 64 0.18
013: 64 0.18
014: 64 0.18
015: 64 0.18
016: 64 0.18
017: 64 0.18
018: 64 0.18
019: 64 0.18
020: 64 0.18
021: 64 0.18
64                      0.21
000: 128 0.83
001: 128 0.20
002: 128 0.20
003: 128 0.20
004: 128 0.20
005: 128 0.20
006: 128 0.20
007: 128 0.20
008: 128 0.20
009: 128 0.20
010: 128 0.20
011: 128 0.20
012: 128 0.20
013: 128 0.20
014: 128 0.20
015: 128 0.20
016: 128 0.20
017: 128 0.20
018: 128 0.20
019: 128 0.20
020: 128 0.20
021: 128 0.20
128                     0.23
000: 256 0.86
001: 256 0.23
002: 256 0.23
003: 256 0.23
004: 256 0.23
005: 256 0.23
006: 256 0.23
007: 256 0.23
008: 256 0.23
009: 256 0.23
010: 256 0.23
011: 256 0.23
012: 256 0.23
013: 256 0.23
014: 256 0.23
015: 256 0.23
016: 256 0.23
017: 256 0.23
018: 256 0.23
019: 256 0.23
020: 256 0.23
021: 256 0.23
256                     0.26
000: 512 0.88
001: 512 0.29
002: 512 0.29
003: 512 0.29
004: 512 0.29
005: 512 0.29
006: 512 0.29
007: 512 0.29
008: 512 0.29
009: 512 0.29
010: 512 0.29
011: 512 0.29
012: 512 0.28
013: 512 0.28
014: 512 0.29
015: 512 0.29
016: 512 0.28
017: 512 0.29
018: 512 0.28
019: 512 0.29
020: 512 0.28
021: 512 0.28
512                     0.31
000: 1024 0.95
001: 1024 0.39
002: 1024 0.39
003: 1024 0.39
004: 1024 0.39
005: 1024 0.39
006: 1024 0.40
007: 1024 0.39
008: 1024 0.39
009: 1024 0.39
010: 1024 0.39
011: 1024 0.40
012: 1024 0.40
013: 1024 0.39
014: 1024 0.39
015: 1024 0.39
016: 1024 0.39
017: 1024 0.39
018: 1024 0.39
019: 1024 0.39
020: 1024 0.39
021: 1024 0.39
1024                    0.42
000: 2048 1.07
001: 2048 0.54
002: 2048 0.54
003: 2048 0.54
004: 2048 0.53
005: 2048 0.54
006: 2048 0.54
007: 2048 0.53
008: 2048 0.54
009: 2048 0.53
010: 2048 0.54
011: 2048 0.54
012: 2048 0.54
013: 2048 0.53
014: 2048 0.54
015: 2048 0.53
016: 2048 0.53
017: 2048 0.54
018: 2048 0.53
019: 2048 0.54
020: 2048 0.53
021: 2048 0.54
2048                    0.56
000: 4096 1.34
001: 4096 0.81
002: 4096 0.81
003: 4096 0.81
004: 4096 0.81
005: 4096 0.81
006: 4096 0.81
007: 4096 0.81
008: 4096 0.81
009: 4096 0.81
010: 4096 0.82
011: 4096 0.81
012: 4096 0.81
013: 4096 0.81
014: 4096 0.81
015: 4096 0.81
016: 4096 0.81
017: 4096 0.81
018: 4096 0.81
019: 4096 0.81
020: 4096 0.81
021: 4096 0.81
4096                    0.84
000: 8192 1.90
001: 8192 1.38
002: 8192 1.38
003: 8192 1.39
004: 8192 1.38
005: 8192 1.38
006: 8192 1.38
007: 8192 1.38
008: 8192 1.38
009: 8192 1.38
010: 8192 1.38
011: 8192 1.38
012: 8192 1.39
013: 8192 1.38
014: 8192 1.38
015: 8192 1.38
016: 8192 1.38
017: 8192 1.38
018: 8192 1.38
019: 8192 1.38
020: 8192 1.38
021: 8192 1.38
8192                    1.41
000: 16384 3.04
001: 16384 2.52
002: 16384 2.53
003: 16384 2.53
004: 16384 2.53
005: 16384 2.53
006: 16384 2.53
007: 16384 2.53
008: 16384 2.53
009: 16384 2.53
010: 16384 2.53
011: 16384 2.52
012: 16384 2.53
013: 16384 2.53
014: 16384 2.53
015: 16384 2.53
016: 16384 2.53
017: 16384 2.53
018: 16384 2.53
019: 16384 2.53
020: 16384 2.53
021: 16384 2.54
16384                   2.55
000: 32768 5.32
001: 32768 4.79
002: 32768 4.80
003: 32768 4.80
004: 32768 4.79
005: 32768 4.79
006: 32768 4.78
007: 32768 4.79
008: 32768 4.80
009: 32768 4.79
010: 32768 4.78
011: 32768 4.80
012: 32768 4.80
013: 32768 4.79
014: 32768 4.79
015: 32768 4.79
016: 32768 4.78
017: 32768 4.79
018: 32768 4.78
019: 32768 4.79
020: 32768 4.79
021: 32768 4.79
32768                   4.81
000: 65536 7.61
001: 65536 7.06
002: 65536 7.07
003: 65536 7.06
004: 65536 7.06
005: 65536 7.06
006: 65536 7.06
007: 65536 7.06
008: 65536 7.06
009: 65536 7.07
010: 65536 7.05
011: 65536 7.07
012: 65536 7.07
013: 65536 7.06
014: 65536 7.07
015: 65536 7.06
016: 65536 7.06
017: 65536 7.07
018: 65536 7.06
019: 65536 7.06
020: 65536 7.06
021: 65536 7.07
65536                   7.09
000: 131072 12.45
001: 131072 11.88
002: 131072 11.89
003: 131072 11.89
004: 131072 11.88
005: 131072 11.88
006: 131072 11.89
007: 131072 11.89
008: 131072 11.89
009: 131072 11.88
010: 131072 11.88
011: 131072 11.89
012: 131072 11.90
013: 131072 11.89
014: 131072 11.88
015: 131072 11.89
016: 131072 11.88
017: 131072 11.90
018: 131072 11.89
019: 131072 11.88
020: 131072 11.89
021: 131072 11.89
131072                 11.91
000: 262144 22.32
001: 262144 21.78
002: 262144 21.80
003: 262144 21.80
004: 262144 21.78
005: 262144 21.79
006: 262144 21.79
007: 262144 21.79
008: 262144 21.79
009: 262144 21.78
010: 262144 21.78
011: 262144 21.79
012: 262144 21.80
013: 262144 21.80
014: 262144 21.79
015: 262144 21.79
016: 262144 21.78
017: 262144 21.79
018: 262144 21.78
019: 262144 21.78
020: 262144 21.78
021: 262144 21.79
262144                 21.81
000: 524288 39.23
001: 524288 38.45
002: 524288 38.47
003: 524288 38.46
004: 524288 38.45
005: 524288 38.46
006: 524288 38.46
007: 524288 38.47
008: 524288 38.46
009: 524288 38.46
010: 524288 38.48
011: 524288 38.46
012: 524288 38.47
013: 524288 38.52
014: 524288 38.47
015: 524288 38.45
016: 524288 38.45
017: 524288 38.46
018: 524288 38.46
019: 524288 38.82
020: 524288 38.46
021: 524288 38.47
524288                 38.52
000: 1048576 113.35
001: 1048576 110.83
002: 1048576 111.46
003: 1048576 111.63
004: 1048576 111.29
005: 1048576 111.78
006: 1048576 110.84
007: 1048576 111.91
008: 1048576 110.84
009: 1048576 110.92
010: 1048576 112.84
011: 1048576 111.10
012: 1048576 111.16
013: 1048576 111.07
014: 1048576 110.83
015: 1048576 111.18
016: 1048576 112.50
017: 1048576 111.18
018: 1048576 111.93
019: 1048576 111.09
020: 1048576 111.10
021: 1048576 110.80
1048576               111.44

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.80
001: 1 0.19
002: 1 0.19
003: 1 0.19
004: 1 0.19
005: 1 0.19
006: 1 0.19
