
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.91
001: 1 0.18
002: 1 0.18
003: 1 0.18
004: 1 0.18
005: 1 0.18
006: 1 0.18
007: 1 0.18
008: 1 0.18
009: 1 0.18
010: 1 0.18
011: 1 0.18
012: 1 0.17
013: 1 0.17
014: 1 0.17
015: 1 0.17
016: 1 0.17
017: 1 0.18
018: 1 0.17
019: 1 0.18
020: 1 0.17
021: 1 0.18
022: 1 0.17
023: 1 0.18
1                       0.21
000: 2 0.91
001: 2 0.18
002: 2 0.18
003: 2 0.18
004: 2 0.18
005: 2 0.18
006: 2 0.18
007: 2 0.18
008: 2 0.18
009: 2 0.18
010: 2 0.18
011: 2 0.18
012: 2 0.17
013: 2 0.17
014: 2 0.17
015: 2 0.17
016: 2 0.17
017: 2 0.18
018: 2 0.17
019: 2 0.18
020: 2 0.17
021: 2 0.18
022: 2 0.17
023: 2 0.18
2                       0.21
000: 4 0.92
001: 4 0.18
002: 4 0.18
003: 4 0.19
004: 4 0.18
005: 4 0.18
006: 4 0.18
007: 4 0.18
008: 4 0.19
009: 4 0.18
010: 4 0.18
011: 4 0.18
012: 4 0.17
013: 4 0.18
014: 4 0.18
015: 4 0.17
016: 4 0.17
017: 4 0.18
018: 4 0.17
019: 4 0.18
020: 4 0.17
021: 4 0.18
022: 4 0.17
023: 4 0.18
4                       0.21
000: 8 0.92
001: 8 0.18
002: 8 0.18
003: 8 0.18
004: 8 0.18
005: 8 0.18
006: 8 0.17
007: 8 0.18
008: 8 0.19
009: 8 0.18
010: 8 0.18
011: 8 0.18
012: 8 0.17
013: 8 0.17
014: 8 0.18
015: 8 0.17
016: 8 0.17
017: 8 0.18
018: 8 0.17
019: 8 0.18
020: 8 0.17
021: 8 0.17
022: 8 0.17
023: 8 0.18
8                       0.21
000: 16 0.91
001: 16 0.18
002: 16 0.18
003: 16 0.19
004: 16 0.18
005: 16 0.19
006: 16 0.18
007: 16 0.18
008: 16 0.19
009: 16 0.18
010: 16 0.18
011: 16 0.18
012: 16 0.17
013: 16 0.17
014: 16 0.18
015: 16 0.17
016: 16 0.17
017: 16 0.18
018: 16 0.17
019: 16 0.18
020: 16 0.17
021: 16 0.18
022: 16 0.17
023: 16 0.18
16                      0.21
000: 32 0.91
001: 32 0.18
002: 32 0.18
003: 32 0.18
004: 32 0.18
005: 32 0.18
006: 32 0.17
007: 32 0.18
008: 32 0.19
009: 32 0.18
010: 32 0.18
011: 32 0.18
012: 32 0.17
013: 32 0.17
014: 32 0.18
015: 32 0.17
016: 32 0.17
017: 32 0.17
018: 32 0.17
019: 32 0.18
020: 32 0.17
021: 32 0.18
022: 32 0.17
023: 32 0.18
32                      0.21
000: 64 0.91
001: 64 0.18
002: 64 0.18
003: 64 0.18
004: 64 0.18
005: 64 0.18
006: 64 0.18
007: 64 0.18
008: 64 0.18
009: 64 0.18
010: 64 0.18
011: 64 0.18
012: 64 0.17
013: 64 0.17
014: 64 0.18
015: 64 0.17
016: 64 0.17
017: 64 0.18
018: 64 0.17
019: 64 0.18
020: 64 0.17
021: 64 0.17
022: 64 0.17
023: 64 0.18
64                      0.21
000: 128 0.92
001: 128 0.20
002: 128 0.20
003: 128 0.21
004: 128 0.20
005: 128 0.20
006: 128 0.20
007: 128 0.21
008: 128 0.20
009: 128 0.20
010: 128 0.20
011: 128 0.20
012: 128 0.20
013: 128 0.20
014: 128 0.20
015: 128 0.19
016: 128 0.19
017: 128 0.20
018: 128 0.20
019: 128 0.20
020: 128 0.20
021: 128 0.20
022: 128 0.20
023: 128 0.20
128                     0.23
000: 256 0.94
001: 256 0.23
002: 256 0.23
003: 256 0.23
004: 256 0.23
005: 256 0.24
006: 256 0.23
007: 256 0.23
008: 256 0.23
009: 256 0.23
010: 256 0.23
011: 256 0.23
012: 256 0.23
013: 256 0.23
014: 256 0.23
015: 256 0.22
016: 256 0.23
017: 256 0.23
018: 256 0.23
019: 256 0.23
020: 256 0.23
021: 256 0.23
022: 256 0.23
023: 256 0.23
256                     0.26
000: 512 0.97
001: 512 0.27
002: 512 0.28
003: 512 0.28
004: 512 0.28
005: 512 0.28
006: 512 0.28
007: 512 0.28
008: 512 0.28
009: 512 0.28
010: 512 0.28
011: 512 0.28
012: 512 0.28
013: 512 0.28
014: 512 0.27
015: 512 0.28
016: 512 0.27
017: 512 0.28
018: 512 0.28
019: 512 0.28
020: 512 0.27
021: 512 0.27
022: 512 0.27
023: 512 0.27
512                     0.31
000: 1024 1.08
001: 1024 0.40
002: 1024 0.40
003: 1024 0.40
004: 1024 0.40
005: 1024 0.40
006: 1024 0.40
007: 1024 0.39
008: 1024 0.40
009: 1024 0.39
010: 1024 0.40
011: 1024 0.40
012: 1024 0.39
013: 1024 0.39
014: 1024 0.40
015: 1024 0.40
016: 1024 0.40
017: 1024 0.39
018: 1024 0.40
019: 1024 0.39
020: 1024 0.39
021: 1024 0.40
022: 1024 0.39
023: 1024 0.39
1024                    0.42
000: 2048 1.15
001: 2048 0.53
002: 2048 0.53
003: 2048 0.53
004: 2048 0.53
005: 2048 0.53
006: 2048 0.52
007: 2048 0.52
008: 2048 0.52
009: 2048 0.52
010: 2048 0.52
011: 2048 0.52
012: 2048 0.52
013: 2048 0.52
014: 2048 0.53
015: 2048 0.53
016: 2048 0.52
017: 2048 0.52
018: 2048 0.52
019: 2048 0.52
020: 2048 0.52
021: 2048 0.52
022: 2048 0.52
023: 2048 0.52
2048                    0.55
000: 4096 1.38
001: 4096 0.81
002: 4096 0.82
003: 4096 0.81
004: 4096 0.81
005: 4096 0.82
006: 4096 0.81
007: 4096 0.81
008: 4096 0.82
009: 4096 0.81
010: 4096 0.81
011: 4096 0.81
012: 4096 0.81
013: 4096 0.81
014: 4096 0.81
015: 4096 0.82
016: 4096 0.81
017: 4096 0.81
018: 4096 0.81
019: 4096 0.81
020: 4096 0.81
021: 4096 0.81
022: 4096 0.81
023: 4096 0.81
4096                    0.84
000: 8192 1.96
001: 8192 1.38
002: 8192 1.39
003: 8192 1.39
004: 8192 1.39
005: 8192 1.39
006: 8192 1.39
007: 8192 1.38
008: 8192 1.38
009: 8192 1.38
010: 8192 1.38
011: 8192 1.38
012: 8192 1.38
013: 8192 1.38
014: 8192 1.39
015: 8192 1.38
016: 8192 1.38
017: 8192 1.38
018: 8192 1.38
019: 8192 1.38
020: 8192 1.37
021: 8192 1.38
022: 8192 1.38
023: 8192 1.38
8192                    1.41
000: 16384 3.09
001: 16384 2.54
002: 16384 2.54
003: 16384 2.53
004: 16384 2.54
005: 16384 2.54
006: 16384 2.54
007: 16384 2.54
008: 16384 2.53
009: 16384 2.53
010: 16384 2.53
011: 16384 2.53
012: 16384 2.53
013: 16384 2.53
014: 16384 2.54
015: 16384 2.53
016: 16384 2.53
017: 16384 2.53
018: 16384 2.53
019: 16384 2.54
020: 16384 2.53
021: 16384 2.53
022: 16384 2.53
023: 16384 2.53
16384                   2.56
000: 32768 5.24
001: 32768 4.67
002: 32768 4.66
003: 32768 4.66
004: 32768 4.67
005: 32768 4.66
006: 32768 4.66
007: 32768 4.66
008: 32768 4.67
009: 32768 4.66
010: 32768 4.66
011: 32768 4.65
012: 32768 4.65
013: 32768 4.65
014: 32768 4.67
015: 32768 4.66
016: 32768 4.65
017: 32768 4.65
018: 32768 4.65
019: 32768 4.66
020: 32768 4.65
021: 32768 4.66
022: 32768 4.64
023: 32768 4.66
32768                   4.68
000: 65536 7.76
001: 65536 7.18
002: 65536 7.17
003: 65536 7.17
004: 65536 7.18
005: 65536 7.18
006: 65536 7.17
007: 65536 7.16
008: 65536 7.17
009: 65536 7.16
010: 65536 7.17
011: 65536 7.16
012: 65536 7.16
013: 65536 7.17
014: 65536 7.19
015: 65536 7.17
016: 65536 7.16
017: 65536 7.18
018: 65536 7.17
019: 65536 7.17
020: 65536 7.17
021: 65536 7.17
022: 65536 7.16
023: 65536 7.17
65536                   7.19
000: 131072 12.67
001: 131072 12.12
002: 131072 12.12
003: 131072 12.11
004: 131072 12.11
005: 131072 12.11
006: 131072 12.10
007: 131072 12.11
008: 131072 12.12
009: 131072 12.10
010: 131072 12.10
011: 131072 12.11
012: 131072 12.10
013: 131072 12.11
014: 131072 12.12
015: 131072 12.12
016: 131072 12.10
017: 131072 12.11
018: 131072 12.10
019: 131072 12.12
020: 131072 12.10
021: 131072 12.11
022: 131072 12.11
023: 131072 12.11
131072                 12.13
000: 262144 23.06
001: 262144 22.53
002: 262144 22.53
003: 262144 22.52
004: 262144 22.52
005: 262144 22.53
006: 262144 22.51
007: 262144 22.52
008: 262144 22.51
009: 262144 22.52
010: 262144 22.52
011: 262144 22.52
012: 262144 22.51
013: 262144 22.51
014: 262144 22.53
015: 262144 22.53
016: 262144 22.52
017: 262144 22.52
018: 262144 22.52
019: 262144 22.52
020: 262144 22.51
021: 262144 22.52
022: 262144 22.52
023: 262144 22.55
262144                 22.54
000: 524288 40.85
001: 524288 40.19
002: 524288 40.20
003: 524288 40.18
004: 524288 40.32
005: 524288 40.19
006: 524288 40.18
007: 524288 40.18
008: 524288 40.18
009: 524288 40.17
010: 524288 40.38
011: 524288 40.18
012: 524288 40.18
013: 524288 40.21
014: 524288 40.24
015: 524288 40.28
016: 524288 40.18
017: 524288 40.19
018: 524288 40.18
019: 524288 40.19
020: 524288 40.17
021: 524288 40.19
022: 524288 40.19
023: 524288 40.18
524288                 40.23
000: 1048576 119.57
001: 1048576 115.47
002: 1048576 115.48
003: 1048576 117.68
004: 1048576 115.55
005: 1048576 116.11
006: 1048576 116.18
007: 1048576 117.94
008: 1048576 115.25
009: 1048576 116.61
010: 1048576 115.47
011: 1048576 116.14
012: 1048576 115.73
013: 1048576 118.26
014: 1048576 115.68
015: 1048576 115.96
016: 1048576 117.21
017: 1048576 115.44
018: 1048576 115.54
019: 1048576 117.77
020: 1048576 115.35
021: 1048576 118.91
022: 1048576 116.16
023: 1048576 118.95
1048576               116.60

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.88
001: 1 0.19
002: 1 0.19
003: 1 0.19
004: 1 0.19
005: 1 0.19
006: 1 0.18
007: 1 0.18
008: 1 0.19
009: 1 0.19
010: 1 0.19
011: 1 0.19
