
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
011: 128 0.38
012: 128 0.37
013: 128 0.37
014: 128 0.40
015: 128 0.37
016: 128 0.37
017: 128 0.37
018: 128 0.38
019: 128 0.38
020: 128 0.37
021: 128 0.38
022: 128 0.39
023: 128 0.37
024: 128 0.52
128                     0.42
000: 256 1.28
001: 256 0.42
002: 256 0.42
003: 256 0.42
004: 256 0.41
005: 256 0.41
006: 256 0.41
007: 256 0.41
008: 256 0.42
009: 256 0.41
010: 256 0.41
011: 256 0.41
012: 256 0.41
013: 256 0.41
014: 256 0.42
015: 256 0.41
016: 256 0.41
017: 256 0.41
018: 256 0.40
019: 256 0.41
020: 256 0.41
021: 256 0.41
022: 256 0.41
023: 256 0.41
024: 256 0.53
256                     0.45
000: 512 1.28
001: 512 0.45
002: 512 0.44
003: 512 0.45
004: 512 0.45
005: 512 0.44
006: 512 0.43
007: 512 0.44
008: 512 0.44
009: 512 0.43
010: 512 0.44
011: 512 0.44
012: 512 0.44
013: 512 0.44
014: 512 0.45
015: 512 0.44
016: 512 0.44
017: 512 0.44
018: 512 0.44
019: 512 0.44
020: 512 0.44
021: 512 0.44
022: 512 0.44
023: 512 0.44
024: 512 0.55
512                     0.48
000: 1024 1.31
001: 1024 0.54
002: 1024 0.54
003: 1024 0.54
004: 1024 0.54
005: 1024 0.54
006: 1024 0.53
007: 1024 0.54
008: 1024 0.54
009: 1024 0.53
010: 1024 0.54
011: 1024 0.53
012: 1024 0.53
013: 1024 0.53
014: 1024 0.54
015: 1024 0.53
016: 1024 0.53
017: 1024 0.54
018: 1024 0.54
019: 1024 0.54
020: 1024 0.54
021: 1024 0.53
022: 1024 0.53
023: 1024 0.53
024: 1024 0.60
1024                    0.57
000: 2048 1.46
001: 2048 0.73
002: 2048 0.73
003: 2048 0.73
004: 2048 0.74
005: 2048 0.73
006: 2048 0.72
007: 2048 0.73
008: 2048 0.73
009: 2048 0.72
010: 2048 0.74
011: 2048 0.72
012: 2048 0.72
013: 2048 0.72
014: 2048 0.74
015: 2048 0.73
016: 2048 0.73
017: 2048 0.73
018: 2048 0.72
019: 2048 0.72
020: 2048 0.73
021: 2048 0.72
022: 2048 0.73
023: 2048 0.72
024: 2048 0.75
2048                    0.76
000: 4096 1.74
001: 4096 1.06
002: 4096 1.06
003: 4096 1.06
004: 4096 1.06
005: 4096 1.06
006: 4096 1.05
007: 4096 1.05
008: 4096 1.06
009: 4096 1.05
010: 4096 1.06
011: 4096 1.05
012: 4096 1.05
013: 4096 1.05
014: 4096 1.06
015: 4096 1.06
016: 4096 1.06
017: 4096 1.06
018: 4096 1.05
019: 4096 1.05
020: 4096 1.05
021: 4096 1.05
022: 4096 1.06
023: 4096 1.05
024: 4096 1.05
4096                    1.08
000: 8192 2.34
001: 8192 1.67
002: 8192 1.66
003: 8192 1.67
004: 8192 1.67
005: 8192 1.66
006: 8192 1.66
007: 8192 1.66
008: 8192 1.66
009: 8192 1.66
010: 8192 1.67
011: 8192 1.66
012: 8192 1.66
013: 8192 1.66
014: 8192 1.68
015: 8192 1.66
016: 8192 1.66
017: 8192 1.67
018: 8192 1.66
019: 8192 1.66
020: 8192 1.66
021: 8192 1.66
022: 8192 1.66
023: 8192 1.65
024: 8192 1.60
8192                    1.69
000: 16384 3.55
001: 16384 2.86
002: 16384 2.86
003: 16384 2.87
004: 16384 2.87
005: 16384 2.87
006: 16384 2.87
007: 16384 2.87
008: 16384 2.87
009: 16384 2.86
010: 16384 2.87
011: 16384 2.86
012: 16384 2.86
013: 16384 2.85
014: 16384 2.89
015: 16384 2.86
016: 16384 2.86
017: 16384 2.86
018: 16384 2.86
019: 16384 2.87
020: 16384 2.86
021: 16384 2.85
022: 16384 2.87
023: 16384 2.85
024: 16384 2.71
16384                   2.89
000: 32768 5.99
001: 32768 5.32
002: 32768 5.31
003: 32768 5.34
004: 32768 5.32
005: 32768 5.33
006: 32768 5.33
007: 32768 5.33
008: 32768 5.30
009: 32768 5.33
010: 32768 5.33
011: 32768 5.33
012: 32768 5.32
013: 32768 5.32
014: 32768 5.32
015: 32768 5.35
016: 32768 5.31
017: 32768 5.30
018: 32768 5.32
019: 32768 5.33
020: 32768 5.31
021: 32768 5.32
022: 32768 5.31
023: 32768 5.31
024: 32768 4.77
32768                   5.33
000: 65536 8.93
001: 65536 8.12
002: 65536 8.12
003: 65536 8.14
004: 65536 8.15
005: 65536 8.13
006: 65536 8.13
007: 65536 8.13
008: 65536 8.13
009: 65536 8.13
010: 65536 8.14
011: 65536 8.13
012: 65536 8.12
013: 65536 8.29
014: 65536 8.13
015: 65536 8.13
016: 65536 8.13
017: 65536 8.13
018: 65536 8.13
019: 65536 8.13
020: 65536 8.12
021: 65536 8.13
022: 65536 8.12
023: 65536 8.12
024: 65536 7.47
65536                   8.14
000: 131072 14.11
001: 131072 13.48
002: 131072 13.48
003: 131072 13.49
004: 131072 13.49
005: 131072 13.49
006: 131072 13.49
007: 131072 13.49
008: 131072 13.48
009: 131072 13.48
010: 131072 13.50
011: 131072 13.48
012: 131072 13.49
013: 131072 13.49
014: 131072 13.49
015: 131072 13.48
016: 131072 13.48
017: 131072 13.48
018: 131072 13.48
019: 131072 13.48
020: 131072 13.48
021: 131072 13.49
022: 131072 13.48
023: 131072 13.47
024: 131072 12.93
131072                 13.49
000: 262144 32.41
001: 262144 31.75
002: 262144 31.75
003: 262144 31.76
004: 262144 31.75
005: 262144 31.75
006: 262144 31.76
007: 262144 31.75
008: 262144 31.77
009: 262144 31.75
010: 262144 31.76
011: 262144 31.74
012: 262144 31.76
013: 262144 31.74
014: 262144 31.78
015: 262144 31.76
016: 262144 31.76
017: 262144 31.75
018: 262144 31.75
019: 262144 31.76
020: 262144 31.74
021: 262144 31.75
022: 262144 31.75
023: 262144 31.74
024: 262144 24.29
262144                 31.48
000: 524288 57.15
001: 524288 53.97
002: 524288 53.97
003: 524288 53.97
004: 524288 53.97
005: 524288 53.98
006: 524288 53.96
007: 524288 53.97
008: 524288 53.98
009: 524288 53.97
010: 524288 53.98
011: 524288 53.96
012: 524288 54.34
013: 524288 53.96
014: 524288 53.99
015: 524288 53.99
016: 524288 53.98
017: 524288 53.97
018: 524288 53.97
019: 524288 56.21
020: 524288 53.97
021: 524288 53.97
022: 524288 53.98
023: 524288 53.97
024: 524288 46.53
524288                 53.91
000: 1048576 166.21
001: 1048576 164.17
002: 1048576 164.39
003: 1048576 164.43
004: 1048576 164.23
005: 1048576 164.55
006: 1048576 163.99
007: 1048576 164.00
008: 1048576 164.52
009: 1048576 164.08
010: 1048576 164.38
011: 1048576 164.51
012: 1048576 164.09
013: 1048576 164.18
014: 1048576 163.83
015: 1048576 164.39
016: 1048576 165.68
017: 1048576 163.96
018: 1048576 164.28
019: 1048576 164.30
020: 1048576 163.97
021: 1048576 164.35
022: 1048576 164.58
023: 1048576 164.32
024: 1048576 117.24
1048576               162.51

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.22
001: 1 0.41
002: 1 0.41
003: 1 0.40
004: 1 0.42
005: 1 0.41
006: 1 0.41
007: 1 0.41
008: 1 0.41
009: 1 0.41
010: 1 0.41
011: 1 0.41
012: 1 0.41
013: 1 0.42
014: 1 0.40
015: 1 0.41
016: 1 0.42
017: 1 0.41
018: 1 0.41
019: 1 0.41
020: 1 0.41
021: 1 0.41
022: 1 0.41
023: 1 0.41
024: 1 0.44
1                       0.44
000: 2 1.25
001: 2 0.41
002: 2 0.41
003: 2 0.40
004: 2 0.41
005: 2 0.40
006: 2 0.41
007: 2 0.41
008: 2 0.41
009: 2 0.42
010: 2 0.40
011: 2 0.41
012: 2 0.42
013: 2 0.42
014: 2 0.40
015: 2 0.41
016: 2 0.42
017: 2 0.41
018: 2 0.41
019: 2 0.40
020: 2 0.41
021: 2 0.41
022: 2 0.41
023: 2 0.41
024: 2 0.44
2                       0.44
000: 4 1.23
001: 4 0.41
002: 4 0.42
003: 4 0.41
004: 4 0.42
005: 4 0.41
006: 4 0.43
007: 4 0.41
008: 4 0.41
009: 4 0.41
010: 4 0.42
011: 4 0.42
012: 4 0.41
013: 4 0.43
014: 4 0.42
015: 4 0.41
016: 4 0.42
017: 4 0.41
018: 4 0.41
019: 4 0.41
020: 4 0.41
021: 4 0.41
022: 4 0.41
023: 4 0.42
024: 4 0.43
4                       0.45
000: 8 1.25
001: 8 0.41
002: 8 0.41
003: 8 0.41
004: 8 0.41
005: 8 0.40
006: 8 0.41
007: 8 0.41
008: 8 0.41
009: 8 0.41
010: 8 0.41
011: 8 0.41
012: 8 0.41
013: 8 0.41
014: 8 0.41
015: 8 0.41
016: 8 0.41
017: 8 0.40
018: 8 0.41
019: 8 0.40
020: 8 0.41
021: 8 0.41
022: 8 0.40
023: 8 0.41
024: 8 0.45
8                       0.44
000: 16 1.24
001: 16 0.41
002: 16 0.42
003: 16 0.41
004: 16 0.42
005: 16 0.41
006: 16 0.42
007: 16 0.42
008: 16 0.41
009: 16 0.42
010: 16 0.41
011: 16 0.41
012: 16 0.42
013: 16 0.42
014: 16 0.42
015: 16 0.42
016: 16 0.42
017: 16 0.42
018: 16 0.42
019: 16 0.41
020: 16 0.42
021: 16 0.41
022: 16 0.42
023: 16 0.42
024: 16 0.44
16                      0.45
000: 32 1.24
001: 32 0.40
002: 32 0.41
003: 32 0.40
004: 32 0.40
005: 32 0.40
006: 32 0.41
007: 32 0.41
008: 32 0.41
009: 32 0.40
010: 32 0.40
011: 32 0.40
012: 32 0.41
013: 32 0.41
014: 32 0.40
015: 32 0.40
016: 32 0.41
017: 32 0.40
018: 32 0.40
019: 32 0.40
020: 32 0.41
021: 32 0.41
022: 32 0.41
023: 32 0.40
024: 32 0.44
32                      0.44
000: 64 1.25
001: 64 0.42
002: 64 0.41
003: 64 0.41
004: 64 0.41
005: 64 0.42
006: 64 0.42
007: 64 0.41
008: 64 0.41
009: 64 0.41
010: 64 0.42
011: 64 0.42
012: 64 0.42
013: 64 0.42
014: 64 0.41
015: 64 0.41
016: 64 0.42
017: 64 0.41
018: 64 0.42
019: 64 0.42
020: 64 0.41
021: 64 0.41
022: 64 0.42
023: 64 0.42
024: 64 0.45
64                      0.45
000: 128 1.25
001: 128 0.43
002: 128 0.43
003: 128 0.42
004: 128 0.43
005: 128 0.43
006: 128 0.43
007: 128 0.43
008: 128 0.43
009: 128 0.42
010: 128 0.42
011: 128 0.43
012: 128 0.43
013: 128 0.43
014: 128 0.42
015: 128 0.43
016: 128 0.43
017: 128 0.43
018: 128 0.43
019: 128 0.43
020: 128 0.43
021: 128 0.43
022: 128 0.43
023: 128 0.43
024: 128 0.45
128                     0.46
000: 256 1.29
001: 256 0.46
002: 256 0.46
003: 256 0.46
004: 256 0.45
005: 256 0.46
006: 256 0.46
007: 256 0.46
008: 256 0.46
009: 256 0.46
010: 256 0.46
011: 256 0.45
012: 256 0.46
013: 256 0.46
014: 256 0.46
015: 256 0.46
016: 256 0.47
017: 256 0.45
018: 256 0.46
019: 256 0.46
020: 256 0.46
021: 256 0.46
022: 256 0.46
023: 256 0.47
024: 256 0.50
256                     0.49
000: 512 1.27
001: 512 0.50
002: 512 0.50
003: 512 0.50
004: 512 0.50
005: 512 0.50
006: 512 0.50
007: 512 0.49
008: 512 0.50
009: 512 0.50
010: 512 0.50
011: 512 0.50
012: 512 0.50
013: 512 0.50
014: 512 0.49
015: 512 0.50
016: 512 0.50
017: 512 0.50
018: 512 0.50
019: 512 0.50
020: 512 0.50
021: 512 0.50
022: 512 0.50
023: 512 0.50
024: 512 0.53
512                     0.53
000: 1024 1.26
001: 1024 0.55
002: 1024 0.56
003: 1024 0.55
004: 1024 0.55
005: 1024 0.55
006: 1024 0.56
007: 1024 0.55
008: 1024 0.56
009: 1024 0.56
010: 1024 0.56
011: 1024 0.55
012: 1024 0.56
013: 1024 0.55
014: 1024 0.55
015: 1024 0.55
016: 1024 0.56
017: 1024 0.55
018: 1024 0.56
019: 1024 0.55
020: 1024 0.55
021: 1024 0.56
022: 1024 0.56
023: 1024 0.56
024: 1024 0.57
1024                    0.58
000: 2048 1.45
001: 2048 0.75
002: 2048 0.74
003: 2048 0.74
004: 2048 0.74
005: 2048 0.74
006: 2048 0.75
007: 2048 0.74
008: 2048 0.74
009: 2048 0.75
010: 2048 0.74
011: 2048 0.74
012: 2048 0.74
013: 2048 0.74
014: 2048 0.74
015: 2048 0.74
016: 2048 0.75
017: 2048 0.74
018: 2048 0.74
019: 2048 0.74
020: 2048 0.74
021: 2048 0.74
022: 2048 0.74
023: 2048 0.75
024: 2048 0.73
2048                    0.77
000: 4096 1.76
001: 4096 1.07
002: 4096 1.07
003: 4096 1.07
004: 4096 1.08
005: 4096 1.08
006: 4096 1.08
007: 4096 1.07
008: 4096 1.07
009: 4096 1.07
010: 4096 1.08
011: 4096 1.08
012: 4096 1.07
013: 4096 1.08
014: 4096 1.07
015: 4096 1.07
016: 4096 1.08
017: 4096 1.07
018: 4096 1.07
019: 4096 1.07
020: 4096 1.07
021: 4096 1.08
022: 4096 1.07
023: 4096 1.08
024: 4096 1.04
4096                    1.10
000: 8192 2.33
001: 8192 1.67
002: 8192 1.67
003: 8192 1.67
004: 8192 1.67
005: 8192 1.67
006: 8192 1.68
007: 8192 1.67
008: 8192 1.67
009: 8192 1.67
010: 8192 1.67
011: 8192 1.67
012: 8192 1.67
013: 8192 1.68
014: 8192 1.67
015: 8192 1.67
016: 8192 1.68
017: 8192 1.67
018: 8192 1.67
019: 8192 1.67
020: 8192 1.67
021: 8192 1.67
022: 8192 1.67
023: 8192 1.68
024: 8192 1.61
8192                    1.70
000: 16384 3.54
001: 16384 2.88
002: 16384 2.89
003: 16384 2.88
004: 16384 2.89
005: 16384 2.89
006: 16384 2.89
007: 16384 2.88
008: 16384 2.89
009: 16384 2.89
010: 16384 2.89
011: 16384 2.90
012: 16384 2.88
013: 16384 2.90
014: 16384 2.88
015: 16384 2.88
016: 16384 2.89
017: 16384 2.90
018: 16384 2.89
019: 16384 2.88
020: 16384 2.89
021: 16384 2.89
022: 16384 2.89
023: 16384 2.90
024: 16384 2.67
16384                   2.91
000: 32768 5.94
001: 32768 5.28
002: 32768 5.29
003: 32768 5.28
004: 32768 5.29
005: 32768 5.28
006: 32768 5.30
007: 32768 5.28
008: 32768 5.29
009: 32768 5.29
010: 32768 5.29
011: 32768 5.29
012: 32768 5.28
013: 32768 5.29
014: 32768 5.28
015: 32768 5.29
016: 32768 5.30
017: 32768 5.29
018: 32768 5.29
019: 32768 5.29
020: 32768 5.28
021: 32768 5.29
022: 32768 5.29
023: 32768 5.29
024: 32768 4.76
32768                   5.29
000: 65536 8.70
001: 65536 8.08
002: 65536 8.09
003: 65536 8.08
004: 65536 8.09
005: 65536 8.08
006: 65536 8.10
007: 65536 8.08
008: 65536 8.08
009: 65536 8.09
010: 65536 8.08
011: 65536 8.07
012: 65536 8.08
013: 65536 8.09
014: 65536 8.08
015: 65536 8.08
016: 65536 8.09
017: 65536 8.08
018: 65536 8.09
019: 65536 8.08
020: 65536 8.08
021: 65536 8.09
022: 65536 8.08
023: 65536 8.09
024: 65536 7.37
65536                   8.08
000: 131072 14.12
001: 131072 13.49
002: 131072 13.51
003: 131072 13.49
004: 131072 13.50
005: 131072 13.49
006: 131072 13.49
007: 131072 13.49
008: 131072 13.50
009: 131072 13.49
010: 131072 13.49
011: 131072 13.49
012: 131072 13.49
013: 131072 13.49
014: 131072 13.48
015: 131072 13.49
016: 131072 13.50
017: 131072 13.49
018: 131072 13.49
019: 131072 13.48
020: 131072 13.48
021: 131072 13.49
022: 131072 13.49
023: 131072 13.49
024: 131072 12.91
131072                 13.49
000: 262144 29.90
001: 262144 29.18
002: 262144 29.19
003: 262144 29.18
004: 262144 29.19
005: 262144 29.18
006: 262144 29.21
007: 262144 29.18
008: 262144 29.19
009: 262144 29.18
010: 262144 29.18
011: 262144 29.19
012: 262144 29.18
013: 262144 29.20
014: 262144 29.18
015: 262144 29.18
016: 262144 29.20
017: 262144 29.18
018: 262144 29.19
019: 262144 29.19
020: 262144 29.18
021: 262144 29.19
022: 262144 29.19
023: 262144 29.19
024: 262144 24.24
262144                 29.02
000: 524288 54.65
001: 524288 52.43
002: 524288 52.47
003: 524288 52.43
004: 524288 52.43
005: 524288 52.89
006: 524288 52.45
007: 524288 52.44
008: 524288 52.44
009: 524288 52.43
010: 524288 52.45
011: 524288 52.43
012: 524288 52.43
013: 524288 52.45
014: 524288 52.43
015: 524288 52.44
016: 524288 52.45
017: 524288 52.43
018: 524288 52.44
019: 524288 52.44
020: 524288 52.45
021: 524288 52.43
022: 524288 52.43
023: 524288 52.44
024: 524288 46.65
524288                 52.31
000: 1048576 165.92
001: 1048576 164.24
002: 1048576 163.46
003: 1048576 164.09
004: 1048576 163.89
005: 1048576 164.02
006: 1048576 164.84
007: 1048576 164.36
008: 1048576 163.93
009: 1048576 164.07
010: 1048576 163.89
011: 1048576 163.91
012: 1048576 163.65
013: 1048576 163.82
014: 1048576 164.42
015: 1048576 164.08
016: 1048576 163.69
017: 1048576 164.29
018: 1048576 163.87
019: 1048576 164.25
020: 1048576 164.11
021: 1048576 164.73
022: 1048576 163.77
023: 1048576 163.80
024: 1048576 114.05
1048576               162.13

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.25
001: 1 0.40
002: 1 0.40
003: 1 0.39
004: 1 0.39
005: 1 0.39
006: 1 0.39
007: 1 0.40
008: 1 0.39
009: 1 0.39
010: 1 0.40
011: 1 0.40
012: 1 0.41
013: 1 0.40
014: 1 0.39
015: 1 0.40
016: 1 0.40
017: 1 0.40
018: 1 0.40
019: 1 0.39
020: 1 0.40
021: 1 0.40
022: 1 0.39
023: 1 0.40
024: 1 0.41
1                       0.43
000: 2 1.24
001: 2 0.40
002: 2 0.40
003: 2 0.39
004: 2 0.40
005: 2 0.39
006: 2 0.40
007: 2 0.39
008: 2 0.39
009: 2 0.40
010: 2 0.40
011: 2 0.40
012: 2 0.40
013: 2 0.39
014: 2 0.40
015: 2 0.40
016: 2 0.41
017: 2 0.40
018: 2 0.40
019: 2 0.40
020: 2 0.40
021: 2 0.40
022: 2 0.40
023: 2 0.40
024: 2 0.40
2                       0.43
000: 4 1.24
001: 4 0.39
002: 4 0.39
003: 4 0.39
004: 4 0.40
005: 4 0.39
006: 4 0.39
007: 4 0.40
008: 4 0.39
009: 4 0.39
010: 4 0.40
011: 4 0.39
012: 4 0.40
013: 4 0.40
014: 4 0.40
015: 4 0.39
016: 4 0.39
017: 4 0.40
018: 4 0.39
019: 4 0.39
020: 4 0.39
021: 4 0.39
022: 4 0.40
023: 4 0.40
024: 4 0.41
4                       0.43
000: 8 1.26
001: 8 0.39
002: 8 0.40
003: 8 0.40
004: 8 0.41
005: 8 0.40
006: 8 0.40
007: 8 0.40
008: 8 0.40
009: 8 0.39
010: 8 0.40
011: 8 0.40
012: 8 0.40
013: 8 0.40
014: 8 0.40
015: 8 0.40
016: 8 0.40
017: 8 0.40
018: 8 0.40
019: 8 0.40
020: 8 0.40
021: 8 0.40
022: 8 0.41
023: 8 0.40
024: 8 0.41
8                       0.43
000: 16 1.24
001: 16 0.39
002: 16 0.40
003: 16 0.40
004: 16 0.39
005: 16 0.39
006: 16 0.39
007: 16 0.39
008: 16 0.39
009: 16 0.39
010: 16 0.40
011: 16 0.39
012: 16 0.40
013: 16 0.39
014: 16 0.40
015: 16 0.40
016: 16 0.39
017: 16 0.40
018: 16 0.39
019: 16 0.39
020: 16 0.40
021: 16 0.39
022: 16 0.40
023: 16 0.40
024: 16 0.41
16                      0.43
000: 32 1.24
001: 32 0.39
002: 32 0.40
003: 32 0.40
004: 32 0.39
005: 32 0.39
006: 32 0.39
007: 32 0.39
008: 32 0.39
009: 32 0.40
010: 32 0.40
011: 32 0.40
012: 32 0.40
013: 32 0.40
014: 32 0.39
015: 32 0.40
016: 32 0.40
017: 32 0.40
018: 32 0.39
019: 32 0.40
020: 32 0.40
021: 32 0.39
022: 32 0.40
023: 32 0.40
024: 32 0.40
32                      0.43
000: 64 1.25
001: 64 0.39
002: 64 0.39
003: 64 0.38
004: 64 0.39
005: 64 0.38
006: 64 0.39
007: 64 0.38
008: 64 0.38
009: 64 0.39
010: 64 0.40
011: 64 0.39
012: 64 0.39
013: 64 0.39
014: 64 0.39
015: 64 0.40
016: 64 0.40
017: 64 0.39
018: 64 0.39
019: 64 0.39
020: 64 0.39
021: 64 0.39
022: 64 0.39
023: 64 0.39
024: 64 0.40
64                      0.42
000: 128 1.28
001: 128 0.45
002: 128 0.45
003: 128 0.45
004: 128 0.46
005: 128 0.45
006: 128 0.45
007: 128 0.44
008: 128 0.45
009: 128 0.45
010: 128 0.45
011: 128 0.45
012: 128 0.46
013: 128 0.46
014: 128 0.45
015: 128 0.46
016: 128 0.45
017: 128 0.44
018: 128 0.46
019: 128 0.45
020: 128 0.44
021: 128 0.45
022: 128 0.45
023: 128 0.45
024: 128 0.48
128                     0.49
000: 256 1.31
001: 256 0.49
002: 256 0.49
003: 256 0.48
004: 256 0.48
005: 256 0.48
006: 256 0.48
007: 256 0.48
008: 256 0.48
009: 256 0.48
010: 256 0.49
011: 256 0.48
012: 256 0.49
013: 256 0.49
014: 256 0.48
015: 256 0.49
016: 256 0.49
017: 256 0.48
018: 256 0.48
019: 256 0.48
020: 256 0.49
021: 256 0.48
022: 256 0.49
023: 256 0.48
024: 256 0.50
256                     0.52
000: 512 1.36
001: 512 0.55
002: 512 0.55
003: 512 0.55
004: 512 0.56
005: 512 0.55
006: 512 0.55
007: 512 0.55
008: 512 0.55
009: 512 0.56
010: 512 0.55
011: 512 0.55
012: 512 0.56
013: 512 0.55
014: 512 0.56
015: 512 0.56
016: 512 0.56
017: 512 0.55
018: 512 0.55
019: 512 0.55
020: 512 0.55
021: 512 0.55
022: 512 0.55
023: 512 0.55
024: 512 0.55
512                     0.58
000: 1024 1.37
001: 1024 0.61
002: 1024 0.62
003: 1024 0.61
004: 1024 0.62
005: 1024 0.61
006: 1024 0.61
007: 1024 0.61
008: 1024 0.62
009: 1024 0.61
010: 1024 0.62
011: 1024 0.62
012: 1024 0.61
013: 1024 0.61
014: 1024 0.62
015: 1024 0.63
016: 1024 0.62
017: 1024 0.62
018: 1024 0.62
019: 1024 0.62
020: 1024 0.62
021: 1024 0.61
022: 1024 0.61
023: 1024 0.62
024: 1024 0.60
1024                    0.64
000: 2048 1.49
001: 2048 0.77
002: 2048 0.77
003: 2048 0.77
004: 2048 0.78
005: 2048 0.77
006: 2048 0.77
007: 2048 0.76
008: 2048 0.77
009: 2048 0.77
010: 2048 0.77
011: 2048 0.76
012: 2048 0.77
013: 2048 0.77
014: 2048 0.76
015: 2048 0.78
016: 2048 0.77
017: 2048 0.77
018: 2048 0.77
019: 2048 0.77
020: 2048 0.77
021: 2048 0.77
022: 2048 0.77
023: 2048 0.77
024: 2048 0.74
2048                    0.80
000: 4096 1.78
001: 4096 1.08
002: 4096 1.08
003: 4096 1.08
004: 4096 1.08
005: 4096 1.08
006: 4096 1.08
007: 4096 1.08
008: 4096 1.08
009: 4096 1.08
010: 4096 1.09
011: 4096 1.08
012: 4096 1.09
013: 4096 1.08
014: 4096 1.08
015: 4096 1.08
016: 4096 1.08
017: 4096 1.08
018: 4096 1.08
019: 4096 1.08
020: 4096 1.07
021: 4096 1.08
022: 4096 1.08
023: 4096 1.08
024: 4096 1.03
4096                    1.11
000: 8192 2.35
001: 8192 1.67
002: 8192 1.67
003: 8192 1.67
004: 8192 1.67
005: 8192 1.67
006: 8192 1.67
007: 8192 1.67
008: 8192 1.66
009: 8192 1.67
010: 8192 1.68
011: 8192 1.67
012: 8192 1.67
013: 8192 1.67
014: 8192 1.67
015: 8192 1.67
016: 8192 1.67
017: 8192 1.67
018: 8192 1.67
019: 8192 1.66
020: 8192 1.66
021: 8192 1.67
022: 8192 1.67
023: 8192 1.67
024: 8192 1.62
8192                    1.69
000: 16384 3.56
001: 16384 2.87
002: 16384 2.89
003: 16384 2.88
004: 16384 2.87
005: 16384 2.89
006: 16384 2.87
007: 16384 2.87
008: 16384 2.87
009: 16384 2.88
010: 16384 2.88
011: 16384 2.87
