
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.70
001: 1 0.44
002: 1 0.44
003: 1 0.45
004: 1 0.44
005: 1 0.44
006: 1 0.45
007: 1 0.44
008: 1 0.44
009: 1 0.45
010: 1 0.46
011: 1 0.45
012: 1 0.44
013: 1 0.43
014: 1 0.43
015: 1 0.45
016: 1 0.44
017: 1 0.45
018: 1 0.45
019: 1 0.44
020: 1 0.46
021: 1 0.44
022: 1 0.44
023: 1 0.44
024: 1 0.50
025: 1 0.50
026: 1 0.50
027: 1 0.50
028: 1 0.50
029: 1 0.50
030: 1 0.50
031: 1 0.50
032: 1 0.50
033: 1 0.50
034: 1 0.50
035: 1 0.50
036: 1 0.50
037: 1 0.50
038: 1 0.50
1                       0.50
000: 2 1.71
001: 2 0.45
002: 2 0.45
003: 2 0.44
004: 2 0.45
005: 2 0.44
006: 2 0.45
007: 2 0.45
008: 2 0.44
009: 2 0.44
010: 2 0.45
011: 2 0.45
012: 2 0.45
013: 2 0.44
014: 2 0.44
015: 2 0.45
016: 2 0.44
017: 2 0.45
018: 2 0.45
019: 2 0.44
020: 2 0.44
021: 2 0.45
022: 2 0.45
023: 2 0.45
024: 2 0.51
025: 2 0.50
026: 2 0.50
027: 2 0.50
028: 2 0.50
029: 2 0.50
030: 2 0.50
031: 2 0.51
032: 2 0.50
033: 2 0.50
034: 2 0.51
035: 2 0.51
036: 2 0.50
037: 2 0.50
038: 2 0.50
2                       0.50
000: 4 1.70
001: 4 0.45
002: 4 0.45
003: 4 0.44
004: 4 0.45
005: 4 0.44
006: 4 0.45
007: 4 0.44
008: 4 0.45
009: 4 0.45
010: 4 0.46
011: 4 0.45
012: 4 0.44
013: 4 0.44
014: 4 0.44
015: 4 0.44
016: 4 0.44
017: 4 0.45
018: 4 0.45
019: 4 0.44
020: 4 0.44
021: 4 0.45
022: 4 0.45
023: 4 0.45
024: 4 0.51
025: 4 0.50
026: 4 0.50
027: 4 0.50
028: 4 0.50
029: 4 0.50
030: 4 0.50
031: 4 0.50
032: 4 0.50
033: 4 0.50
034: 4 0.50
035: 4 0.50
036: 4 0.50
037: 4 0.50
038: 4 0.50
4                       0.50
000: 8 1.70
001: 8 0.44
002: 8 0.44
003: 8 0.44
004: 8 0.44
005: 8 0.44
006: 8 0.44
007: 8 0.44
008: 8 0.44
009: 8 0.45
010: 8 0.45
011: 8 0.44
012: 8 0.44
013: 8 0.44
014: 8 0.43
015: 8 0.44
016: 8 0.44
017: 8 0.45
018: 8 0.44
019: 8 0.44
020: 8 0.43
021: 8 0.44
022: 8 0.45
023: 8 0.45
024: 8 0.50
025: 8 0.49
026: 8 0.50
027: 8 0.50
028: 8 0.49
029: 8 0.50
030: 8 0.50
031: 8 0.50
032: 8 0.50
033: 8 0.50
034: 8 0.50
035: 8 0.50
036: 8 0.50
037: 8 0.50
038: 8 0.50
8                       0.50
000: 16 1.70
001: 16 0.45
002: 16 0.45
003: 16 0.45
004: 16 0.44
005: 16 0.44
006: 16 0.45
007: 16 0.45
008: 16 0.45
009: 16 0.45
010: 16 0.45
011: 16 0.45
012: 16 0.44
013: 16 0.44
014: 16 0.44
015: 16 0.45
016: 16 0.44
017: 16 0.45
018: 16 0.45
019: 16 0.44
020: 16 0.43
021: 16 0.45
022: 16 0.45
023: 16 0.45
024: 16 0.51
025: 16 0.50
026: 16 0.51
027: 16 0.51
028: 16 0.51
029: 16 0.51
030: 16 0.51
031: 16 0.51
032: 16 0.51
033: 16 0.51
034: 16 0.51
035: 16 0.51
036: 16 0.51
037: 16 0.51
038: 16 0.50
16                      0.50
000: 32 1.70
001: 32 0.44
002: 32 0.44
003: 32 0.43
004: 32 0.44
005: 32 0.43
006: 32 0.43
007: 32 0.43
008: 32 0.43
009: 32 0.44
010: 32 0.43
011: 32 0.44
012: 32 0.43
013: 32 0.42
014: 32 0.43
015: 32 0.43
016: 32 0.43
017: 32 0.43
018: 32 0.43
019: 32 0.43
020: 32 0.43
021: 32 0.43
022: 32 0.43
023: 32 0.44
024: 32 0.49
025: 32 0.49
026: 32 0.49
027: 32 0.49
028: 32 0.49
029: 32 0.49
030: 32 0.49
031: 32 0.49
032: 32 0.49
033: 32 0.49
034: 32 0.49
035: 32 0.49
036: 32 0.49
037: 32 0.49
038: 32 0.49
32                      0.49
000: 64 1.70
001: 64 0.44
002: 64 0.45
003: 64 0.44
004: 64 0.44
005: 64 0.45
006: 64 0.44
007: 64 0.44
008: 64 0.45
009: 64 0.44
010: 64 0.45
011: 64 0.44
012: 64 0.44
013: 64 0.44
014: 64 0.44
015: 64 0.45
016: 64 0.44
017: 64 0.44
018: 64 0.45
019: 64 0.44
020: 64 0.43
021: 64 0.44
022: 64 0.44
023: 64 0.44
024: 64 0.49
025: 64 0.49
026: 64 0.50
027: 64 0.50
028: 64 0.49
029: 64 0.50
030: 64 0.50
031: 64 0.50
032: 64 0.49
033: 64 0.49
034: 64 0.50
035: 64 0.49
036: 64 0.49
037: 64 0.50
038: 64 0.49
64                      0.49
000: 128 1.74
001: 128 0.46
002: 128 0.46
003: 128 0.45
004: 128 0.46
005: 128 0.46
006: 128 0.46
007: 128 0.45
008: 128 0.45
009: 128 0.45
010: 128 0.47
011: 128 0.46
012: 128 0.46
013: 128 0.45
014: 128 0.45
015: 128 0.45
016: 128 0.45
017: 128 0.46
018: 128 0.46
019: 128 0.45
020: 128 0.44
021: 128 0.46
022: 128 0.46
023: 128 0.46
024: 128 0.54
025: 128 0.54
026: 128 0.54
027: 128 0.54
028: 128 0.53
029: 128 0.54
030: 128 0.53
031: 128 0.54
032: 128 0.54
033: 128 0.54
034: 128 0.54
035: 128 0.53
036: 128 0.54
037: 128 0.54
038: 128 0.54
128                     0.52
000: 256 1.74
001: 256 0.48
002: 256 0.48
003: 256 0.48
004: 256 0.48
005: 256 0.48
006: 256 0.48
007: 256 0.48
008: 256 0.48
009: 256 0.48
010: 256 0.48
011: 256 0.48
012: 256 0.49
013: 256 0.48
014: 256 0.48
015: 256 0.49
016: 256 0.48
017: 256 0.48
018: 256 0.49
019: 256 0.48
020: 256 0.48
021: 256 0.48
022: 256 0.49
023: 256 0.49
024: 256 0.55
025: 256 0.55
026: 256 0.55
027: 256 0.55
028: 256 0.55
029: 256 0.55
030: 256 0.55
031: 256 0.55
032: 256 0.55
033: 256 0.55
034: 256 0.55
035: 256 0.55
036: 256 0.55
037: 256 0.55
038: 256 0.55
256                     0.54
000: 512 1.77
001: 512 0.52
002: 512 0.53
003: 512 0.52
004: 512 0.52
005: 512 0.52
006: 512 0.52
007: 512 0.51
008: 512 0.51
009: 512 0.52
010: 512 0.53
011: 512 0.53
012: 512 0.53
013: 512 0.52
014: 512 0.52
015: 512 0.53
016: 512 0.52
017: 512 0.52
018: 512 0.53
019: 512 0.51
020: 512 0.52
021: 512 0.52
022: 512 0.52
023: 512 0.53
024: 512 0.58
025: 512 0.58
026: 512 0.58
027: 512 0.58
028: 512 0.58
029: 512 0.57
030: 512 0.57
031: 512 0.58
032: 512 0.58
033: 512 0.58
034: 512 0.58
035: 512 0.58
036: 512 0.58
037: 512 0.58
038: 512 0.58
512                     0.57
000: 1024 1.80
001: 1024 0.63
002: 1024 0.63
003: 1024 0.63
004: 1024 0.64
005: 1024 0.63
006: 1024 0.65
007: 1024 0.63
008: 1024 0.64
009: 1024 0.65
010: 1024 0.64
011: 1024 0.64
012: 1024 0.66
013: 1024 0.63
014: 1024 0.64
015: 1024 0.64
016: 1024 0.64
017: 1024 0.64
018: 1024 0.64
019: 1024 0.64
020: 1024 0.64
021: 1024 0.64
022: 1024 0.65
023: 1024 0.64
024: 1024 0.62
025: 1024 0.62
026: 1024 0.62
027: 1024 0.63
028: 1024 0.61
029: 1024 0.62
030: 1024 0.62
031: 1024 0.62
032: 1024 0.62
033: 1024 0.61
034: 1024 0.62
035: 1024 0.61
036: 1024 0.61
037: 1024 0.62
038: 1024 0.62
1024                    0.66
000: 2048 1.87
001: 2048 0.78
002: 2048 0.78
003: 2048 0.77
004: 2048 0.78
005: 2048 0.78
006: 2048 0.78
007: 2048 0.78
008: 2048 0.78
009: 2048 0.78
010: 2048 0.78
011: 2048 0.79
012: 2048 0.80
013: 2048 0.78
014: 2048 0.78
015: 2048 0.78
016: 2048 0.78
017: 2048 0.78
018: 2048 0.79
019: 2048 0.78
020: 2048 0.79
021: 2048 0.78
022: 2048 0.78
023: 2048 0.79
024: 2048 0.77
025: 2048 0.77
026: 2048 0.77
027: 2048 0.78
028: 2048 0.77
029: 2048 0.77
030: 2048 0.77
031: 2048 0.77
032: 2048 0.77
033: 2048 0.77
034: 2048 0.77
035: 2048 0.77
036: 2048 0.77
037: 2048 0.77
038: 2048 0.77
2048                    0.81
000: 4096 2.13
001: 4096 1.06
002: 4096 1.06
003: 4096 1.05
004: 4096 1.06
