
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
006: 1024 0.36
007: 1024 0.36
008: 1024 0.36
009: 1024 0.36
010: 1024 0.36
011: 1024 0.35
012: 1024 0.35
1024                    0.39
000: 2048 0.90
001: 2048 0.48
002: 2048 0.49
003: 2048 0.49
004: 2048 0.48
005: 2048 0.49
006: 2048 0.49
007: 2048 0.49
008: 2048 0.49
009: 2048 0.49
010: 2048 0.49
011: 2048 0.48
012: 2048 0.48
2048                    0.52
000: 4096 1.18
001: 4096 0.75
002: 4096 0.76
003: 4096 0.76
004: 4096 0.75
005: 4096 0.76
006: 4096 0.76
007: 4096 0.76
008: 4096 0.76
009: 4096 0.75
010: 4096 0.75
011: 4096 0.76
012: 4096 0.76
4096                    0.79
000: 8192 1.73
001: 8192 1.30
002: 8192 1.30
003: 8192 1.30
004: 8192 1.30
005: 8192 1.30
006: 8192 1.30
007: 8192 1.30
008: 8192 1.30
009: 8192 1.30
010: 8192 1.30
011: 8192 1.30
012: 8192 1.30
8192                    1.34
000: 16384 2.83
001: 16384 2.40
002: 16384 2.40
003: 16384 2.40
004: 16384 2.40
005: 16384 2.41
006: 16384 2.40
007: 16384 2.40
008: 16384 2.41
009: 16384 2.40
010: 16384 2.41
011: 16384 2.41
012: 16384 2.40
16384                   2.44
000: 32768 4.91
001: 32768 4.49
002: 32768 4.50
003: 32768 4.50
004: 32768 4.49
005: 32768 4.49
006: 32768 4.49
007: 32768 4.49
008: 32768 4.50
009: 32768 4.50
010: 32768 4.50
011: 32768 4.49
012: 32768 4.49
32768                   4.53
000: 65536 6.95
001: 65536 6.48
002: 65536 6.47
003: 65536 6.48
004: 65536 6.48
005: 65536 6.48
006: 65536 6.48
007: 65536 6.48
008: 65536 6.48
009: 65536 6.49
010: 65536 6.48
011: 65536 6.48
012: 65536 6.48
65536                   6.52
000: 131072 10.60
001: 131072 10.14
002: 131072 10.15
003: 131072 10.14
004: 131072 10.14
005: 131072 10.14
006: 131072 10.15
007: 131072 10.14
008: 131072 10.14
009: 131072 10.15
010: 131072 10.15
011: 131072 10.15
012: 131072 10.14
131072                 10.18
000: 262144 17.48
001: 262144 17.01
002: 262144 17.01
003: 262144 17.02
004: 262144 17.00
005: 262144 17.02
006: 262144 17.00
007: 262144 17.00
008: 262144 17.02
009: 262144 17.00
010: 262144 17.02
011: 262144 17.02
012: 262144 17.02
262144                 17.05
000: 524288 30.52
001: 524288 30.06
002: 524288 30.05
003: 524288 30.05
004: 524288 30.05
005: 524288 30.05
006: 524288 30.05
007: 524288 30.05
008: 524288 30.01
009: 524288 30.07
010: 524288 30.06
011: 524288 30.07
012: 524288 30.05
524288                 30.09
000: 1048576 80.08
001: 1048576 79.45
002: 1048576 79.58
003: 1048576 79.34
004: 1048576 79.62
005: 1048576 79.48
006: 1048576 79.52
007: 1048576 79.62
008: 1048576 79.57
009: 1048576 79.45
010: 1048576 79.47
011: 1048576 79.61
012: 1048576 79.41
1048576                79.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.60
001: 1 0.16
002: 1 0.17
003: 1 0.16
004: 1 0.17
005: 1 0.17
006: 1 0.17
007: 1 0.16
008: 1 0.17
009: 1 0.17
010: 1 0.17
011: 1 0.17
012: 1 0.17
1                       0.20
000: 2 0.62
001: 2 0.17
002: 2 0.17
003: 2 0.17
004: 2 0.17
005: 2 0.18
006: 2 0.17
007: 2 0.18
008: 2 0.17
009: 2 0.17
010: 2 0.17
011: 2 0.18
012: 2 0.17
2                       0.21
000: 4 0.62
001: 4 0.17
002: 4 0.16
003: 4 0.16
004: 4 0.17
005: 4 0.17
006: 4 0.16
007: 4 0.17
008: 4 0.17
009: 4 0.17
010: 4 0.16
011: 4 0.17
012: 4 0.17
4                       0.20
000: 8 0.61
001: 8 0.16
002: 8 0.17
003: 8 0.16
004: 8 0.17
005: 8 0.16
006: 8 0.17
007: 8 0.17
008: 8 0.16
009: 8 0.16
010: 8 0.17
011: 8 0.17
012: 8 0.17
8                       0.20
000: 16 0.61
001: 16 0.17
002: 16 0.17
003: 16 0.17
004: 16 0.17
005: 16 0.17
006: 16 0.17
007: 16 0.17
008: 16 0.17
009: 16 0.17
010: 16 0.17
011: 16 0.17
012: 16 0.17
16                      0.20
000: 32 0.60
001: 32 0.16
002: 32 0.16
003: 32 0.16
004: 32 0.17
005: 32 0.17
006: 32 0.17
007: 32 0.17
008: 32 0.16
009: 32 0.16
010: 32 0.17
011: 32 0.17
012: 32 0.17
32                      0.20
000: 64 0.62
001: 64 0.18
002: 64 0.18
003: 64 0.18
004: 64 0.18
005: 64 0.18
006: 64 0.18
007: 64 0.18
008: 64 0.18
009: 64 0.18
010: 64 0.18
011: 64 0.18
012: 64 0.18
64                      0.21
000: 128 0.63
001: 128 0.19
002: 128 0.19
003: 128 0.19
004: 128 0.19
005: 128 0.19
006: 128 0.19
007: 128 0.19
008: 128 0.19
009: 128 0.19
010: 128 0.19
011: 128 0.19
012: 128 0.19
128                     0.23
000: 256 0.65
001: 256 0.22
002: 256 0.22
003: 256 0.21
004: 256 0.21
005: 256 0.22
006: 256 0.22
007: 256 0.21
008: 256 0.22
009: 256 0.22
010: 256 0.22
011: 256 0.22
012: 256 0.22
256                     0.25
000: 512 0.68
001: 512 0.25
002: 512 0.25
003: 512 0.25
004: 512 0.25
005: 512 0.25
006: 512 0.25
007: 512 0.25
008: 512 0.25
009: 512 0.25
010: 512 0.25
011: 512 0.25
012: 512 0.25
512                     0.28
000: 1024 0.79
001: 1024 0.36
002: 1024 0.35
003: 1024 0.35
004: 1024 0.36
005: 1024 0.36
006: 1024 0.36
007: 1024 0.35
008: 1024 0.36
009: 1024 0.36
010: 1024 0.36
011: 1024 0.36
012: 1024 0.36
1024                    0.39
000: 2048 0.91
001: 2048 0.48
002: 2048 0.48
003: 2048 0.48
004: 2048 0.48
005: 2048 0.48
006: 2048 0.48
007: 2048 0.48
008: 2048 0.48
009: 2048 0.48
010: 2048 0.48
011: 2048 0.48
012: 2048 0.49
2048                    0.52
000: 4096 1.19
001: 4096 0.76
002: 4096 0.76
003: 4096 0.75
004: 4096 0.76
005: 4096 0.76
006: 4096 0.75
007: 4096 0.76
008: 4096 0.76
009: 4096 0.75
010: 4096 0.76
011: 4096 0.76
012: 4096 0.76
4096                    0.79
000: 8192 1.76
001: 8192 1.31
002: 8192 1.31
003: 8192 1.31
004: 8192 1.31
005: 8192 1.31
006: 8192 1.31
007: 8192 1.31
008: 8192 1.31
009: 8192 1.32
010: 8192 1.31
011: 8192 1.33
012: 8192 1.31
8192                    1.35
000: 16384 2.85
001: 16384 2.39
002: 16384 2.40
003: 16384 2.40
004: 16384 2.39
005: 16384 2.40
006: 16384 2.39
007: 16384 2.39
008: 16384 2.39
009: 16384 2.40
010: 16384 2.39
011: 16384 2.39
012: 16384 2.40
16384                   2.43
000: 32768 4.96
001: 32768 4.50
002: 32768 4.50
003: 32768 4.50
004: 32768 4.50
005: 32768 4.50
006: 32768 4.50
007: 32768 4.50
008: 32768 4.50
009: 32768 4.50
010: 32768 4.50
011: 32768 4.50
012: 32768 4.51
32768                   4.54
000: 65536 6.97
001: 65536 6.49
002: 65536 6.48
003: 65536 6.49
004: 65536 6.48
005: 65536 6.48
006: 65536 6.48
007: 65536 6.49
008: 65536 6.48
009: 65536 6.48
010: 65536 6.48
011: 65536 6.48
012: 65536 6.49
65536                   6.52
000: 131072 10.66
001: 131072 10.17
002: 131072 10.17
003: 131072 10.16
004: 131072 10.17
005: 131072 10.18
006: 131072 10.17
007: 131072 10.17
008: 131072 10.17
009: 131072 10.17
010: 131072 10.18
011: 131072 10.17
012: 131072 10.17
131072                 10.21
000: 262144 16.66
001: 262144 16.18
002: 262144 16.18
003: 262144 16.18
004: 262144 16.18
005: 262144 16.19
006: 262144 16.18
007: 262144 16.18
008: 262144 16.19
009: 262144 16.19
010: 262144 16.18
011: 262144 16.18
012: 262144 16.19
262144                 16.22
000: 524288 30.57
001: 524288 30.03
002: 524288 30.03
003: 524288 30.10
004: 524288 30.03
005: 524288 30.04
006: 524288 30.03
007: 524288 30.03
008: 524288 30.03
009: 524288 30.03
010: 524288 30.03
011: 524288 30.03
012: 524288 30.14
524288                 30.09
000: 1048576 79.43
001: 1048576 78.91
002: 1048576 78.90
003: 1048576 78.78
004: 1048576 78.77
005: 1048576 78.97
006: 1048576 78.79
007: 1048576 78.88
008: 1048576 78.89
009: 1048576 78.85
010: 1048576 78.98
011: 1048576 78.71
012: 1048576 78.77
1048576                78.89

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.58
001: 1 0.16
002: 1 0.16
003: 1 0.16
004: 1 0.16
005: 1 0.16
006: 1 0.16
007: 1 0.16
008: 1 0.17
009: 1 0.16
010: 1 0.16
011: 1 0.16
012: 1 0.16
1                       0.20
000: 2 0.58
001: 2 0.16
002: 2 0.16
003: 2 0.17
004: 2 0.17
005: 2 0.17
006: 2 0.17
007: 2 0.17
008: 2 0.17
009: 2 0.16
010: 2 0.17
011: 2 0.16
012: 2 0.17
2                       0.20
000: 4 0.58
001: 4 0.16
002: 4 0.16
003: 4 0.16
004: 4 0.17
005: 4 0.17
006: 4 0.16
007: 4 0.17
008: 4 0.17
009: 4 0.17
010: 4 0.17
011: 4 0.16
012: 4 0.17
4                       0.20
000: 8 0.59
001: 8 0.16
002: 8 0.16
003: 8 0.16
004: 8 0.17
005: 8 0.17
006: 8 0.17
007: 8 0.17
008: 8 0.17
009: 8 0.16
010: 8 0.17
011: 8 0.16
012: 8 0.17
8                       0.20
000: 16 0.59
001: 16 0.16
002: 16 0.16
003: 16 0.16
004: 16 0.16
005: 16 0.17
006: 16 0.16
007: 16 0.17
008: 16 0.17
009: 16 0.16
010: 16 0.17
011: 16 0.16
012: 16 0.16
16                      0.20
000: 32 0.58
001: 32 0.17
002: 32 0.16
003: 32 0.17
004: 32 0.17
005: 32 0.17
006: 32 0.16
007: 32 0.17
008: 32 0.17
009: 32 0.16
010: 32 0.17
011: 32 0.16
012: 32 0.17
32                      0.20
000: 64 0.59
001: 64 0.18
002: 64 0.18
003: 64 0.18
004: 64 0.18
005: 64 0.18
006: 64 0.18
007: 64 0.18
008: 64 0.18
009: 64 0.18
010: 64 0.18
011: 64 0.18
012: 64 0.18
64                      0.21
000: 128 0.62
001: 128 0.20
002: 128 0.20
003: 128 0.20
004: 128 0.20
005: 128 0.20
006: 128 0.20
007: 128 0.21
008: 128 0.21
009: 128 0.20
010: 128 0.21
011: 128 0.20
012: 128 0.21
128                     0.24
000: 256 0.64
001: 256 0.23
002: 256 0.23
003: 256 0.23
004: 256 0.23
005: 256 0.23
006: 256 0.23
007: 256 0.23
008: 256 0.23
009: 256 0.23
010: 256 0.24
011: 256 0.23
012: 256 0.23
256                     0.26
000: 512 0.68
001: 512 0.26
002: 512 0.26
003: 512 0.26
004: 512 0.26
005: 512 0.26
006: 512 0.26
007: 512 0.26
008: 512 0.26
009: 512 0.26
010: 512 0.26
011: 512 0.26
012: 512 0.26
512                     0.29
000: 1024 0.80
001: 1024 0.36
002: 1024 0.36
003: 1024 0.36
004: 1024 0.36
005: 1024 0.35
006: 1024 0.36
007: 1024 0.36
008: 1024 0.36
009: 1024 0.35
010: 1024 0.36
011: 1024 0.35
012: 1024 0.36
1024                    0.39
000: 2048 0.93
001: 2048 0.49
002: 2048 0.49
003: 2048 0.48
004: 2048 0.49
005: 2048 0.49
006: 2048 0.49
007: 2048 0.49
008: 2048 0.49
009: 2048 0.49
010: 2048 0.49
011: 2048 0.48
012: 2048 0.49
2048                    0.52
000: 4096 1.18
001: 4096 0.75
002: 4096 0.75
003: 4096 0.75
004: 4096 0.75
005: 4096 0.75
006: 4096 0.76
007: 4096 0.75
008: 4096 0.76
009: 4096 0.75
010: 4096 0.75
011: 4096 0.75
012: 4096 0.75
4096                    0.79
000: 8192 1.73
001: 8192 1.30
002: 8192 1.30
003: 8192 1.30
004: 8192 1.30
005: 8192 1.30
006: 8192 1.30
007: 8192 1.30
008: 8192 1.30
009: 8192 1.30
010: 8192 1.30
011: 8192 1.30
012: 8192 1.31
8192                    1.33
000: 16384 2.85
001: 16384 2.41
002: 16384 2.42
003: 16384 2.41
004: 16384 2.42
005: 16384 2.41
006: 16384 2.41
007: 16384 2.42
008: 16384 2.42
009: 16384 2.41
010: 16384 2.41
011: 16384 2.41
012: 16384 2.41
16384                   2.45
000: 32768 4.81
001: 32768 4.38
002: 32768 4.38
003: 32768 4.38
004: 32768 4.39
005: 32768 4.38
006: 32768 4.38
007: 32768 4.38
008: 32768 4.38
009: 32768 4.38
010: 32768 4.38
011: 32768 4.38
012: 32768 4.39
32768                   4.41
000: 65536 6.87
001: 65536 6.40
002: 65536 6.40
003: 65536 6.40
004: 65536 6.40
005: 65536 6.40
006: 65536 6.40
007: 65536 6.41
008: 65536 6.41
009: 65536 6.40
010: 65536 6.40
011: 65536 6.40
012: 65536 6.41
65536                   6.44
000: 131072 9.89
001: 131072 9.42
002: 131072 9.42
003: 131072 9.42
004: 131072 9.43
005: 131072 9.42
006: 131072 9.42
007: 131072 9.42
008: 131072 9.42
009: 131072 9.42
010: 131072 9.42
011: 131072 9.42
012: 131072 9.42
131072                  9.46
000: 262144 16.55
001: 262144 16.10
002: 262144 16.12
003: 262144 16.10
004: 262144 16.10
005: 262144 16.10
006: 262144 16.10
007: 262144 16.11
008: 262144 16.10
009: 262144 16.11
010: 262144 16.11
011: 262144 16.10
012: 262144 16.11
262144                 16.14
000: 524288 30.02
001: 524288 29.58
002: 524288 29.60
003: 524288 29.59
004: 524288 29.60
005: 524288 29.59
006: 524288 29.59
007: 524288 29.59
008: 524288 29.59
009: 524288 29.58
010: 524288 29.58
011: 524288 29.59
012: 524288 29.59
524288                 29.62
000: 1048576 79.65
001: 1048576 78.91
002: 1048576 79.04
003: 1048576 78.86
004: 1048576 78.80
005: 1048576 79.27
006: 1048576 78.98
007: 1048576 79.03
008: 1048576 78.95
009: 1048576 78.89
010: 1048576 78.82
011: 1048576 78.87
012: 1048576 79.14
1048576                79.02

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.58
001: 1 0.15
002: 1 0.15
003: 1 0.15
004: 1 0.14
005: 1 0.15
006: 1 0.15
007: 1 0.15
008: 1 0.15
009: 1 0.15
010: 1 0.15
011: 1 0.15
012: 1 0.14
1                       0.18
000: 2 0.58
001: 2 0.15
002: 2 0.15
003: 2 0.15
004: 2 0.15
005: 2 0.15
006: 2 0.15
007: 2 0.15
008: 2 0.15
009: 2 0.15
010: 2 0.15
011: 2 0.15
012: 2 0.15
2                       0.18
000: 4 0.57
001: 4 0.15
002: 4 0.15
003: 4 0.15
004: 4 0.15
005: 4 0.15
006: 4 0.15
007: 4 0.15
008: 4 0.15
009: 4 0.15
010: 4 0.15
011: 4 0.15
012: 4 0.14
4                       0.18
000: 8 0.57
001: 8 0.15
002: 8 0.15
003: 8 0.15
004: 8 0.14
005: 8 0.15
006: 8 0.15
007: 8 0.15
008: 8 0.15
009: 8 0.15
010: 8 0.15
011: 8 0.15
012: 8 0.14
8                       0.18
000: 16 0.57
001: 16 0.15
002: 16 0.15
003: 16 0.15
004: 16 0.14
005: 16 0.15
006: 16 0.15
007: 16 0.15
008: 16 0.15
009: 16 0.15
010: 16 0.15
011: 16 0.15
012: 16 0.14
16                      0.18
000: 32 0.57
001: 32 0.15
002: 32 0.15
003: 32 0.15
004: 32 0.15
005: 32 0.15
006: 32 0.15
007: 32 0.16
008: 32 0.16
009: 32 0.15
010: 32 0.15
011: 32 0.15
012: 32 0.14
32                      0.18
000: 64 0.57
001: 64 0.15
002: 64 0.15
003: 64 0.16
004: 64 0.15
005: 64 0.15
006: 64 0.15
007: 64 0.16
008: 64 0.16
009: 64 0.16
010: 64 0.16
011: 64 0.16
012: 64 0.15
64                      0.19
000: 128 0.62
001: 128 0.20
002: 128 0.20
003: 128 0.20
004: 128 0.20
005: 128 0.20
006: 128 0.20
007: 128 0.20
008: 128 0.20
009: 128 0.20
010: 128 0.20
011: 128 0.20
012: 128 0.19
128                     0.23
000: 256 0.63
001: 256 0.22
002: 256 0.21
003: 256 0.21
004: 256 0.21
005: 256 0.21
006: 256 0.21
007: 256 0.21
008: 256 0.21
009: 256 0.21
010: 256 0.21
011: 256 0.21
012: 256 0.21
256                     0.24
000: 512 0.66
001: 512 0.23
002: 512 0.23
003: 512 0.23
004: 512 0.23
005: 512 0.23
006: 512 0.23
007: 512 0.23
008: 512 0.23
009: 512 0.23
010: 512 0.23
011: 512 0.23
012: 512 0.22
512                     0.26
000: 1024 0.78
001: 1024 0.33
002: 1024 0.33
003: 1024 0.33
004: 1024 0.33
005: 1024 0.33
006: 1024 0.33
007: 1024 0.33
008: 1024 0.32
009: 1024 0.33
010: 1024 0.33
011: 1024 0.33
012: 1024 0.33
1024                    0.36
000: 2048 0.87
001: 2048 0.44
002: 2048 0.45
003: 2048 0.44
004: 2048 0.44
005: 2048 0.44
006: 2048 0.45
007: 2048 0.44
008: 2048 0.44
009: 2048 0.45
010: 2048 0.44
011: 2048 0.45
012: 2048 0.44
2048                    0.48
000: 4096 1.12
001: 4096 0.68
002: 4096 0.68
003: 4096 0.68
004: 4096 0.68
005: 4096 0.68
006: 4096 0.68
007: 4096 0.67
008: 4096 0.67
009: 4096 0.68
010: 4096 0.68
011: 4096 0.68
012: 4096 0.67
4096                    0.71
000: 8192 1.62
001: 8192 1.18
002: 8192 1.18
003: 8192 1.18
004: 8192 1.18
005: 8192 1.18
006: 8192 1.18
007: 8192 1.18
008: 8192 1.18
009: 8192 1.18
010: 8192 1.18
011: 8192 1.18
012: 8192 1.17
8192                    1.21
000: 16384 2.65
001: 16384 2.18
002: 16384 2.18
003: 16384 2.18
004: 16384 2.19
005: 16384 2.18
006: 16384 2.18
007: 16384 2.18
008: 16384 2.18
009: 16384 2.19
010: 16384 2.18
011: 16384 2.18
012: 16384 2.17
16384                   2.22
000: 32768 4.63
001: 32768 4.12
002: 32768 4.12
003: 32768 4.12
004: 32768 4.12
005: 32768 4.12
006: 32768 4.12
007: 32768 4.12
008: 32768 4.12
009: 32768 4.18
010: 32768 4.12
011: 32768 4.12
012: 32768 4.11
32768                   4.16
000: 65536 6.34
001: 65536 5.84
002: 65536 5.85
003: 65536 5.84
004: 65536 5.84
005: 65536 5.84
006: 65536 5.85
007: 65536 5.84
008: 65536 5.84
009: 65536 5.85
010: 65536 5.85
011: 65536 5.85
012: 65536 5.84
65536                   5.88
000: 131072 9.97
001: 131072 9.44
002: 131072 9.44
003: 131072 9.41
004: 131072 9.41
005: 131072 9.41
006: 131072 9.44
007: 131072 9.44
008: 131072 9.44
009: 131072 9.44
010: 131072 9.44
011: 131072 9.44
012: 131072 9.43
131072                  9.47
000: 262144 16.66
001: 262144 16.17
002: 262144 16.18
003: 262144 16.17
004: 262144 16.17
005: 262144 16.17
006: 262144 16.17
007: 262144 16.17
008: 262144 16.17
009: 262144 16.18
010: 262144 16.17
011: 262144 16.18
012: 262144 16.17
262144                 16.21
000: 524288 30.07
001: 524288 29.57
002: 524288 29.54
003: 524288 29.54
004: 524288 29.54
005: 524288 29.54
006: 524288 29.54
007: 524288 29.55
008: 524288 29.54
009: 524288 29.55
010: 524288 29.54
011: 524288 29.54
012: 524288 29.54
524288                 29.59
000: 1048576 78.18
001: 1048576 77.57
002: 1048576 77.63
003: 1048576 77.65
004: 1048576 77.41
005: 1048576 77.51
006: 1048576 77.41
007: 1048576 77.38
008: 1048576 77.54
009: 1048576 77.55
010: 1048576 77.60
011: 1048576 77.61
012: 1048576 77.65
1048576                77.59

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.58
001: 1 0.16
002: 1 0.16
003: 1 0.15
004: 1 0.16
005: 1 0.16
006: 1 0.16
007: 1 0.16
008: 1 0.16
009: 1 0.16
010: 1 0.16
011: 1 0.16
012: 1 0.16
1                       0.19
000: 2 0.58
001: 2 0.16
002: 2 0.16
003: 2 0.16
004: 2 0.16
005: 2 0.16
006: 2 0.16
007: 2 0.16
008: 2 0.16
009: 2 0.16
010: 2 0.16
011: 2 0.16
012: 2 0.16
2                       0.19
000: 4 0.59
001: 4 0.16
002: 4 0.16
003: 4 0.16
004: 4 0.16
005: 4 0.16
006: 4 0.16
007: 4 0.16
008: 4 0.16
009: 4 0.16
010: 4 0.16
011: 4 0.16
012: 4 0.16
4                       0.19
000: 8 0.60
001: 8 0.16
002: 8 0.16
003: 8 0.16
004: 8 0.16
005: 8 0.16
006: 8 0.15
007: 8 0.16
008: 8 0.16
009: 8 0.16
010: 8 0.16
011: 8 0.16
012: 8 0.16
8                       0.19
000: 16 0.58
001: 16 0.16
002: 16 0.16
003: 16 0.15
004: 16 0.16
005: 16 0.16
006: 16 0.16
007: 16 0.16
008: 16 0.16
009: 16 0.16
010: 16 0.16
011: 16 0.16
012: 16 0.16
16                      0.19
000: 32 0.60
001: 32 0.15
002: 32 0.16
003: 32 0.15
004: 32 0.16
005: 32 0.16
006: 32 0.16
007: 32 0.16
008: 32 0.16
009: 32 0.16
010: 32 0.16
011: 32 0.16
012: 32 0.16
32                      0.19
000: 64 0.59
001: 64 0.16
002: 64 0.16
003: 64 0.16
004: 64 0.16
005: 64 0.16
006: 64 0.16
007: 64 0.16
008: 64 0.16
009: 64 0.16
010: 64 0.16
011: 64 0.16
012: 64 0.17
64                      0.20
000: 128 0.61
001: 128 0.18
002: 128 0.18
003: 128 0.18
004: 128 0.18
005: 128 0.18
006: 128 0.18
007: 128 0.18
008: 128 0.18
009: 128 0.18
010: 128 0.18
011: 128 0.18
012: 128 0.19
128                     0.22
000: 256 0.64
001: 256 0.21
002: 256 0.21
003: 256 0.21
004: 256 0.22
005: 256 0.21
006: 256 0.21
007: 256 0.22
008: 256 0.22
009: 256 0.22
010: 256 0.22
011: 256 0.21
012: 256 0.22
256                     0.25
000: 512 0.67
001: 512 0.25
002: 512 0.25
003: 512 0.25
004: 512 0.25
005: 512 0.25
006: 512 0.25
007: 512 0.25
008: 512 0.25
009: 512 0.25
010: 512 0.25
011: 512 0.25
012: 512 0.25
512                     0.28
000: 1024 0.79
001: 1024 0.35
002: 1024 0.35
003: 1024 0.35
004: 1024 0.35
005: 1024 0.35
006: 1024 0.35
007: 1024 0.35
008: 1024 0.36
009: 1024 0.35
010: 1024 0.36
011: 1024 0.35
012: 1024 0.36
1024                    0.39
000: 2048 0.92
001: 2048 0.49
002: 2048 0.49
003: 2048 0.49
004: 2048 0.49
005: 2048 0.49
006: 2048 0.49
007: 2048 0.49
008: 2048 0.49
009: 2048 0.49
010: 2048 0.49
011: 2048 0.49
012: 2048 0.49
2048                    0.52
000: 4096 1.19
001: 4096 0.76
002: 4096 0.76
003: 4096 0.75
004: 4096 0.76
005: 4096 0.76
006: 4096 0.76
007: 4096 0.76
008: 4096 0.76
009: 4096 0.76
010: 4096 0.76
011: 4096 0.76
012: 4096 0.77
4096                    0.79
000: 8192 1.74
001: 8192 1.31
002: 8192 1.31
003: 8192 1.31
004: 8192 1.31
005: 8192 1.31
006: 8192 1.31
007: 8192 1.32
008: 8192 1.31
009: 8192 1.31
010: 8192 1.31
011: 8192 1.31
012: 8192 1.31
8192                    1.34
000: 16384 2.88
001: 16384 2.43
002: 16384 2.43
003: 16384 2.43
004: 16384 2.42
005: 16384 2.43
006: 16384 2.42
007: 16384 2.43
008: 16384 2.43
009: 16384 2.43
010: 16384 2.43
011: 16384 2.42
012: 16384 2.43
16384                   2.46
000: 32768 5.19
001: 32768 4.75
002: 32768 4.74
003: 32768 4.74
004: 32768 4.74
005: 32768 4.76
006: 32768 4.74
007: 32768 4.75
008: 32768 4.74
009: 32768 4.75
010: 32768 4.74
011: 32768 4.74
012: 32768 4.74
32768                   4.78
000: 65536 7.21
001: 65536 6.73
002: 65536 6.73
003: 65536 6.69
004: 65536 6.73
005: 65536 6.73
006: 65536 6.73
007: 65536 6.73
008: 65536 6.74
009: 65536 6.74
010: 65536 6.73
011: 65536 6.73
012: 65536 6.73
65536                   6.77
000: 131072 10.72
001: 131072 10.19
002: 131072 10.19
003: 131072 10.18
004: 131072 10.18
005: 131072 10.19
006: 131072 10.20
007: 131072 10.19
008: 131072 10.19
009: 131072 10.25
010: 131072 10.18
011: 131072 10.18
012: 131072 10.18
131072                 10.23
000: 262144 16.78
001: 262144 16.24
002: 262144 16.24
003: 262144 16.24
004: 262144 16.24
005: 262144 16.24
006: 262144 16.33
007: 262144 16.24
008: 262144 16.25
009: 262144 16.24
010: 262144 16.24
011: 262144 16.25
012: 262144 16.24
262144                 16.29
000: 524288 30.39
001: 524288 29.95
002: 524288 29.95
003: 524288 29.95
004: 524288 29.95
005: 524288 29.95
006: 524288 29.94
007: 524288 29.95
008: 524288 29.95
009: 524288 29.96
010: 524288 29.95
011: 524288 29.95
012: 524288 29.95
524288                 29.98
000: 1048576 78.12
001: 1048576 77.57
002: 1048576 77.55
003: 1048576 77.69
004: 1048576 77.48
005: 1048576 77.35
