
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.70
001: 1 0.46
002: 1 0.46
003: 1 0.46
004: 1 0.45
005: 1 0.44
006: 1 0.46
007: 1 0.45
008: 1 0.45
009: 1 0.46
010: 1 0.45
011: 1 0.46
012: 1 0.46
013: 1 0.47
014: 1 0.46
015: 1 0.47
016: 1 0.46
017: 1 0.45
018: 1 0.46
019: 1 0.45
020: 1 0.45
021: 1 0.45
022: 1 0.45
023: 1 0.45
024: 1 0.43
025: 1 0.44
026: 1 0.44
027: 1 0.44
028: 1 0.44
029: 1 0.44
030: 1 0.44
031: 1 0.44
032: 1 0.44
033: 1 0.44
1                       0.49
000: 2 1.68
001: 2 0.44
002: 2 0.44
003: 2 0.44
004: 2 0.43
005: 2 0.44
006: 2 0.44
007: 2 0.44
008: 2 0.44
009: 2 0.44
010: 2 0.43
011: 2 0.44
012: 2 0.44
013: 2 0.44
014: 2 0.45
015: 2 0.44
016: 2 0.45
017: 2 0.44
018: 2 0.45
019: 2 0.44
020: 2 0.45
021: 2 0.44
022: 2 0.45
023: 2 0.44
024: 2 0.44
025: 2 0.43
026: 2 0.44
027: 2 0.44
028: 2 0.44
029: 2 0.44
030: 2 0.44
031: 2 0.44
032: 2 0.44
033: 2 0.44
2                       0.48
000: 4 1.70
001: 4 0.44
002: 4 0.44
003: 4 0.44
004: 4 0.44
005: 4 0.44
006: 4 0.44
007: 4 0.44
008: 4 0.44
009: 4 0.44
010: 4 0.44
011: 4 0.43
012: 4 0.45
013: 4 0.45
014: 4 0.44
015: 4 0.45
016: 4 0.45
017: 4 0.44
018: 4 0.45
019: 4 0.44
020: 4 0.45
021: 4 0.44
022: 4 0.45
023: 4 0.44
024: 4 0.43
025: 4 0.43
026: 4 0.43
027: 4 0.43
028: 4 0.43
029: 4 0.43
030: 4 0.43
031: 4 0.43
032: 4 0.43
033: 4 0.43
4                       0.48
000: 8 1.71
001: 8 0.44
002: 8 0.45
003: 8 0.44
004: 8 0.45
005: 8 0.44
006: 8 0.44
007: 8 0.44
008: 8 0.44
009: 8 0.44
010: 8 0.44
011: 8 0.44
012: 8 0.45
013: 8 0.45
014: 8 0.45
015: 8 0.44
016: 8 0.45
017: 8 0.44
018: 8 0.45
019: 8 0.44
020: 8 0.45
021: 8 0.44
022: 8 0.45
023: 8 0.44
024: 8 0.42
025: 8 0.42
026: 8 0.43
027: 8 0.42
028: 8 0.43
029: 8 0.42
030: 8 0.42
031: 8 0.42
032: 8 0.42
033: 8 0.42
8                       0.48
000: 16 1.68
001: 16 0.43
002: 16 0.44
003: 16 0.44
004: 16 0.43
005: 16 0.43
006: 16 0.44
007: 16 0.43
008: 16 0.43
009: 16 0.44
010: 16 0.43
011: 16 0.43
012: 16 0.44
013: 16 0.44
014: 16 0.44
015: 16 0.44
016: 16 0.45
017: 16 0.43
018: 16 0.44
019: 16 0.43
020: 16 0.45
021: 16 0.44
022: 16 0.44
023: 16 0.43
024: 16 0.43
025: 16 0.43
026: 16 0.43
027: 16 0.43
028: 16 0.43
029: 16 0.43
030: 16 0.43
031: 16 0.43
032: 16 0.43
033: 16 0.43
16                      0.47
000: 32 1.67
001: 32 0.42
002: 32 0.43
003: 32 0.43
004: 32 0.43
005: 32 0.43
006: 32 0.43
007: 32 0.43
008: 32 0.43
009: 32 0.43
010: 32 0.43
011: 32 0.42
012: 32 0.43
013: 32 0.44
014: 32 0.43
015: 32 0.43
016: 32 0.44
017: 32 0.43
018: 32 0.42
019: 32 0.43
020: 32 0.44
021: 32 0.43
022: 32 0.44
023: 32 0.43
024: 32 0.43
025: 32 0.42
026: 32 0.43
027: 32 0.42
028: 32 0.43
029: 32 0.42
030: 32 0.43
031: 32 0.43
032: 32 0.43
033: 32 0.43
32                      0.47
000: 64 1.67
001: 64 0.43
002: 64 0.44
003: 64 0.43
004: 64 0.43
005: 64 0.43
006: 64 0.44
007: 64 0.43
008: 64 0.43
009: 64 0.43
010: 64 0.42
011: 64 0.43
012: 64 0.43
013: 64 0.44
014: 64 0.43
015: 64 0.44
016: 64 0.44
017: 64 0.43
018: 64 0.44
019: 64 0.43
020: 64 0.44
021: 64 0.43
022: 64 0.44
023: 64 0.43
024: 64 0.43
025: 64 0.43
026: 64 0.43
027: 64 0.43
028: 64 0.43
029: 64 0.43
030: 64 0.43
031: 64 0.43
032: 64 0.43
033: 64 0.43
64                      0.47
000: 128 1.70
001: 128 0.45
002: 128 0.45
003: 128 0.45
004: 128 0.45
005: 128 0.44
006: 128 0.44
007: 128 0.44
008: 128 0.45
009: 128 0.45
010: 128 0.45
011: 128 0.45
012: 128 0.45
013: 128 0.45
014: 128 0.44
015: 128 0.45
016: 128 0.45
017: 128 0.44
018: 128 0.45
019: 128 0.45
020: 128 0.46
021: 128 0.44
022: 128 0.46
023: 128 0.44
024: 128 0.46
025: 128 0.46
026: 128 0.46
027: 128 0.46
028: 128 0.46
029: 128 0.46
030: 128 0.46
031: 128 0.46
032: 128 0.46
033: 128 0.46
128                     0.49
000: 256 1.71
001: 256 0.48
002: 256 0.48
003: 256 0.49
004: 256 0.48
005: 256 0.48
006: 256 0.48
007: 256 0.48
008: 256 0.48
009: 256 0.49
010: 256 0.47
011: 256 0.48
012: 256 0.49
013: 256 0.50
014: 256 0.48
015: 256 0.49
016: 256 0.50
017: 256 0.48
018: 256 0.49
019: 256 0.48
020: 256 0.49
021: 256 0.48
022: 256 0.48
023: 256 0.49
024: 256 0.48
025: 256 0.48
026: 256 0.49
027: 256 0.49
028: 256 0.49
029: 256 0.48
030: 256 0.49
031: 256 0.49
032: 256 0.48
033: 256 0.49
256                     0.52
000: 512 1.74
001: 512 0.56
002: 512 0.55
003: 512 0.56
004: 512 0.55
005: 512 0.55
006: 512 0.55
007: 512 0.55
008: 512 0.55
009: 512 0.56
010: 512 0.54
011: 512 0.55
012: 512 0.56
013: 512 0.56
014: 512 0.55
015: 512 0.56
016: 512 0.55
017: 512 0.55
018: 512 0.56
019: 512 0.55
020: 512 0.55
021: 512 0.55
022: 512 0.55
023: 512 0.55
024: 512 0.57
025: 512 0.56
026: 512 0.57
027: 512 0.57
028: 512 0.57
029: 512 0.56
