
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.71
001: 1 0.44
002: 1 0.43
003: 1 0.43
004: 1 0.42
005: 1 0.44
006: 1 0.43
007: 1 0.43
008: 1 0.44
009: 1 0.43
010: 1 0.43
011: 1 0.43
012: 1 0.42
013: 1 0.44
014: 1 0.43
015: 1 0.43
016: 1 0.43
017: 1 0.43
018: 1 0.43
019: 1 0.44
020: 1 0.43
021: 1 0.44
022: 1 0.43
023: 1 0.44
024: 1 0.48
025: 1 0.48
026: 1 0.48
027: 1 0.48
028: 1 0.48
029: 1 0.48
030: 1 0.49
031: 1 0.49
032: 1 0.48
033: 1 0.49
034: 1 0.48
1                       0.49
000: 2 1.71
001: 2 0.43
002: 2 0.42
003: 2 0.42
004: 2 0.42
005: 2 0.43
006: 2 0.43
007: 2 0.43
008: 2 0.43
009: 2 0.42
010: 2 0.43
011: 2 0.42
012: 2 0.43
013: 2 0.42
014: 2 0.42
015: 2 0.42
016: 2 0.43
017: 2 0.43
018: 2 0.42
019: 2 0.43
020: 2 0.43
021: 2 0.43
022: 2 0.43
023: 2 0.43
024: 2 0.48
025: 2 0.48
026: 2 0.48
027: 2 0.48
028: 2 0.48
029: 2 0.48
030: 2 0.48
031: 2 0.48
032: 2 0.48
033: 2 0.48
034: 2 0.48
2                       0.48
000: 4 1.71
001: 4 0.43
002: 4 0.42
003: 4 0.42
004: 4 0.42
005: 4 0.42
006: 4 0.42
007: 4 0.42
008: 4 0.42
009: 4 0.42
010: 4 0.42
011: 4 0.42
012: 4 0.42
013: 4 0.43
014: 4 0.42
015: 4 0.42
016: 4 0.42
017: 4 0.43
018: 4 0.41
019: 4 0.43
020: 4 0.42
021: 4 0.43
022: 4 0.43
023: 4 0.44
024: 4 0.48
025: 4 0.47
026: 4 0.48
027: 4 0.47
028: 4 0.47
029: 4 0.47
030: 4 0.48
031: 4 0.48
032: 4 0.48
033: 4 0.47
034: 4 0.47
4                       0.48
000: 8 1.68
001: 8 0.41
002: 8 0.41
003: 8 0.40
004: 8 0.40
005: 8 0.41
006: 8 0.41
007: 8 0.41
008: 8 0.41
009: 8 0.40
010: 8 0.41
011: 8 0.41
012: 8 0.41
013: 8 0.41
014: 8 0.41
015: 8 0.41
016: 8 0.41
017: 8 0.42
018: 8 0.41
019: 8 0.42
020: 8 0.41
021: 8 0.41
022: 8 0.41
023: 8 0.42
024: 8 0.47
025: 8 0.47
026: 8 0.48
027: 8 0.47
028: 8 0.48
029: 8 0.48
030: 8 0.48
031: 8 0.48
032: 8 0.47
033: 8 0.48
034: 8 0.47
8                       0.47
000: 16 1.70
