
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.49
001: 1 0.39
002: 1 0.38
003: 1 0.40
004: 1 0.38
005: 1 0.39
006: 1 0.39
007: 1 0.40
008: 1 0.39
009: 1 0.39
010: 1 0.40
011: 1 0.39
012: 1 0.40
013: 1 0.40
014: 1 0.38
015: 1 0.39
016: 1 0.40
017: 1 0.39
018: 1 0.39
019: 1 0.39
020: 1 0.39
021: 1 0.39
022: 1 0.39
023: 1 0.39
024: 1 0.51
025: 1 0.51
026: 1 0.51
027: 1 0.51
1                       0.45
000: 2 1.46
001: 2 0.35
002: 2 0.34
003: 2 0.34
004: 2 0.34
005: 2 0.36
006: 2 0.35
007: 2 0.36
008: 2 0.34
009: 2 0.34
010: 2 0.35
011: 2 0.34
012: 2 0.34
013: 2 0.34
014: 2 0.34
015: 2 0.34
016: 2 0.36
017: 2 0.34
018: 2 0.35
019: 2 0.35
020: 2 0.35
021: 2 0.34
022: 2 0.35
023: 2 0.35
024: 2 0.48
025: 2 0.47
026: 2 0.48
027: 2 0.47
2                       0.40
000: 4 1.47
001: 4 0.35
002: 4 0.34
003: 4 0.35
004: 4 0.35
005: 4 0.35
006: 4 0.35
007: 4 0.37
008: 4 0.34
009: 4 0.35
010: 4 0.36
011: 4 0.35
012: 4 0.36
013: 4 0.35
014: 4 0.34
015: 4 0.35
016: 4 0.36
017: 4 0.35
018: 4 0.36
019: 4 0.36
020: 4 0.35
021: 4 0.35
022: 4 0.36
023: 4 0.36
024: 4 0.47
025: 4 0.47
026: 4 0.48
027: 4 0.47
4                       0.41
000: 8 1.45
001: 8 0.34
002: 8 0.33
003: 8 0.35
004: 8 0.33
005: 8 0.34
006: 8 0.34
007: 8 0.35
008: 8 0.34
009: 8 0.34
010: 8 0.35
011: 8 0.34
012: 8 0.34
013: 8 0.34
014: 8 0.34
015: 8 0.35
016: 8 0.35
017: 8 0.35
018: 8 0.34
019: 8 0.34
020: 8 0.34
021: 8 0.34
022: 8 0.35
023: 8 0.34
024: 8 0.47
025: 8 0.47
026: 8 0.47
027: 8 0.46
8                       0.40
000: 16 1.47
001: 16 0.36
002: 16 0.34
003: 16 0.36
004: 16 0.35
005: 16 0.35
006: 16 0.35
007: 16 0.37
008: 16 0.35
009: 16 0.35
010: 16 0.35
011: 16 0.35
012: 16 0.35
013: 16 0.35
014: 16 0.35
015: 16 0.35
016: 16 0.36
017: 16 0.36
018: 16 0.35
019: 16 0.35
020: 16 0.35
021: 16 0.35
022: 16 0.35
023: 16 0.35
024: 16 0.48
025: 16 0.48
026: 16 0.48
027: 16 0.47
16                      0.41
000: 32 1.45
001: 32 0.36
002: 32 0.35
003: 32 0.35
004: 32 0.35
005: 32 0.35
006: 32 0.35
007: 32 0.36
008: 32 0.35
009: 32 0.35
010: 32 0.36
011: 32 0.34
012: 32 0.35
013: 32 0.36
014: 32 0.34
015: 32 0.35
016: 32 0.36
017: 32 0.36
018: 32 0.35
019: 32 0.35
020: 32 0.35
021: 32 0.35
022: 32 0.35
023: 32 0.36
024: 32 0.47
025: 32 0.47
026: 32 0.47
027: 32 0.47
32                      0.41
000: 64 1.45
001: 64 0.34
002: 64 0.34
003: 64 0.35
004: 64 0.34
005: 64 0.35
006: 64 0.35
007: 64 0.35
008: 64 0.34
009: 64 0.34
010: 64 0.35
011: 64 0.34
012: 64 0.34
013: 64 0.35
014: 64 0.34
015: 64 0.34
016: 64 0.35
017: 64 0.34
018: 64 0.35
019: 64 0.35
020: 64 0.35
021: 64 0.34
022: 64 0.34
023: 64 0.35
024: 64 0.47
025: 64 0.48
026: 64 0.48
027: 64 0.47
64                      0.40
000: 128 1.46
001: 128 0.37
002: 128 0.36
003: 128 0.37
004: 128 0.37
005: 128 0.37
006: 128 0.37
007: 128 0.37
008: 128 0.37
009: 128 0.37
010: 128 0.38
011: 128 0.37
012: 128 0.36
013: 128 0.36
014: 128 0.36
015: 128 0.37
016: 128 0.37
017: 128 0.37
018: 128 0.37
019: 128 0.37
020: 128 0.37
021: 128 0.37
022: 128 0.36
023: 128 0.37
024: 128 0.51
025: 128 0.51
026: 128 0.51
027: 128 0.51
128                     0.43
000: 256 1.53
001: 256 0.41
002: 256 0.41
003: 256 0.42
004: 256 0.41
005: 256 0.41
006: 256 0.42
007: 256 0.43
008: 256 0.41
009: 256 0.42
010: 256 0.42
011: 256 0.41
012: 256 0.40
013: 256 0.41
014: 256 0.41
015: 256 0.41
016: 256 0.41
017: 256 0.42
018: 256 0.41
019: 256 0.42
020: 256 0.41
021: 256 0.42
022: 256 0.41
023: 256 0.41
024: 256 0.54
025: 256 0.54
026: 256 0.55
027: 256 0.54
256                     0.47
000: 512 1.63
001: 512 0.58
002: 512 0.58
003: 512 0.58
004: 512 0.58
005: 512 0.58
006: 512 0.58
007: 512 0.59
008: 512 0.59
009: 512 0.58
010: 512 0.58
011: 512 0.57
012: 512 0.57
013: 512 0.58
014: 512 0.59
015: 512 0.58
016: 512 0.59
017: 512 0.58
018: 512 0.58
019: 512 0.58
020: 512 0.58
021: 512 0.59
022: 512 0.59
023: 512 0.58
024: 512 0.66
025: 512 0.65
026: 512 0.67
027: 512 0.65
512                     0.63
000: 1024 1.57
001: 1024 0.57
002: 1024 0.56
003: 1024 0.56
004: 1024 0.56
005: 1024 0.57
006: 1024 0.57
007: 1024 0.58
008: 1024 0.56
009: 1024 0.56
010: 1024 0.57
011: 1024 0.56
012: 1024 0.57
013: 1024 0.56
014: 1024 0.56
015: 1024 0.57
016: 1024 0.57
017: 1024 0.56
018: 1024 0.57
019: 1024 0.57
020: 1024 0.57
021: 1024 0.57
022: 1024 0.56
023: 1024 0.56
024: 1024 0.60
025: 1024 0.60
026: 1024 0.61
027: 1024 0.61
1024                    0.61
000: 2048 1.66
001: 2048 0.74
002: 2048 0.73
003: 2048 0.73
004: 2048 0.73
005: 2048 0.74
006: 2048 0.74
007: 2048 0.75
008: 2048 0.73
009: 2048 0.74
010: 2048 0.74
011: 2048 0.73
012: 2048 0.74
013: 2048 0.74
014: 2048 0.73
015: 2048 0.74
016: 2048 0.74
017: 2048 0.74
018: 2048 0.74
019: 2048 0.74
020: 2048 0.74
021: 2048 0.74
022: 2048 0.74
023: 2048 0.74
024: 2048 0.74
025: 2048 0.74
026: 2048 0.74
027: 2048 0.74
2048                    0.77
000: 4096 1.86
001: 4096 1.04
002: 4096 1.03
003: 4096 1.03
004: 4096 1.03
005: 4096 1.03
006: 4096 1.03
007: 4096 1.03
008: 4096 1.03
009: 4096 1.03
010: 4096 1.03
011: 4096 1.03
012: 4096 1.03
013: 4096 1.03
014: 4096 1.03
015: 4096 1.03
016: 4096 1.04
017: 4096 1.03
018: 4096 1.04
019: 4096 1.03
020: 4096 1.03
021: 4096 1.03
022: 4096 1.03
023: 4096 1.03
024: 4096 1.03
025: 4096 1.03
026: 4096 1.04
027: 4096 1.04
4096                    1.06
000: 8192 2.40
001: 8192 1.64
002: 8192 1.63
003: 8192 1.64
004: 8192 1.64
005: 8192 1.63
006: 8192 1.64
007: 8192 1.64
008: 8192 1.63
009: 8192 1.63
010: 8192 1.64
011: 8192 1.63
012: 8192 1.63
013: 8192 1.63
014: 8192 1.63
015: 8192 1.64
016: 8192 1.64
017: 8192 1.63
018: 8192 1.65
019: 8192 1.64
020: 8192 1.64
021: 8192 1.64
022: 8192 1.64
023: 8192 1.64
024: 8192 1.58
025: 8192 1.59
026: 8192 1.60
027: 8192 1.59
8192                    1.66
000: 16384 3.58
001: 16384 2.83
002: 16384 2.82
003: 16384 2.82
004: 16384 2.83
005: 16384 2.83
006: 16384 2.83
007: 16384 2.84
008: 16384 2.83
009: 16384 2.82
010: 16384 2.84
011: 16384 2.83
012: 16384 2.83
013: 16384 2.83
014: 16384 2.83
015: 16384 2.84
016: 16384 2.83
017: 16384 2.83
018: 16384 2.83
019: 16384 2.83
020: 16384 2.83
021: 16384 2.83
022: 16384 2.83
023: 16384 2.83
024: 16384 2.70
025: 16384 2.71
026: 16384 2.72
027: 16384 2.72
16384                   2.84
000: 32768 5.85
001: 32768 5.07
002: 32768 5.06
003: 32768 5.07
004: 32768 5.07
005: 32768 5.07
006: 32768 5.07
007: 32768 5.08
008: 32768 5.07
009: 32768 5.07
010: 32768 5.07
011: 32768 5.06
012: 32768 5.08
013: 32768 5.08
014: 32768 5.07
015: 32768 5.07
016: 32768 5.08
017: 32768 5.07
018: 32768 5.09
019: 32768 5.08
020: 32768 5.07
021: 32768 5.07
022: 32768 5.07
023: 32768 5.08
024: 32768 4.75
025: 32768 4.75
026: 32768 4.76
027: 32768 4.77
32768                   5.05
000: 65536 8.60
001: 65536 7.85
002: 65536 7.84
003: 65536 7.86
004: 65536 7.85
005: 65536 7.85
006: 65536 7.86
007: 65536 7.88
008: 65536 7.85
009: 65536 7.85
010: 65536 7.85
011: 65536 7.85
012: 65536 7.86
013: 65536 7.86
014: 65536 7.85
015: 65536 7.85
016: 65536 7.86
017: 65536 7.85
018: 65536 7.87
019: 65536 7.85
020: 65536 7.85
021: 65536 7.86
022: 65536 7.86
023: 65536 7.86
024: 65536 7.48
025: 65536 7.47
026: 65536 7.49
027: 65536 7.49
65536                   7.83
000: 131072 14.00
001: 131072 13.15
002: 131072 13.16
003: 131072 13.16
004: 131072 13.16
005: 131072 13.16
006: 131072 13.15
007: 131072 13.18
008: 131072 13.16
009: 131072 13.15
010: 131072 13.17
011: 131072 13.16
012: 131072 13.16
013: 131072 13.17
014: 131072 13.16
015: 131072 13.16
016: 131072 13.18
017: 131072 13.15
018: 131072 13.19
019: 131072 13.17
020: 131072 13.18
021: 131072 13.17
022: 131072 13.16
023: 131072 13.17
024: 131072 12.93
025: 131072 12.93
026: 131072 12.93
027: 131072 12.94
131072                 13.16
000: 262144 27.66
001: 262144 26.44
002: 262144 26.44
003: 262144 26.38
004: 262144 26.38
005: 262144 26.37
006: 262144 26.37
007: 262144 26.40
008: 262144 26.38
009: 262144 26.38
010: 262144 26.38
011: 262144 26.38
012: 262144 26.38
013: 262144 26.39
014: 262144 26.37
015: 262144 26.39
016: 262144 26.39
017: 262144 26.38
018: 262144 26.40
019: 262144 26.38
020: 262144 26.39
021: 262144 26.38
022: 262144 26.38
023: 262144 26.39
024: 262144 24.93
025: 262144 24.93
026: 262144 24.94
027: 262144 24.95
262144                 26.22
000: 524288 50.66
001: 524288 46.85
002: 524288 46.84
003: 524288 46.86
004: 524288 46.86
005: 524288 46.85
006: 524288 46.84
007: 524288 46.88
008: 524288 46.85
009: 524288 46.85
010: 524288 46.85
011: 524288 46.84
012: 524288 46.85
013: 524288 46.85
014: 524288 46.85
015: 524288 46.86
016: 524288 46.87
017: 524288 46.86
018: 524288 46.89
019: 524288 46.85
020: 524288 46.86
021: 524288 46.85
022: 524288 46.85
023: 524288 46.86
024: 524288 48.50
025: 524288 48.50
026: 524288 48.51
027: 524288 48.52
524288                 47.23
000: 1048576 156.08
001: 1048576 155.01
002: 1048576 154.86
003: 1048576 154.68
004: 1048576 154.77
005: 1048576 154.86
006: 1048576 154.84
007: 1048576 154.68
008: 1048576 154.83
009: 1048576 154.64
010: 1048576 155.04
011: 1048576 155.12
012: 1048576 154.76
013: 1048576 154.99
014: 1048576 155.06
015: 1048576 154.89
016: 1048576 154.93
017: 1048576 154.72
018: 1048576 154.66
019: 1048576 154.83
020: 1048576 154.80
021: 1048576 154.93
022: 1048576 155.32
023: 1048576 155.09
024: 1048576 113.94
025: 1048576 113.94
026: 1048576 113.93
027: 1048576 113.96
1048576               149.08

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.44
001: 1 0.34
002: 1 0.34
003: 1 0.34
004: 1 0.35
005: 1 0.34
006: 1 0.34
007: 1 0.33
008: 1 0.34
009: 1 0.34
010: 1 0.34
011: 1 0.35
012: 1 0.35
013: 1 0.35
014: 1 0.34
015: 1 0.35
016: 1 0.35
017: 1 0.34
018: 1 0.34
019: 1 0.33
020: 1 0.34
021: 1 0.34
022: 1 0.34
023: 1 0.34
024: 1 0.47
025: 1 0.47
026: 1 0.46
027: 1 0.47
1                       0.40
000: 2 1.46
001: 2 0.35
002: 2 0.36
003: 2 0.35
004: 2 0.36
005: 2 0.36
006: 2 0.35
007: 2 0.35
008: 2 0.35
009: 2 0.35
010: 2 0.35
011: 2 0.36
012: 2 0.35
013: 2 0.36
014: 2 0.36
015: 2 0.35
016: 2 0.37
017: 2 0.36
018: 2 0.35
019: 2 0.35
020: 2 0.35
021: 2 0.36
022: 2 0.35
023: 2 0.35
024: 2 0.47
025: 2 0.48
026: 2 0.47
027: 2 0.47
2                       0.41
000: 4 1.46
001: 4 0.34
002: 4 0.35
003: 4 0.34
004: 4 0.35
005: 4 0.34
006: 4 0.34
007: 4 0.34
008: 4 0.33
009: 4 0.34
010: 4 0.33
011: 4 0.34
012: 4 0.34
013: 4 0.35
014: 4 0.34
015: 4 0.34
016: 4 0.35
017: 4 0.35
018: 4 0.33
019: 4 0.34
020: 4 0.34
021: 4 0.34
022: 4 0.35
023: 4 0.33
024: 4 0.47
025: 4 0.47
026: 4 0.47
027: 4 0.47
4                       0.40
000: 8 1.47
001: 8 0.36
002: 8 0.36
003: 8 0.36
004: 8 0.36
005: 8 0.36
006: 8 0.35
007: 8 0.35
008: 8 0.34
009: 8 0.36
010: 8 0.35
011: 8 0.35
012: 8 0.36
013: 8 0.36
014: 8 0.36
015: 8 0.36
016: 8 0.36
017: 8 0.36
018: 8 0.35
019: 8 0.34
020: 8 0.35
021: 8 0.36
022: 8 0.36
023: 8 0.35
024: 8 0.47
025: 8 0.47
026: 8 0.47
027: 8 0.47
8                       0.41
000: 16 1.44
001: 16 0.33
002: 16 0.34
003: 16 0.33
004: 16 0.34
005: 16 0.34
006: 16 0.34
007: 16 0.33
008: 16 0.33
009: 16 0.33
010: 16 0.33
011: 16 0.33
012: 16 0.34
013: 16 0.33
014: 16 0.34
015: 16 0.33
016: 16 0.34
017: 16 0.34
018: 16 0.33
019: 16 0.33
020: 16 0.33
021: 16 0.33
022: 16 0.34
023: 16 0.33
024: 16 0.46
025: 16 0.46
026: 16 0.46
027: 16 0.46
16                      0.39
000: 32 1.46
001: 32 0.36
002: 32 0.36
003: 32 0.36
004: 32 0.36
005: 32 0.36
006: 32 0.36
007: 32 0.35
008: 32 0.35
009: 32 0.35
010: 32 0.35
011: 32 0.36
012: 32 0.36
013: 32 0.36
014: 32 0.36
015: 32 0.35
016: 32 0.37
017: 32 0.36
018: 32 0.36
019: 32 0.35
020: 32 0.35
021: 32 0.35
022: 32 0.36
023: 32 0.36
024: 32 0.48
025: 32 0.48
026: 32 0.48
027: 32 0.48
32                      0.41
000: 64 1.46
001: 64 0.35
002: 64 0.35
003: 64 0.34
004: 64 0.35
005: 64 0.35
006: 64 0.35
007: 64 0.34
008: 64 0.34
009: 64 0.34
010: 64 0.34
011: 64 0.35
012: 64 0.35
013: 64 0.36
014: 64 0.35
015: 64 0.35
016: 64 0.36
017: 64 0.35
018: 64 0.34
019: 64 0.34
020: 64 0.35
021: 64 0.35
022: 64 0.34
023: 64 0.34
024: 64 0.48
025: 64 0.47
026: 64 0.47
027: 64 0.47
64                      0.41
000: 128 1.47
001: 128 0.36
002: 128 0.36
003: 128 0.36
004: 128 0.36
005: 128 0.36
006: 128 0.36
007: 128 0.35
008: 128 0.35
009: 128 0.36
010: 128 0.36
011: 128 0.36
012: 128 0.36
013: 128 0.36
014: 128 0.36
015: 128 0.36
016: 128 0.37
017: 128 0.36
018: 128 0.35
019: 128 0.35
020: 128 0.35
021: 128 0.35
022: 128 0.36
023: 128 0.36
024: 128 0.49
025: 128 0.49
026: 128 0.49
027: 128 0.49
128                     0.42
000: 256 1.45
001: 256 0.39
002: 256 0.39
003: 256 0.39
004: 256 0.39
005: 256 0.39
006: 256 0.38
007: 256 0.39
008: 256 0.38
009: 256 0.39
010: 256 0.39
011: 256 0.39
012: 256 0.39
013: 256 0.39
014: 256 0.39
015: 256 0.39
016: 256 0.40
017: 256 0.39
018: 256 0.39
019: 256 0.38
020: 256 0.39
021: 256 0.39
022: 256 0.40
023: 256 0.39
024: 256 0.51
025: 256 0.51
026: 256 0.51
027: 256 0.51
256                     0.44
000: 512 1.54
001: 512 0.50
002: 512 0.49
003: 512 0.50
004: 512 0.49
005: 512 0.50
006: 512 0.49
007: 512 0.49
008: 512 0.50
009: 512 0.50
010: 512 0.52
011: 512 0.50
012: 512 0.49
013: 512 0.50
014: 512 0.49
015: 512 0.49
016: 512 0.50
017: 512 0.49
018: 512 0.49
019: 512 0.49
020: 512 0.50
021: 512 0.50
022: 512 0.50
023: 512 0.49
024: 512 0.56
025: 512 0.56
026: 512 0.56
027: 512 0.56
512                     0.54
000: 1024 1.55
001: 1024 0.56
002: 1024 0.56
003: 1024 0.56
004: 1024 0.56
005: 1024 0.56
006: 1024 0.56
007: 1024 0.56
008: 1024 0.57
009: 1024 0.56
010: 1024 0.57
011: 1024 0.57
012: 1024 0.55
013: 1024 0.56
014: 1024 0.55
015: 1024 0.56
016: 1024 0.57
017: 1024 0.56
018: 1024 0.56
019: 1024 0.56
020: 1024 0.56
021: 1024 0.55
022: 1024 0.56
023: 1024 0.56
024: 1024 0.57
025: 1024 0.58
026: 1024 0.57
027: 1024 0.58
1024                    0.60
000: 2048 1.62
001: 2048 0.70
002: 2048 0.69
003: 2048 0.70
004: 2048 0.70
005: 2048 0.70
006: 2048 0.70
007: 2048 0.69
008: 2048 0.71
009: 2048 0.70
010: 2048 0.70
011: 2048 0.70
012: 2048 0.70
013: 2048 0.70
014: 2048 0.70
015: 2048 0.69
016: 2048 0.71
017: 2048 0.70
018: 2048 0.69
019: 2048 0.70
020: 2048 0.70
021: 2048 0.69
022: 2048 0.70
023: 2048 0.70
024: 2048 0.73
025: 2048 0.73
026: 2048 0.72
027: 2048 0.73
2048                    0.74
000: 4096 1.82
001: 4096 1.01
002: 4096 1.01
003: 4096 1.01
004: 4096 1.01
005: 4096 1.01
006: 4096 1.01
007: 4096 1.01
008: 4096 1.02
009: 4096 1.01
010: 4096 1.02
011: 4096 1.01
012: 4096 1.02
013: 4096 1.02
014: 4096 1.01
015: 4096 1.01
016: 4096 1.02
017: 4096 1.01
018: 4096 1.01
019: 4096 1.01
020: 4096 1.02
021: 4096 1.02
022: 4096 1.01
023: 4096 1.02
024: 4096 1.02
025: 4096 1.03
026: 4096 1.01
027: 4096 1.02
4096                    1.04
000: 8192 2.36
001: 8192 1.60
002: 8192 1.60
003: 8192 1.59
004: 8192 1.59
005: 8192 1.60
006: 8192 1.60
007: 8192 1.60
008: 8192 1.60
009: 8192 1.60
010: 8192 1.59
011: 8192 1.59
012: 8192 1.60
013: 8192 1.60
014: 8192 1.59
015: 8192 1.60
016: 8192 1.61
017: 8192 1.60
018: 8192 1.60
019: 8192 1.59
020: 8192 1.60
021: 8192 1.60
022: 8192 1.60
023: 8192 1.60
024: 8192 1.60
025: 8192 1.60
026: 8192 1.59
027: 8192 1.60
8192                    1.62
000: 16384 3.57
001: 16384 2.80
002: 16384 2.79
003: 16384 2.80
004: 16384 2.79
005: 16384 2.79
006: 16384 2.79
007: 16384 2.79
008: 16384 2.80
009: 16384 2.78
010: 16384 2.79
011: 16384 2.78
012: 16384 2.79
013: 16384 2.78
014: 16384 2.78
015: 16384 2.78
016: 16384 2.80
017: 16384 2.79
018: 16384 2.79
019: 16384 2.78
020: 16384 2.78
021: 16384 2.80
022: 16384 2.78
023: 16384 2.79
024: 16384 2.72
025: 16384 2.72
026: 16384 2.72
027: 16384 2.72
16384                   2.81
000: 32768 5.77
001: 32768 5.06
002: 32768 5.05
003: 32768 5.07
004: 32768 5.06
005: 32768 5.07
006: 32768 5.07
007: 32768 5.07
008: 32768 5.07
009: 32768 5.06
010: 32768 5.06
011: 32768 5.06
012: 32768 5.05
013: 32768 5.06
014: 32768 5.05
015: 32768 5.06
016: 32768 5.07
017: 32768 5.06
018: 32768 5.05
019: 32768 5.06
020: 32768 5.06
021: 32768 5.06
022: 32768 5.06
023: 32768 5.06
024: 32768 4.76
025: 32768 4.78
026: 32768 4.76
027: 32768 4.77
32768                   5.05
000: 65536 8.54
001: 65536 7.86
002: 65536 7.85
003: 65536 7.87
004: 65536 7.86
005: 65536 7.85
006: 65536 7.85
007: 65536 7.85
008: 65536 7.86
009: 65536 7.86
010: 65536 7.85
011: 65536 7.86
012: 65536 7.85
013: 65536 7.86
014: 65536 7.85
015: 65536 7.85
016: 65536 7.87
017: 65536 7.86
018: 65536 7.86
019: 65536 7.86
020: 65536 7.86
021: 65536 7.85
022: 65536 7.85
023: 65536 7.86
024: 65536 7.39
025: 65536 7.40
026: 65536 7.39
027: 65536 7.41
65536                   7.82
000: 131072 14.11
001: 131072 13.32
002: 131072 13.29
003: 131072 13.31
004: 131072 13.30
005: 131072 13.29
006: 131072 13.30
007: 131072 13.31
008: 131072 13.30
009: 131072 13.30
010: 131072 13.30
011: 131072 13.30
012: 131072 13.29
013: 131072 13.31
014: 131072 13.29
015: 131072 13.29
016: 131072 13.31
017: 131072 13.30
018: 131072 13.29
019: 131072 13.30
020: 131072 13.30
021: 131072 13.30
022: 131072 13.29
023: 131072 13.29
024: 131072 13.02
025: 131072 13.02
026: 131072 13.02
027: 131072 13.03
131072                 13.29
000: 262144 27.13
001: 262144 25.80
002: 262144 25.80
003: 262144 25.82
004: 262144 25.80
005: 262144 25.81
006: 262144 25.80
007: 262144 25.81
008: 262144 25.81
009: 262144 25.80
010: 262144 25.80
011: 262144 25.79
012: 262144 25.80
013: 262144 25.81
014: 262144 25.80
015: 262144 25.79
016: 262144 25.82
017: 262144 25.79
018: 262144 25.79
019: 262144 25.81
020: 262144 25.80
021: 262144 25.79
022: 262144 25.80
023: 262144 25.80
024: 262144 25.01
025: 262144 25.02
026: 262144 25.01
027: 262144 25.04
262144                 25.74
000: 524288 50.62
001: 524288 45.31
002: 524288 45.30
003: 524288 45.35
004: 524288 45.29
005: 524288 45.30
006: 524288 45.30
007: 524288 45.30
008: 524288 45.31
009: 524288 45.28
010: 524288 45.30
011: 524288 45.29
012: 524288 45.29
013: 524288 45.30
014: 524288 45.28
015: 524288 46.67
016: 524288 45.32
017: 524288 45.30
018: 524288 45.31
019: 524288 45.30
020: 524288 45.29
021: 524288 45.28
022: 524288 45.29
023: 524288 45.31
024: 524288 48.53
025: 524288 48.53
026: 524288 48.51
027: 524288 48.55
524288                 46.00
000: 1048576 167.65
001: 1048576 165.85
002: 1048576 166.05
003: 1048576 165.40
004: 1048576 165.72
005: 1048576 165.81
006: 1048576 165.72
007: 1048576 166.99
008: 1048576 165.90
009: 1048576 165.79
010: 1048576 165.90
011: 1048576 165.50
012: 1048576 165.58
013: 1048576 165.98
014: 1048576 165.91
015: 1048576 166.43
016: 1048576 165.79
017: 1048576 165.86
018: 1048576 166.73
019: 1048576 165.78
020: 1048576 165.97
021: 1048576 165.95
022: 1048576 165.64
023: 1048576 165.56
024: 1048576 114.44
025: 1048576 114.47
026: 1048576 114.44
027: 1048576 114.51
1048576               158.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.49
001: 1 0.41
002: 1 0.41
003: 1 0.40
004: 1 0.41
005: 1 0.40
006: 1 0.40
007: 1 0.41
008: 1 0.40
009: 1 0.41
010: 1 0.40
011: 1 0.41
012: 1 0.41
013: 1 0.40
014: 1 0.41
015: 1 0.40
016: 1 0.40
017: 1 0.40
018: 1 0.41
019: 1 0.40
020: 1 0.40
021: 1 0.40
022: 1 0.41
023: 1 0.41
024: 1 0.48
025: 1 0.48
026: 1 0.48
027: 1 0.48
1                       0.45
000: 2 1.49
