
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
013: 131072 13.40
014: 131072 13.39
015: 131072 13.40
016: 131072 13.41
017: 131072 13.40
018: 131072 13.40
019: 131072 13.40
020: 131072 13.40
021: 131072 13.40
022: 131072 13.40
023: 131072 13.40
024: 131072 12.89
025: 131072 12.91
026: 131072 12.90
131072                 13.37
000: 262144 27.89
001: 262144 26.98
002: 262144 26.97
003: 262144 26.98
004: 262144 26.97
005: 262144 26.99
006: 262144 26.97
007: 262144 26.98
008: 262144 26.99
009: 262144 26.97
010: 262144 26.99
011: 262144 26.98
012: 262144 26.93
013: 262144 26.93
014: 262144 26.94
015: 262144 26.97
016: 262144 26.98
017: 262144 26.97
018: 262144 26.97
019: 262144 26.97
020: 262144 26.97
021: 262144 26.97
022: 262144 26.98
023: 262144 26.97
024: 262144 24.93
025: 262144 24.95
026: 262144 24.94
262144                 26.78
000: 524288 50.23
001: 524288 45.22
002: 524288 45.22
003: 524288 45.71
004: 524288 45.21
005: 524288 45.23
006: 524288 45.40
007: 524288 45.22
008: 524288 45.33
009: 524288 45.21
010: 524288 45.23
011: 524288 45.21
012: 524288 45.80
013: 524288 45.22
014: 524288 45.22
015: 524288 45.21
016: 524288 45.21
017: 524288 45.21
018: 524288 45.21
019: 524288 45.22
020: 524288 45.21
021: 524288 45.21
022: 524288 45.21
023: 524288 45.20
024: 524288 48.47
025: 524288 48.49
026: 524288 48.50
524288                 45.81
000: 1048576 160.17
001: 1048576 158.98
002: 1048576 158.92
003: 1048576 159.30
004: 1048576 158.72
005: 1048576 159.03
006: 1048576 158.65
007: 1048576 158.96
008: 1048576 158.74
009: 1048576 159.03
010: 1048576 158.98
011: 1048576 158.50
012: 1048576 158.81
013: 1048576 158.99
014: 1048576 158.72
015: 1048576 158.51
016: 1048576 158.75
017: 1048576 158.92
018: 1048576 158.63
019: 1048576 158.83
020: 1048576 158.71
021: 1048576 158.78
022: 1048576 159.01
023: 1048576 158.72
024: 1048576 109.43
025: 1048576 109.47
026: 1048576 109.48
1048576               153.40

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.40
001: 1 0.46
002: 1 0.46
003: 1 0.46
004: 1 0.45
005: 1 0.47
006: 1 0.45
007: 1 0.46
008: 1 0.46
009: 1 0.46
010: 1 0.46
011: 1 0.45
012: 1 0.46
013: 1 0.45
014: 1 0.45
015: 1 0.45
016: 1 0.45
017: 1 0.45
018: 1 0.45
019: 1 0.46
020: 1 0.45
021: 1 0.46
022: 1 0.45
023: 1 0.45
024: 1 0.45
025: 1 0.45
026: 1 0.45
1                       0.49
000: 2 1.42
001: 2 0.47
002: 2 0.45
003: 2 0.46
004: 2 0.45
005: 2 0.47
006: 2 0.45
007: 2 0.46
008: 2 0.46
009: 2 0.46
010: 2 0.47
011: 2 0.46
012: 2 0.46
013: 2 0.45
014: 2 0.45
015: 2 0.45
016: 2 0.45
017: 2 0.45
018: 2 0.45
019: 2 0.46
020: 2 0.45
021: 2 0.46
022: 2 0.45
023: 2 0.46
024: 2 0.44
025: 2 0.44
026: 2 0.44
2                       0.49
000: 4 1.42
001: 4 0.47
002: 4 0.46
003: 4 0.46
004: 4 0.46
005: 4 0.47
006: 4 0.45
007: 4 0.46
008: 4 0.46
009: 4 0.46
010: 4 0.46
011: 4 0.46
012: 4 0.46
013: 4 0.46
014: 4 0.45
015: 4 0.45
016: 4 0.45
017: 4 0.46
018: 4 0.46
019: 4 0.46
020: 4 0.46
021: 4 0.47
022: 4 0.46
023: 4 0.46
024: 4 0.45
025: 4 0.45
026: 4 0.45
4                       0.49
000: 8 1.41
001: 8 0.46
002: 8 0.46
003: 8 0.47
004: 8 0.45
005: 8 0.47
006: 8 0.46
007: 8 0.46
008: 8 0.46
009: 8 0.46
010: 8 0.46
011: 8 0.46
012: 8 0.46
013: 8 0.46
014: 8 0.45
015: 8 0.45
016: 8 0.46
017: 8 0.45
018: 8 0.46
019: 8 0.46
020: 8 0.46
021: 8 0.46
022: 8 0.45
023: 8 0.46
024: 8 0.44
025: 8 0.44
026: 8 0.44
8                       0.49
000: 16 1.41
001: 16 0.45
002: 16 0.45
003: 16 0.45
004: 16 0.44
005: 16 0.46
006: 16 0.44
007: 16 0.46
008: 16 0.46
009: 16 0.45
010: 16 0.46
011: 16 0.45
012: 16 0.45
013: 16 0.45
014: 16 0.44
015: 16 0.45
016: 16 0.45
017: 16 0.44
018: 16 0.44
019: 16 0.45
020: 16 0.44
021: 16 0.45
022: 16 0.45
023: 16 0.45
024: 16 0.44
025: 16 0.44
026: 16 0.44
16                      0.48
000: 32 1.38
001: 32 0.45
002: 32 0.45
003: 32 0.45
004: 32 0.43
005: 32 0.44
006: 32 0.44
007: 32 0.45
008: 32 0.44
009: 32 0.44
010: 32 0.45
011: 32 0.44
012: 32 0.45
013: 32 0.45
014: 32 0.44
015: 32 0.43
016: 32 0.44
017: 32 0.43
018: 32 0.44
019: 32 0.44
020: 32 0.44
021: 32 0.45
022: 32 0.45
023: 32 0.44
024: 32 0.44
025: 32 0.44
026: 32 0.44
32                      0.48
000: 64 1.41
001: 64 0.45
002: 64 0.44
003: 64 0.46
004: 64 0.45
005: 64 0.46
006: 64 0.44
007: 64 0.45
008: 64 0.45
009: 64 0.45
010: 64 0.45
011: 64 0.44
012: 64 0.45
013: 64 0.45
014: 64 0.44
015: 64 0.45
016: 64 0.44
017: 64 0.44
018: 64 0.44
019: 64 0.45
020: 64 0.44
021: 64 0.46
022: 64 0.46
023: 64 0.44
024: 64 0.45
025: 64 0.45
026: 64 0.45
64                      0.48
000: 128 1.40
001: 128 0.47
002: 128 0.46
003: 128 0.47
004: 128 0.46
005: 128 0.47
006: 128 0.46
007: 128 0.46
008: 128 0.47
009: 128 0.46
010: 128 0.46
011: 128 0.46
012: 128 0.47
013: 128 0.47
014: 128 0.46
015: 128 0.46
016: 128 0.46
017: 128 0.46
018: 128 0.46
019: 128 0.46
020: 128 0.45
021: 128 0.47
022: 128 0.45
023: 128 0.46
024: 128 0.50
025: 128 0.50
026: 128 0.50
128                     0.50
000: 256 1.44
001: 256 0.50
002: 256 0.50
003: 256 0.50
004: 256 0.49
005: 256 0.51
006: 256 0.50
007: 256 0.50
008: 256 0.51
009: 256 0.50
010: 256 0.51
011: 256 0.50
012: 256 0.50
013: 256 0.50
014: 256 0.49
015: 256 0.48
016: 256 0.49
017: 256 0.49
018: 256 0.50
019: 256 0.50
020: 256 0.49
021: 256 0.50
022: 256 0.49
023: 256 0.49
024: 256 0.56
025: 256 0.56
026: 256 0.56
256                     0.54
000: 512 1.45
001: 512 0.55
002: 512 0.55
003: 512 0.56
004: 512 0.55
005: 512 0.56
006: 512 0.55
007: 512 0.56
008: 512 0.56
009: 512 0.55
010: 512 0.55
011: 512 0.55
012: 512 0.55
013: 512 0.55
014: 512 0.55
015: 512 0.55
016: 512 0.55
017: 512 0.55
018: 512 0.55
019: 512 0.55
020: 512 0.55
021: 512 0.56
022: 512 0.55
023: 512 0.55
024: 512 0.59
025: 512 0.59
026: 512 0.59
512                     0.59
000: 1024 1.44
001: 1024 0.65
002: 1024 0.64
003: 1024 0.65
004: 1024 0.64
005: 1024 0.65
006: 1024 0.64
007: 1024 0.65
008: 1024 0.64
009: 1024 0.64
010: 1024 0.65
011: 1024 0.64
012: 1024 0.64
013: 1024 0.65
014: 1024 0.64
015: 1024 0.64
016: 1024 0.64
017: 1024 0.65
018: 1024 0.64
019: 1024 0.65
020: 1024 0.64
021: 1024 0.64
022: 1024 0.63
023: 1024 0.65
024: 1024 0.63
025: 1024 0.63
026: 1024 0.63
1024                    0.67
000: 2048 1.54
001: 2048 0.79
002: 2048 0.79
003: 2048 0.80
004: 2048 0.79
005: 2048 0.79
006: 2048 0.79
007: 2048 0.79
008: 2048 0.80
009: 2048 0.79
010: 2048 0.79
011: 2048 0.79
012: 2048 0.79
013: 2048 0.80
014: 2048 0.79
015: 2048 0.79
016: 2048 0.79
017: 2048 0.80
018: 2048 0.79
019: 2048 0.79
020: 2048 0.79
021: 2048 0.79
022: 2048 0.79
023: 2048 0.79
024: 2048 0.77
025: 2048 0.77
026: 2048 0.77
2048                    0.82
000: 4096 1.81
001: 4096 1.09
002: 4096 1.09
003: 4096 1.10
004: 4096 1.09
005: 4096 1.09
006: 4096 1.09
007: 4096 1.09
008: 4096 1.09
009: 4096 1.09
010: 4096 1.09
011: 4096 1.09
012: 4096 1.09
013: 4096 1.10
014: 4096 1.09
015: 4096 1.08
016: 4096 1.08
017: 4096 1.09
018: 4096 1.09
019: 4096 1.09
020: 4096 1.09
021: 4096 1.09
022: 4096 1.09
023: 4096 1.09
024: 4096 1.07
025: 4096 1.07
026: 4096 1.06
4096                    1.11
000: 8192 2.38
001: 8192 1.67
002: 8192 1.68
003: 8192 1.68
004: 8192 1.68
005: 8192 1.68
006: 8192 1.67
007: 8192 1.68
008: 8192 1.68
009: 8192 1.68
010: 8192 1.68
011: 8192 1.67
012: 8192 1.68
013: 8192 1.68
014: 8192 1.68
015: 8192 1.67
016: 8192 1.68
017: 8192 1.68
018: 8192 1.67
019: 8192 1.68
020: 8192 1.68
021: 8192 1.68
022: 8192 1.67
023: 8192 1.68
024: 8192 1.65
025: 8192 1.65
026: 8192 1.64
8192                    1.70
000: 16384 3.54
001: 16384 2.84
002: 16384 2.83
003: 16384 2.85
004: 16384 2.83
005: 16384 2.84
006: 16384 2.84
007: 16384 2.86
008: 16384 2.85
009: 16384 2.83
010: 16384 2.83
011: 16384 2.84
012: 16384 2.83
013: 16384 2.84
014: 16384 2.84
015: 16384 2.83
016: 16384 2.84
017: 16384 2.84
018: 16384 2.83
019: 16384 2.83
020: 16384 2.83
021: 16384 2.85
022: 16384 2.84
023: 16384 2.84
024: 16384 2.72
025: 16384 2.72
026: 16384 2.71
16384                   2.85
000: 32768 5.90
001: 32768 5.22
002: 32768 5.23
003: 32768 5.23
004: 32768 5.23
005: 32768 5.23
006: 32768 5.22
007: 32768 5.24
008: 32768 5.22
009: 32768 5.22
010: 32768 5.23
011: 32768 5.22
012: 32768 5.22
013: 32768 5.23
014: 32768 5.22
015: 32768 5.22
016: 32768 5.23
017: 32768 5.22
018: 32768 5.22
019: 32768 5.23
020: 32768 5.22
021: 32768 5.22
022: 32768 5.22
023: 32768 5.23
024: 32768 4.83
025: 32768 4.82
026: 32768 4.81
32768                   5.21
000: 65536 8.54
001: 65536 7.88
002: 65536 7.88
003: 65536 7.90
004: 65536 7.89
005: 65536 7.89
006: 65536 7.89
007: 65536 7.89
008: 65536 7.89
009: 65536 7.88
010: 65536 7.90
011: 65536 7.89
012: 65536 7.89
013: 65536 7.89
014: 65536 7.89
015: 65536 7.89
016: 65536 7.88
017: 65536 7.89
018: 65536 7.88
019: 65536 7.89
020: 65536 7.89
021: 65536 7.89
022: 65536 7.88
023: 65536 7.89
024: 65536 7.47
025: 65536 7.47
026: 65536 7.45
65536                   7.86
000: 131072 13.88
001: 131072 13.15
002: 131072 13.16
003: 131072 13.17
004: 131072 13.16
005: 131072 13.16
006: 131072 13.17
007: 131072 13.17
008: 131072 13.17
009: 131072 13.16
010: 131072 13.17
011: 131072 13.16
012: 131072 13.16
013: 131072 13.17
014: 131072 13.15
015: 131072 13.17
016: 131072 13.16
017: 131072 13.16
018: 131072 13.17
019: 131072 13.16
020: 131072 13.17
021: 131072 13.18
022: 131072 13.16
023: 131072 13.16
024: 131072 13.01
025: 131072 13.01
026: 131072 12.99
131072                 13.17
000: 262144 27.84
001: 262144 26.93
002: 262144 26.93
003: 262144 26.93
004: 262144 26.92
005: 262144 26.94
006: 262144 26.93
007: 262144 26.94
008: 262144 26.93
009: 262144 26.93
010: 262144 26.93
011: 262144 26.93
012: 262144 26.94
013: 262144 26.94
014: 262144 26.93
015: 262144 26.93
016: 262144 26.93
017: 262144 26.95
018: 262144 26.93
019: 262144 26.93
020: 262144 26.94
021: 262144 26.93
022: 262144 26.92
023: 262144 26.93
024: 262144 25.04
025: 262144 25.03
026: 262144 25.00
262144                 26.75
000: 524288 50.07
001: 524288 44.40
002: 524288 44.05
003: 524288 44.05
004: 524288 44.05
005: 524288 44.22
006: 524288 44.05
007: 524288 44.47
008: 524288 44.39
009: 524288 44.03
010: 524288 44.04
011: 524288 44.03
012: 524288 44.04
013: 524288 44.44
014: 524288 44.04
015: 524288 44.04
016: 524288 44.04
017: 524288 44.05
018: 524288 44.04
019: 524288 44.04
020: 524288 44.41
021: 524288 44.05
022: 524288 44.07
023: 524288 44.05
024: 524288 48.79
025: 524288 48.77
026: 524288 48.75
524288                 44.87
000: 1048576 169.41
001: 1048576 167.97
002: 1048576 168.49
003: 1048576 167.59
004: 1048576 167.94
005: 1048576 167.68
006: 1048576 167.88
007: 1048576 167.82
008: 1048576 168.13
009: 1048576 167.67
010: 1048576 168.43
011: 1048576 167.77
012: 1048576 168.51
013: 1048576 167.86
014: 1048576 168.09
015: 1048576 168.57
016: 1048576 167.85
017: 1048576 167.78
018: 1048576 168.45
019: 1048576 167.95
020: 1048576 167.64
021: 1048576 167.65
022: 1048576 167.93
023: 1048576 168.65
024: 1048576 108.04
025: 1048576 108.03
026: 1048576 107.97
1048576               161.40

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.49
001: 1 0.49
002: 1 0.50
003: 1 0.49
004: 1 0.49
005: 1 0.49
006: 1 0.49
007: 1 0.50
008: 1 0.50
009: 1 0.49
010: 1 0.49
011: 1 0.49
012: 1 0.49
013: 1 0.50
014: 1 0.49
015: 1 0.49
016: 1 0.49
017: 1 0.50
018: 1 0.49
019: 1 0.49
020: 1 0.49
021: 1 0.49
022: 1 0.49
023: 1 0.49
024: 1 0.46
025: 1 0.45
026: 1 0.47
1                       0.53
000: 2 1.51
001: 2 0.49
002: 2 0.48
003: 2 0.48
004: 2 0.47
005: 2 0.48
006: 2 0.48
007: 2 0.49
008: 2 0.48
009: 2 0.48
010: 2 0.48
011: 2 0.48
012: 2 0.48
013: 2 0.49
014: 2 0.48
015: 2 0.48
016: 2 0.48
017: 2 0.48
018: 2 0.48
019: 2 0.48
020: 2 0.47
021: 2 0.49
022: 2 0.48
023: 2 0.48
024: 2 0.46
025: 2 0.46
026: 2 0.46
2                       0.52
000: 4 1.48
001: 4 0.48
002: 4 0.49
003: 4 0.49
004: 4 0.49
005: 4 0.49
006: 4 0.48
007: 4 0.50
008: 4 0.50
009: 4 0.49
010: 4 0.49
011: 4 0.49
012: 4 0.49
013: 4 0.49
014: 4 0.49
015: 4 0.48
016: 4 0.49
017: 4 0.49
018: 4 0.48
019: 4 0.49
020: 4 0.49
021: 4 0.48
022: 4 0.48
023: 4 0.49
024: 4 0.47
025: 4 0.47
026: 4 0.47
4                       0.52
000: 8 1.49
001: 8 0.49
002: 8 0.47
003: 8 0.49
004: 8 0.48
005: 8 0.49
006: 8 0.48
007: 8 0.49
008: 8 0.49
009: 8 0.49
010: 8 0.48
011: 8 0.48
012: 8 0.48
013: 8 0.48
014: 8 0.48
015: 8 0.48
016: 8 0.49
017: 8 0.48
018: 8 0.47
019: 8 0.49
020: 8 0.48
021: 8 0.48
022: 8 0.48
023: 8 0.48
024: 8 0.45
025: 8 0.45
026: 8 0.45
8                       0.52
000: 16 1.50
001: 16 0.50
002: 16 0.50
003: 16 0.50
004: 16 0.50
005: 16 0.50
006: 16 0.49
007: 16 0.51
008: 16 0.50
009: 16 0.49
010: 16 0.50
011: 16 0.51
012: 16 0.49
013: 16 0.50
014: 16 0.49
015: 16 0.50
016: 16 0.50
017: 16 0.48
018: 16 0.49
019: 16 0.50
020: 16 0.50
021: 16 0.51
022: 16 0.49
023: 16 0.50
024: 16 0.47
025: 16 0.46
026: 16 0.47
16                      0.53
000: 32 1.48
001: 32 0.47
002: 32 0.47
003: 32 0.47
004: 32 0.47
005: 32 0.47
006: 32 0.47
007: 32 0.47
008: 32 0.48
009: 32 0.48
010: 32 0.48
011: 32 0.47
012: 32 0.47
013: 32 0.48
014: 32 0.47
015: 32 0.47
016: 32 0.47
017: 32 0.47
018: 32 0.46
019: 32 0.48
020: 32 0.47
021: 32 0.48
022: 32 0.47
023: 32 0.48
024: 32 0.45
025: 32 0.45
026: 32 0.46
32                      0.51
000: 64 1.48
001: 64 0.49
002: 64 0.48
003: 64 0.49
004: 64 0.48
005: 64 0.48
006: 64 0.48
007: 64 0.49
008: 64 0.48
009: 64 0.49
010: 64 0.48
011: 64 0.49
012: 64 0.48
013: 64 0.48
014: 64 0.48
015: 64 0.48
016: 64 0.48
017: 64 0.48
018: 64 0.48
019: 64 0.48
020: 64 0.48
021: 64 0.48
022: 64 0.47
023: 64 0.48
024: 64 0.46
025: 64 0.45
026: 64 0.46
64                      0.52
000: 128 1.48
001: 128 0.49
002: 128 0.50
003: 128 0.49
004: 128 0.50
005: 128 0.49
006: 128 0.50
007: 128 0.51
008: 128 0.49
009: 128 0.49
010: 128 0.50
011: 128 0.50
012: 128 0.50
013: 128 0.50
014: 128 0.50
015: 128 0.50
016: 128 0.51
017: 128 0.50
018: 128 0.50
019: 128 0.50
020: 128 0.50
021: 128 0.50
022: 128 0.50
023: 128 0.51
024: 128 0.47
025: 128 0.46
026: 128 0.47
128                     0.53
000: 256 1.51
001: 256 0.53
002: 256 0.53
003: 256 0.52
004: 256 0.52
005: 256 0.53
006: 256 0.53
007: 256 0.54
008: 256 0.53
009: 256 0.53
010: 256 0.52
011: 256 0.53
012: 256 0.53
013: 256 0.54
014: 256 0.53
015: 256 0.53
016: 256 0.54
017: 256 0.53
018: 256 0.53
019: 256 0.53
020: 256 0.53
021: 256 0.53
022: 256 0.53
023: 256 0.53
024: 256 0.49
025: 256 0.49
026: 256 0.50
256                     0.56
000: 512 1.48
001: 512 0.58
002: 512 0.57
003: 512 0.57
004: 512 0.57
005: 512 0.57
006: 512 0.58
007: 512 0.58
008: 512 0.58
009: 512 0.58
010: 512 0.58
011: 512 0.57
012: 512 0.57
013: 512 0.58
014: 512 0.58
015: 512 0.58
016: 512 0.58
017: 512 0.58
018: 512 0.57
019: 512 0.57
020: 512 0.57
021: 512 0.58
022: 512 0.57
023: 512 0.58
024: 512 0.56
025: 512 0.55
026: 512 0.56
512                     0.61
000: 1024 1.50
001: 1024 0.67
002: 1024 0.66
003: 1024 0.67
004: 1024 0.66
005: 1024 0.67
006: 1024 0.66
007: 1024 0.68
008: 1024 0.67
009: 1024 0.67
010: 1024 0.67
011: 1024 0.66
012: 1024 0.67
013: 1024 0.67
014: 1024 0.67
015: 1024 0.67
016: 1024 0.67
