
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
016: 16 0.45
017: 16 0.45
018: 16 0.46
019: 16 0.46
020: 16 0.46
021: 16 0.45
022: 16 0.46
023: 16 0.46
024: 16 0.44
025: 16 0.44
026: 16 0.44
027: 16 0.45
028: 16 0.44
029: 16 0.44
030: 16 0.44
16                      0.49
000: 32 1.62
001: 32 0.45
002: 32 0.45
003: 32 0.45
004: 32 0.46
005: 32 0.45
006: 32 0.45
007: 32 0.46
008: 32 0.45
009: 32 0.46
010: 32 0.47
011: 32 0.46
012: 32 0.47
013: 32 0.45
014: 32 0.46
015: 32 0.45
016: 32 0.45
017: 32 0.45
018: 32 0.45
019: 32 0.46
020: 32 0.46
021: 32 0.45
022: 32 0.45
023: 32 0.45
024: 32 0.43
025: 32 0.43
026: 32 0.43
027: 32 0.44
028: 32 0.44
029: 32 0.43
030: 32 0.43
32                      0.49
000: 64 1.60
001: 64 0.46
002: 64 0.45
003: 64 0.46
004: 64 0.45
005: 64 0.45
006: 64 0.47
007: 64 0.46
008: 64 0.45
009: 64 0.47
010: 64 0.45
011: 64 0.46
012: 64 0.47
013: 64 0.45
014: 64 0.46
015: 64 0.46
016: 64 0.46
017: 64 0.45
018: 64 0.46
019: 64 0.46
020: 64 0.46
021: 64 0.46
022: 64 0.46
023: 64 0.46
024: 64 0.43
025: 64 0.43
026: 64 0.43
027: 64 0.43
028: 64 0.43
029: 64 0.43
030: 64 0.43
64                      0.49
000: 128 1.64
001: 128 0.47
002: 128 0.47
003: 128 0.47
004: 128 0.47
005: 128 0.47
006: 128 0.48
007: 128 0.47
008: 128 0.46
009: 128 0.48
010: 128 0.47
011: 128 0.47
012: 128 0.48
013: 128 0.46
014: 128 0.48
015: 128 0.47
016: 128 0.47
017: 128 0.46
018: 128 0.48
019: 128 0.47
020: 128 0.50
021: 128 0.47
022: 128 0.48
023: 128 0.46
024: 128 0.44
025: 128 0.44
026: 128 0.44
027: 128 0.44
028: 128 0.44
029: 128 0.44
030: 128 0.44
128                     0.50
000: 256 1.61
001: 256 0.50
002: 256 0.50
003: 256 0.51
004: 256 0.50
005: 256 0.50
006: 256 0.51
007: 256 0.51
008: 256 0.51
009: 256 0.51
010: 256 0.50
011: 256 0.51
012: 256 0.52
013: 256 0.50
014: 256 0.51
015: 256 0.50
016: 256 0.50
017: 256 0.50
018: 256 0.51
019: 256 0.51
020: 256 0.50
021: 256 0.50
022: 256 0.51
023: 256 0.50
024: 256 0.48
025: 256 0.49
026: 256 0.49
027: 256 0.49
028: 256 0.49
029: 256 0.49
030: 256 0.48
256                     0.54
000: 512 1.67
001: 512 0.56
002: 512 0.55
003: 512 0.56
004: 512 0.56
005: 512 0.55
006: 512 0.56
007: 512 0.55
008: 512 0.55
009: 512 0.56
010: 512 0.56
011: 512 0.56
012: 512 0.57
013: 512 0.55
014: 512 0.56
015: 512 0.55
016: 512 0.56
017: 512 0.55
018: 512 0.56
019: 512 0.55
020: 512 0.56
021: 512 0.55
022: 512 0.56
023: 512 0.55
024: 512 0.55
025: 512 0.56
026: 512 0.56
027: 512 0.55
028: 512 0.56
029: 512 0.55
030: 512 0.55
512                     0.59
000: 1024 1.64
001: 1024 0.60
002: 1024 0.60
003: 1024 0.61
004: 1024 0.62
005: 1024 0.61
006: 1024 0.61
007: 1024 0.60
008: 1024 0.61
009: 1024 0.62
010: 1024 0.61
011: 1024 0.61
012: 1024 0.62
013: 1024 0.60
014: 1024 0.60
015: 1024 0.61
016: 1024 0.61
017: 1024 0.60
018: 1024 0.61
019: 1024 0.61
020: 1024 0.61
021: 1024 0.61
022: 1024 0.62
023: 1024 0.60
024: 1024 0.58
025: 1024 0.58
026: 1024 0.58
027: 1024 0.58
028: 1024 0.59
029: 1024 0.59
030: 1024 0.59
1024                    0.64
000: 2048 1.75
001: 2048 0.77
002: 2048 0.76
003: 2048 0.77
004: 2048 0.78
005: 2048 0.77
006: 2048 0.77
007: 2048 0.77
008: 2048 0.76
009: 2048 0.78
010: 2048 0.77
011: 2048 0.77
012: 2048 0.78
013: 2048 0.77
014: 2048 0.77
015: 2048 0.77
016: 2048 0.77
017: 2048 0.77
018: 2048 0.77
019: 2048 0.77
020: 2048 0.77
021: 2048 0.77
022: 2048 0.78
023: 2048 0.77
024: 2048 0.72
025: 2048 0.72
026: 2048 0.72
027: 2048 0.72
028: 2048 0.72
029: 2048 0.72
030: 2048 0.72
2048                    0.79
000: 4096 1.96
001: 4096 1.09
002: 4096 1.09
003: 4096 1.10
004: 4096 1.10
005: 4096 1.09
006: 4096 1.10
007: 4096 1.09
008: 4096 1.09
009: 4096 1.10
010: 4096 1.09
011: 4096 1.10
012: 4096 1.11
013: 4096 1.10
014: 4096 1.10
015: 4096 1.10
016: 4096 1.10
017: 4096 1.09
018: 4096 1.10
019: 4096 1.10
020: 4096 1.10
021: 4096 1.10
022: 4096 1.10
023: 4096 1.09
024: 4096 1.01
025: 4096 1.02
026: 4096 1.02
027: 4096 1.01
028: 4096 1.02
029: 4096 1.02
030: 4096 1.01
4096                    1.11
000: 8192 2.44
001: 8192 1.66
002: 8192 1.66
003: 8192 1.66
004: 8192 1.66
005: 8192 1.66
006: 8192 1.66
007: 8192 1.66
008: 8192 1.66
009: 8192 1.67
010: 8192 1.66
011: 8192 1.66
012: 8192 1.68
013: 8192 1.66
014: 8192 1.66
015: 8192 1.66
016: 8192 1.67
017: 8192 1.66
018: 8192 1.66
019: 8192 1.66
020: 8192 1.66
021: 8192 1.66
022: 8192 1.67
023: 8192 1.66
024: 8192 1.60
025: 8192 1.61
026: 8192 1.60
027: 8192 1.60
028: 8192 1.61
029: 8192 1.61
030: 8192 1.60
8192                    1.67
000: 16384 3.75
001: 16384 2.91
002: 16384 2.91
003: 16384 2.91
004: 16384 2.92
005: 16384 2.93
006: 16384 2.92
007: 16384 2.92
008: 16384 2.90
009: 16384 2.93
010: 16384 2.92
011: 16384 2.92
012: 16384 2.92
013: 16384 2.93
014: 16384 2.94
015: 16384 2.91
016: 16384 2.91
017: 16384 2.92
018: 16384 2.91
019: 16384 2.91
020: 16384 2.92
021: 16384 2.93
022: 16384 2.92
023: 16384 2.91
024: 16384 2.75
025: 16384 2.76
026: 16384 2.76
027: 16384 2.75
028: 16384 2.75
029: 16384 2.79
030: 16384 2.75
16384                   2.91
000: 32768 5.99
001: 32768 5.24
002: 32768 5.24
003: 32768 5.24
004: 32768 5.25
005: 32768 5.24
006: 32768 5.25
007: 32768 5.24
008: 32768 5.24
009: 32768 5.25
010: 32768 5.24
011: 32768 5.25
012: 32768 5.27
013: 32768 5.25
014: 32768 5.27
015: 32768 5.25
016: 32768 5.25
017: 32768 5.24
018: 32768 5.25
019: 32768 5.25
020: 32768 5.24
021: 32768 5.24
022: 32768 5.26
023: 32768 5.25
024: 32768 4.85
025: 32768 4.85
026: 32768 4.86
027: 32768 4.85
028: 32768 4.86
029: 32768 4.86
030: 32768 4.85
32768                   5.18
000: 65536 8.63
001: 65536 7.86
002: 65536 7.87
003: 65536 7.88
004: 65536 7.89
005: 65536 7.87
006: 65536 7.87
007: 65536 7.87
008: 65536 7.87
009: 65536 7.87
010: 65536 7.86
011: 65536 7.87
012: 65536 7.89
013: 65536 7.88
014: 65536 7.88
015: 65536 7.87
016: 65536 7.87
017: 65536 7.87
018: 65536 7.87
019: 65536 7.88
020: 65536 7.88
021: 65536 7.87
022: 65536 7.87
023: 65536 7.87
024: 65536 7.43
025: 65536 7.44
026: 65536 7.43
027: 65536 7.44
028: 65536 7.43
029: 65536 7.44
030: 65536 7.43
65536                   7.80
000: 131072 14.48
001: 131072 13.60
002: 131072 13.61
003: 131072 13.62
004: 131072 13.62
005: 131072 13.61
006: 131072 13.61
007: 131072 13.60
008: 131072 13.60
009: 131072 13.61
010: 131072 13.60
011: 131072 13.62
012: 131072 13.58
013: 131072 13.60
014: 131072 13.62
015: 131072 13.62
016: 131072 13.61
017: 131072 13.62
018: 131072 13.61
019: 131072 13.61
020: 131072 13.61
021: 131072 13.61
022: 131072 13.61
023: 131072 13.61
024: 131072 13.10
025: 131072 13.10
026: 131072 13.10
027: 131072 13.10
028: 131072 13.10
029: 131072 13.10
030: 131072 13.10
131072                 13.52
000: 262144 28.02
001: 262144 26.85
002: 262144 26.85
003: 262144 26.88
004: 262144 26.87
005: 262144 26.86
006: 262144 26.86
007: 262144 26.85
008: 262144 26.86
009: 262144 26.87
010: 262144 26.86
011: 262144 26.94
012: 262144 26.87
013: 262144 26.86
014: 262144 26.87
015: 262144 26.86
016: 262144 26.87
017: 262144 26.86
018: 262144 26.86
019: 262144 26.86
020: 262144 26.87
021: 262144 26.85
022: 262144 26.87
023: 262144 26.86
024: 262144 25.17
025: 262144 25.18
026: 262144 25.17
027: 262144 25.15
028: 262144 25.16
029: 262144 25.17
030: 262144 25.16
262144                 26.52
000: 524288 52.70
001: 524288 48.46
002: 524288 48.47
003: 524288 48.49
004: 524288 48.49
005: 524288 48.48
006: 524288 48.46
007: 524288 48.46
008: 524288 48.46
009: 524288 48.46
010: 524288 48.46
011: 524288 48.48
012: 524288 48.57
013: 524288 48.46
014: 524288 48.49
015: 524288 48.46
016: 524288 48.47
017: 524288 48.47
018: 524288 48.47
019: 524288 48.48
020: 524288 48.46
021: 524288 48.46
022: 524288 48.48
023: 524288 48.46
024: 524288 48.86
025: 524288 48.87
026: 524288 48.86
027: 524288 48.85
028: 524288 48.87
029: 524288 48.87
030: 524288 48.86
524288                 48.70
000: 1048576 166.50
001: 1048576 165.32
002: 1048576 164.76
003: 1048576 165.24
004: 1048576 165.16
005: 1048576 165.17
006: 1048576 165.22
007: 1048576 165.56
008: 1048576 165.28
009: 1048576 165.19
010: 1048576 165.34
011: 1048576 164.90
012: 1048576 164.91
013: 1048576 165.18
014: 1048576 164.93
015: 1048576 165.12
016: 1048576 165.21
017: 1048576 165.20
018: 1048576 165.10
019: 1048576 164.91
020: 1048576 165.11
021: 1048576 165.26
022: 1048576 164.80
023: 1048576 165.37
024: 1048576 116.02
025: 1048576 115.90
026: 1048576 115.94
027: 1048576 115.95
028: 1048576 115.91
029: 1048576 115.95
030: 1048576 115.90
1048576               154.07

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.57
001: 1 0.42
002: 1 0.43
003: 1 0.43
004: 1 0.43
005: 1 0.43
006: 1 0.43
007: 1 0.44
008: 1 0.43
009: 1 0.42
010: 1 0.43
011: 1 0.44
012: 1 0.43
013: 1 0.43
014: 1 0.42
015: 1 0.43
016: 1 0.43
017: 1 0.43
018: 1 0.44
019: 1 0.43
020: 1 0.44
021: 1 0.44
022: 1 0.43
023: 1 0.43
024: 1 0.40
025: 1 0.40
026: 1 0.40
027: 1 0.40
028: 1 0.40
029: 1 0.40
030: 1 0.40
1                       0.46
000: 2 1.59
001: 2 0.42
002: 2 0.43
003: 2 0.43
004: 2 0.43
005: 2 0.43
006: 2 0.43
007: 2 0.44
008: 2 0.43
009: 2 0.43
010: 2 0.44
011: 2 0.44
012: 2 0.44
013: 2 0.43
014: 2 0.42
015: 2 0.44
016: 2 0.43
017: 2 0.43
018: 2 0.43
019: 2 0.44
020: 2 0.45
021: 2 0.43
022: 2 0.44
023: 2 0.43
024: 2 0.40
025: 2 0.40
026: 2 0.40
027: 2 0.40
028: 2 0.40
029: 2 0.40
030: 2 0.40
2                       0.46
000: 4 1.59
001: 4 0.42
002: 4 0.43
003: 4 0.43
004: 4 0.42
005: 4 0.42
006: 4 0.42
007: 4 0.43
008: 4 0.42
009: 4 0.43
010: 4 0.42
011: 4 0.43
012: 4 0.42
013: 4 0.43
014: 4 0.42
015: 4 0.43
016: 4 0.43
017: 4 0.42
018: 4 0.43
019: 4 0.43
020: 4 0.43
021: 4 0.43
022: 4 0.43
023: 4 0.43
024: 4 0.40
025: 4 0.40
026: 4 0.40
027: 4 0.39
028: 4 0.40
029: 4 0.40
030: 4 0.40
4                       0.46
000: 8 1.58
001: 8 0.42
002: 8 0.42
003: 8 0.43
004: 8 0.43
005: 8 0.42
006: 8 0.42
007: 8 0.43
008: 8 0.43
009: 8 0.42
010: 8 0.43
011: 8 0.42
012: 8 0.42
013: 8 0.43
014: 8 0.42
015: 8 0.43
016: 8 0.43
017: 8 0.42
018: 8 0.43
019: 8 0.43
020: 8 0.44
021: 8 0.43
022: 8 0.43
023: 8 0.43
024: 8 0.40
025: 8 0.40
026: 8 0.41
027: 8 0.40
028: 8 0.40
029: 8 0.40
030: 8 0.40
8                       0.46
000: 16 1.57
001: 16 0.43
002: 16 0.43
003: 16 0.43
004: 16 0.44
005: 16 0.43
006: 16 0.42
007: 16 0.44
008: 16 0.43
009: 16 0.42
010: 16 0.43
011: 16 0.43
012: 16 0.43
013: 16 0.43
014: 16 0.42
015: 16 0.43
016: 16 0.43
017: 16 0.43
018: 16 0.43
019: 16 0.43
020: 16 0.44
021: 16 0.43
022: 16 0.44
023: 16 0.43
024: 16 0.39
025: 16 0.39
026: 16 0.40
027: 16 0.39
028: 16 0.40
029: 16 0.39
030: 16 0.40
16                      0.46
000: 32 1.60
001: 32 0.43
002: 32 0.42
003: 32 0.42
004: 32 0.43
005: 32 0.42
006: 32 0.42
007: 32 0.43
008: 32 0.43
009: 32 0.43
010: 32 0.43
011: 32 0.43
012: 32 0.43
013: 32 0.43
014: 32 0.43
015: 32 0.43
016: 32 0.43
017: 32 0.43
018: 32 0.43
019: 32 0.43
020: 32 0.44
021: 32 0.43
022: 32 0.43
023: 32 0.43
024: 32 0.39
025: 32 0.40
026: 32 0.39
027: 32 0.39
028: 32 0.39
029: 32 0.39
030: 32 0.39
32                      0.46
000: 64 1.57
001: 64 0.43
002: 64 0.43
003: 64 0.44
004: 64 0.44
005: 64 0.43
006: 64 0.43
007: 64 0.45
008: 64 0.44
009: 64 0.43
010: 64 0.43
011: 64 0.43
012: 64 0.44
013: 64 0.44
014: 64 0.44
015: 64 0.44
016: 64 0.44
017: 64 0.43
018: 64 0.44
019: 64 0.44
020: 64 0.46
021: 64 0.44
022: 64 0.45
023: 64 0.44
024: 64 0.41
025: 64 0.41
026: 64 0.41
027: 64 0.40
028: 64 0.40
029: 64 0.40
030: 64 0.40
64                      0.47
000: 128 1.61
001: 128 0.46
002: 128 0.45
003: 128 0.45
004: 128 0.45
005: 128 0.45
006: 128 0.44
007: 128 0.46
008: 128 0.45
009: 128 0.45
010: 128 0.45
011: 128 0.44
012: 128 0.46
013: 128 0.45
014: 128 0.45
015: 128 0.44
016: 128 0.45
017: 128 0.45
018: 128 0.45
019: 128 0.45
020: 128 0.46
021: 128 0.45
022: 128 0.45
023: 128 0.45
024: 128 0.44
025: 128 0.44
026: 128 0.44
027: 128 0.43
028: 128 0.44
029: 128 0.44
030: 128 0.44
128                     0.48
000: 256 1.58
001: 256 0.47
002: 256 0.47
003: 256 0.46
004: 256 0.47
005: 256 0.46
006: 256 0.46
007: 256 0.47
008: 256 0.46
009: 256 0.46
010: 256 0.47
011: 256 0.47
012: 256 0.47
013: 256 0.47
014: 256 0.47
015: 256 0.47
016: 256 0.46
017: 256 0.46
018: 256 0.47
019: 256 0.47
020: 256 0.47
021: 256 0.47
022: 256 0.47
023: 256 0.46
024: 256 0.46
025: 256 0.47
026: 256 0.46
027: 256 0.46
028: 256 0.46
029: 256 0.46
030: 256 0.46
256                     0.50
000: 512 1.68
001: 512 0.54
002: 512 0.53
003: 512 0.53
004: 512 0.53
005: 512 0.53
006: 512 0.52
007: 512 0.54
008: 512 0.53
009: 512 0.53
010: 512 0.53
011: 512 0.53
012: 512 0.53
013: 512 0.53
014: 512 0.53
015: 512 0.53
016: 512 0.53
017: 512 0.53
018: 512 0.53
019: 512 0.53
020: 512 0.53
021: 512 0.53
022: 512 0.53
023: 512 0.53
024: 512 0.53
025: 512 0.53
026: 512 0.53
027: 512 0.52
028: 512 0.53
029: 512 0.53
030: 512 0.53
512                     0.57
000: 1024 1.53
001: 1024 0.52
002: 1024 0.51
003: 1024 0.52
004: 1024 0.52
005: 1024 0.52
006: 1024 0.52
007: 1024 0.52
008: 1024 0.52
009: 1024 0.51
010: 1024 0.52
011: 1024 0.52
012: 1024 0.51
013: 1024 0.52
014: 1024 0.52
015: 1024 0.52
016: 1024 0.52
017: 1024 0.52
018: 1024 0.52
019: 1024 0.52
020: 1024 0.52
021: 1024 0.52
022: 1024 0.52
023: 1024 0.52
024: 1024 0.54
025: 1024 0.54
026: 1024 0.55
027: 1024 0.54
028: 1024 0.55
029: 1024 0.54
030: 1024 0.55
1024                    0.56
000: 2048 1.80
001: 2048 0.79
002: 2048 0.79
003: 2048 0.80
004: 2048 0.80
005: 2048 0.79
006: 2048 0.79
007: 2048 0.80
008: 2048 0.79
009: 2048 0.79
010: 2048 0.79
011: 2048 0.79
012: 2048 0.79
013: 2048 0.79
014: 2048 0.79
015: 2048 0.79
016: 2048 0.79
017: 2048 0.79
018: 2048 0.79
019: 2048 0.80
020: 2048 0.79
021: 2048 0.79
022: 2048 0.79
023: 2048 0.79
024: 2048 0.74
025: 2048 0.74
026: 2048 0.74
027: 2048 0.73
028: 2048 0.74
029: 2048 0.74
030: 2048 0.74
2048                    0.81
000: 4096 2.03
001: 4096 1.10
002: 4096 1.10
003: 4096 1.10
004: 4096 1.10
005: 4096 1.10
006: 4096 1.10
007: 4096 1.10
008: 4096 1.10
009: 4096 1.10
010: 4096 1.11
011: 4096 1.10
012: 4096 1.11
013: 4096 1.10
014: 4096 1.10
015: 4096 1.10
016: 4096 1.10
017: 4096 1.10
018: 4096 1.10
019: 4096 1.10
020: 4096 1.11
021: 4096 1.10
022: 4096 1.11
023: 4096 1.10
024: 4096 1.01
025: 4096 1.02
026: 4096 1.02
027: 4096 1.01
028: 4096 1.02
029: 4096 1.01
030: 4096 1.02
4096                    1.11
000: 8192 2.49
001: 8192 1.67
002: 8192 1.67
003: 8192 1.67
004: 8192 1.67
005: 8192 1.67
006: 8192 1.66
007: 8192 1.67
008: 8192 1.67
009: 8192 1.66
010: 8192 1.67
011: 8192 1.66
012: 8192 1.67
013: 8192 1.67
014: 8192 1.66
015: 8192 1.67
016: 8192 1.67
017: 8192 1.67
018: 8192 1.66
019: 8192 1.67
020: 8192 1.66
021: 8192 1.67
022: 8192 1.67
023: 8192 1.67
024: 8192 1.62
025: 8192 1.62
026: 8192 1.62
027: 8192 1.62
028: 8192 1.62
029: 8192 1.62
030: 8192 1.62
8192                    1.68
000: 16384 3.70
001: 16384 2.87
002: 16384 2.87
003: 16384 2.88
004: 16384 2.89
005: 16384 2.88
006: 16384 2.87
007: 16384 2.90
008: 16384 2.87
009: 16384 2.87
010: 16384 2.88
011: 16384 2.88
012: 16384 2.87
013: 16384 2.89
014: 16384 2.88
015: 16384 2.87
016: 16384 2.88
017: 16384 2.89
018: 16384 2.87
019: 16384 2.87
020: 16384 2.87
021: 16384 2.88
022: 16384 2.88
023: 16384 2.88
024: 16384 2.71
025: 16384 2.71
026: 16384 2.70
027: 16384 2.70
028: 16384 2.71
029: 16384 2.70
030: 16384 2.70
16384                   2.87
000: 32768 5.84
001: 32768 5.03
002: 32768 5.01
003: 32768 5.02
004: 32768 5.03
005: 32768 5.02
006: 32768 5.03
007: 32768 5.02
008: 32768 5.03
009: 32768 5.02
010: 32768 5.02
011: 32768 5.03
012: 32768 5.03
013: 32768 5.01
014: 32768 5.01
015: 32768 5.02
016: 32768 5.02
017: 32768 5.03
018: 32768 5.02
019: 32768 5.02
020: 32768 4.99
021: 32768 5.03
022: 32768 5.03
023: 32768 5.02
024: 32768 4.73
025: 32768 4.72
026: 32768 4.72
027: 32768 4.72
028: 32768 4.72
029: 32768 4.72
030: 32768 4.72
32768                   4.98
000: 65536 8.74
001: 65536 7.93
002: 65536 7.93
003: 65536 7.93
004: 65536 7.93
005: 65536 7.93
006: 65536 7.93
007: 65536 7.94
008: 65536 7.94
009: 65536 7.92
010: 65536 7.94
011: 65536 7.92
012: 65536 7.93
013: 65536 7.92
014: 65536 7.93
015: 65536 7.94
016: 65536 7.93
017: 65536 7.93
018: 65536 7.93
019: 65536 7.94
020: 65536 7.95
021: 65536 7.92
022: 65536 7.94
023: 65536 7.94
024: 65536 7.40
025: 65536 7.40
026: 65536 7.41
027: 65536 7.41
028: 65536 7.41
029: 65536 7.41
030: 65536 7.41
65536                   7.84
000: 131072 14.21
001: 131072 13.32
002: 131072 13.34
003: 131072 13.33
004: 131072 13.32
005: 131072 13.32
006: 131072 13.33
007: 131072 13.34
008: 131072 13.33
009: 131072 13.33
010: 131072 13.33
011: 131072 13.32
012: 131072 13.33
013: 131072 13.33
014: 131072 13.33
015: 131072 13.33
016: 131072 13.32
017: 131072 13.32
018: 131072 13.32
019: 131072 13.33
020: 131072 13.33
021: 131072 13.33
022: 131072 13.33
023: 131072 13.33
024: 131072 13.01
025: 131072 13.02
026: 131072 13.02
027: 131072 13.02
028: 131072 13.02
029: 131072 13.02
030: 131072 13.02
131072                 13.29
000: 262144 27.91
001: 262144 26.70
002: 262144 26.69
003: 262144 26.69
004: 262144 26.69
005: 262144 26.69
006: 262144 26.68
007: 262144 26.70
008: 262144 26.69
009: 262144 26.69
010: 262144 26.69
011: 262144 26.69
012: 262144 26.70
013: 262144 26.70
014: 262144 26.69
015: 262144 26.68
016: 262144 26.70
017: 262144 26.70
018: 262144 26.69
019: 262144 26.69
020: 262144 26.70
021: 262144 26.70
022: 262144 26.69
023: 262144 26.70
024: 262144 25.15
025: 262144 25.15
026: 262144 25.14
027: 262144 25.14
028: 262144 25.15
029: 262144 25.14
030: 262144 25.15
262144                 26.38
000: 524288 51.80
001: 524288 47.91
002: 524288 47.99
003: 524288 47.91
004: 524288 47.92
005: 524288 47.92
006: 524288 47.92
007: 524288 47.91
008: 524288 47.95
009: 524288 47.91
010: 524288 47.92
011: 524288 47.92
012: 524288 47.93
013: 524288 47.92
014: 524288 47.91
015: 524288 47.90
016: 524288 47.90
017: 524288 47.91
018: 524288 47.91
019: 524288 47.93
020: 524288 48.11
021: 524288 47.91
022: 524288 47.91
023: 524288 48.95
024: 524288 48.81
025: 524288 48.81
026: 524288 48.79
027: 524288 48.80
028: 524288 48.80
029: 524288 48.80
030: 524288 48.80
524288                 48.28
000: 1048576 156.99
001: 1048576 152.36
002: 1048576 152.82
003: 1048576 152.59
004: 1048576 152.56
005: 1048576 152.64
006: 1048576 152.45
007: 1048576 152.74
008: 1048576 152.87
009: 1048576 152.59
010: 1048576 152.89
011: 1048576 152.36
012: 1048576 152.58
013: 1048576 152.93
014: 1048576 152.56
015: 1048576 152.62
016: 1048576 152.51
017: 1048576 152.61
018: 1048576 154.43
019: 1048576 153.82
020: 1048576 152.67
021: 1048576 152.61
022: 1048576 153.45
023: 1048576 152.38
024: 1048576 117.53
025: 1048576 117.49
026: 1048576 117.60
027: 1048576 117.55
028: 1048576 117.47
029: 1048576 117.54
030: 1048576 117.54
1048576               144.96

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 1.63
001: 1 0.49
002: 1 0.49
003: 1 0.49
004: 1 0.48
005: 1 0.49
006: 1 0.49
007: 1 0.49
008: 1 0.49
009: 1 0.49
010: 1 0.50
011: 1 0.49
012: 1 0.49
013: 1 0.49
014: 1 0.49
015: 1 0.49
016: 1 0.48
017: 1 0.49
018: 1 0.49
019: 1 0.49
020: 1 0.49
021: 1 0.48
022: 1 0.49
023: 1 0.49
024: 1 0.46
025: 1 0.45
026: 1 0.46
027: 1 0.45
028: 1 0.46
029: 1 0.45
030: 1 0.45
1                       0.52
000: 2 1.62
001: 2 0.49
002: 2 0.49
003: 2 0.48
004: 2 0.49
005: 2 0.49
006: 2 0.49
007: 2 0.50
008: 2 0.49
009: 2 0.48
010: 2 0.49
011: 2 0.49
012: 2 0.49
013: 2 0.49
014: 2 0.48
015: 2 0.49
016: 2 0.48
017: 2 0.48
018: 2 0.49
019: 2 0.49
020: 2 0.49
021: 2 0.49
022: 2 0.49
023: 2 0.49
024: 2 0.45
025: 2 0.45
026: 2 0.45
027: 2 0.45
028: 2 0.45
029: 2 0.45
030: 2 0.45
2                       0.52
000: 4 1.60
001: 4 0.48
002: 4 0.49
003: 4 0.48
004: 4 0.48
005: 4 0.49
006: 4 0.47
007: 4 0.49
008: 4 0.48
009: 4 0.47
010: 4 0.48
011: 4 0.48
012: 4 0.48
013: 4 0.47
014: 4 0.48
015: 4 0.48
016: 4 0.47
017: 4 0.47
018: 4 0.48
019: 4 0.47
020: 4 0.49
021: 4 0.47
022: 4 0.48
023: 4 0.48
024: 4 0.45
025: 4 0.46
026: 4 0.46
027: 4 0.46
028: 4 0.46
029: 4 0.46
030: 4 0.46
4                       0.51
000: 8 1.62
001: 8 0.49
002: 8 0.49
003: 8 0.49
004: 8 0.48
005: 8 0.50
006: 8 0.48
007: 8 0.49
008: 8 0.48
009: 8 0.47
010: 8 0.49
011: 8 0.48
012: 8 0.49
013: 8 0.49
014: 8 0.48
015: 8 0.48
016: 8 0.48
017: 8 0.48
018: 8 0.48
019: 8 0.48
020: 8 0.48
021: 8 0.47
022: 8 0.49
