
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
005: 512 0.23
006: 512 0.23
007: 512 0.23
008: 512 0.24
009: 512 0.22
512                     0.27
000: 1024 0.70
001: 1024 0.31
002: 1024 0.31
003: 1024 0.31
004: 1024 0.31
005: 1024 0.31
006: 1024 0.31
007: 1024 0.32
008: 1024 0.31
009: 1024 0.30
1024                    0.35
000: 2048 0.81
001: 2048 0.44
002: 2048 0.43
003: 2048 0.44
004: 2048 0.44
005: 2048 0.44
006: 2048 0.43
007: 2048 0.44
008: 2048 0.44
009: 2048 0.43
2048                    0.47
000: 4096 1.05
001: 4096 0.68
002: 4096 0.67
003: 4096 0.68
004: 4096 0.68
005: 4096 0.68
006: 4096 0.67
007: 4096 0.68
008: 4096 0.68
009: 4096 0.67
4096                    0.71
000: 8192 1.56
001: 8192 1.18
002: 8192 1.17
003: 8192 1.18
004: 8192 1.17
005: 8192 1.17
006: 8192 1.16
007: 8192 1.17
008: 8192 1.17
009: 8192 1.16
8192                    1.21
000: 16384 2.56
001: 16384 2.17
002: 16384 2.16
003: 16384 2.17
004: 16384 2.17
005: 16384 2.17
006: 16384 2.16
007: 16384 2.17
008: 16384 2.17
009: 16384 2.16
16384                   2.20
000: 32768 4.42
001: 32768 4.04
002: 32768 4.03
003: 32768 4.03
004: 32768 4.02
005: 32768 4.02
006: 32768 4.02
007: 32768 4.03
008: 32768 4.03
009: 32768 4.02
32768                   4.07
000: 65536 6.27
001: 65536 5.84
002: 65536 5.84
003: 65536 5.85
004: 65536 5.84
005: 65536 5.84
006: 65536 5.84
007: 65536 5.84
008: 65536 5.84
009: 65536 5.84
65536                   5.89
000: 131072 9.65
001: 131072 9.23
002: 131072 9.22
003: 131072 9.22
004: 131072 9.22
005: 131072 9.22
006: 131072 9.22
007: 131072 9.22
008: 131072 9.23
009: 131072 9.22
131072                  9.27
000: 262144 16.27
001: 262144 15.83
002: 262144 15.81
003: 262144 15.82
004: 262144 15.81
005: 262144 15.82
006: 262144 15.81
007: 262144 15.82
008: 262144 15.81
009: 262144 15.81
262144                 15.86
000: 524288 28.78
001: 524288 28.36
002: 524288 28.36
003: 524288 28.36
004: 524288 28.35
005: 524288 28.35
006: 524288 28.35
007: 524288 28.35
008: 524288 28.35
009: 524288 28.35
524288                 28.40
000: 1048576 74.34
001: 1048576 73.88
002: 1048576 73.85
003: 1048576 73.92
004: 1048576 73.88
005: 1048576 73.87
006: 1048576 73.85
007: 1048576 73.68
008: 1048576 73.70
009: 1048576 73.87
1048576                73.88

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.52
001: 1 0.16
002: 1 0.16
003: 1 0.16
004: 1 0.17
005: 1 0.17
006: 1 0.17
007: 1 0.16
008: 1 0.16
009: 1 0.17
1                       0.20
000: 2 0.51
001: 2 0.16
002: 2 0.17
003: 2 0.16
004: 2 0.17
005: 2 0.17
006: 2 0.17
007: 2 0.17
008: 2 0.16
009: 2 0.17
2                       0.20
000: 4 0.52
001: 4 0.17
002: 4 0.18
003: 4 0.17
004: 4 0.18
005: 4 0.18
006: 4 0.18
007: 4 0.18
008: 4 0.18
009: 4 0.18
4                       0.21
000: 8 0.52
001: 8 0.17
002: 8 0.17
003: 8 0.17
004: 8 0.17
005: 8 0.17
006: 8 0.17
007: 8 0.17
008: 8 0.17
009: 8 0.17
8                       0.21
000: 16 0.53
001: 16 0.16
002: 16 0.16
003: 16 0.16
004: 16 0.17
005: 16 0.16
006: 16 0.17
007: 16 0.16
008: 16 0.16
009: 16 0.17
16                      0.20
000: 32 0.54
001: 32 0.18
002: 32 0.18
003: 32 0.18
004: 32 0.18
005: 32 0.17
006: 32 0.18
007: 32 0.18
008: 32 0.17
009: 32 0.18
32                      0.21
000: 64 0.56
001: 64 0.19
002: 64 0.19
003: 64 0.19
004: 64 0.19
005: 64 0.19
006: 64 0.19
007: 64 0.19
008: 64 0.18
009: 64 0.19
64                      0.23
000: 128 0.59
001: 128 0.21
002: 128 0.21
003: 128 0.21
004: 128 0.21
005: 128 0.21
006: 128 0.21
007: 128 0.21
008: 128 0.21
009: 128 0.21
128                     0.25
000: 256 0.61
001: 256 0.23
002: 256 0.24
003: 256 0.24
004: 256 0.23
005: 256 0.23
006: 256 0.24
007: 256 0.24
008: 256 0.24
009: 256 0.24
256                     0.27
000: 512 0.63
001: 512 0.24
002: 512 0.25
003: 512 0.24
004: 512 0.24
005: 512 0.25
006: 512 0.24
007: 512 0.25
008: 512 0.24
009: 512 0.24
512                     0.28
000: 1024 0.72
001: 1024 0.33
002: 1024 0.33
003: 1024 0.32
004: 1024 0.32
005: 1024 0.33
006: 1024 0.33
007: 1024 0.32
008: 1024 0.32
009: 1024 0.33
1024                    0.37
000: 2048 0.84
001: 2048 0.45
002: 2048 0.45
003: 2048 0.45
004: 2048 0.45
005: 2048 0.45
006: 2048 0.45
007: 2048 0.44
008: 2048 0.44
009: 2048 0.45
2048                    0.49
000: 4096 1.09
001: 4096 0.70
002: 4096 0.69
003: 4096 0.69
004: 4096 0.69
005: 4096 0.70
006: 4096 0.70
007: 4096 0.69
008: 4096 0.69
009: 4096 0.70
4096                    0.73
000: 8192 1.56
001: 8192 1.18
002: 8192 1.18
003: 8192 1.18
004: 8192 1.18
005: 8192 1.18
006: 8192 1.18
007: 8192 1.17
008: 8192 1.17
009: 8192 1.18
8192                    1.22
000: 16384 2.59
001: 16384 2.18
002: 16384 2.19
003: 16384 2.18
004: 16384 2.18
005: 16384 2.16
006: 16384 2.19
007: 16384 2.18
008: 16384 2.17
009: 16384 2.18
16384                   2.22
000: 32768 4.39
001: 32768 4.02
002: 32768 4.01
003: 32768 4.01
004: 32768 4.00
005: 32768 3.98
006: 32768 4.00
007: 32768 4.00
008: 32768 4.00
009: 32768 4.01
32768                   4.04
000: 65536 6.33
001: 65536 5.87
002: 65536 5.86
003: 65536 5.86
004: 65536 5.86
005: 65536 5.90
006: 65536 5.86
007: 65536 5.86
008: 65536 5.86
009: 65536 5.86
65536                   5.91
000: 131072 9.28
001: 131072 8.84
002: 131072 8.84
003: 131072 8.84
004: 131072 8.84
005: 131072 8.84
006: 131072 8.85
007: 131072 8.84
008: 131072 8.84
009: 131072 8.85
131072                  8.89
000: 262144 15.68
001: 262144 15.24
002: 262144 15.24
003: 262144 15.24
004: 262144 15.24
005: 262144 15.23
006: 262144 15.24
007: 262144 15.24
008: 262144 15.23
009: 262144 15.24
262144                 15.28
000: 524288 28.31
001: 524288 27.89
002: 524288 27.89
003: 524288 27.89
004: 524288 27.89
005: 524288 27.89
006: 524288 27.88
007: 524288 27.88
008: 524288 27.89
009: 524288 27.90
524288                 27.93
000: 1048576 74.08
001: 1048576 73.61
002: 1048576 73.53
003: 1048576 73.66
004: 1048576 73.54
005: 1048576 73.61
006: 1048576 73.51
007: 1048576 73.49
008: 1048576 73.61
009: 1048576 73.63
1048576                73.63

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.55
001: 1 0.17
002: 1 0.17
003: 1 0.17
004: 1 0.17
005: 1 0.17
006: 1 0.17
007: 1 0.17
008: 1 0.17
009: 1 0.17
1                       0.21
000: 2 0.53
001: 2 0.17
002: 2 0.17
003: 2 0.17
004: 2 0.17
005: 2 0.17
006: 2 0.17
007: 2 0.17
008: 2 0.17
009: 2 0.18
2                       0.21
000: 4 0.54
001: 4 0.17
002: 4 0.17
003: 4 0.17
004: 4 0.17
005: 4 0.17
006: 4 0.17
007: 4 0.17
008: 4 0.17
009: 4 0.18
4                       0.21
000: 8 0.54
001: 8 0.18
002: 8 0.17
003: 8 0.18
004: 8 0.17
005: 8 0.17
006: 8 0.17
007: 8 0.18
008: 8 0.18
009: 8 0.18
8                       0.21
000: 16 0.54
001: 16 0.18
002: 16 0.18
003: 16 0.18
004: 16 0.18
005: 16 0.18
006: 16 0.18
007: 16 0.18
008: 16 0.18
009: 16 0.18
16                      0.22
000: 32 0.54
001: 32 0.18
002: 32 0.18
003: 32 0.18
004: 32 0.18
005: 32 0.18
006: 32 0.18
007: 32 0.18
008: 32 0.18
009: 32 0.18
32                      0.21
000: 64 0.57
001: 64 0.19
002: 64 0.19
003: 64 0.19
004: 64 0.19
005: 64 0.19
006: 64 0.19
007: 64 0.19
008: 64 0.19
009: 64 0.19
64                      0.23
000: 128 0.56
001: 128 0.17
002: 128 0.18
003: 128 0.17
004: 128 0.17
005: 128 0.17
006: 128 0.18
007: 128 0.18
008: 128 0.18
009: 128 0.18
128                     0.21
000: 256 0.60
001: 256 0.21
002: 256 0.21
003: 256 0.21
004: 256 0.21
005: 256 0.21
006: 256 0.22
007: 256 0.22
008: 256 0.22
009: 256 0.22
256                     0.25
000: 512 0.63
001: 512 0.24
002: 512 0.24
003: 512 0.23
004: 512 0.24
005: 512 0.24
006: 512 0.24
007: 512 0.24
008: 512 0.24
009: 512 0.24
512                     0.28
000: 1024 0.72
001: 1024 0.32
002: 1024 0.32
003: 1024 0.32
004: 1024 0.33
005: 1024 0.32
006: 1024 0.32
007: 1024 0.33
008: 1024 0.33
009: 1024 0.33
1024                    0.36
000: 2048 0.84
001: 2048 0.44
002: 2048 0.43
003: 2048 0.44
004: 2048 0.45
005: 2048 0.44
006: 2048 0.44
007: 2048 0.44
008: 2048 0.44
009: 2048 0.44
2048                    0.48
000: 4096 1.07
001: 4096 0.68
002: 4096 0.68
003: 4096 0.68
004: 4096 0.69
005: 4096 0.68
006: 4096 0.69
007: 4096 0.69
008: 4096 0.69
009: 4096 0.69
4096                    0.73
000: 8192 1.56
001: 8192 1.17
002: 8192 1.17
003: 8192 1.18
004: 8192 1.18
005: 8192 1.17
006: 8192 1.18
007: 8192 1.18
008: 8192 1.18
009: 8192 1.18
8192                    1.21
000: 16384 2.52
001: 16384 2.11
002: 16384 2.12
003: 16384 2.13
004: 16384 2.13
005: 16384 2.12
006: 16384 2.13
007: 16384 2.13
008: 16384 2.13
009: 16384 2.12
16384                   2.16
000: 32768 4.53
001: 32768 4.13
002: 32768 4.14
003: 32768 4.14
004: 32768 4.14
005: 32768 4.13
006: 32768 4.14
007: 32768 4.14
008: 32768 4.14
009: 32768 4.14
32768                   4.18
000: 65536 6.28
001: 65536 5.87
002: 65536 5.88
003: 65536 5.87
004: 65536 5.89
005: 65536 5.88
006: 65536 5.87
007: 65536 5.88
008: 65536 5.88
009: 65536 5.88
65536                   5.92
000: 131072 9.69
001: 131072 9.27
002: 131072 9.27
003: 131072 9.27
004: 131072 9.28
005: 131072 9.27
006: 131072 9.27
007: 131072 9.28
008: 131072 9.27
009: 131072 9.26
131072                  9.31
000: 262144 16.01
001: 262144 15.61
002: 262144 15.62
003: 262144 15.62
004: 262144 15.63
005: 262144 15.62
006: 262144 15.61
007: 262144 15.61
008: 262144 15.62
009: 262144 15.61
262144                 15.66
000: 524288 28.25
001: 524288 27.85
002: 524288 27.85
003: 524288 27.85
004: 524288 27.86
005: 524288 27.85
006: 524288 27.85
007: 524288 27.85
008: 524288 27.85
009: 524288 27.85
524288                 27.89
000: 1048576 74.76
001: 1048576 74.19
002: 1048576 74.23
003: 1048576 74.36
004: 1048576 74.21
005: 1048576 74.25
006: 1048576 74.38
007: 1048576 74.24
008: 1048576 74.14
009: 1048576 74.24
1048576                74.30

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.59
001: 1 0.17
002: 1 0.17
003: 1 0.17
004: 1 0.17
005: 1 0.17
006: 1 0.17
007: 1 0.17
008: 1 0.17
009: 1 0.17
1                       0.21
000: 2 0.59
001: 2 0.17
002: 2 0.17
003: 2 0.17
004: 2 0.17
005: 2 0.17
006: 2 0.17
007: 2 0.17
008: 2 0.17
009: 2 0.17
2                       0.21
000: 4 0.60
001: 4 0.18
002: 4 0.17
003: 4 0.17
004: 4 0.17
005: 4 0.17
006: 4 0.17
007: 4 0.17
008: 4 0.17
009: 4 0.17
4                       0.22
000: 8 0.59
001: 8 0.18
002: 8 0.18
003: 8 0.18
004: 8 0.17
005: 8 0.18
006: 8 0.18
007: 8 0.17
008: 8 0.17
009: 8 0.17
8                       0.22
000: 16 0.58
001: 16 0.18
002: 16 0.18
003: 16 0.18
004: 16 0.17
005: 16 0.17
006: 16 0.18
007: 16 0.17
008: 16 0.17
009: 16 0.17
16                      0.21
000: 32 0.60
001: 32 0.18
002: 32 0.18
003: 32 0.18
004: 32 0.18
005: 32 0.18
006: 32 0.18
007: 32 0.18
008: 32 0.17
009: 32 0.18
32                      0.22
000: 64 0.58
001: 64 0.19
002: 64 0.19
003: 64 0.19
004: 64 0.19
005: 64 0.19
006: 64 0.18
007: 64 0.18
008: 64 0.18
009: 64 0.18
64                      0.22
000: 128 0.60
001: 128 0.20
002: 128 0.20
003: 128 0.20
004: 128 0.20
005: 128 0.20
006: 128 0.20
007: 128 0.20
008: 128 0.20
009: 128 0.20
128                     0.24
000: 256 0.58
001: 256 0.19
002: 256 0.20
003: 256 0.20
004: 256 0.20
005: 256 0.20
006: 256 0.20
007: 256 0.19
008: 256 0.19
009: 256 0.20
256                     0.23
000: 512 0.59
001: 512 0.21
002: 512 0.22
003: 512 0.22
004: 512 0.22
005: 512 0.22
006: 512 0.22
007: 512 0.22
008: 512 0.22
009: 512 0.22
512                     0.25
000: 1024 0.71
001: 1024 0.32
002: 1024 0.32
003: 1024 0.32
004: 1024 0.32
005: 1024 0.32
006: 1024 0.32
007: 1024 0.31
008: 1024 0.31
009: 1024 0.32
1024                    0.36
000: 2048 0.82
001: 2048 0.44
002: 2048 0.44
003: 2048 0.44
004: 2048 0.44
005: 2048 0.44
006: 2048 0.44
007: 2048 0.44
008: 2048 0.43
009: 2048 0.44
2048                    0.48
000: 4096 1.05
001: 4096 0.68
002: 4096 0.68
003: 4096 0.68
004: 4096 0.68
005: 4096 0.68
006: 4096 0.68
007: 4096 0.68
008: 4096 0.68
009: 4096 0.68
4096                    0.72
000: 8192 1.60
001: 8192 1.20
002: 8192 1.20
003: 8192 1.20
004: 8192 1.20
005: 8192 1.20
006: 8192 1.20
007: 8192 1.21
008: 8192 1.19
009: 8192 1.20
8192                    1.24
000: 16384 2.80
001: 16384 2.40
002: 16384 2.39
003: 16384 2.39
004: 16384 2.39
005: 16384 2.39
006: 16384 2.40
007: 16384 2.39
008: 16384 2.39
009: 16384 2.39
16384                   2.43
000: 32768 4.89
001: 32768 4.50
002: 32768 4.50
003: 32768 4.50
004: 32768 4.49
005: 32768 4.50
006: 32768 4.50
007: 32768 4.49
008: 32768 4.49
009: 32768 4.49
32768                   4.53
000: 65536 6.74
001: 65536 6.31
002: 65536 6.31
003: 65536 6.31
004: 65536 6.31
005: 65536 6.31
006: 65536 6.31
007: 65536 6.31
008: 65536 6.31
009: 65536 6.31
65536                   6.35
000: 131072 10.32
001: 131072 9.92
002: 131072 9.92
003: 131072 9.92
004: 131072 9.92
005: 131072 9.92
006: 131072 9.92
007: 131072 9.92
008: 131072 9.91
009: 131072 9.92
131072                  9.96
000: 262144 15.97
001: 262144 15.52
002: 262144 15.51
003: 262144 15.52
004: 262144 15.51
005: 262144 15.51
006: 262144 15.52
007: 262144 15.52
008: 262144 15.52
009: 262144 15.52
262144                 15.56
000: 524288 28.40
001: 524288 27.92
002: 524288 27.92
003: 524288 27.96
004: 524288 27.92
005: 524288 27.92
006: 524288 27.93
007: 524288 27.93
008: 524288 27.92
009: 524288 27.92
524288                 27.98
000: 1048576 76.54
001: 1048576 76.04
002: 1048576 75.92
003: 1048576 76.09
004: 1048576 76.04
005: 1048576 76.19
006: 1048576 75.96
007: 1048576 76.03
008: 1048576 75.92
009: 1048576 76.05
1048576                76.08

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.55
001: 1 0.16
002: 1 0.15
003: 1 0.16
004: 1 0.16
005: 1 0.15
006: 1 0.15
007: 1 0.16
008: 1 0.16
009: 1 0.16
1                       0.20
000: 2 0.54
001: 2 0.16
002: 2 0.15
003: 2 0.16
004: 2 0.15
005: 2 0.16
006: 2 0.16
007: 2 0.16
008: 2 0.16
009: 2 0.16
2                       0.20
000: 4 0.54
001: 4 0.16
002: 4 0.15
003: 4 0.16
004: 4 0.16
005: 4 0.15
006: 4 0.15
007: 4 0.16
008: 4 0.16
009: 4 0.16
4                       0.19
000: 8 0.54
001: 8 0.16
002: 8 0.15
003: 8 0.16
004: 8 0.15
005: 8 0.16
006: 8 0.15
007: 8 0.16
008: 8 0.16
009: 8 0.15
8                       0.19
000: 16 0.54
001: 16 0.16
002: 16 0.15
003: 16 0.16
004: 16 0.16
005: 16 0.16
006: 16 0.15
007: 16 0.16
008: 16 0.16
009: 16 0.16
16                      0.20
000: 32 0.54
001: 32 0.16
002: 32 0.15
003: 32 0.16
004: 32 0.16
005: 32 0.16
006: 32 0.16
007: 32 0.16
008: 32 0.16
009: 32 0.16
32                      0.20
000: 64 0.56
001: 64 0.18
002: 64 0.17
003: 64 0.18
004: 64 0.17
005: 64 0.18
006: 64 0.17
007: 64 0.18
008: 64 0.18
009: 64 0.17
64                      0.21
000: 128 0.57
001: 128 0.19
002: 128 0.19
003: 128 0.19
004: 128 0.19
005: 128 0.19
006: 128 0.19
007: 128 0.19
008: 128 0.19
009: 128 0.19
128                     0.23
000: 256 0.59
001: 256 0.21
002: 256 0.20
003: 256 0.20
004: 256 0.20
005: 256 0.20
006: 256 0.20
007: 256 0.21
008: 256 0.20
009: 256 0.20
256                     0.24
000: 512 0.61
001: 512 0.23
002: 512 0.23
003: 512 0.23
004: 512 0.23
005: 512 0.23
006: 512 0.23
007: 512 0.23
008: 512 0.23
009: 512 0.23
512                     0.27
000: 1024 0.71
001: 1024 0.32
002: 1024 0.32
003: 1024 0.32
004: 1024 0.32
005: 1024 0.32
006: 1024 0.32
007: 1024 0.32
008: 1024 0.32
009: 1024 0.32
1024                    0.36
000: 2048 0.82
001: 2048 0.44
002: 2048 0.43
003: 2048 0.44
004: 2048 0.44
005: 2048 0.44
006: 2048 0.44
007: 2048 0.44
008: 2048 0.44
009: 2048 0.44
2048                    0.48
000: 4096 1.07
001: 4096 0.68
002: 4096 0.67
003: 4096 0.68
004: 4096 0.67
005: 4096 0.68
006: 4096 0.67
007: 4096 0.68
008: 4096 0.68
009: 4096 0.68
4096                    0.72
000: 8192 1.56
001: 8192 1.17
002: 8192 1.17
003: 8192 1.17
004: 8192 1.16
005: 8192 1.17
006: 8192 1.17
007: 8192 1.17
008: 8192 1.17
009: 8192 1.17
8192                    1.21
000: 16384 2.57
001: 16384 2.17
002: 16384 2.17
003: 16384 2.17
004: 16384 2.17
005: 16384 2.18
006: 16384 2.17
007: 16384 2.17
008: 16384 2.17
009: 16384 2.17
16384                   2.21
000: 32768 4.45
001: 32768 4.06
002: 32768 4.06
003: 32768 4.07
004: 32768 4.06
005: 32768 4.06
006: 32768 4.07
007: 32768 4.07
008: 32768 4.06
009: 32768 4.06
32768                   4.10
000: 65536 6.26
001: 65536 5.87
002: 65536 5.87
003: 65536 5.87
004: 65536 5.87
005: 65536 5.87
006: 65536 5.87
007: 65536 5.87
008: 65536 5.86
009: 65536 5.87
65536                   5.91
000: 131072 9.63
001: 131072 9.22
002: 131072 9.22
003: 131072 9.23
004: 131072 9.22
005: 131072 9.22
006: 131072 9.23
007: 131072 9.23
008: 131072 9.22
009: 131072 9.22
131072                  9.26
000: 262144 15.95
001: 262144 15.54
002: 262144 15.54
003: 262144 15.55
004: 262144 15.55
005: 262144 15.55
006: 262144 15.54
007: 262144 15.54
008: 262144 15.54
009: 262144 15.54
262144                 15.58
000: 524288 28.41
001: 524288 28.00
002: 524288 28.00
003: 524288 28.00
004: 524288 28.00
005: 524288 28.00
006: 524288 28.00
007: 524288 28.00
008: 524288 27.99
009: 524288 28.00
524288                 28.04
000: 1048576 74.18
001: 1048576 73.71
002: 1048576 73.78
003: 1048576 73.78
004: 1048576 73.72
005: 1048576 73.70
006: 1048576 73.74
007: 1048576 73.60
008: 1048576 73.80
009: 1048576 73.76
1048576                73.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
000: 1 0.56
001: 1 0.14
002: 1 0.15
003: 1 0.14
004: 1 0.15
005: 1 0.14
006: 1 0.15
007: 1 0.15
008: 1 0.14
009: 1 0.15
1                       0.19
000: 2 0.57
001: 2 0.15
002: 2 0.15
003: 2 0.14
004: 2 0.15
005: 2 0.14
006: 2 0.15
007: 2 0.15
008: 2 0.14
009: 2 0.15
2                       0.19
000: 4 0.56
001: 4 0.15
002: 4 0.15
003: 4 0.14
004: 4 0.15
005: 4 0.15
006: 4 0.15
007: 4 0.15
008: 4 0.15
009: 4 0.15
4                       0.19
000: 8 0.56
001: 8 0.15
002: 8 0.15
003: 8 0.14
004: 8 0.15
005: 8 0.14
006: 8 0.15
007: 8 0.15
008: 8 0.15
009: 8 0.15
8                       0.19
000: 16 0.56
001: 16 0.15
002: 16 0.15
003: 16 0.14
004: 16 0.15
005: 16 0.14
006: 16 0.15
007: 16 0.15
008: 16 0.15
009: 16 0.15
16                      0.19
000: 32 0.56
001: 32 0.15
002: 32 0.15
003: 32 0.15
004: 32 0.15
005: 32 0.15
006: 32 0.15
007: 32 0.15
008: 32 0.15
009: 32 0.15
32                      0.19
000: 64 0.59
001: 64 0.16
002: 64 0.16
003: 64 0.17
004: 64 0.17
005: 64 0.16
006: 64 0.16
007: 64 0.16
008: 64 0.17
009: 64 0.17
64                      0.21
000: 128 0.60
