
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
16384                   4.53
32768                   7.43
65536                  11.59
131072                 21.95
262144                 41.54
524288                 78.66
1048576               177.52

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.81
2                       0.81
4                       0.81
8                       0.82
16                      0.78
32                      0.85
64                      0.84
128                     0.99
256                     1.05
512                     1.48
1024                    1.47
2048                    1.72
4096                    2.03
8192                    2.98
16384                   4.27
32768                   7.03
65536                  11.99
131072                 21.91
262144                 41.86
524288                 79.78
1048576               178.18

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.82
2                       0.83
4                       0.89
8                       0.88
16                      0.82
32                      0.86
64                      0.88
128                     1.05
256                     1.11
512                     1.54
1024                    1.55
2048                    1.74
4096                    1.97
8192                    3.08
16384                   4.36
32768                   6.77
65536                  11.72
131072                 21.56
262144                 41.55
524288                 77.69
1048576               170.26

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.86
4                       0.88
8                       0.89
16                      0.88
32                      0.88
64                      0.81
128                     1.09
256                     1.10
512                     1.39
1024                    1.53
2048                    1.75
4096                    1.97
8192                    3.07
16384                   4.72
32768                   6.77
65536                  11.67
131072                 21.46
262144                 42.27
524288                 78.90
1048576               173.57

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.80
2                       0.82
4                       0.84
8                       0.87
16                      0.88
32                      0.82
64                      0.80
128                     0.88
256                     0.96
512                     1.48
1024                    1.54
2048                    1.82
4096                    2.17
8192                    3.22
16384                   4.48
32768                   7.11
65536                  11.97
131072                 21.88
262144                 39.84
524288                 78.94
1048576               180.99

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.83
4                       0.81
8                       0.82
16                      0.85
32                      0.87
64                      0.85
128                     1.09
256                     1.25
512                     1.46
1024                    1.67
2048                    1.84
4096                    2.44
8192                    2.97
16384                   4.31
32768                   7.07
65536                  11.91
131072                 21.96
262144                 38.50
524288                 78.63
1048576               168.85

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.82
4                       0.81
8                       0.81
16                      0.82
32                      0.87
64                      0.85
128                     1.18
256                     1.23
512                     1.61
1024                    1.51
2048                    1.75
4096                    2.06
8192                    3.28
16384                   4.38
32768                   7.26
65536                  11.50
131072                 21.78
262144                 40.89
524288                 80.12
1048576               172.20

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.89
4                       0.93
8                       0.94
16                      0.88
32                      0.84
64                      0.86
128                     1.12
256                     1.29
512                     1.59
1024                    1.58
2048                    1.79
4096                    2.08
8192                    3.01
16384                   4.21
32768                   7.13
65536                  11.85
131072                 21.64
262144                 41.31
524288                 79.01
1048576               169.11

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.86
2                       0.91
4                       0.95
8                       0.90
16                      0.95
32                      0.89
64                      0.89
128                     1.11
256                     1.20
512                     1.59
1024                    1.50
2048                    1.77
4096                    2.06
8192                    2.92
16384                   4.24
32768                   6.92
65536                  12.11
131072                 21.17
262144                 41.96
524288                 78.26
1048576               156.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.92
2                       0.89
4                       0.92
8                       0.91
16                      0.94
32                      0.91
64                      0.91
128                     1.09
256                     1.35
512                     1.55
1024                    1.57
2048                    1.82
4096                    2.06
8192                    3.17
16384                   4.34
32768                   7.05
65536                  11.81
131072                 21.17
262144                 40.90
524288                 78.38
1048576               158.43

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.86
2                       0.93
4                       0.88
8                       0.89
16                      0.94
32                      0.85
64                      0.84
128                     1.10
256                     1.08
512                     1.57
1024                    1.58
2048                    1.73
4096                    2.01
8192                    3.05
16384                   4.45
32768                   7.30
65536                  11.71
131072                 21.27
262144                 40.18
524288                 80.51
1048576               171.60

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.80
4                       0.80
8                       0.82
16                      0.81
32                      0.83
64                      0.82
128                     0.99
256                     1.13
512                     1.52
1024                    1.60
2048                    1.76
4096                    2.07
8192                    3.20
16384                   4.47
32768                   7.07
65536                  11.93
131072                 20.74
262144                 39.20
524288                 79.71
1048576               170.18

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.90
4                       0.87
8                       0.88
16                      0.90
32                      0.85
64                      0.89
128                     1.04
256                     1.13
512                     1.37
1024                    1.58
2048                    1.73
4096                    2.00
8192                    3.01
16384                   4.38
32768                   7.21
65536                  11.48
131072                 21.85
262144                 41.44
524288                 78.98
1048576               180.13

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.93
2                       1.05
4                       0.96
8                       0.97
16                      0.95
32                      0.92
64                      0.91
128                     1.13
256                     1.22
512                     1.64
1024                    1.63
2048                    1.81
4096                    2.25
8192                    3.06
16384                   4.65
32768                   7.14
65536                  11.67
131072                 22.29
262144                 41.91
524288                 78.69
1048576               175.58

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.89
4                       0.94
8                       0.93
16                      0.89
32                      0.87
64                      0.85
128                     1.03
256                     1.32
512                     1.46
1024                    1.54
2048                    1.87
4096                    2.00
8192                    3.13
16384                   4.25
32768                   6.91
65536                  11.42
131072                 21.03
262144                 39.58
524288                 78.32
1048576               177.73

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.89
2                       0.89
4                       0.86
8                       0.89
16                      0.94
32                      0.92
64                      0.89
128                     1.08
256                     1.23
512                     1.67
1024                    1.55
2048                    1.84
4096                    2.02
8192                    2.96
16384                   4.17
32768                   7.16
65536                  11.66
131072                 21.99
262144                 41.30
524288                 77.80
1048576               171.19

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.88
2                       0.99
4                       0.90
8                       0.94
16                      0.90
32                      0.85
64                      0.89
128                     0.98
256                     1.06
512                     1.41
1024                    1.55
2048                    1.95
4096                    2.13
8192                    3.17
16384                   4.36
32768                   7.25
65536                  11.81
131072                 21.20
262144                 39.33
524288                 79.55
1048576               166.01

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.82
4                       0.83
8                       0.93
16                      0.87
32                      0.84
64                      0.91
128                     1.17
256                     1.26
512                     1.60
1024                    1.51
2048                    1.70
4096                    2.04
8192                    2.92
16384                   4.23
32768                   7.01
65536                  12.17
131072                 20.68
262144                 39.36
524288                 78.42
1048576               168.33
