
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
16384                   5.03
32768                   7.85
65536                  13.26
131072                 23.75
262144                 45.18
524288                 93.05
1048576               217.59

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.52
2                       0.43
4                       0.52
8                       0.48
16                      0.54
32                      0.64
64                      0.53
128                     0.60
256                     1.14
512                     1.28
1024                    1.10
2048                    1.43
4096                    1.80
8192                    2.84
16384                   4.62
32768                   8.17
65536                  13.57
131072                 23.65
262144                 45.13
524288                 96.73
1048576               209.76

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.49
2                       0.52
4                       0.47
8                       0.49
16                      0.47
32                      0.47
64                      0.47
128                     0.55
256                     1.03
512                     1.27
1024                    1.17
2048                    1.49
4096                    2.21
8192                    2.80
16384                   4.75
32768                   7.59
65536                  12.67
131072                 22.70
262144                 43.22
524288                 89.86
1048576               206.11

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.51
2                       0.45
4                       0.56
8                       0.60
16                      0.62
32                      0.58
64                      0.55
128                     0.70
256                     1.00
512                     1.35
1024                    1.08
2048                    1.32
4096                    1.84
8192                    2.74
16384                   4.78
32768                   8.69
65536                  15.37
131072                 28.50
262144                 46.17
524288                 95.03
1048576               215.63

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.58
2                       0.56
4                       0.61
8                       0.56
16                      0.54
32                      0.55
64                      0.52
128                     0.71
256                     1.09
512                     1.39
1024                    1.09
2048                    1.41
4096                    1.89
8192                    2.82
16384                   4.61
32768                   7.44
65536                  12.44
131072                 22.13
262144                 43.56
524288                 89.80
1048576               197.02

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.52
2                       0.67
4                       0.57
8                       0.60
16                      0.55
32                      0.64
64                      0.73
128                     0.69
256                     1.09
512                     1.37
1024                    1.06
2048                    1.36
4096                    1.80
8192                    2.88
16384                   4.66
32768                   8.07
65536                  12.43
131072                 22.21
262144                 43.28
524288                 86.64
1048576               199.53

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.53
2                       0.57
4                       0.52
8                       0.51
16                      0.52
32                      0.62
64                      0.47
128                     0.55
256                     0.98
512                     1.28
1024                    1.11
2048                    1.29
4096                    1.90
8192                    2.78
16384                   4.73
32768                   8.16
65536                  13.70
131072                 22.39
262144                 43.45
524288                 89.30
1048576               213.01

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.54
2                       0.50
4                       0.49
8                       0.49
16                      0.46
32                      0.52
64                      0.74
128                     0.77
256                     1.09
512                     1.39
1024                    1.17
2048                    1.46
4096                    1.82
8192                    2.73
16384                   4.50
32768                   7.46
65536                  12.53
131072                 22.49
262144                 43.57
524288                 89.52
1048576               216.43

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.52
2                       0.57
4                       0.53
8                       0.47
16                      0.47
32                      0.50
64                      0.50
128                     0.63
256                     1.02
512                     1.23
1024                    1.15
2048                    1.45
4096                    1.86
8192                    2.89
16384                   4.80
32768                   8.18
65536                  14.10
131072                 23.27
262144                 44.96
524288                 92.98
1048576               215.90

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.46
2                       0.50
4                       0.44
8                       0.58
16                      0.50
32                      0.53
64                      0.49
128                     0.71
256                     1.04
512                     1.18
1024                    1.48
2048                    1.54
4096                    2.22
8192                    3.27
16384                   5.09
32768                   8.19
65536                  12.61
131072                 22.75
262144                 42.67
524288                 90.73
1048576               213.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.42
2                       0.52
4                       0.56
8                       0.49
16                      0.49
32                      0.53
64                      0.49
128                     0.58
256                     0.95
512                     1.16
1024                    1.07
2048                    1.33
4096                    1.95
8192                    2.80
16384                   4.65
32768                   7.96
65536                  13.79
131072                 26.28
262144                 48.24
524288                 90.76
1048576               210.66

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.50
2                       0.50
4                       0.57
8                       0.49
16                      0.44
32                      0.47
64                      0.52
128                     0.57
256                     0.99
512                     1.30
1024                    1.19
2048                    1.34
4096                    1.96
8192                    3.07
16384                   5.03
32768                   7.68
65536                  11.91
131072                 22.03
262144                 42.65
524288                 86.76
1048576               215.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.60
2                       0.65
4                       0.61
8                       0.60
16                      0.58
32                      0.58
64                      0.67
128                     0.79
256                     1.04
512                     1.38
1024                    1.09
2048                    1.41
4096                    1.87
8192                    2.76
16384                   4.70
32768                   7.43
65536                  12.48
131072                 21.81
262144                 43.14
524288                 87.36
1048576               193.65

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.55
2                       0.46
4                       0.51
8                       0.48
16                      0.46
32                      0.51
64                      0.46
128                     0.63
256                     0.96
512                     1.22
1024                    1.14
2048                    1.40
4096                    1.94
8192                    2.81
16384                   4.82
32768                   7.33
65536                  12.16
131072                 22.14
262144                 43.20
524288                 88.43
1048576               206.61

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.62
2                       0.63
4                       0.57
8                       0.54
16                      0.49
32                      0.53
64                      0.55
128                     0.62
256                     1.08
512                     1.36
1024                    1.13
2048                    1.37
4096                    1.87
8192                    2.80
16384                   4.70
32768                   8.68
65536                  15.84
131072                 27.04
262144                 48.85
524288                 94.34
1048576               209.66

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.44
2                       0.47
4                       0.56
8                       0.56
16                      0.47
32                      0.67
64                      0.48
128                     0.67
256                     0.99
512                     1.38
1024                    1.13
2048                    1.36
4096                    2.04
8192                    2.82
16384                   4.70
32768                   8.34
65536                  12.92
131072                 22.43
262144                 42.43
524288                 89.43
1048576               211.56
