
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.50
2                       0.51
4                       0.47
8                       0.63
16                      0.50
32                      0.53
64                      0.51
128                     0.65
256                     0.97
512                     1.34
1024                    1.19
2048                    1.86
4096                    2.22
8192                    2.71
16384                   4.21
32768                   7.70
65536                  14.29
131072                 25.92
262144                 46.64
524288                 89.97
1048576               192.26

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.47
2                       0.46
4                       0.47
8                       0.50
16                      0.47
32                      0.56
64                      0.49
128                     0.61
256                     0.94
512                     1.20
1024                    1.10
2048                    1.86
4096                    2.16
8192                    2.57
16384                   4.01
32768                   7.55
65536                  13.59
131072                 24.89
262144                 46.60
524288                 93.49
1048576               187.57

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.53
2                       0.52
4                       0.42
8                       0.55
16                      0.45
32                      0.47
64                      0.55
128                     0.59
256                     1.02
512                     1.30
1024                    1.10
2048                    1.86
4096                    2.13
8192                    2.61
16384                   4.12
32768                   7.67
65536                  13.48
131072                 24.69
262144                 46.70
524288                 94.66
1048576               180.39

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.48
2                       0.49
4                       0.43
8                       0.48
16                      0.49
32                      0.50
64                      0.49
128                     0.53
256                     0.95
512                     1.24
1024                    1.13
2048                    1.95
4096                    2.14
8192                    2.57
16384                   4.16
32768                   7.31
65536                  12.78
131072                 23.57
262144                 42.36
524288                 84.26
1048576               176.04

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.52
2                       0.51
4                       0.60
8                       0.52
16                      0.43
32                      0.52
64                      0.49
128                     0.53
256                     0.92
512                     1.25
1024                    1.24
2048                    1.92
4096                    2.23
8192                    2.62
16384                   4.17
32768                   7.29
65536                  12.78
131072                 22.97
262144                 42.91
524288                 83.58
1048576               182.41

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.52
2                       0.51
4                       0.52
8                       0.58
16                      0.52
32                      0.57
64                      0.57
128                     0.72
256                     1.04
512                     1.26
1024                    1.20
2048                    1.88
4096                    2.18
8192                    2.61
16384                   4.15
32768                   7.37
65536                  13.74
131072                 25.60
262144                 47.06
524288                 92.86
1048576               179.08

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.51
2                       0.51
4                       0.54
8                       0.51
16                      0.46
32                      0.52
64                      0.53
128                     0.74
256                     1.00
512                     1.40
1024                    1.14
2048                    1.83
4096                    2.11
8192                    2.56
16384                   3.92
32768                   7.13
65536                  12.46
131072                 23.98
262144                 43.02
524288                 85.92
1048576               194.49

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.54
2                       0.54
4                       0.58
8                       0.54
16                      0.60
32                      0.54
64                      0.54
128                     0.70
256                     1.05
512                     1.26
1024                    1.18
2048                    1.87
4096                    2.12
8192                    2.67
16384                   4.12
32768                   7.48
65536                  13.55
131072                 23.02
262144                 44.95
524288                 90.48
1048576               180.63

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.55
2                       0.62
4                       0.52
8                       0.50
16                      0.57
32                      0.49
64                      0.47
128                     0.58
256                     0.98
512                     1.18
1024                    1.18
2048                    1.89
4096                    2.17
8192                    2.62
16384                   3.86
32768                   7.43
65536                  13.62
131072                 25.13
262144                 46.48
524288                 89.52
1048576               191.12

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.55
2                       0.57
4                       0.67
8                       0.57
16                      0.53
32                      0.68
64                      0.69
128                     0.60
256                     1.10
512                     1.29
1024                    1.20
2048                    1.91
4096                    2.13
8192                    2.58
16384                   4.19
32768                   7.41
65536                  13.39
131072                 25.37
262144                 47.50
524288                 91.39
1048576               176.94

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.46
2                       0.56
4                       0.54
8                       0.58
16                      0.55
32                      0.54
64                      0.58
128                     0.68
256                     1.09
512                     1.29
1024                    1.30
2048                    1.89
4096                    2.15
8192                    2.56
16384                   4.11
32768                   7.30
65536                  13.29
131072                 24.87
262144                 44.45
524288                 91.82
1048576               196.90

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.55
2                       0.49
4                       0.46
8                       0.49
16                      0.46
32                      0.50
64                      0.51
128                     0.61
256                     0.94
512                     1.36
1024                    1.09
2048                    1.85
4096                    2.13
8192                    2.67
16384                   4.05
32768                   7.44
65536                  13.88
131072                 24.41
262144                 45.33
524288                 88.87
1048576               179.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.47
2                       0.51
4                       0.56
8                       0.59
16                      0.55
32                      0.52
64                      0.54
128                     0.79
256                     1.00
512                     1.15
1024                    1.17
2048                    1.88
4096                    2.11
8192                    2.49
16384                   4.04
32768                   7.54
65536                  13.24
131072                 23.97
262144                 46.52
524288                 88.24
1048576               174.29

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.45
2                       0.48
4                       0.51
8                       0.48
16                      0.47
32                      0.43
64                      0.51
128                     0.53
256                     0.88
512                     1.20
1024                    1.16
2048                    1.84
4096                    2.13
8192                    2.60
16384                   4.12
32768                   7.48
65536                  13.45
131072                 24.29
262144                 45.11
524288                 90.75
1048576               183.09

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.44
2                       0.50
4                       0.46
8                       0.48
16                      0.57
32                      0.53
64                      0.55
128                     0.65
256                     0.99
512                     1.19
1024                    1.08
2048                    1.81
4096                    2.11
8192                    2.59
16384                   4.10
32768                   7.33
65536                  13.64
131072                 25.00
262144                 49.09
524288                 93.59
1048576               185.02

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.60
2                       0.65
4                       0.64
8                       0.61
16                      0.65
32                      0.63
64                      0.60
128                     0.85
256                     1.08
512                     1.39
1024                    1.09
2048                    1.88
4096                    2.15
8192                    2.58
16384                   4.04
32768                   7.25
65536                  13.01
131072                 23.84
262144                 44.76
524288                 89.19
1048576               170.32

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.56
2                       0.50
4                       0.52
8                       0.47
16                      0.46
32                      0.56
64                      0.50
128                     0.59
256                     1.05
512                     1.33
1024                    1.10
2048                    1.89
4096                    2.11
8192                    2.56
16384                   3.97
32768                   7.18
65536                  12.89
131072                 23.77
262144                 45.12
524288                 88.45
1048576               192.33

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.43
2                       0.45
4                       0.46
8                       0.48
16                      0.44
32                      0.45
64                      0.45
128                     0.54
256                     0.93
512                     1.24
1024                    1.22
2048                    1.99
4096                    2.18
8192                    2.67
16384                   4.29
32768                   7.70
65536                  14.19
131072                 25.11
262144                 46.59
524288                 89.18
1048576               184.64

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.50
2                       0.58
4                       0.57
8                       0.55
16                      0.54
32                      0.50
64                      0.53
128                     0.71
256                     1.03
512                     1.29
1024                    1.28
2048                    1.87
4096                    2.18
8192                    2.61
16384                   4.35
32768                   7.45
65536                  13.53
131072                 24.52
262144                 46.22
524288                 89.94
1048576               187.54

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.56
2                       0.50
4                       0.52
8                       0.50
16                      0.57
32                      0.58
64                      0.57
128                     0.66
256                     1.08
512                     1.37
1024                    1.11
2048                    1.90
4096                    2.11
8192                    2.68
16384                   4.27
32768                   7.39
65536                  13.35
131072                 25.75
262144                 46.50
524288                 90.02
1048576               187.46

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.58
2                       0.58
4                       0.51
8                       0.52
16                      0.48
32                      0.49
64                      0.50
128                     0.66
256                     1.02
512                     1.26
1024                    1.09
2048                    1.87
4096                    2.10
8192                    2.55
16384                   4.22
32768                   7.42
65536                  13.27
131072                 24.29
262144                 46.42
524288                 90.02
1048576               188.88

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.46
2                       0.46
4                       0.46
8                       0.47
16                      0.48
32                      0.46
64                      0.49
128                     0.56
256                     1.00
512                     1.23
1024                    1.13
2048                    1.87
4096                    2.13
8192                    2.60
16384                   4.09
32768                   7.30
65536                  12.94
131072                 24.98
262144                 47.83
524288                 89.15
1048576               178.28

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.48
2                       0.52
4                       0.63
8                       0.61
16                      0.53
32                      0.50
64                      0.51
128                     0.66
256                     0.92
512                     1.27
1024                    1.21
2048                    1.90
4096                    2.15
8192                    2.55
16384                   4.21
32768                   7.31
65536                  13.15
131072                 23.77
262144                 45.49
524288                 89.91
1048576               180.79

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.51
2                       0.45
4                       0.52
8                       0.52
16                      0.52
32                      0.54
64                      0.55
128                     0.64
256                     0.99
512                     1.24
1024                    1.15
2048                    1.88
4096                    2.14
8192                    2.56
16384                   4.25
32768                   7.33
65536                  13.28
131072                 24.69
262144                 47.60
524288                 89.46
1048576               171.33
