
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
16384                   4.84
32768                   7.56
65536                  11.52
131072                 20.58
262144                 37.71
524288                 75.03
1048576               171.64

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.85
4                       0.86
8                       0.91
16                      1.02
32                      0.87
64                      0.97
128                     1.05
256                     1.02
512                     1.53
1024                    1.54
2048                    1.94
4096                    2.08
8192                    3.21
16384                   4.83
32768                   7.40
65536                  11.96
131072                 19.69
262144                 37.68
524288                 74.95
1048576               161.05

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.94
2                       0.99
4                       1.03
8                       1.00
16                      0.99
32                      0.92
64                      0.90
128                     1.05
256                     1.26
512                     1.60
1024                    1.66
2048                    1.77
4096                    2.37
8192                    3.30
16384                   4.67
32768                   7.77
65536                  11.99
131072                 21.07
262144                 39.28
524288                 76.80
1048576               164.31

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.84
4                       0.88
8                       0.88
16                      0.86
32                      0.89
64                      0.86
128                     0.97
256                     1.05
512                     1.42
1024                    1.56
2048                    1.69
4096                    1.94
8192                    3.09
16384                   4.68
32768                   7.38
65536                  11.47
131072                 20.82
262144                 36.85
524288                 75.95
1048576               165.97

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.89
2                       0.87
4                       0.89
8                       0.89
16                      0.87
32                      0.91
64                      0.89
128                     1.05
256                     1.30
512                     1.63
1024                    1.60
2048                    1.77
4096                    2.09
8192                    3.30
16384                   4.53
32768                   7.31
65536                  11.15
131072                 19.60
262144                 36.74
524288                 74.17
1048576               168.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.92
2                       0.88
4                       0.88
8                       0.88
16                      0.87
32                      0.89
64                      0.90
128                     1.08
256                     1.11
512                     1.50
1024                    1.58
2048                    1.80
4096                    2.13
8192                    2.94
16384                   4.53
32768                   7.22
65536                  11.53
131072                 19.99
262144                 38.39
524288                 74.79
1048576               177.16

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.78
2                       0.76
4                       0.75
8                       0.74
16                      0.75
32                      0.79
64                      0.79
128                     0.97
256                     1.19
512                     1.42
1024                    1.49
2048                    1.74
4096                    2.04
8192                    2.91
16384                   4.56
32768                   7.22
65536                  11.65
131072                 20.38
262144                 37.20
524288                 75.06
1048576               181.11

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.88
2                       0.84
4                       0.84
8                       0.86
16                      0.86
32                      0.87
64                      0.88
128                     0.95
256                     1.10
512                     1.52
1024                    1.57
2048                    1.72
4096                    2.09
8192                    3.13
16384                   4.80
32768                   7.66
65536                  12.18
131072                 21.59
262144                 38.63
524288                 76.24
1048576               183.47

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.85
4                       0.84
8                       0.86
16                      0.84
32                      0.86
64                      0.85
128                     1.21
256                     1.03
512                     1.56
1024                    1.59
2048                    1.73
4096                    2.07
8192                    3.02
16384                   4.70
32768                   7.56
65536                  12.18
131072                 20.06
262144                 37.36
524288                 74.54
1048576               174.12

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.92
4                       0.85
8                       0.83
16                      0.84
32                      0.87
64                      0.84
128                     0.94
256                     0.99
512                     1.54
1024                    1.53
2048                    1.81
4096                    2.06
8192                    3.11
16384                   4.69
32768                   7.66
65536                  12.30
131072                 21.07
262144                 39.04
524288                 78.89
1048576               181.60

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.89
4                       0.89
8                       0.96
16                      0.91
32                      0.87
64                      0.84
128                     1.02
256                     1.04
512                     1.42
1024                    1.55
2048                    1.76
4096                    1.98
8192                    3.02
16384                   4.70
32768                   7.06
65536                  11.31
131072                 19.32
262144                 37.15
524288                 73.93
1048576               170.38

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.89
2                       0.98
4                       0.91
8                       0.86
16                      0.96
32                      0.85
64                      0.84
128                     1.02
256                     1.14
512                     1.62
1024                    1.46
2048                    1.77
4096                    2.01
8192                    3.06
16384                   4.70
32768                   7.41
65536                  11.59
131072                 20.57
262144                 37.67
524288                 74.84
1048576               178.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.10
2                       1.24
4                       1.10
8                       1.13
16                      1.12
32                      1.12
64                      1.09
128                     1.29
256                     1.39
512                     1.76
1024                    1.78
2048                    1.93
4096                    2.32
8192                    3.16
16384                   4.63
32768                   7.53
65536                  11.67
131072                 21.11
262144                 40.24
524288                 76.79
1048576               174.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.02
2                       1.15
4                       1.06
8                       1.11
16                      1.06
32                      0.84
64                      0.82
128                     0.95
256                     1.09
512                     1.41
1024                    1.56
2048                    1.84
4096                    2.10
8192                    3.07
16384                   4.95
32768                   7.38
65536                  11.91
131072                 20.70
262144                 37.59
524288                 75.78
1048576               168.61

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.82
4                       0.84
8                       0.83
16                      0.83
32                      0.85
64                      0.86
128                     1.12
256                     1.16
512                     1.43
1024                    1.51
2048                    1.77
4096                    2.05
8192                    2.97
16384                   4.47
32768                   7.02
65536                  11.06
131072                 19.40
262144                 36.90
524288                 77.41
1048576               176.00

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.80
2                       0.80
4                       0.82
8                       0.81
16                      0.82
32                      0.79
64                      0.84
128                     0.90
256                     1.07
512                     1.49
1024                    1.51
2048                    1.76
4096                    2.02
8192                    2.98
16384                   4.70
32768                   7.18
65536                  11.61
131072                 20.17
262144                 38.10
524288                 76.95
1048576               178.72

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.92
4                       0.91
8                       0.95
16                      0.98
32                      0.87
64                      0.88
128                     1.07
256                     1.11
512                     1.67
1024                    1.63
2048                    1.80
4096                    2.23
8192                    3.16
16384                   4.89
32768                   7.59
65536                  11.96
131072                 20.77
262144                 39.45
524288                 75.30
1048576               175.90
