
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
16384                   4.51
32768                   7.95
65536                  13.51
131072                 23.98
262144                 46.66
524288                 91.76
1048576               191.28

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.89
4                       0.87
8                       0.86
16                      0.85
32                      0.89
64                      0.88
128                     1.18
256                     1.30
512                     1.61
1024                    1.64
2048                    1.84
4096                    2.12
8192                    3.11
16384                   4.94
32768                   7.87
65536                  13.77
131072                 24.49
262144                 47.05
524288                 90.91
1048576               196.66

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.01
2                       1.09
4                       1.10
8                       1.07
16                      1.04
32                      1.25
64                      1.33
128                     1.02
256                     1.03
512                     1.59
1024                    1.59
2048                    1.80
4096                    2.07
8192                    3.03
16384                   4.46
32768                   7.79
65536                  13.28
131072                 23.87
262144                 46.38
524288                 92.30
1048576               197.00

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.95
2                       0.97
4                       1.01
8                       0.97
16                      0.96
32                      1.05
64                      0.95
128                     1.09
256                     1.19
512                     1.68
1024                    1.64
2048                    1.95
4096                    2.12
8192                    3.07
16384                   4.53
32768                   8.09
65536                  13.62
131072                 24.29
262144                 46.44
524288                 91.87
1048576               198.67

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.23
2                       1.21
4                       1.16
8                       1.20
16                      1.24
32                      1.18
64                      1.20
128                     1.13
256                     1.15
512                     1.59
1024                    1.59
2048                    1.86
4096                    2.10
8192                    3.07
16384                   4.61
32768                   7.93
65536                  13.60
131072                 24.45
262144                 46.58
524288                 92.07
1048576               200.15

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.90
2                       0.94
4                       0.88
8                       0.90
16                      0.86
32                      0.99
64                      0.97
128                     1.22
256                     1.13
512                     1.70
1024                    1.67
2048                    1.98
4096                    2.15
8192                    3.07
16384                   4.58
32768                   8.01
65536                  13.65
131072                 24.02
262144                 46.59
524288                 91.13
1048576               195.93

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.01
2                       0.98
4                       0.96
8                       0.97
16                      0.95
32                      1.02
64                      1.01
128                     1.20
256                     1.27
512                     1.61
1024                    1.76
2048                    1.98
4096                    2.25
8192                    3.36
16384                   4.97
32768                   8.48
65536                  13.66
131072                 24.67
262144                 46.24
524288                 90.61
1048576               189.68

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.82
4                       0.81
8                       0.82
16                      0.82
32                      0.85
64                      0.86
128                     1.08
256                     1.08
512                     1.55
1024                    1.51
2048                    1.89
4096                    2.06
8192                    2.98
16384                   4.48
32768                   7.84
65536                  13.51
131072                 24.33
262144                 45.78
524288                 91.33
1048576               192.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.96
2                       0.99
4                       0.99
8                       1.04
16                      1.06
32                      0.96
64                      0.96
128                     1.28
256                     1.25
512                     1.67
1024                    1.78
2048                    2.00
4096                    2.25
8192                    3.24
16384                   4.90
32768                   8.19
65536                  13.44
131072                 25.45
262144                 47.90
524288                 93.08
1048576               193.94

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.86
2                       0.83
4                       0.92
8                       0.86
16                      0.90
32                      0.90
64                      0.89
128                     1.05
256                     1.10
512                     1.48
1024                    1.57
2048                    1.86
4096                    2.12
8192                    3.08
16384                   4.51
32768                   7.94
65536                  13.56
131072                 24.73
262144                 46.56
524288                 91.44
1048576               189.98

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.90
2                       0.89
4                       0.86
8                       0.92
16                      0.94
32                      0.85
64                      0.86
128                     1.02
256                     1.23
512                     1.51
1024                    1.55
2048                    1.84
4096                    2.04
8192                    2.88
16384                   4.49
32768                   7.93
65536                  13.53
131072                 24.55
262144                 46.71
524288                 91.89
1048576               199.19

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.86
2                       0.86
4                       0.91
8                       0.90
16                      0.88
32                      0.94
64                      0.89
128                     1.10
256                     1.19
512                     1.58
1024                    1.58
2048                    1.85
4096                    2.11
8192                    3.35
16384                   4.65
32768                   7.98
65536                  13.62
131072                 23.94
262144                 45.60
524288                 91.64
1048576               197.04

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.84
4                       0.86
8                       0.86
16                      0.86
32                      1.07
64                      0.90
128                     1.06
256                     1.11
512                     1.63
1024                    1.56
2048                    1.77
4096                    2.01
8192                    3.06
16384                   4.96
32768                   7.52
65536                  12.43
131072                 21.89
262144                 44.30
524288                 89.99
1048576               202.64

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.31
2                       1.31
4                       1.33
8                       1.31
16                      1.34
32                      1.34
64                      1.33
128                     1.15
256                     1.27
512                     1.69
1024                    1.56
2048                    1.85
4096                    2.19
8192                    3.12
16384                   4.56
32768                   7.88
65536                  13.73
131072                 24.53
262144                 47.13
524288                 92.11
1048576               197.58

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.79
2                       0.84
4                       0.81
8                       0.80
16                      0.80
32                      0.83
64                      0.81
128                     1.05
256                     1.25
512                     1.57
1024                    1.62
2048                    1.95
4096                    2.10
8192                    3.04
16384                   4.62
32768                   7.92
65536                  13.53
131072                 24.17
262144                 46.03
524288                 92.47
1048576               195.56

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.31
2                       1.32
4                       1.30
8                       1.30
16                      1.28
32                      1.34
64                      1.37
128                     1.08
256                     1.07
512                     1.60
1024                    1.64
2048                    1.88
4096                    2.21
8192                    3.17
16384                   4.68
32768                   8.07
65536                  13.73
131072                 24.77
262144                 47.17
524288                 91.95
1048576               195.33

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.90
4                       0.89
8                       0.90
16                      0.92
32                      0.83
64                      0.88
128                     1.00
256                     0.98
512                     1.48
1024                    1.65
2048                    1.91
4096                    2.27
8192                    3.07
16384                   4.53
32768                   7.82
65536                  13.46
131072                 23.34
262144                 45.30
524288                 91.21
1048576               194.61

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.90
4                       0.86
8                       0.85
16                      1.16
32                      1.33
64                      1.31
128                     1.40
256                     1.24
512                     1.64
1024                    1.62
2048                    1.91
4096                    2.18
8192                    3.07
16384                   4.51
32768                   7.73
65536                  13.01
131072                 24.28
262144                 46.54
524288                 88.92
1048576               188.56

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.89
2                       0.95
4                       0.96
8                       1.01
16                      0.98
32                      0.91
64                      0.93
128                     1.05
256                     1.25
512                     1.64
1024                    1.76
2048                    2.00
4096                    2.30
8192                    3.21
16384                   4.61
32768                   8.11
65536                  13.54
131072                 25.51
262144                 47.90
524288                 91.72
1048576               193.41

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.95
2                       1.01
4                       0.98
8                       0.97
16                      1.11
32                      0.97
64                      1.02
128                     1.25
256                     1.25
512                     1.60
1024                    1.59
2048                    1.84
4096                    2.09
8192                    3.06
16384                   4.72
32768                   8.01
65536                  13.56
131072                 24.23
262144                 47.00
524288                 91.09
1048576               192.32

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.83
2                       0.91
4                       0.99
8                       0.97
16                      0.98
32                      0.87
64                      0.91
128                     1.08
256                     1.14
512                     1.56
1024                    1.62
2048                    1.93
4096                    2.15
8192                    2.96
16384                   4.65
32768                   7.92
65536                  13.51
131072                 24.35
262144                 47.07
524288                 92.33
1048576               194.37

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.95
2                       0.99
4                       0.95
8                       1.02
16                      1.00
32                      0.92
64                      0.95
128                     0.98
256                     1.28
512                     1.55
1024                    1.69
2048                    1.91
4096                    2.22
8192                    3.15
16384                   4.66
32768                   7.44
65536                  12.97
131072                 23.36
262144                 45.27
524288                 88.94
1048576               188.68

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.91
4                       0.88
8                       0.90
16                      0.93
32                      0.92
64                      0.92
128                     1.13
256                     1.15
512                     1.62
1024                    1.69
2048                    1.90
4096                    2.13
8192                    3.08
16384                   4.67
32768                   7.94
65536                  13.39
131072                 24.45
262144                 46.28
524288                 90.55
1048576               197.66

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.88
2                       0.82
4                       0.84
8                       0.84
16                      0.84
32                      0.90
64                      0.85
128                     0.97
256                     1.09
512                     1.47
1024                    1.58
2048                    1.81
4096                    2.03
8192                    2.99
16384                   4.72
32768                   7.58
65536                  13.02
131072                 23.54
262144                 46.29
524288                 92.08
1048576               194.75

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.86
2                       0.97
4                       0.92
8                       0.90
16                      0.98
32                      0.91
64                      0.85
128                     0.96
256                     1.10
512                     1.57
1024                    1.57
2048                    1.92
4096                    2.08
8192                    3.01
16384                   4.56
32768                   7.85
65536                  13.43
131072                 23.50
262144                 46.47
524288                 91.45
1048576               197.22
