
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
4096                    2.71
8192                    4.03
16384                   6.55
32768                  10.43
65536                  18.03
131072                 33.18
262144                 63.15
524288                125.62
1048576               286.47

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.97
2                       1.05
4                       0.95
8                       0.94
16                      1.06
32                      0.94
64                      0.98
128                     1.16
256                     1.23
512                     1.66
1024                    1.63
2048                    1.88
4096                    2.68
8192                    4.13
16384                   6.56
32768                  10.39
65536                  17.86
131072                 32.70
262144                 62.88
524288                125.24
1048576               285.87

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.89
4                       0.87
8                       0.84
16                      0.86
32                      0.97
64                      0.89
128                     1.11
256                     1.18
512                     1.63
1024                    1.72
2048                    1.85
4096                    2.71
8192                    4.02
16384                   6.46
32768                  10.66
65536                  18.13
131072                 32.32
262144                 61.95
524288                122.49
1048576               281.00

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.92
2                       0.90
4                       0.89
8                       0.90
16                      0.95
32                      1.00
64                      0.94
128                     1.10
256                     1.23
512                     1.56
1024                    1.57
2048                    1.87
4096                    2.63
8192                    4.19
16384                   6.70
32768                  10.63
65536                  18.09
131072                 32.48
262144                 62.06
524288                123.12
1048576               283.62

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.91
2                       1.01
4                       1.00
8                       0.92
16                      0.93
32                      1.02
64                      0.97
128                     1.09
256                     1.15
512                     1.50
1024                    1.70
2048                    1.88
4096                    2.84
8192                    4.64
16384                   7.01
32768                  10.67
65536                  18.01
131072                 32.60
262144                 62.04
524288                124.35
1048576               284.13

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.88
4                       0.90
8                       0.86
16                      0.86
32                      0.98
64                      0.87
128                     1.00
256                     1.13
512                     1.66
1024                    1.65
2048                    1.96
4096                    2.76
8192                    4.09
16384                   6.46
32768                  10.47
65536                  17.91
131072                 32.45
262144                 61.57
524288                121.53
1048576               277.56

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.93
2                       1.00
4                       1.00
8                       1.02
16                      0.97
32                      0.89
64                      0.88
128                     1.08
256                     1.07
512                     1.73
1024                    1.61
2048                    1.92
4096                    2.77
8192                    4.28
16384                   6.61
32768                  10.58
65536                  18.47
131072                 32.38
262144                 61.19
524288                122.60
1048576               280.33

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.94
4                       0.90
8                       0.91
16                      0.92
32                      0.92
64                      0.90
128                     1.18
256                     1.18
512                     1.78
1024                    1.63
2048                    1.79
4096                    2.66
8192                    4.14
16384                   6.54
32768                  10.18
65536                  17.86
131072                 32.39
262144                 61.56
524288                122.45
1048576               277.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.87
2                       0.92
4                       0.90
8                       0.91
16                      0.93
32                      0.83
64                      0.85
128                     1.08
256                     1.08
512                     1.53
1024                    1.59
2048                    1.87
4096                    2.71
8192                    4.12
16384                   6.50
32768                  10.51
65536                  17.95
131072                 32.87
262144                 60.63
524288                122.50
1048576               281.22

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.84
2                       0.87
4                       0.84
8                       0.84
16                      0.87
32                      0.90
64                      0.88
128                     1.13
256                     1.24
512                     1.71
1024                    1.54
2048                    1.86
4096                    2.71
8192                    4.24
16384                   6.60
32768                  10.45
65536                  18.02
131072                 32.47
262144                 61.72
524288                122.18
1048576               278.87

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.82
2                       0.80
4                       0.85
8                       0.83
16                      0.82
32                      0.88
64                      0.84
128                     1.04
256                     1.08
512                     1.55
1024                    1.59
2048                    1.83
4096                    2.60
8192                    4.09
16384                   6.51
32768                  10.51
65536                  18.00
131072                 32.11
262144                 61.86
524288                122.65
1048576               278.54

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.93
2                       0.98
4                       0.94
8                       1.01
16                      0.94
32                      0.92
64                      0.95
128                     1.10
256                     1.14
512                     1.69
1024                    1.70
2048                    1.92
4096                    2.82
8192                    4.17
16384                   6.71
32768                  10.74
65536                  18.18
131072                 33.08
262144                 62.73
524288                125.67
1048576               286.05

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       1.00
2                       0.96
4                       0.94
8                       0.98
16                      0.99
32                      1.00
64                      0.96
128                     1.12
256                     1.25
512                     1.63
1024                    1.69
2048                    2.03
4096                    2.81
8192                    4.43
16384                   6.81
32768                  10.33
65536                  18.09
131072                 32.57
262144                 62.87
524288                126.09
1048576               283.98

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.88
2                       0.85
4                       0.86
8                       0.90
16                      0.83
32                      0.90
64                      0.88
128                     0.99
256                     1.15
512                     1.43
1024                    1.60
2048                    1.89
4096                    2.73
8192                    4.15
16384                   6.67
32768                  10.41
65536                  18.51
131072                 33.52
262144                 62.70
524288                124.26
1048576               282.90

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.91
2                       1.00
4                       0.98
8                       0.97
16                      0.91
32                      0.90
64                      0.90
128                     1.07
256                     1.15
512                     1.50
1024                    1.63
2048                    1.85
4096                    2.68
8192                    4.31
16384                   6.52
32768                  10.58
65536                  17.83
131072                 32.84
262144                 62.53
524288                124.91
1048576               283.30

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.95
2                       1.01
4                       1.04
8                       0.99
16                      0.95
32                      0.88
64                      0.90
128                     1.04
256                     1.21
512                     1.62
1024                    1.64
2048                    1.83
4096                    2.83
8192                    4.27
16384                   6.38
32768                  10.52
65536                  18.12
131072                 33.23
262144                 62.83
524288                124.30
1048576               283.98

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.90
2                       0.90
4                       0.91
8                       0.88
16                      0.88
32                      0.88
64                      0.90
128                     1.12
256                     1.24
512                     1.69
1024                    1.58
2048                    1.88
4096                    2.72
8192                    4.17
16384                   6.69
32768                  10.54
65536                  18.04
131072                 31.76
262144                 60.89
524288                122.13
1048576               277.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
1                       0.85
2                       0.86
4                       0.86
8                       0.84
16                      0.88
32                      0.84
64                      0.88
128                     1.05
256                     1.08
512                     1.56
1024                    1.59
2048                    1.83
4096                    2.63
8192                    4.27
16384                   6.61
32768                  10.41
65536                  17.97
131072                 32.43
262144                 61.81
524288                123.33
1048576               279.39
