
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
131072                 16.98
262144                 32.91
524288                 61.73
1048576               171.93

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.31
256                     0.38
512                     0.55
1024                    0.63
2048                    0.79
4096                    1.09
8192                    1.72
16384                   2.95
32768                   5.48
65536                   9.13
131072                 17.14
262144                 32.92
524288                 59.15
1048576               159.40

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.32
4                       0.33
8                       0.32
16                      0.32
32                      0.32
64                      0.31
128                     0.30
256                     0.35
512                     0.52
1024                    0.64
2048                    0.81
4096                    1.12
8192                    1.71
16384                   2.98
32768                   5.47
65536                   9.19
131072                 16.80
262144                 32.55
524288                 60.02
1048576               169.02

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.31
256                     0.37
512                     0.54
1024                    0.62
2048                    0.78
4096                    1.10
8192                    1.74
16384                   3.02
32768                   5.40
65536                   9.10
131072                 16.99
262144                 32.78
524288                 61.29
1048576               169.12

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.32
256                     0.37
512                     0.54
1024                    0.64
2048                    0.81
4096                    1.12
8192                    1.75
16384                   2.97
32768                   5.44
65536                   9.12
131072                 16.93
262144                 32.74
524288                 58.60
1048576               167.32

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.33
4                       0.32
8                       0.32
16                      0.31
32                      0.32
64                      0.32
128                     0.35
256                     0.42
512                     0.58
1024                    0.62
2048                    0.78
4096                    1.10
8192                    1.71
16384                   3.00
32768                   5.48
65536                   9.26
131072                 17.27
262144                 32.97
524288                 61.77
1048576               170.70

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.30
4                       0.29
8                       0.29
16                      0.29
32                      0.29
64                      0.29
128                     0.30
256                     0.37
512                     0.54
1024                    0.65
2048                    0.80
4096                    1.12
8192                    1.72
16384                   2.96
32768                   5.36
65536                   9.06
131072                 16.95
262144                 32.46
524288                 58.45
1048576               170.38

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.29
8                       0.29
16                      0.29
32                      0.30
64                      0.29
128                     0.34
256                     0.38
512                     0.54
1024                    0.63
2048                    0.80
4096                    1.12
8192                    1.71
16384                   2.99
32768                   5.37
65536                   9.12
131072                 17.01
262144                 32.58
524288                 60.16
1048576               161.52

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.29
4                       0.29
8                       0.30
16                      0.30
32                      0.30
64                      0.29
128                     0.29
256                     0.37
512                     0.58
1024                    0.62
2048                    0.80
4096                    1.13
8192                    1.74
16384                   2.99
32768                   5.33
65536                   9.14
131072                 16.90
262144                 32.48
524288                 60.96
1048576               163.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.31
64                      0.30
128                     0.30
256                     0.36
512                     0.54
1024                    0.64
2048                    0.80
4096                    1.14
8192                    1.77
16384                   3.03
32768                   5.34
65536                   9.27
131072                 16.94
262144                 32.47
524288                 60.59
1048576               168.71

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.29
256                     0.36
512                     0.53
1024                    0.63
2048                    0.80
4096                    1.13
8192                    1.77
16384                   3.03
32768                   5.41
65536                   9.23
131072                 17.10
262144                 32.71
524288                 59.42
1048576               159.49

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.29
256                     0.39
512                     0.52
1024                    0.63
2048                    0.79
4096                    1.12
8192                    1.70
16384                   2.97
32768                   5.37
65536                   9.11
131072                 16.88
262144                 32.32
524288                 60.20
1048576               175.97

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.37
512                     0.53
1024                    0.63
2048                    0.79
4096                    1.11
8192                    1.76
16384                   3.05
32768                   5.45
65536                   9.15
131072                 17.01
262144                 32.61
524288                 60.82
1048576               164.13

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.31
4                       0.32
8                       0.32
16                      0.31
32                      0.31
64                      0.32
128                     0.31
256                     0.38
512                     0.52
1024                    0.63
2048                    0.79
4096                    1.10
8192                    1.76
16384                   2.96
32768                   5.38
65536                   9.12
131072                 16.99
262144                 32.90
524288                 60.63
1048576               172.80

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.30
4                       0.29
8                       0.30
16                      0.30
32                      0.30
64                      0.29
128                     0.30
256                     0.38
512                     0.54
1024                    0.63
2048                    0.81
4096                    1.13
8192                    1.72
16384                   2.99
32768                   5.39
65536                   9.22
131072                 17.18
262144                 32.70
524288                 59.78
1048576               168.76

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.32
256                     0.37
512                     0.54
1024                    0.64
2048                    0.80
4096                    1.11
8192                    1.73
16384                   2.97
32768                   5.45
65536                   9.13
131072                 17.03
262144                 32.73
524288                 60.02
1048576               166.08

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.31
4                       0.30
8                       0.30
16                      0.31
32                      0.31
64                      0.30
128                     0.30
256                     0.36
512                     0.51
1024                    0.63
2048                    0.80
4096                    1.09
8192                    1.76
16384                   3.04
32768                   5.50
65536                   9.20
131072                 17.21
262144                 32.70
524288                 60.70
1048576               169.47

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.31
4                       0.30
8                       0.31
16                      0.30
32                      0.30
64                      0.30
128                     0.28
256                     0.38
512                     0.53
1024                    0.65
2048                    0.80
4096                    1.14
8192                    1.75
16384                   3.03
32768                   5.42
65536                   9.19
131072                 17.15
262144                 32.99
524288                 60.09
1048576               162.99

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.32
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.38
512                     0.56
1024                    0.63
2048                    0.81
4096                    1.14
8192                    1.74
16384                   3.02
32768                   5.45
65536                   9.20
131072                 16.94
262144                 32.83
524288                 58.46
1048576               164.42

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.29
4                       0.29
8                       0.30
16                      0.29
32                      0.30
64                      0.30
128                     0.30
256                     0.35
512                     0.52
1024                    0.65
2048                    0.81
4096                    1.12
8192                    1.75
16384                   3.02
32768                   5.51
65536                   9.12
131072                 16.98
262144                 32.81
524288                 59.33
1048576               171.48

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.38
512                     0.55
1024                    0.65
2048                    0.80
4096                    1.11
8192                    1.74
16384                   3.02
32768                   5.43
65536                   9.19
131072                 17.00
262144                 32.84
524288                 59.26
1048576               170.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.32
256                     0.39
512                     0.54
1024                    0.64
2048                    0.80
4096                    1.11
8192                    1.75
16384                   2.96
32768                   5.46
65536                   9.21
131072                 17.09
262144                 32.82
524288                 60.70
1048576               175.36

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.38
512                     0.52
1024                    0.64
2048                    0.80
4096                    1.10
8192                    1.72
16384                   2.99
32768                   5.43
65536                   9.21
131072                 17.09
262144                 33.17
524288                 59.94
1048576               171.84

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.32
4                       0.30
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.32
256                     0.38
512                     0.53
1024                    0.64
2048                    0.79
4096                    1.11
8192                    1.73
16384                   3.00
32768                   5.49
65536                   9.13
131072                 17.10
262144                 32.83
524288                 60.38
1048576               164.85

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.30
256                     0.39
512                     0.52
1024                    0.64
2048                    0.79
4096                    1.08
8192                    1.72
16384                   2.98
32768                   5.36
65536                   9.14
131072                 16.83
262144                 32.43
524288                 59.75
1048576               164.25
