
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1048576               168.42

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.49
4                       0.50
8                       0.50
16                      0.50
32                      0.49
64                      0.49
128                     0.52
256                     0.56
512                     0.70
1024                    0.71
2048                    0.90
4096                    1.29
8192                    2.12
16384                   3.39
32768                   5.76
65536                   9.43
131072                 17.29
262144                 32.84
524288                 60.27
1048576               163.69

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.51
16                      0.50
32                      0.51
64                      0.51
128                     0.53
256                     0.55
512                     0.62
1024                    0.74
2048                    0.92
4096                    1.30
8192                    2.16
16384                   3.35
32768                   5.78
65536                   9.54
131072                 17.30
262144                 33.27
524288                 60.53
1048576               165.00

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.51
4                       0.51
8                       0.51
16                      0.51
32                      0.51
64                      0.51
128                     0.53
256                     0.57
512                     0.66
1024                    0.72
2048                    0.93
4096                    1.30
8192                    2.15
16384                   3.38
32768                   5.91
65536                   9.61
131072                 17.45
262144                 33.11
524288                 61.15
1048576               171.50

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.52
4                       0.52
8                       0.53
16                      0.52
32                      0.52
64                      0.52
128                     0.55
256                     0.58
512                     0.65
1024                    0.72
2048                    0.91
4096                    1.29
8192                    2.15
16384                   3.38
32768                   5.80
65536                   9.42
131072                 17.26
262144                 32.83
524288                 61.10
1048576               169.58

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.51
4                       0.52
8                       0.51
16                      0.51
32                      0.50
64                      0.51
128                     0.53
256                     0.55
512                     0.63
1024                    0.73
2048                    0.93
4096                    1.32
8192                    2.16
16384                   3.36
32768                   5.79
65536                   9.54
131072                 17.38
262144                 33.31
524288                 60.39
1048576               172.40

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.50
8                       0.50
16                      0.51
32                      0.51
64                      0.50
128                     0.54
256                     0.59
512                     0.75
1024                    0.71
2048                    0.90
4096                    1.29
8192                    2.10
16384                   3.37
32768                   5.79
65536                   9.46
131072                 17.29
262144                 33.13
524288                 60.61
1048576               166.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.55
2                       0.53
4                       0.52
8                       0.52
16                      0.52
32                      0.53
64                      0.52
128                     0.54
256                     0.59
512                     0.69
1024                    0.74
2048                    0.90
4096                    1.32
8192                    2.13
16384                   3.37
32768                   5.64
65536                   9.40
131072                 17.28
262144                 32.94
524288                 59.52
1048576               168.10

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.50
4                       0.51
8                       0.50
16                      0.50
32                      0.50
64                      0.51
128                     0.53
256                     0.57
512                     0.68
1024                    0.72
2048                    0.90
4096                    1.30
8192                    2.13
16384                   3.40
32768                   5.87
65536                   9.57
131072                 17.28
262144                 33.14
524288                 61.24
1048576               176.05

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.54
2                       0.54
4                       0.52
8                       0.52
16                      0.54
32                      0.55
64                      0.53
128                     0.56
256                     0.60
512                     0.72
1024                    0.72
2048                    0.91
4096                    1.30
8192                    2.14
16384                   3.39
32768                   5.75
65536                   9.43
131072                 17.26
262144                 32.86
524288                 60.77
1048576               169.98

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.52
4                       0.52
8                       0.50
16                      0.51
32                      0.51
64                      0.51
128                     0.54
256                     0.58
512                     0.88
1024                    0.73
2048                    0.91
4096                    1.31
8192                    2.13
16384                   3.41
32768                   5.91
65536                   9.49
131072                 17.47
262144                 33.01
524288                 60.48
1048576               172.59

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.50
16                      0.51
32                      0.51
64                      0.51
128                     0.53
256                     0.56
512                     0.63
1024                    0.74
2048                    0.93
4096                    1.30
8192                    2.13
16384                   3.43
32768                   5.76
65536                   9.43
131072                 17.23
262144                 32.70
524288                 59.48
1048576               163.89

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.56
2                       0.51
4                       0.52
8                       0.50
16                      0.52
32                      0.51
64                      0.50
128                     0.52
256                     0.54
512                     0.64
1024                    0.73
2048                    0.92
4096                    1.31
8192                    2.14
16384                   3.37
32768                   5.81
65536                   9.42
131072                 17.16
262144                 32.80
524288                 60.55
1048576               165.03

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.51
16                      0.51
32                      0.51
64                      0.52
128                     0.52
256                     0.57
512                     0.62
1024                    0.73
2048                    0.91
4096                    1.31
8192                    2.16
16384                   3.39
32768                   5.92
65536                   9.53
131072                 17.29
262144                 33.15
524288                 60.33
1048576               171.96

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.49
4                       0.49
8                       0.49
16                      0.48
32                      0.49
64                      0.50
128                     0.57
256                     0.60
512                     0.64
1024                    0.72
2048                    0.90
4096                    1.28
8192                    2.11
16384                   3.40
32768                   5.75
65536                   9.51
131072                 17.52
262144                 33.24
524288                 58.82
1048576               160.71

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.49
4                       0.48
8                       0.48
16                      0.48
32                      0.49
64                      0.49
128                     0.54
256                     0.59
512                     0.66
1024                    0.71
2048                    0.92
4096                    1.28
8192                    2.12
16384                   3.35
32768                   5.80
65536                   9.35
131072                 17.09
262144                 33.01
524288                 58.32
1048576               165.47
