
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
131072                 17.21
262144                 32.82
524288                 60.31
1048576               157.28

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.31
4                       0.30
8                       0.30
16                      0.31
32                      0.31
64                      0.31
128                     0.31
256                     0.38
512                     0.54
1024                    0.64
2048                    0.80
4096                    1.12
8192                    2.15
16384                   3.41
32768                   5.80
65536                   9.47
131072                 17.25
262144                 32.92
524288                 60.28
1048576               160.47

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.29
4                       0.29
8                       0.29
16                      0.29
32                      0.30
64                      0.29
128                     0.29
256                     0.39
512                     0.52
1024                    0.64
2048                    0.78
4096                    1.09
8192                    2.14
16384                   3.35
32768                   5.81
65536                   9.41
131072                 17.05
262144                 32.76
524288                 62.69
1048576               158.21

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.33
2                       0.32
4                       0.31
8                       0.32
16                      0.32
32                      0.32
64                      0.32
128                     0.33
256                     0.40
512                     0.55
1024                    0.65
2048                    0.81
4096                    1.16
8192                    2.14
16384                   3.39
32768                   5.81
65536                   9.52
131072                 17.31
262144                 33.08
524288                 60.11
1048576               165.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.35
2                       0.34
4                       0.34
8                       0.32
16                      0.33
32                      0.34
64                      0.32
128                     0.31
256                     0.39
512                     0.58
1024                    0.64
2048                    0.79
4096                    1.10
8192                    2.13
16384                   3.31
32768                   5.81
65536                   9.51
131072                 17.26
262144                 33.12
524288                 61.56
1048576               168.58

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.31
256                     0.38
512                     0.55
1024                    0.64
2048                    0.79
4096                    1.11
8192                    2.14
16384                   3.45
32768                   5.91
65536                   9.36
131072                 17.31
262144                 33.19
524288                 60.46
1048576               172.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.32
32                      0.31
64                      0.31
128                     0.29
256                     0.38
512                     0.51
1024                    0.63
2048                    0.80
4096                    1.11
8192                    2.12
16384                   3.39
32768                   5.86
65536                   9.37
131072                 17.14
262144                 32.89
524288                 57.01
1048576               159.12

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.31
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.39
512                     0.53
1024                    0.66
2048                    0.81
4096                    1.14
8192                    2.16
16384                   3.44
32768                   5.85
65536                   9.40
131072                 17.13
262144                 32.75
524288                 60.62
1048576               166.33

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.37
512                     0.55
1024                    0.64
2048                    0.78
4096                    1.13
8192                    2.11
16384                   3.35
32768                   5.89
65536                   9.46
131072                 17.20
262144                 33.22
524288                 60.84
1048576               166.64

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.29
4                       0.29
8                       0.29
16                      0.29
32                      0.29
64                      0.29
128                     0.31
256                     0.39
512                     0.52
1024                    0.63
2048                    0.80
4096                    1.13
8192                    2.12
16384                   3.38
32768                   5.85
65536                   9.38
131072                 17.04
262144                 32.45
524288                 61.45
1048576               167.92

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.30
256                     0.36
512                     0.53
1024                    0.63
2048                    0.80
4096                    1.13
8192                    2.14
16384                   3.44
32768                   5.87
65536                   9.50
131072                 17.40
262144                 33.14
524288                 59.49
1048576               164.63

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.29
256                     0.38
512                     0.55
1024                    0.61
2048                    0.77
4096                    1.10
8192                    2.15
16384                   3.44
32768                   5.87
65536                   9.40
131072                 17.18
262144                 32.87
524288                 60.57
1048576               170.05

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.28
256                     0.36
512                     0.54
1024                    0.63
2048                    0.78
4096                    1.11
8192                    2.14
16384                   3.38
32768                   5.70
65536                   9.33
131072                 17.26
262144                 32.87
524288                 61.58
1048576               160.58

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.32
4                       0.33
8                       0.32
16                      0.32
32                      0.32
64                      0.32
128                     0.32
256                     0.39
512                     0.58
1024                    0.64
2048                    0.81
4096                    1.12
8192                    2.14
16384                   3.37
32768                   5.80
65536                   9.54
131072                 17.30
262144                 33.13
524288                 61.75
1048576               168.04

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.29
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.29
256                     0.39
512                     0.55
1024                    0.64
2048                    0.79
4096                    1.11
8192                    2.14
16384                   3.31
32768                   5.83
65536                   9.31
131072                 17.12
262144                 33.07
524288                 61.06
1048576               170.77

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.29
8                       0.29
16                      0.30
32                      0.30
64                      0.30
128                     0.32
256                     0.39
512                     0.53
1024                    0.64
2048                    0.79
4096                    1.09
8192                    2.14
16384                   3.38
32768                   5.87
65536                   9.45
131072                 17.36
262144                 33.11
524288                 61.87
1048576               155.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.31
256                     0.39
512                     0.54
1024                    0.63
2048                    0.78
4096                    1.11
8192                    2.13
16384                   3.37
32768                   5.78
65536                   9.53
131072                 17.33
262144                 33.18
524288                 60.52
1048576               167.25

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.30
4                       0.29
8                       0.30
16                      0.30
32                      0.29
64                      0.30
128                     0.31
256                     0.37
512                     0.53
1024                    0.65
2048                    0.79
4096                    1.13
8192                    2.15
16384                   3.44
32768                   5.90
65536                   9.50
131072                 17.34
262144                 32.93
524288                 59.53
1048576               166.68

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.29
4                       0.29
8                       0.29
16                      0.29
32                      0.29
64                      0.29
128                     0.29
256                     0.37
512                     0.52
1024                    0.63
2048                    0.81
4096                    1.11
8192                    2.14
16384                   3.42
32768                   5.90
65536                   9.38
131072                 17.24
262144                 33.08
524288                 60.08
1048576               161.48

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.30
4                       0.29
8                       0.30
16                      0.31
32                      0.31
64                      0.30
128                     0.30
256                     0.37
512                     0.53
1024                    0.64
2048                    0.80
4096                    1.12
8192                    2.14
16384                   3.45
32768                   5.83
65536                   9.38
131072                 17.17
262144                 32.82
524288                 61.37
1048576               158.38

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.29
2                       0.29
4                       0.29
8                       0.30
16                      0.29
32                      0.29
64                      0.29
128                     0.30
256                     0.37
512                     0.52
1024                    0.65
2048                    0.79
4096                    1.09
8192                    2.13
16384                   3.36
32768                   5.85
65536                   9.43
131072                 17.36
262144                 33.07
524288                 59.67
1048576               167.55

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.30
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.30
128                     0.30
256                     0.37
512                     0.53
1024                    0.63
2048                    0.79
4096                    1.11
8192                    2.14
16384                   3.33
32768                   5.71
65536                   9.44
131072                 17.12
262144                 32.60
524288                 61.36
1048576               167.65

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.30
2                       0.31
4                       0.30
8                       0.30
16                      0.30
32                      0.30
64                      0.31
128                     0.31
256                     0.37
512                     0.52
1024                    0.65
2048                    0.81
4096                    1.13
8192                    2.13
16384                   3.40
32768                   5.86
65536                   9.42
131072                 17.04
262144                 32.90
524288                 60.58
1048576               162.39

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.31
2                       0.31
4                       0.31
8                       0.31
16                      0.31
32                      0.31
64                      0.31
128                     0.32
256                     0.39
512                     0.54
1024                    0.65
2048                    0.83
4096                    1.13
8192                    2.15
16384                   3.40
32768                   5.77
65536                   9.37
131072                 17.28
262144                 33.07
524288                 59.77
1048576               168.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.32
2                       0.32
4                       0.31
8                       0.31
16                      0.31
32                      0.32
64                      0.31
128                     0.31
256                     0.37
512                     0.53
1024                    0.64
2048                    0.80
4096                    1.12
8192                    2.15
16384                   3.38
32768                   5.85
65536                   9.52
131072                 17.39
262144                 33.17
524288                 60.49
1048576               173.44
