
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
2                       0.56
4                       0.56
8                       0.53
16                      0.56
32                      0.52
64                      0.59
128                     0.69
256                     0.65
512                     0.71
1024                    0.73
2048                    0.94
4096                    1.30
8192                    2.20
16384                   3.92
32768                   6.36
65536                   9.85
131072                 17.89
262144                 33.84
524288                 63.83
1048576               146.51

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.51
4                       0.51
8                       0.51
16                      0.52
32                      0.51
64                      0.51
128                     0.53
256                     0.57
512                     0.66
1024                    0.75
2048                    0.94
4096                    1.33
8192                    2.15
16384                   3.97
32768                   6.45
65536                   9.78
131072                 17.69
262144                 33.83
524288                 62.92
1048576               147.54

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.53
4                       0.53
8                       0.53
16                      0.53
32                      0.53
64                      0.52
128                     0.56
256                     0.58
512                     0.64
1024                    0.76
2048                    0.95
4096                    1.34
8192                    2.18
16384                   3.90
32768                   6.36
65536                   9.76
131072                 17.93
262144                 34.01
524288                 64.87
1048576               147.71

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.55
2                       0.56
4                       0.57
8                       0.56
16                      0.55
32                      0.55
64                      0.56
128                     0.57
256                     0.60
512                     0.67
1024                    0.77
2048                    0.96
4096                    1.39
8192                    2.21
16384                   3.98
32768                   6.30
65536                   9.88
131072                 17.70
262144                 33.95
524288                 63.16
1048576               149.78

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.55
2                       0.54
4                       0.52
8                       0.54
16                      0.52
32                      0.53
64                      0.51
128                     0.54
256                     0.57
512                     0.67
1024                    0.80
2048                    0.96
4096                    1.34
8192                    2.21
16384                   3.93
32768                   6.43
65536                   9.82
131072                 17.70
262144                 33.80
524288                 64.58
1048576               147.16

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.51
256                     0.54
512                     0.61
1024                    0.76
2048                    0.96
4096                    1.33
8192                    2.21
16384                   3.93
32768                   6.33
65536                   9.82
131072                 17.64
262144                 34.10
524288                 63.24
1048576               149.97

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.51
16                      0.51
32                      0.51
64                      0.52
128                     0.55
256                     0.56
512                     0.71
1024                    0.75
2048                    0.92
4096                    1.34
8192                    2.18
16384                   3.87
32768                   6.40
65536                   9.93
131072                 17.74
262144                 33.82
524288                 63.87
1048576               143.57

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.52
8                       0.51
16                      0.51
32                      0.51
64                      0.51
128                     0.53
256                     0.58
512                     0.65
1024                    0.77
2048                    0.95
4096                    1.35
8192                    2.18
16384                   4.00
32768                   6.39
65536                   9.89
131072                 17.85
262144                 34.10
524288                 64.71
1048576               145.96

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.52
4                       0.52
8                       0.52
16                      0.52
32                      0.52
64                      0.52
128                     0.53
256                     0.57
512                     0.71
1024                    0.76
2048                    0.96
4096                    1.33
8192                    2.18
16384                   3.99
32768                   6.35
65536                   9.82
131072                 17.87
262144                 33.94
524288                 64.71
1048576               149.44

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.62
2                       0.54
4                       0.54
8                       0.54
16                      0.55
32                      0.54
64                      0.54
128                     0.57
256                     0.58
512                     0.71
1024                    0.79
2048                    0.96
4096                    1.35
8192                    2.20
16384                   4.06
32768                   6.29
65536                   9.89
131072                 17.72
262144                 33.90
524288                 64.80
1048576               149.60

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.50
4                       0.50
8                       0.51
16                      0.50
32                      0.50
64                      0.51
128                     0.53
256                     0.57
512                     0.65
1024                    0.74
2048                    0.93
4096                    1.30
8192                    2.19
16384                   3.83
32768                   6.38
65536                   9.72
131072                 17.52
262144                 33.82
524288                 64.26
1048576               147.91

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.51
4                       0.51
8                       0.52
16                      0.52
32                      0.51
64                      0.52
128                     0.54
256                     0.56
512                     0.65
1024                    0.77
2048                    0.97
4096                    1.33
8192                    2.20
16384                   3.93
32768                   6.46
65536                   9.94
131072                 17.81
262144                 33.57
524288                 63.61
1048576               142.19

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.50
4                       0.49
8                       0.50
16                      0.50
32                      0.52
64                      0.50
128                     0.56
256                     0.70
512                     0.75
1024                    0.78
2048                    0.97
4096                    1.34
8192                    2.20
16384                   4.02
32768                   6.36
65536                   9.78
131072                 17.80
262144                 34.22
524288                 64.24
1048576               143.04

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.52
4                       0.51
8                       0.52
16                      0.52
32                      0.52
64                      0.52
128                     0.53
256                     0.57
512                     0.63
1024                    0.76
2048                    0.94
4096                    1.35
8192                    2.19
16384                   4.01
32768                   6.39
65536                   9.77
131072                 17.70
262144                 33.96
524288                 64.94
1048576               156.87

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.50
4                       0.51
8                       0.50
16                      0.51
32                      0.50
64                      0.50
128                     0.52
256                     0.59
512                     0.73
1024                    0.73
2048                    0.93
4096                    1.32
8192                    2.20
16384                   3.97
32768                   6.30
65536                   9.83
131072                 17.84
262144                 34.07
524288                 64.16
1048576               144.42

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.57
2                       0.51
4                       0.53
8                       0.52
16                      0.51
32                      0.54
64                      0.51
128                     0.54
256                     0.56
512                     0.65
1024                    0.76
2048                    0.96
4096                    1.33
8192                    2.18
16384                   3.97
32768                   6.33
65536                   9.83
131072                 17.72
262144                 33.81
524288                 63.60
1048576               143.83

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.56
2                       0.52
4                       0.51
8                       0.51
16                      0.53
32                      0.50
64                      0.51
128                     0.53
256                     0.59
512                     0.78
1024                    0.78
2048                    0.95
4096                    1.35
8192                    2.18
16384                   3.95
32768                   6.35
65536                   9.83
131072                 17.83
262144                 33.71
524288                 64.02
1048576               152.87

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.52
2                       0.52
4                       0.53
8                       0.52
16                      0.53
32                      0.52
64                      0.53
128                     0.53
256                     0.56
512                     0.70
1024                    0.76
2048                    0.97
4096                    1.36
8192                    2.23
16384                   4.02
32768                   6.46
65536                   9.88
131072                 18.01
262144                 33.92
524288                 64.98
1048576               150.04

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.49
16                      0.51
32                      0.50
64                      0.50
128                     0.54
256                     0.56
512                     0.69
1024                    0.76
2048                    0.94
4096                    1.33
8192                    2.16
16384                   3.99
32768                   6.36
65536                   9.83
131072                 17.67
262144                 33.76
524288                 63.89
1048576               146.84

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.51
16                      0.51
32                      0.50
64                      0.50
128                     0.54
256                     0.54
512                     0.60
1024                    0.79
2048                    0.95
4096                    1.30
8192                    2.18
16384                   4.01
32768                   6.45
65536                   9.77
131072                 17.70
262144                 33.47
524288                 62.53
1048576               143.67

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.50
16                      0.50
32                      0.50
64                      0.51
128                     0.52
256                     0.55
512                     0.66
1024                    0.75
2048                    0.93
4096                    1.33
8192                    2.19
16384                   4.00
32768                   6.40
65536                   9.86
131072                 17.64
262144                 33.65
524288                 63.70
1048576               148.43

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.51
4                       0.53
8                       0.52
16                      0.51
32                      0.51
64                      0.51
128                     0.53
256                     0.59
512                     0.69
1024                    0.76
2048                    0.96
4096                    1.35
8192                    2.19
16384                   4.02
32768                   6.36
65536                   9.81
131072                 18.04
262144                 33.90
524288                 64.91
1048576               146.75
