
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
256                     0.56
512                     0.62
1024                    0.71
2048                    0.93
4096                    1.33
8192                    1.77
16384                   3.03
32768                   5.43
65536                   9.05
131072                 16.91
262144                 32.59
524288                 60.65
1048576               163.71

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.48
2                       0.50
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.50
128                     0.52
256                     0.55
512                     0.63
1024                    0.71
2048                    0.91
4096                    1.32
8192                    1.77
16384                   3.02
32768                   5.38
65536                   9.05
131072                 16.97
262144                 32.55
524288                 60.49
1048576               172.39

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.61
2                       0.59
4                       0.54
8                       0.57
16                      0.53
32                      0.60
64                      0.59
128                     0.63
256                     0.67
512                     0.79
1024                    0.71
2048                    0.92
4096                    1.35
8192                    1.79
16384                   3.03
32768                   5.53
65536                   9.07
131072                 16.93
262144                 32.74
524288                 62.08
1048576               171.61

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.49
4                       0.48
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.53
512                     0.62
1024                    0.70
2048                    0.89
4096                    1.30
8192                    1.75
16384                   3.03
32768                   5.46
65536                   9.01
131072                 16.94
262144                 32.64
524288                 60.63
1048576               158.45

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.51
4                       0.52
8                       0.52
16                      0.52
32                      0.52
64                      0.52
128                     0.56
256                     0.58
512                     0.69
1024                    0.73
2048                    0.92
4096                    1.33
8192                    1.81
16384                   3.09
32768                   5.55
65536                   9.09
131072                 16.92
262144                 32.74
524288                 60.15
1048576               169.69

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.50
16                      0.50
32                      0.51
64                      0.52
128                     0.54
256                     0.55
512                     0.66
1024                    0.71
2048                    0.92
4096                    1.34
8192                    1.80
16384                   3.05
32768                   5.46
65536                   8.99
131072                 16.88
262144                 32.31
524288                 60.94
1048576               166.21

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.51
2                       0.51
4                       0.51
8                       0.52
16                      0.51
32                      0.52
64                      0.53
128                     0.55
256                     0.58
512                     0.65
1024                    0.71
2048                    0.92
4096                    1.34
8192                    1.80
16384                   3.07
32768                   5.54
65536                   9.22
131072                 17.06
262144                 32.75
524288                 58.33
1048576               167.35

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.49
16                      0.50
32                      0.50
64                      0.50
128                     0.52
256                     0.56
512                     0.66
1024                    0.70
2048                    0.92
4096                    1.31
8192                    1.77
16384                   3.00
32768                   5.46
65536                   9.01
131072                 16.90
262144                 32.55
524288                 58.73
1048576               168.35

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.53
2                       0.52
4                       0.52
8                       0.51
16                      0.52
32                      0.53
64                      0.51
128                     0.53
256                     0.58
512                     0.67
1024                    0.72
2048                    0.91
4096                    1.33
8192                    1.80
16384                   3.04
32768                   5.53
65536                   9.11
131072                 17.02
262144                 32.65
524288                 59.77
1048576               166.45

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.50
4                       0.51
8                       0.51
16                      0.50
32                      0.51
64                      0.50
128                     0.54
256                     0.56
512                     0.63
1024                    0.72
2048                    0.92
4096                    1.32
8192                    1.80
16384                   3.06
32768                   5.47
65536                   9.00
131072                 16.80
262144                 32.22
524288                 58.21
1048576               165.49

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.50
4                       0.51
8                       0.50
16                      0.50
32                      0.50
64                      0.50
128                     0.52
256                     0.55
512                     0.58
1024                    0.70
2048                    0.89
4096                    1.30
8192                    1.75
16384                   2.97
32768                   5.43
65536                   9.09
131072                 17.10
262144                 32.81
524288                 60.58
1048576               162.68

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.48
2                       0.49
4                       0.50
8                       0.48
16                      0.49
32                      0.49
64                      0.49
128                     0.52
256                     0.55
512                     0.63
1024                    0.71
2048                    0.90
4096                    1.33
8192                    1.78
16384                   3.03
32768                   5.53
65536                   8.95
131072                 16.84
262144                 32.74
524288                 61.12
1048576               172.94

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.50
2                       0.50
4                       0.51
8                       0.50
16                      0.51
32                      0.51
64                      0.51
128                     0.53
256                     0.57
512                     0.72
1024                    0.73
2048                    0.94
4096                    1.35
8192                    1.82
16384                   3.00
32768                   5.44
65536                   9.15
131072                 16.79
262144                 32.53
524288                 60.12
1048576               166.56

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.48
2                       0.49
4                       0.49
8                       0.49
16                      0.48
32                      0.48
64                      0.49
128                     0.52
256                     0.56
512                     0.62
1024                    0.71
2048                    0.92
4096                    1.33
8192                    1.79
16384                   3.00
32768                   5.48
65536                   9.18
131072                 16.91
262144                 32.42
524288                 59.39
1048576               164.21

# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
1                       0.49
2                       0.50
4                       0.50
8                       0.50
16                      0.49
32                      0.50
64                      0.50
128                     0.53
256                     0.57
512                     0.63
1024                    0.70
2048                    0.90
4096                    1.32
8192                    1.76
16384                   3.05
32768                   5.47
65536                   9.17
131072                 16.87
262144                 32.56
524288                 58.99
1048576               168.06
