
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 1.88
001: 1 0.67
002: 1 0.69
003: 1 0.70
004: 1 0.69
005: 1 0.68
006: 1 0.66
007: 1 0.68
008: 1 0.68
009: 1 0.67
010: 1 0.68
011: 1 0.68
012: 1 0.70
013: 1 0.68
014: 1 0.67
015: 1 0.67
016: 1 0.68
017: 1 0.70
018: 1 0.69
019: 1 0.68
020: 1 0.69
021: 1 0.67
022: 1 0.68
023: 1 0.69
024: 1 0.41
025: 1 0.41
026: 1 0.41
027: 1 0.40
028: 1 0.40
1                       0.68
000: 2 1.89
001: 2 0.71
002: 2 0.73
003: 2 0.72
004: 2 0.72
005: 2 0.72
006: 2 0.72
007: 2 0.72
008: 2 0.71
009: 2 0.72
010: 2 0.73
011: 2 0.73
012: 2 0.72
013: 2 0.71
014: 2 0.70
015: 2 0.73
016: 2 0.74
017: 2 0.74
018: 2 0.73
019: 2 0.73
020: 2 0.73
021: 2 0.71
022: 2 0.73
023: 2 0.70
024: 2 0.42
025: 2 0.42
026: 2 0.41
027: 2 0.41
028: 2 0.41
2                       0.71
000: 4 1.86
001: 4 0.69
002: 4 0.70
003: 4 0.69
004: 4 0.70
005: 4 0.71
006: 4 0.70
007: 4 0.71
008: 4 0.69
009: 4 0.69
010: 4 0.70
011: 4 0.70
012: 4 0.69
013: 4 0.70
014: 4 0.69
015: 4 0.69
016: 4 0.70
017: 4 0.72
018: 4 0.70
019: 4 0.68
020: 4 0.70
021: 4 0.69
022: 4 0.69
023: 4 0.69
024: 4 0.42
025: 4 0.42
026: 4 0.42
027: 4 0.42
028: 4 0.42
4                       0.69
000: 8 1.85
001: 8 0.66
002: 8 0.67
003: 8 0.68
004: 8 0.69
005: 8 0.69
006: 8 0.68
007: 8 0.66
008: 8 0.70
009: 8 0.69
010: 8 0.68
011: 8 0.70
012: 8 0.70
013: 8 0.69
014: 8 0.68
015: 8 0.69
016: 8 0.69
017: 8 0.70
018: 8 0.70
019: 8 0.68
020: 8 0.69
021: 8 0.68
022: 8 0.68
023: 8 0.66
024: 8 0.39
025: 8 0.39
026: 8 0.39
027: 8 0.38
028: 8 0.38
8                       0.67
000: 16 1.88
001: 16 0.69
002: 16 0.68
003: 16 0.69
004: 16 0.69
005: 16 0.70
006: 16 0.69
007: 16 0.69
008: 16 0.70
009: 16 0.69
010: 16 0.70
011: 16 0.70
012: 16 0.68
013: 16 0.69
014: 16 0.69
015: 16 0.69
016: 16 0.69
017: 16 0.70
018: 16 0.69
019: 16 0.69
020: 16 0.68
021: 16 0.69
022: 16 0.69
023: 16 0.69
024: 16 0.41
025: 16 0.41
026: 16 0.41
027: 16 0.41
028: 16 0.41
16                      0.68
000: 32 1.89
001: 32 0.70
002: 32 0.70
003: 32 0.72
004: 32 0.71
005: 32 0.73
006: 32 0.70
007: 32 0.71
008: 32 0.70
009: 32 0.72
010: 32 0.73
011: 32 0.71
012: 32 0.70
013: 32 0.71
014: 32 0.71
015: 32 0.71
016: 32 0.70
017: 32 0.72
018: 32 0.73
019: 32 0.71
020: 32 0.73
021: 32 0.72
022: 32 0.71
023: 32 0.72
024: 32 0.42
025: 32 0.42
026: 32 0.42
027: 32 0.41
028: 32 0.41
32                      0.70
000: 64 1.86
001: 64 0.69
002: 64 0.68
003: 64 0.69
004: 64 0.69
005: 64 0.69
006: 64 0.70
007: 64 0.69
008: 64 0.69
009: 64 0.68
010: 64 0.70
011: 64 0.70
012: 64 0.69
013: 64 0.71
014: 64 0.71
015: 64 0.68
016: 64 0.70
017: 64 0.71
018: 64 0.68
019: 64 0.69
020: 64 0.70
021: 64 0.68
022: 64 0.70
023: 64 0.70
024: 64 0.43
025: 64 0.43
026: 64 0.43
027: 64 0.43
028: 64 0.42
64                      0.69
000: 128 1.86
001: 128 0.70
002: 128 0.72
003: 128 0.71
004: 128 0.71
005: 128 0.71
006: 128 0.72
007: 128 0.72
008: 128 0.71
009: 128 0.71
010: 128 0.71
011: 128 0.71
012: 128 0.71
013: 128 0.70
014: 128 0.70
015: 128 0.72
016: 128 0.71
017: 128 0.71
018: 128 0.71
019: 128 0.69
020: 128 0.70
021: 128 0.70
022: 128 0.70
023: 128 0.71
024: 128 0.43
025: 128 0.43
026: 128 0.43
027: 128 0.43
028: 128 0.43
128                     0.70
000: 256 2.01
001: 256 0.87
002: 256 0.84
003: 256 0.86
004: 256 0.85
005: 256 0.85
006: 256 0.84
007: 256 0.84
008: 256 0.84
009: 256 0.85
010: 256 0.84
011: 256 0.87
012: 256 0.87
013: 256 0.85
014: 256 0.85
015: 256 0.86
016: 256 0.86
017: 256 0.86
018: 256 0.86
019: 256 0.84
020: 256 0.86
021: 256 0.86
022: 256 0.84
023: 256 0.84
024: 256 0.52
025: 256 0.51
026: 256 0.52
027: 256 0.51
028: 256 0.51
256                     0.83
000: 512 2.10
001: 512 0.98
002: 512 0.97
003: 512 0.98
004: 512 0.98
005: 512 0.97
006: 512 0.98
007: 512 0.96
008: 512 0.97
009: 512 0.97
010: 512 0.95
011: 512 0.95
012: 512 0.97
013: 512 0.97
014: 512 0.98
015: 512 0.95
016: 512 0.99
017: 512 0.98
018: 512 0.97
019: 512 0.96
020: 512 0.97
021: 512 0.95
022: 512 0.97
023: 512 0.98
024: 512 0.61
025: 512 0.60
026: 512 0.60
027: 512 0.60
028: 512 0.59
512                     0.94
000: 1024 2.19
001: 1024 1.14
002: 1024 1.12
003: 1024 1.12
004: 1024 1.15
005: 1024 1.13
006: 1024 1.13
007: 1024 1.14
008: 1024 1.11
009: 1024 1.11
010: 1024 1.12
