
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 2.36
001: 1 0.91
002: 1 0.92
003: 1 0.90
004: 1 0.94
005: 1 0.93
006: 1 0.91
007: 1 0.91
008: 1 0.91
009: 1 0.94
010: 1 0.90
011: 1 0.91
012: 1 0.92
013: 1 0.89
014: 1 0.92
015: 1 0.96
016: 1 0.91
017: 1 0.91
018: 1 0.93
019: 1 0.93
020: 1 0.91
021: 1 0.94
022: 1 0.91
023: 1 0.90
024: 1 0.46
025: 1 0.45
026: 1 0.45
027: 1 0.48
028: 1 0.45
029: 1 0.46
030: 1 0.46
031: 1 0.46
032: 1 0.46
033: 1 0.47
034: 1 0.45
035: 1 0.45
036: 1 0.46
037: 1 0.47
038: 1 0.48
039: 1 0.45
040: 1 0.45
041: 1 0.48
042: 1 0.47
1                       0.75
000: 2 2.40
001: 2 0.95
002: 2 0.92
003: 2 0.92
004: 2 0.97
005: 2 0.93
006: 2 0.96
007: 2 0.94
008: 2 0.95
009: 2 0.97
010: 2 0.95
011: 2 0.96
012: 2 0.98
013: 2 0.95
014: 2 0.93
015: 2 0.97
016: 2 0.96
017: 2 0.96
018: 2 0.97
019: 2 0.95
020: 2 0.94
021: 2 0.99
022: 2 0.95
023: 2 0.96
024: 2 0.49
025: 2 0.49
026: 2 0.49
027: 2 0.49
028: 2 0.48
029: 2 0.50
030: 2 0.49
031: 2 0.49
032: 2 0.49
033: 2 0.48
034: 2 0.49
035: 2 0.49
036: 2 0.49
037: 2 0.50
038: 2 0.49
039: 2 0.48
040: 2 0.49
041: 2 0.49
042: 2 0.48
2                       0.78
000: 4 2.29
001: 4 0.88
002: 4 0.86
003: 4 0.85
004: 4 0.90
005: 4 0.85
006: 4 0.86
007: 4 0.86
008: 4 0.85
009: 4 0.89
010: 4 0.86
011: 4 0.87
012: 4 0.88
013: 4 0.87
014: 4 0.87
015: 4 0.91
016: 4 0.88
017: 4 0.87
018: 4 0.86
019: 4 0.86
020: 4 0.87
021: 4 0.89
022: 4 0.86
023: 4 0.86
024: 4 0.44
025: 4 0.44
026: 4 0.44
027: 4 0.45
028: 4 0.44
029: 4 0.44
030: 4 0.44
031: 4 0.43
032: 4 0.43
033: 4 0.44
034: 4 0.44
035: 4 0.44
036: 4 0.44
037: 4 0.45
038: 4 0.44
039: 4 0.44
040: 4 0.44
041: 4 0.44
042: 4 0.45
4                       0.71
000: 8 2.37
001: 8 0.95
002: 8 0.95
003: 8 0.95
004: 8 0.95
005: 8 0.92
006: 8 0.95
007: 8 0.95
008: 8 0.91
009: 8 0.95
010: 8 0.94
011: 8 0.95
012: 8 0.95
013: 8 0.94
014: 8 0.94
015: 8 0.97
016: 8 0.96
017: 8 0.94
018: 8 0.94
019: 8 0.95
020: 8 0.96
021: 8 0.97
022: 8 0.92
023: 8 0.95
024: 8 0.48
025: 8 0.48
026: 8 0.49
027: 8 0.47
028: 8 0.48
029: 8 0.47
030: 8 0.47
031: 8 0.47
032: 8 0.48
033: 8 0.46
034: 8 0.48
035: 8 0.49
036: 8 0.47
037: 8 0.48
038: 8 0.49
039: 8 0.48
040: 8 0.49
041: 8 0.49
042: 8 0.49
8                       0.77
000: 16 2.34
001: 16 0.91
002: 16 0.92
003: 16 0.89
004: 16 0.93
005: 16 0.89
006: 16 0.90
007: 16 0.88
008: 16 0.90
009: 16 0.93
010: 16 0.90
011: 16 0.89
012: 16 0.90
013: 16 0.90
014: 16 0.91
015: 16 0.92
016: 16 0.89
017: 16 0.91
018: 16 0.92
019: 16 0.89
020: 16 0.91
021: 16 0.91
022: 16 0.89
023: 16 0.91
024: 16 0.45
025: 16 0.46
026: 16 0.45
027: 16 0.46
028: 16 0.47
029: 16 0.47
030: 16 0.45
031: 16 0.46
032: 16 0.46
033: 16 0.46
034: 16 0.47
035: 16 0.46
036: 16 0.45
037: 16 0.46
038: 16 0.46
039: 16 0.46
040: 16 0.46
041: 16 0.46
042: 16 0.46
16                      0.74
000: 32 2.30
001: 32 0.91
002: 32 0.90
003: 32 0.91
004: 32 0.93
005: 32 0.90
006: 32 0.90
007: 32 0.91
008: 32 0.90
009: 32 0.94
010: 32 0.91
011: 32 0.89
012: 32 0.90
013: 32 0.92
014: 32 0.89
015: 32 0.94
016: 32 0.91
017: 32 0.89
018: 32 0.89
019: 32 0.89
020: 32 0.89
021: 32 0.92
022: 32 0.90
023: 32 0.91
024: 32 0.47
025: 32 0.46
026: 32 0.47
027: 32 0.48
028: 32 0.46
029: 32 0.47
030: 32 0.47
031: 32 0.46
032: 32 0.47
033: 32 0.48
034: 32 0.47
035: 32 0.47
036: 32 0.46
037: 32 0.48
038: 32 0.47
039: 32 0.46
040: 32 0.47
041: 32 0.48
042: 32 0.47
32                      0.75
000: 64 2.34
001: 64 0.94
002: 64 0.93
003: 64 0.92
004: 64 0.96
005: 64 0.94
006: 64 0.92
007: 64 0.94
008: 64 0.92
009: 64 0.97
010: 64 0.94
011: 64 0.94
012: 64 0.93
013: 64 0.93
014: 64 0.93
015: 64 0.96
016: 64 0.94
017: 64 0.93
018: 64 0.94
019: 64 0.92
020: 64 0.93
021: 64 0.96
022: 64 0.94
023: 64 0.93
024: 64 0.50
025: 64 0.49
026: 64 0.49
027: 64 0.50
028: 64 0.48
029: 64 0.50
030: 64 0.50
031: 64 0.50
032: 64 0.50
033: 64 0.50
034: 64 0.49
035: 64 0.49
036: 64 0.50
037: 64 0.48
038: 64 0.50
039: 64 0.50
040: 64 0.48
041: 64 0.51
042: 64 0.50
64                      0.78
000: 128 2.36
