
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 2.03
001: 1 0.78
002: 1 0.76
003: 1 0.77
004: 1 0.75
005: 1 0.77
006: 1 0.77
007: 1 0.77
008: 1 0.77
009: 1 0.78
010: 1 0.76
011: 1 0.78
012: 1 0.76
013: 1 0.77
014: 1 0.77
015: 1 0.77
016: 1 0.78
017: 1 0.78
018: 1 0.78
019: 1 0.77
020: 1 0.76
021: 1 0.77
022: 1 0.76
023: 1 0.78
024: 1 0.46
025: 1 0.46
026: 1 0.46
027: 1 0.45
028: 1 0.46
029: 1 0.45
030: 1 0.45
031: 1 0.46
1                       0.73
000: 2 2.08
001: 2 0.84
002: 2 0.82
003: 2 0.84
004: 2 0.82
005: 2 0.83
006: 2 0.84
007: 2 0.84
008: 2 0.82
009: 2 0.82
010: 2 0.83
011: 2 0.84
012: 2 0.84
013: 2 0.84
014: 2 0.82
015: 2 0.83
016: 2 0.83
017: 2 0.84
018: 2 0.84
019: 2 0.83
020: 2 0.84
021: 2 0.84
022: 2 0.84
023: 2 0.83
024: 2 0.52
025: 2 0.51
026: 2 0.51
027: 2 0.51
028: 2 0.51
029: 2 0.50
030: 2 0.51
031: 2 0.51
2                       0.79
000: 4 2.08
001: 4 0.87
002: 4 0.87
003: 4 0.86
004: 4 0.85
005: 4 0.87
006: 4 0.86
007: 4 0.87
008: 4 0.87
009: 4 0.82
010: 4 0.86
011: 4 0.86
012: 4 0.86
013: 4 0.86
014: 4 0.85
015: 4 0.87
016: 4 0.86
017: 4 0.84
018: 4 0.84
019: 4 0.85
020: 4 0.86
021: 4 0.84
022: 4 0.87
023: 4 0.85
024: 4 0.52
025: 4 0.51
026: 4 0.52
027: 4 0.52
028: 4 0.51
029: 4 0.51
030: 4 0.51
031: 4 0.52
4                       0.81
000: 8 2.13
001: 8 0.90
002: 8 0.89
003: 8 0.89
004: 8 0.88
005: 8 0.90
006: 8 0.91
007: 8 0.89
008: 8 0.89
009: 8 0.89
010: 8 0.89
011: 8 0.89
012: 8 0.90
013: 8 0.89
014: 8 0.88
015: 8 0.87
016: 8 0.89
017: 8 0.89
018: 8 0.91
019: 8 0.90
020: 8 0.89
021: 8 0.89
022: 8 0.89
023: 8 0.88
024: 8 0.55
025: 8 0.55
026: 8 0.56
027: 8 0.55
028: 8 0.55
029: 8 0.54
030: 8 0.54
031: 8 0.54
8                       0.84
000: 16 2.07
001: 16 0.85
002: 16 0.84
003: 16 0.83
004: 16 0.84
005: 16 0.85
006: 16 0.87
007: 16 0.86
008: 16 0.85
009: 16 0.84
010: 16 0.85
011: 16 0.83
012: 16 0.85
013: 16 0.86
014: 16 0.83
015: 16 0.85
016: 16 0.85
017: 16 0.85
018: 16 0.85
019: 16 0.87
020: 16 0.85
021: 16 0.84
022: 16 0.87
023: 16 0.86
024: 16 0.53
025: 16 0.53
026: 16 0.53
027: 16 0.53
028: 16 0.52
029: 16 0.52
030: 16 0.52
031: 16 0.52
16                      0.81
000: 32 2.01
001: 32 0.80
002: 32 0.79
003: 32 0.78
004: 32 0.81
005: 32 0.80
006: 32 0.80
007: 32 0.80
008: 32 0.81
009: 32 0.80
010: 32 0.80
011: 32 0.80
012: 32 0.81
013: 32 0.81
014: 32 0.79
015: 32 0.81
016: 32 0.80
017: 32 0.80
018: 32 0.80
019: 32 0.82
020: 32 0.81
021: 32 0.80
022: 32 0.80
023: 32 0.78
024: 32 0.46
025: 32 0.47
026: 32 0.46
027: 32 0.47
028: 32 0.46
029: 32 0.46
030: 32 0.46
031: 32 0.46
32                      0.75
000: 64 2.01
001: 64 0.79
002: 64 0.81
003: 64 0.81
004: 64 0.80
005: 64 0.80
006: 64 0.78
007: 64 0.80
008: 64 0.82
009: 64 0.79
010: 64 0.80
011: 64 0.80
012: 64 0.81
013: 64 0.79
014: 64 0.82
015: 64 0.80
016: 64 0.79
017: 64 0.80
018: 64 0.81
019: 64 0.81
020: 64 0.80
021: 64 0.80
022: 64 0.81
023: 64 0.81
024: 64 0.47
025: 64 0.48
026: 64 0.47
027: 64 0.47
028: 64 0.47
029: 64 0.47
030: 64 0.46
031: 64 0.47
64                      0.76
000: 128 2.07
001: 128 0.82
002: 128 0.82
003: 128 0.82
004: 128 0.82
005: 128 0.83
006: 128 0.83
007: 128 0.83
008: 128 0.82
009: 128 0.82
