
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 1.96
001: 1 0.79
002: 1 0.78
003: 1 0.80
004: 1 0.78
005: 1 0.79
006: 1 0.79
007: 1 0.80
008: 1 0.78
009: 1 0.77
010: 1 0.78
011: 1 0.79
012: 1 0.78
013: 1 0.78
014: 1 0.79
015: 1 0.78
016: 1 0.78
017: 1 0.79
018: 1 0.80
019: 1 0.79
020: 1 0.78
021: 1 0.79
022: 1 0.78
023: 1 0.77
024: 1 0.44
025: 1 0.44
026: 1 0.44
027: 1 0.44
1                       0.78
000: 2 1.94
001: 2 0.78
002: 2 0.80
003: 2 0.78
004: 2 0.78
005: 2 0.77
006: 2 0.79
007: 2 0.79
008: 2 0.79
009: 2 0.78
010: 2 0.79
011: 2 0.78
012: 2 0.81
013: 2 0.78
014: 2 0.80
015: 2 0.78
016: 2 0.81
017: 2 0.79
018: 2 0.80
019: 2 0.79
020: 2 0.78
021: 2 0.79
022: 2 0.80
023: 2 0.78
024: 2 0.43
025: 2 0.44
026: 2 0.44
027: 2 0.43
2                       0.78
000: 4 1.95
001: 4 0.80
002: 4 0.81
003: 4 0.81
004: 4 0.80
005: 4 0.80
006: 4 0.79
007: 4 0.81
008: 4 0.82
009: 4 0.82
010: 4 0.80
011: 4 0.80
012: 4 0.80
013: 4 0.81
014: 4 0.80
015: 4 0.80
016: 4 0.82
017: 4 0.82
018: 4 0.81
019: 4 0.80
020: 4 0.81
021: 4 0.80
022: 4 0.81
023: 4 0.83
024: 4 0.45
025: 4 0.45
026: 4 0.46
027: 4 0.45
4                       0.80
000: 8 1.93
001: 8 0.79
002: 8 0.79
003: 8 0.78
004: 8 0.77
005: 8 0.78
006: 8 0.77
007: 8 0.79
008: 8 0.77
009: 8 0.78
010: 8 0.78
011: 8 0.79
012: 8 0.78
013: 8 0.79
014: 8 0.79
015: 8 0.78
016: 8 0.77
017: 8 0.79
018: 8 0.79
019: 8 0.78
020: 8 0.79
021: 8 0.77
022: 8 0.78
023: 8 0.80
024: 8 0.45
025: 8 0.44
026: 8 0.45
027: 8 0.45
8                       0.77
000: 16 1.98
001: 16 0.82
002: 16 0.83
003: 16 0.82
004: 16 0.84
005: 16 0.83
006: 16 0.86
007: 16 0.83
008: 16 0.83
009: 16 0.84
010: 16 0.83
011: 16 0.83
012: 16 0.84
013: 16 0.84
014: 16 0.83
015: 16 0.84
016: 16 0.84
017: 16 0.85
018: 16 0.82
019: 16 0.83
020: 16 0.85
021: 16 0.83
022: 16 0.84
023: 16 0.84
024: 16 0.47
025: 16 0.47
026: 16 0.48
027: 16 0.47
16                      0.82
000: 32 1.92
001: 32 0.77
002: 32 0.78
003: 32 0.79
004: 32 0.76
005: 32 0.78
006: 32 0.78
007: 32 0.75
008: 32 0.75
009: 32 0.79
010: 32 0.77
011: 32 0.78
012: 32 0.77
013: 32 0.77
014: 32 0.78
015: 32 0.74
016: 32 0.77
017: 32 0.78
018: 32 0.78
019: 32 0.77
020: 32 0.79
021: 32 0.76
022: 32 0.77
023: 32 0.77
024: 32 0.44
025: 32 0.44
026: 32 0.44
027: 32 0.44
32                      0.76
000: 64 1.93
001: 64 0.76
002: 64 0.77
003: 64 0.78
004: 64 0.76
005: 64 0.76
006: 64 0.78
007: 64 0.78
008: 64 0.76
009: 64 0.75
010: 64 0.77
011: 64 0.76
012: 64 0.76
013: 64 0.77
014: 64 0.76
015: 64 0.76
016: 64 0.78
017: 64 0.80
018: 64 0.79
019: 64 0.77
020: 64 0.77
021: 64 0.75
022: 64 0.78
023: 64 0.77
024: 64 0.43
025: 64 0.42
026: 64 0.43
027: 64 0.42
64                      0.76
000: 128 1.97
001: 128 0.82
002: 128 0.81
003: 128 0.82
004: 128 0.81
005: 128 0.80
006: 128 0.82
007: 128 0.81
008: 128 0.82
009: 128 0.81
010: 128 0.80
011: 128 0.82
012: 128 0.80
013: 128 0.80
014: 128 0.80
015: 128 0.81
016: 128 0.82
017: 128 0.83
018: 128 0.82
019: 128 0.82
020: 128 0.80
021: 128 0.81
022: 128 0.81
023: 128 0.82
024: 128 0.45
025: 128 0.45
026: 128 0.46
027: 128 0.45
128                     0.80
000: 256 2.03
001: 256 0.87
002: 256 0.87
003: 256 0.87
004: 256 0.88
005: 256 0.86
006: 256 0.88
007: 256 0.87
008: 256 0.87
009: 256 0.88
010: 256 0.88
011: 256 0.89
012: 256 0.89
013: 256 0.86
014: 256 0.89
015: 256 0.85
016: 256 0.89
017: 256 0.89
018: 256 0.88
019: 256 0.88
020: 256 0.87
021: 256 0.87
022: 256 0.85
023: 256 0.90
024: 256 0.50
025: 256 0.50
026: 256 0.50
027: 256 0.51
256                     0.86
000: 512 2.14
001: 512 1.00
002: 512 1.00
003: 512 1.00
004: 512 1.01
005: 512 0.99
006: 512 1.00
007: 512 1.01
008: 512 0.98
009: 512 1.02
010: 512 1.00
011: 512 1.00
012: 512 1.00
013: 512 1.00
014: 512 0.98
015: 512 0.98
016: 512 0.99
017: 512 0.99
018: 512 0.99
019: 512 1.00
020: 512 1.00
021: 512 1.00
022: 512 0.99
023: 512 1.00
024: 512 0.57
025: 512 0.57
026: 512 0.57
027: 512 0.57
512                     0.98
000: 1024 2.19
001: 1024 1.15
002: 1024 1.15
003: 1024 1.17
004: 1024 1.16
005: 1024 1.17
006: 1024 1.16
007: 1024 1.17
008: 1024 1.16
009: 1024 1.16
010: 1024 1.16
011: 1024 1.15
012: 1024 1.16
013: 1024 1.16
014: 1024 1.16
015: 1024 1.15
016: 1024 1.16
017: 1024 1.17
018: 1024 1.15
019: 1024 1.16
020: 1024 1.17
021: 1024 1.17
022: 1024 1.16
023: 1024 1.17
024: 1024 0.67
025: 1024 0.66
026: 1024 0.68
027: 1024 0.66
1024                    1.13
000: 2048 2.33
001: 2048 1.38
002: 2048 1.36
003: 2048 1.36
004: 2048 1.34
005: 2048 1.37
006: 2048 1.35
007: 2048 1.37
008: 2048 1.36
009: 2048 1.38
010: 2048 1.33
011: 2048 1.34
012: 2048 1.37
013: 2048 1.37
014: 2048 1.36
015: 2048 1.35
016: 2048 1.34
017: 2048 1.34
018: 2048 1.38
019: 2048 1.38
020: 2048 1.37
021: 2048 1.36
022: 2048 1.33
023: 2048 1.39
024: 2048 0.83
025: 2048 0.82
026: 2048 0.83
027: 2048 0.84
2048                    1.32
000: 4096 2.87
001: 4096 1.88
002: 4096 1.87
003: 4096 1.88
004: 4096 1.87
005: 4096 1.89
006: 4096 1.90
007: 4096 1.85
008: 4096 1.87
009: 4096 1.88
010: 4096 1.85
011: 4096 1.89
012: 4096 1.87
013: 4096 1.84
014: 4096 1.87
015: 4096 1.88
016: 4096 1.87
017: 4096 1.88
018: 4096 1.88
019: 4096 1.88
020: 4096 1.88
021: 4096 1.87
022: 4096 1.86
023: 4096 1.86
024: 4096 1.00
025: 4096 1.01
026: 4096 1.00
027: 4096 0.99
4096                    1.78
000: 8192 3.97
001: 8192 2.99
002: 8192 2.96
003: 8192 2.98
004: 8192 2.97
005: 8192 2.98
006: 8192 3.01
007: 8192 2.99
008: 8192 2.98
009: 8192 2.98
010: 8192 2.99
011: 8192 2.99
012: 8192 2.99
013: 8192 2.98
014: 8192 2.98
015: 8192 3.00
016: 8192 3.00
017: 8192 3.00
018: 8192 2.99
019: 8192 2.98
020: 8192 2.99
021: 8192 2.99
022: 8192 3.00
023: 8192 2.99
024: 8192 1.58
025: 8192 1.56
026: 8192 1.60
027: 8192 1.59
8192                    2.82
000: 16384 5.61
001: 16384 4.64
002: 16384 4.60
003: 16384 4.56
004: 16384 4.58
005: 16384 4.63
006: 16384 4.60
007: 16384 4.62
008: 16384 4.59
009: 16384 4.63
010: 16384 4.60
011: 16384 4.63
012: 16384 4.61
013: 16384 4.64
014: 16384 4.62
015: 16384 4.61
016: 16384 4.55
017: 16384 4.63
018: 16384 4.62
019: 16384 4.63
020: 16384 4.59
021: 16384 4.55
022: 16384 4.63
023: 16384 4.59
024: 16384 2.70
025: 16384 2.68
026: 16384 2.70
027: 16384 2.69
16384                   4.37
000: 32768 8.37
001: 32768 7.36
002: 32768 7.48
003: 32768 7.14
004: 32768 7.43
005: 32768 7.40
006: 32768 7.45
007: 32768 7.44
008: 32768 7.45
009: 32768 7.44
010: 32768 7.45
011: 32768 7.51
012: 32768 7.47
013: 32768 7.48
014: 32768 7.45
015: 32768 7.42
016: 32768 7.27
017: 32768 7.50
018: 32768 7.41
019: 32768 7.46
020: 32768 7.47
021: 32768 7.46
022: 32768 7.51
023: 32768 7.48
024: 32768 4.93
025: 32768 4.90
026: 32768 4.92
027: 32768 4.91
32768                   7.11
000: 65536 14.26
001: 65536 13.13
002: 65536 13.11
003: 65536 12.76
004: 65536 13.11
005: 65536 13.10
006: 65536 13.22
007: 65536 13.09
008: 65536 13.31
009: 65536 13.10
010: 65536 13.22
011: 65536 13.13
012: 65536 13.14
013: 65536 13.19
014: 65536 13.15
015: 65536 13.20
016: 65536 12.69
017: 65536 13.21
018: 65536 13.14
019: 65536 13.17
020: 65536 13.14
021: 65536 13.16
022: 65536 13.16
023: 65536 13.09
024: 65536 9.08
025: 65536 9.08
026: 65536 9.11
027: 65536 9.07
65536                  12.58
000: 131072 25.21
001: 131072 24.05
002: 131072 24.21
003: 131072 22.91
004: 131072 24.05
005: 131072 24.11
006: 131072 24.17
007: 131072 24.06
008: 131072 24.30
009: 131072 24.12
010: 131072 24.21
011: 131072 24.23
012: 131072 24.20
013: 131072 24.20
014: 131072 24.26
015: 131072 24.14
016: 131072 22.66
017: 131072 24.17
018: 131072 24.05
019: 131072 24.17
020: 131072 23.99
021: 131072 24.12
022: 131072 24.15
023: 131072 24.04
024: 131072 17.52
025: 131072 17.49
026: 131072 17.52
027: 131072 17.49
131072                 23.14
000: 262144 48.52
001: 262144 46.69
002: 262144 46.95
