
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 0.70
001: 1 0.16
002: 1 0.16
003: 1 0.16
004: 1 0.16
005: 1 0.16
006: 1 0.16
007: 1 0.16
008: 1 0.16
009: 1 0.16
010: 1 0.16
011: 1 0.16
012: 1 0.16
013: 1 0.16
014: 1 0.16
1                       0.19
000: 2 0.71
001: 2 0.16
002: 2 0.16
003: 2 0.16
004: 2 0.16
005: 2 0.16
006: 2 0.16
007: 2 0.16
008: 2 0.16
009: 2 0.16
010: 2 0.16
011: 2 0.16
012: 2 0.16
013: 2 0.16
014: 2 0.16
2                       0.20
000: 4 0.71
001: 4 0.16
002: 4 0.17
003: 4 0.16
004: 4 0.16
005: 4 0.16
006: 4 0.17
007: 4 0.16
008: 4 0.17
009: 4 0.17
010: 4 0.17
011: 4 0.16
012: 4 0.17
013: 4 0.17
014: 4 0.16
4                       0.20
000: 8 0.70
001: 8 0.16
002: 8 0.16
003: 8 0.16
004: 8 0.16
005: 8 0.16
006: 8 0.17
007: 8 0.16
008: 8 0.16
009: 8 0.16
010: 8 0.16
011: 8 0.16
012: 8 0.16
013: 8 0.16
014: 8 0.16
8                       0.20
000: 16 0.70
001: 16 0.16
002: 16 0.16
003: 16 0.15
004: 16 0.16
005: 16 0.16
006: 16 0.16
007: 16 0.16
008: 16 0.16
009: 16 0.16
010: 16 0.16
011: 16 0.16
012: 16 0.16
013: 16 0.16
014: 16 0.16
16                      0.19
000: 32 0.69
001: 32 0.16
002: 32 0.17
003: 32 0.16
004: 32 0.16
005: 32 0.17
006: 32 0.17
007: 32 0.17
008: 32 0.16
009: 32 0.17
010: 32 0.16
011: 32 0.17
012: 32 0.16
013: 32 0.16
014: 32 0.16
32                      0.20
000: 64 0.72
001: 64 0.17
002: 64 0.16
003: 64 0.16
004: 64 0.16
005: 64 0.17
006: 64 0.17
007: 64 0.16
008: 64 0.16
009: 64 0.17
010: 64 0.17
011: 64 0.17
012: 64 0.17
013: 64 0.17
014: 64 0.16
64                      0.20
000: 128 0.73
001: 128 0.19
002: 128 0.19
003: 128 0.19
004: 128 0.19
005: 128 0.20
006: 128 0.19
007: 128 0.19
008: 128 0.19
009: 128 0.19
010: 128 0.19
011: 128 0.20
012: 128 0.19
013: 128 0.19
014: 128 0.19
128                     0.23
000: 256 0.78
001: 256 0.23
002: 256 0.23
003: 256 0.23
004: 256 0.23
005: 256 0.23
006: 256 0.23
007: 256 0.24
008: 256 0.23
009: 256 0.24
010: 256 0.24
011: 256 0.23
012: 256 0.24
013: 256 0.24
014: 256 0.24
256                     0.27
000: 512 0.82
001: 512 0.28
002: 512 0.29
003: 512 0.29
004: 512 0.28
005: 512 0.29
006: 512 0.29
007: 512 0.29
008: 512 0.28
009: 512 0.28
010: 512 0.29
011: 512 0.29
012: 512 0.29
013: 512 0.29
014: 512 0.28
512                     0.32
000: 1024 1.00
001: 1024 0.41
002: 1024 0.41
003: 1024 0.40
004: 1024 0.41
005: 1024 0.41
006: 1024 0.42
007: 1024 0.41
008: 1024 0.41
009: 1024 0.41
010: 1024 0.41
011: 1024 0.41
012: 1024 0.42
013: 1024 0.41
014: 1024 0.41
1024                    0.45
000: 2048 1.13
001: 2048 0.56
002: 2048 0.55
003: 2048 0.56
004: 2048 0.56
005: 2048 0.56
006: 2048 0.57
