
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 1.95
001: 1 0.76
002: 1 0.76
003: 1 0.76
004: 1 0.75
005: 1 0.77
006: 1 0.74
007: 1 0.75
008: 1 0.74
009: 1 0.76
010: 1 0.77
011: 1 0.75
012: 1 0.76
013: 1 0.74
014: 1 0.77
015: 1 0.76
016: 1 0.76
017: 1 0.77
018: 1 0.74
019: 1 0.75
020: 1 0.75
021: 1 0.76
022: 1 0.76
023: 1 0.76
024: 1 0.40
025: 1 0.40
026: 1 0.41
027: 1 0.40
028: 1 0.41
029: 1 0.40
030: 1 0.40
1                       0.71
000: 2 2.00
001: 2 0.82
002: 2 0.81
003: 2 0.81
004: 2 0.83
005: 2 0.82
006: 2 0.82
007: 2 0.83
008: 2 0.81
009: 2 0.82
010: 2 0.82
011: 2 0.83
012: 2 0.82
013: 2 0.83
014: 2 0.80
015: 2 0.85
016: 2 0.82
017: 2 0.85
018: 2 0.83
019: 2 0.83
020: 2 0.84
021: 2 0.82
022: 2 0.84
023: 2 0.83
024: 2 0.45
025: 2 0.45
026: 2 0.45
027: 2 0.44
028: 2 0.45
029: 2 0.45
030: 2 0.45
2                       0.78
000: 4 2.00
001: 4 0.83
002: 4 0.84
003: 4 0.83
004: 4 0.85
005: 4 0.83
006: 4 0.85
007: 4 0.81
008: 4 0.82
009: 4 0.83
010: 4 0.85
011: 4 0.84
012: 4 0.85
013: 4 0.84
014: 4 0.82
015: 4 0.84
016: 4 0.82
017: 4 0.82
018: 4 0.81
019: 4 0.83
020: 4 0.81
021: 4 0.84
022: 4 0.84
023: 4 0.84
024: 4 0.45
025: 4 0.45
026: 4 0.45
027: 4 0.45
028: 4 0.46
029: 4 0.46
030: 4 0.45
4                       0.78
000: 8 2.03
001: 8 0.85
002: 8 0.86
003: 8 0.86
004: 8 0.86
005: 8 0.86
006: 8 0.84
007: 8 0.84
008: 8 0.84
009: 8 0.84
010: 8 0.85
011: 8 0.88
012: 8 0.85
013: 8 0.84
014: 8 0.84
015: 8 0.85
016: 8 0.85
017: 8 0.85
018: 8 0.86
019: 8 0.86
020: 8 0.84
021: 8 0.85
022: 8 0.85
023: 8 0.86
024: 8 0.46
025: 8 0.46
026: 8 0.47
027: 8 0.46
028: 8 0.47
029: 8 0.46
030: 8 0.45
8                       0.80
000: 16 2.01
001: 16 0.82
002: 16 0.82
003: 16 0.81
004: 16 0.81
005: 16 0.81
006: 16 0.82
007: 16 0.80
008: 16 0.80
009: 16 0.83
010: 16 0.82
011: 16 0.83
012: 16 0.82
013: 16 0.80
014: 16 0.81
015: 16 0.82
016: 16 0.82
017: 16 0.84
018: 16 0.81
019: 16 0.82
020: 16 0.81
021: 16 0.82
022: 16 0.83
023: 16 0.81
024: 16 0.44
025: 16 0.44
026: 16 0.45
027: 16 0.44
028: 16 0.45
029: 16 0.44
030: 16 0.44
16                      0.77
000: 32 1.98
001: 32 0.84
002: 32 0.80
003: 32 0.80
004: 32 0.81
005: 32 0.81
006: 32 0.80
007: 32 0.81
008: 32 0.80
009: 32 0.82
010: 32 0.82
011: 32 0.81
012: 32 0.81
013: 32 0.80
014: 32 0.82
015: 32 0.81
016: 32 0.81
017: 32 0.81
018: 32 0.80
019: 32 0.82
020: 32 0.83
021: 32 0.81
022: 32 0.83
023: 32 0.81
024: 32 0.43
025: 32 0.44
026: 32 0.44
027: 32 0.44
028: 32 0.44
029: 32 0.43
030: 32 0.43
32                      0.76
000: 64 1.96
001: 64 0.76
002: 64 0.77
003: 64 0.77
004: 64 0.77
005: 64 0.76
006: 64 0.74
007: 64 0.77
008: 64 0.79
009: 64 0.76
010: 64 0.78
011: 64 0.76
012: 64 0.76
013: 64 0.75
014: 64 0.78
015: 64 0.75
016: 64 0.76
017: 64 0.77
018: 64 0.76
019: 64 0.76
020: 64 0.75
021: 64 0.75
022: 64 0.76
023: 64 0.77
024: 64 0.42
025: 64 0.41
026: 64 0.42
027: 64 0.42
028: 64 0.43
029: 64 0.42
030: 64 0.42
64                      0.72
000: 128 2.03
001: 128 0.82
002: 128 0.81
003: 128 0.83
004: 128 0.82
005: 128 0.82
006: 128 0.83
007: 128 0.82
008: 128 0.84
009: 128 0.82
010: 128 0.84
011: 128 0.84
012: 128 0.82
013: 128 0.81
014: 128 0.81
015: 128 0.84
016: 128 0.81
017: 128 0.83
018: 128 0.83
019: 128 0.82
020: 128 0.83
021: 128 0.84
022: 128 0.87
023: 128 0.83
024: 128 0.45
025: 128 0.45
026: 128 0.46
027: 128 0.45
028: 128 0.46
029: 128 0.45
030: 128 0.45
128                     0.78
000: 256 2.15
001: 256 0.96
002: 256 0.94
003: 256 0.93
004: 256 0.94
005: 256 0.94
006: 256 0.94
007: 256 0.93
008: 256 0.95
009: 256 0.93
010: 256 0.96
011: 256 0.95
012: 256 0.94
013: 256 0.92
014: 256 0.94
015: 256 0.97
016: 256 0.95
017: 256 0.94
018: 256 0.95
019: 256 0.94
020: 256 0.96
021: 256 0.96
022: 256 0.95
023: 256 0.94
024: 256 0.53
025: 256 0.54
026: 256 0.54
027: 256 0.52
028: 256 0.54
029: 256 0.54
030: 256 0.53
256                     0.89
000: 512 2.22
001: 512 1.06
002: 512 1.05
003: 512 1.07
004: 512 1.08
005: 512 1.05
006: 512 1.08
007: 512 1.05
008: 512 1.05
009: 512 1.08
010: 512 1.07
011: 512 1.07
012: 512 1.09
013: 512 1.09
014: 512 1.06
015: 512 1.05
016: 512 1.07
017: 512 1.05
018: 512 1.07
019: 512 1.08
020: 512 1.05
021: 512 1.09
022: 512 1.07
023: 512 1.08
024: 512 0.61
025: 512 0.60
026: 512 0.60
027: 512 0.60
028: 512 0.60
029: 512 0.60
030: 512 0.60
512                     1.00
000: 1024 2.27
001: 1024 1.24
002: 1024 1.23
003: 1024 1.23
004: 1024 1.23
005: 1024 1.23
006: 1024 1.23
007: 1024 1.24
008: 1024 1.22
009: 1024 1.24
010: 1024 1.23
011: 1024 1.23
012: 1024 1.23
013: 1024 1.23
014: 1024 1.23
015: 1024 1.23
016: 1024 1.23
017: 1024 1.23
018: 1024 1.24
019: 1024 1.24
020: 1024 1.23
021: 1024 1.25
022: 1024 1.25
023: 1024 1.23
024: 1024 0.73
025: 1024 0.73
026: 1024 0.73
027: 1024 0.72
028: 1024 0.73
029: 1024 0.72
030: 1024 0.73
1024                    1.15
000: 2048 2.40
001: 2048 1.41
002: 2048 1.40
003: 2048 1.39
004: 2048 1.42
005: 2048 1.42
006: 2048 1.39
007: 2048 1.40
008: 2048 1.42
009: 2048 1.41
010: 2048 1.42
011: 2048 1.43
012: 2048 1.40
013: 2048 1.39
014: 2048 1.38
015: 2048 1.42
016: 2048 1.40
017: 2048 1.42
018: 2048 1.42
019: 2048 1.43
020: 2048 1.42
021: 2048 1.40
022: 2048 1.40
023: 2048 1.39
024: 2048 0.84
025: 2048 0.84
026: 2048 0.83
027: 2048 0.85
028: 2048 0.82
029: 2048 0.84
030: 2048 0.85
2048                    1.31
000: 4096 2.97
001: 4096 1.97
002: 4096 1.96
003: 4096 1.96
004: 4096 1.95
005: 4096 1.96
006: 4096 1.97
007: 4096 1.96
008: 4096 1.95
009: 4096 1.97
010: 4096 1.98
011: 4096 1.97
012: 4096 1.96
013: 4096 1.94
014: 4096 1.96
015: 4096 1.97
016: 4096 1.96
017: 4096 1.96
018: 4096 1.98
019: 4096 1.95
020: 4096 1.97
021: 4096 1.98
022: 4096 1.96
023: 4096 1.96
024: 4096 1.08
025: 4096 1.06
026: 4096 1.07
027: 4096 1.07
028: 4096 1.06
029: 4096 1.08
030: 4096 1.09
4096                    1.79
000: 8192 3.76
001: 8192 2.76
002: 8192 2.74
003: 8192 2.75
004: 8192 2.75
005: 8192 2.74
006: 8192 2.73
007: 8192 2.73
008: 8192 2.74
009: 8192 2.75
010: 8192 2.73
011: 8192 2.74
012: 8192 2.74
013: 8192 2.73
014: 8192 2.74
015: 8192 2.73
016: 8192 2.76
017: 8192 2.73
018: 8192 2.71
019: 8192 2.74
020: 8192 2.75
021: 8192 2.73
022: 8192 2.76
023: 8192 2.73
024: 8192 1.66
025: 8192 1.65
026: 8192 1.65
027: 8192 1.66
028: 8192 1.66
029: 8192 1.65
030: 8192 1.65
8192                    2.53
000: 16384 5.25
001: 16384 4.28
002: 16384 4.27
003: 16384 4.28
004: 16384 4.25
005: 16384 4.23
006: 16384 4.27
007: 16384 4.23
