
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 0.83
001: 1 0.15
002: 1 0.15
003: 1 0.15
004: 1 0.15
005: 1 0.15
006: 1 0.16
007: 1 0.14
008: 1 0.15
009: 1 0.15
010: 1 0.16
011: 1 0.16
012: 1 0.15
013: 1 0.15
014: 1 0.15
015: 1 0.15
016: 1 0.15
017: 1 0.16
018: 1 0.15
019: 1 0.15
020: 1 0.15
1                       0.18
000: 2 0.91
001: 2 0.15
002: 2 0.15
003: 2 0.15
004: 2 0.16
005: 2 0.16
006: 2 0.16
007: 2 0.15
008: 2 0.16
009: 2 0.15
010: 2 0.16
011: 2 0.16
012: 2 0.15
013: 2 0.16
014: 2 0.15
015: 2 0.15
016: 2 0.16
017: 2 0.16
018: 2 0.15
019: 2 0.15
020: 2 0.16
2                       0.19
000: 4 0.87
001: 4 0.15
002: 4 0.15
003: 4 0.15
004: 4 0.15
005: 4 0.16
006: 4 0.16
007: 4 0.15
008: 4 0.15
009: 4 0.16
010: 4 0.16
011: 4 0.17
012: 4 0.15
013: 4 0.15
014: 4 0.15
015: 4 0.15
016: 4 0.16
017: 4 0.15
018: 4 0.15
019: 4 0.15
020: 4 0.16
4                       0.19
000: 8 0.89
001: 8 0.15
002: 8 0.15
003: 8 0.15
004: 8 0.15
005: 8 0.16
006: 8 0.16
007: 8 0.15
008: 8 0.15
009: 8 0.15
010: 8 0.16
011: 8 0.16
012: 8 0.15
013: 8 0.15
014: 8 0.15
015: 8 0.15
016: 8 0.15
017: 8 0.16
018: 8 0.15
019: 8 0.14
020: 8 0.15
8                       0.19
000: 16 0.87
001: 16 0.15
002: 16 0.16
003: 16 0.15
004: 16 0.16
005: 16 0.18
006: 16 0.17
007: 16 0.15
008: 16 0.17
009: 16 0.17
010: 16 0.17
011: 16 0.17
012: 16 0.15
013: 16 0.16
014: 16 0.17
015: 16 0.17
016: 16 0.15
017: 16 0.17
018: 16 0.15
019: 16 0.16
020: 16 0.16
16                      0.20
000: 32 0.90
001: 32 0.15
002: 32 0.16
003: 32 0.16
004: 32 0.16
005: 32 0.17
006: 32 0.17
007: 32 0.15
008: 32 0.16
009: 32 0.17
010: 32 0.16
011: 32 0.16
012: 32 0.15
013: 32 0.15
014: 32 0.15
015: 32 0.16
016: 32 0.16
017: 32 0.16
018: 32 0.15
019: 32 0.15
020: 32 0.15
32                      0.19
000: 64 0.83
001: 64 0.15
002: 64 0.16
003: 64 0.16
004: 64 0.16
005: 64 0.16
006: 64 0.16
007: 64 0.15
008: 64 0.15
009: 64 0.16
010: 64 0.16
011: 64 0.16
012: 64 0.15
013: 64 0.15
014: 64 0.15
015: 64 0.16
016: 64 0.16
017: 64 0.16
018: 64 0.15
019: 64 0.16
020: 64 0.15
64                      0.19
000: 128 0.85
001: 128 0.17
002: 128 0.17
003: 128 0.19
004: 128 0.18
005: 128 0.18
006: 128 0.18
007: 128 0.18
008: 128 0.17
009: 128 0.18
010: 128 0.18
011: 128 0.18
012: 128 0.17
013: 128 0.17
014: 128 0.18
015: 128 0.18
016: 128 0.18
017: 128 0.18
018: 128 0.17
019: 128 0.18
020: 128 0.18
128                     0.21
000: 256 0.92
001: 256 0.21
