
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 0.83
001: 1 0.18
002: 1 0.19
003: 1 0.19
004: 1 0.18
005: 1 0.19
006: 1 0.19
007: 1 0.19
008: 1 0.18
009: 1 0.18
010: 1 0.19
011: 1 0.19
012: 1 0.20
013: 1 0.18
014: 1 0.18
015: 1 0.19
016: 1 0.19
017: 1 0.19
018: 1 0.19
1                       0.22
000: 2 0.87
001: 2 0.25
002: 2 0.25
003: 2 0.26
004: 2 0.26
005: 2 0.26
006: 2 0.26
007: 2 0.25
008: 2 0.25
009: 2 0.26
010: 2 0.25
011: 2 0.26
012: 2 0.26
013: 2 0.26
014: 2 0.25
015: 2 0.26
016: 2 0.25
017: 2 0.26
018: 2 0.25
2                       0.29
000: 4 0.84
001: 4 0.23
002: 4 0.23
003: 4 0.23
004: 4 0.23
005: 4 0.23
006: 4 0.23
007: 4 0.22
008: 4 0.23
009: 4 0.23
010: 4 0.23
011: 4 0.23
012: 4 0.23
013: 4 0.22
014: 4 0.23
015: 4 0.23
016: 4 0.23
017: 4 0.23
018: 4 0.22
4                       0.26
000: 8 0.79
001: 8 0.18
002: 8 0.17
003: 8 0.17
004: 8 0.17
005: 8 0.18
006: 8 0.18
007: 8 0.17
008: 8 0.17
009: 8 0.17
010: 8 0.18
011: 8 0.17
012: 8 0.17
013: 8 0.17
014: 8 0.17
015: 8 0.17
016: 8 0.18
017: 8 0.17
018: 8 0.17
8                       0.21
000: 16 0.83
001: 16 0.21
002: 16 0.22
003: 16 0.22
004: 16 0.22
005: 16 0.22
006: 16 0.22
007: 16 0.21
008: 16 0.21
009: 16 0.22
010: 16 0.22
011: 16 0.21
012: 16 0.22
013: 16 0.22
014: 16 0.22
015: 16 0.22
016: 16 0.22
017: 16 0.22
018: 16 0.22
16                      0.25
000: 32 0.87
001: 32 0.22
002: 32 0.22
003: 32 0.23
004: 32 0.23
005: 32 0.22
006: 32 0.23
007: 32 0.23
008: 32 0.22
009: 32 0.22
010: 32 0.23
011: 32 0.23
012: 32 0.23
013: 32 0.23
014: 32 0.23
015: 32 0.23
016: 32 0.23
017: 32 0.23
018: 32 0.22
32                      0.26
000: 64 0.88
001: 64 0.25
002: 64 0.26
003: 64 0.26
004: 64 0.26
005: 64 0.26
006: 64 0.25
007: 64 0.25
008: 64 0.25
009: 64 0.26
010: 64 0.25
011: 64 0.25
012: 64 0.25
013: 64 0.25
014: 64 0.25
015: 64 0.26
016: 64 0.25
017: 64 0.25
018: 64 0.24
64                      0.29
000: 128 0.83
001: 128 0.22
002: 128 0.21
003: 128 0.22
004: 128 0.21
005: 128 0.22
006: 128 0.21
007: 128 0.22
008: 128 0.21
009: 128 0.21
010: 128 0.21
011: 128 0.21
012: 128 0.22
013: 128 0.21
014: 128 0.21
015: 128 0.21
016: 128 0.21
017: 128 0.22
018: 128 0.21
128                     0.25
000: 256 0.85
001: 256 0.25
002: 256 0.24
003: 256 0.24
004: 256 0.24
005: 256 0.24
006: 256 0.24
007: 256 0.24
008: 256 0.24
009: 256 0.24
010: 256 0.24
011: 256 0.24
012: 256 0.24
013: 256 0.24
014: 256 0.24
015: 256 0.24
016: 256 0.24
017: 256 0.25
