
# OSU MPI_Bcast (data-varying) v7.0
# Size       Avg Latency(us)
root = 0
000: 1 0.72
001: 1 0.17
002: 1 0.17
003: 1 0.17
004: 1 0.17
005: 1 0.17
006: 1 0.16
007: 1 0.17
008: 1 0.17
009: 1 0.17
010: 1 0.16
011: 1 0.17
012: 1 0.17
013: 1 0.17
014: 1 0.17
015: 1 0.16
1                       0.20
000: 2 0.72
001: 2 0.17
002: 2 0.17
003: 2 0.17
004: 2 0.16
005: 2 0.17
006: 2 0.16
007: 2 0.17
008: 2 0.17
009: 2 0.16
010: 2 0.16
011: 2 0.17
012: 2 0.17
013: 2 0.17
014: 2 0.17
015: 2 0.16
2                       0.20
000: 4 0.73
001: 4 0.17
002: 4 0.17
003: 4 0.17
004: 4 0.16
005: 4 0.17
006: 4 0.17
007: 4 0.17
008: 4 0.17
009: 4 0.17
010: 4 0.17
011: 4 0.17
012: 4 0.17
013: 4 0.18
014: 4 0.17
015: 4 0.17
4                       0.21
000: 8 0.74
001: 8 0.19
002: 8 0.18
003: 8 0.18
004: 8 0.18
005: 8 0.19
006: 8 0.18
007: 8 0.19
008: 8 0.18
009: 8 0.19
010: 8 0.17
011: 8 0.18
012: 8 0.18
013: 8 0.18
014: 8 0.18
015: 8 0.19
8                       0.22
000: 16 0.74
001: 16 0.19
002: 16 0.18
003: 16 0.19
004: 16 0.18
005: 16 0.19
006: 16 0.18
007: 16 0.19
008: 16 0.19
009: 16 0.18
010: 16 0.18
011: 16 0.18
012: 16 0.19
013: 16 0.19
014: 16 0.18
015: 16 0.18
16                      0.22
000: 32 0.75
001: 32 0.18
002: 32 0.18
003: 32 0.18
004: 32 0.18
005: 32 0.19
006: 32 0.18
007: 32 0.18
008: 32 0.19
009: 32 0.18
010: 32 0.18
011: 32 0.18
012: 32 0.18
013: 32 0.18
014: 32 0.18
015: 32 0.18
32                      0.22
000: 64 0.73
001: 64 0.17
002: 64 0.18
003: 64 0.17
004: 64 0.18
005: 64 0.18
006: 64 0.17
007: 64 0.18
008: 64 0.18
009: 64 0.18
010: 64 0.17
011: 64 0.18
012: 64 0.18
013: 64 0.18
014: 64 0.17
015: 64 0.17
64                      0.21
000: 128 0.78
001: 128 0.19
002: 128 0.20
003: 128 0.19
004: 128 0.19
005: 128 0.19
006: 128 0.19
007: 128 0.20
008: 128 0.20
009: 128 0.19
010: 128 0.20
011: 128 0.20
012: 128 0.19
013: 128 0.20
014: 128 0.20
015: 128 0.20
128                     0.23
000: 256 0.78
001: 256 0.23
002: 256 0.24
003: 256 0.23
004: 256 0.23
005: 256 0.23
006: 256 0.23
007: 256 0.23
008: 256 0.23
009: 256 0.23
010: 256 0.23
011: 256 0.23
012: 256 0.23
013: 256 0.23
014: 256 0.24
015: 256 0.23
256                     0.27
000: 512 0.87
001: 512 0.29
002: 512 0.30
003: 512 0.29
004: 512 0.30
005: 512 0.30
006: 512 0.29
007: 512 0.29
008: 512 0.30
009: 512 0.30
010: 512 0.30
011: 512 0.30
012: 512 0.30
013: 512 0.30
014: 512 0.30
015: 512 0.29
512                     0.33
000: 1024 1.05
001: 1024 0.41
002: 1024 0.40
003: 1024 0.40
004: 1024 0.41
005: 1024 0.40
006: 1024 0.40
007: 1024 0.40
008: 1024 0.40
009: 1024 0.41
010: 1024 0.40
011: 1024 0.40
012: 1024 0.39
013: 1024 0.40
014: 1024 0.40
015: 1024 0.40
1024                    0.44
000: 2048 1.16
001: 2048 0.55
002: 2048 0.55
003: 2048 0.54
004: 2048 0.57
005: 2048 0.54
006: 2048 0.55
007: 2048 0.56
008: 2048 0.57
009: 2048 0.55
010: 2048 0.55
011: 2048 0.57
012: 2048 0.54
013: 2048 0.56
014: 2048 0.55
015: 2048 0.55
2048                    0.59
000: 4096 1.43
001: 4096 0.81
002: 4096 0.83
003: 4096 0.80
004: 4096 0.82
005: 4096 0.80
006: 4096 0.81
007: 4096 0.80
008: 4096 0.81
009: 4096 0.80
010: 4096 0.80
011: 4096 0.82
012: 4096 0.80
013: 4096 0.81
014: 4096 0.81
015: 4096 0.80
4096                    0.85
000: 8192 1.92
001: 8192 1.30
002: 8192 1.31
003: 8192 1.30
004: 8192 1.33
005: 8192 1.31
006: 8192 1.30
007: 8192 1.30
008: 8192 1.29
009: 8192 1.31
010: 8192 1.30
011: 8192 1.31
012: 8192 1.31
013: 8192 1.31
014: 8192 1.30
015: 8192 1.32
8192                    1.34
000: 16384 3.03
001: 16384 2.37
002: 16384 2.38
003: 16384 2.36
004: 16384 2.37
005: 16384 2.41
006: 16384 2.38
007: 16384 2.36
008: 16384 2.37
009: 16384 2.38
010: 16384 2.38
011: 16384 2.37
012: 16384 2.37
013: 16384 2.36
014: 16384 2.35
015: 16384 2.38
16384                   2.41
000: 32768 4.83
001: 32768 4.05
002: 32768 4.24
003: 32768 4.20
004: 32768 4.21
005: 32768 4.20
006: 32768 4.24
007: 32768 4.19
008: 32768 4.21
009: 32768 4.22
010: 32768 4.23
011: 32768 4.23
012: 32768 4.20
013: 32768 4.22
014: 32768 4.20
015: 32768 4.21
32768                   4.24
000: 65536 7.17
001: 65536 6.41
002: 65536 6.60
003: 65536 6.56
004: 65536 6.54
005: 65536 6.55
006: 65536 6.56
007: 65536 6.58
008: 65536 6.56
009: 65536 6.56
010: 65536 6.57
011: 65536 6.59
012: 65536 6.51
013: 65536 6.47
014: 65536 6.54
015: 65536 6.56
65536                   6.58
000: 131072 11.15
001: 131072 10.19
002: 131072 10.50
003: 131072 10.45
004: 131072 10.43
005: 131072 10.48
006: 131072 10.56
007: 131072 10.51
008: 131072 10.43
009: 131072 10.46
010: 131072 10.50
011: 131072 10.50
012: 131072 10.45
013: 131072 10.45
014: 131072 10.45
015: 131072 10.45
131072                 10.50
000: 262144 19.55
001: 262144 18.50
002: 262144 18.86
003: 262144 18.79
004: 262144 18.78
005: 262144 18.84
006: 262144 18.81
007: 262144 18.80
008: 262144 18.82
009: 262144 18.81
010: 262144 18.88
011: 262144 18.93
012: 262144 18.81
013: 262144 18.78
014: 262144 18.79
015: 262144 18.78
262144                 18.85
